Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
BRCA_TCGA-B6-A0WX	8.33E-01	1.13E+00	1.17E+00	1.07E+00	2.55E+00	0.00E+00	9.00E-01	6.67E-01	2.90E+00
BRCA_TCGA-B6-A0WY	3.06E-01	1.32E+00	1.28E+00	1.19E+00	1.77E+00	7.34E-01	4.52E-01	7.72E-01	1.37E+00
BRCA_TCGA-B6-A0WZ	1.19E+00	8.49E-01	6.00E-01	1.04E+00	1.87E+00	1.30E+00	0.00E+00	1.24E+00	9.78E-01
BRCA_TCGA-B6-A0X0	6.54E-01	7.02E-01	3.59E-01	1.00E-01	1.90E+00	4.67E-01	0.00E+00	9.92E-01	1.92E+00
BRCA_TCGA-B6-A0X1	7.52E-01	4.67E-01	1.36E+00	9.87E-01	4.50E+00	1.46E+00	1.73E+00	1.88E+00	5.10E+00
BRCA_TCGA-B6-A0X4	9.87E-01	1.01E+00	0.00E+00	0.00E+00	1.41E+00	1.20E+00	0.00E+00	0.00E+00	1.47E+00
BRCA_TCGA-B6-A0X5	1.19E+00	7.27E-01	1.40E+00	4.90E-01	1.61E+00	4.07E-01	9.87E-01	1.04E+00	1.33E+00
BRCA_TCGA-B6-A0X7	4.27E-01	1.30E+00	1.18E+00	5.39E-01	1.70E+00	7.67E-01	0.00E+00	7.77E-01	3.59E-01
BRCA_TCGA-B6-A1KN	1.59E+00	1.71E+00	1.55E+00	1.07E+00	3.19E+00	2.29E+00	1.24E+00	9.21E-01	3.95E+00
BRCA_TCGA-B6-A2IU	3.06E-01	1.57E+00	1.27E+00	1.64E+00	1.12E+00	3.00E-01	8.46E-01	8.54E-01	9.43E-01
BRCA_TCGA-B6-A401	1.33E-01	1.05E+00	1.22E+00	9.21E-01	1.14E+00	4.00E-01	1.00E-01	5.62E-01	1.04E+00
BRCA_TCGA-B6-A409	0.00E+00	1.09E+00	7.78E-01	6.36E-01	2.53E+00	2.38E+00	1.04E+00	1.02E+00	1.98E+00
BRCA_TCGA-B6-A40B	3.14E-01	1.41E+00	1.22E+00	1.38E+00	3.80E+00	0.00E+00	6.11E-01	1.58E+00	3.64E+00
BRCA_TCGA-B6-A40C	3.48E-01	1.59E+00	7.18E-01	9.98E-01	2.60E+00	2.21E+00	1.06E+00	1.48E+00	1.82E+00
BRCA_TCGA-BH-A0AU	0.00E+00	8.98E-01	4.23E-01	1.10E+00	1.14E+00	1.11E+00	0.00E+00	5.96E-01	1.06E+00
BRCA_TCGA-BH-A0AV	1.45E+00	6.05E-01	1.80E+00	1.03E+00	5.54E+00	9.80E-01	1.07E+00	1.01E+00	7.17E+00
BRCA_TCGA-BH-A0AY	1.42E+00	1.21E+00	2.13E-01	8.83E-01	1.46E+00	1.39E+00	3.67E-01	9.68E-01	1.37E+00
BRCA_TCGA-BH-A0AZ	6.53E-01	4.58E-01	1.25E+00	3.00E-01	4.53E+00	9.17E-01	3.00E-01	2.10E+00	5.55E+00
BRCA_TCGA-BH-A0B0	5.78E-01	1.16E+00	0.00E+00	1.18E+00	9.48E-01	0.00E+00	0.00E+00	2.67E+00	2.71E+00
BRCA_TCGA-BH-A0B3	5.04E-01	1.03E+00	1.00E-01	2.00E-01	1.18E+00	6.80E-01	0.00E+00	5.93E-01	8.88E-01
BRCA_TCGA-BH-A0B6	2.34E+00	2.33E+00	3.81E+00	1.73E+00	9.02E+00	7.39E+00	1.00E-01	1.21E+01	1.26E+01
BRCA_TCGA-BH-A0B7	3.00E-01	1.22E+00	0.00E+00	9.00E-01	7.61E-01	1.33E-01	1.09E+00	1.06E+00	1.62E+00
BRCA_TCGA-BH-A0B8	3.67E-01	4.23E-01	9.78E-01	5.16E-01	2.53E+00	2.50E+00	0.00E+00	6.33E-01	1.29E+00
BRCA_TCGA-BH-A0BA	6.37E-01	6.90E-01	5.78E-01	9.55E-01	1.54E+00	6.86E-01	6.05E-01	7.45E-01	8.56E-01
BRCA_TCGA-BH-A0BC	6.84E-01	1.16E+00	5.17E-01	7.37E-01	1.73E+00	1.69E+00	3.40E-01	7.60E-01	1.67E+00
BRCA_TCGA-BH-A0BF	0.00E+00	5.42E-01	1.11E+00	8.67E-01	1.72E+00	5.22E-01	0.00E+00	8.98E-01	1.62E+00
BRCA_TCGA-BH-A0BG	0.00E+00	9.55E-01	8.84E-01	7.18E-01	3.64E+00	1.21E+00	3.06E-01	7.16E-01	3.71E+00
BRCA_TCGA-BH-A0BJ	3.00E-01	6.18E-01	0.00E+00	4.16E-01	1.30E+00	7.06E-01	4.94E-01	2.00E-01	1.27E+00
BRCA_TCGA-BH-A0BL	4.94E-01	1.81E+00	0.00E+00	2.00E-01	7.31E+00	6.00E-01	6.87E-01	5.73E-01	6.84E+00
BRCA_TCGA-BH-A0BM	7.33E-01	4.33E-01	6.00E-01	2.24E-01	1.20E+00	1.41E+00	4.47E-01	6.86E-01	7.00E-01
BRCA_TCGA-BH-A0BO	1.33E-01	1.08E+00	1.24E+00	3.07E-01	6.11E-01	6.00E-01	1.22E+00	8.56E-01	7.18E-01
BRCA_TCGA-BH-A0BP	1.54E+00	2.40E+00	2.19E+00	2.06E+00	7.58E+00	2.71E+00	8.36E-01	2.10E+00	9.71E+00
BRCA_TCGA-BH-A0BQ	7.49E-01	7.33E-01	8.70E-01	5.63E-01	1.65E+00	1.02E+00	3.00E-01	4.71E-01	1.67E+00
BRCA_TCGA-BH-A0BS	0.00E+00	4.71E-01	6.99E-01	3.89E-01	1.77E+00	5.00E-01	8.00E-01	2.21E-01	1.82E+00
BRCA_TCGA-BH-A0BT	7.12E-01	1.38E+00	5.54E-01	1.06E+00	2.67E+00	1.00E+00	1.02E+00	1.09E+00	1.77E+00
BRCA_TCGA-BH-A0BV	0.00E+00	7.16E-01	7.48E-01	6.05E-01	1.54E+00	1.74E+00	2.13E-01	8.72E-01	4.71E-01
BRCA_TCGA-BH-A0BW	1.00E-01	9.89E-01	2.24E+00	7.30E-01	7.19E+00	1.20E+00	1.69E+00	1.06E+00	7.57E+00
BRCA_TCGA-BH-A0BZ	2.00E+00	2.00E-01	3.38E+00	1.78E+00	2.30E+01	4.29E+00	9.78E-01	3.16E+00	2.26E+01
BRCA_TCGA-BH-A0C0	3.40E-01	9.17E-01	1.20E+00	1.08E+00	3.95E+00	1.00E+00	7.22E-01	5.82E-01	4.19E+00
BRCA_TCGA-BH-A0C1	0.00E+00	1.44E+00	1.76E+00	2.73E+00	2.63E+00	1.89E+00	4.67E-01	1.09E+00	1.79E+00
BRCA_TCGA-BH-A0C3	1.00E-01	7.67E-01	4.67E-01	3.00E-01	1.00E+00	8.00E-01	7.06E-01	0.00E+00	1.13E+00
BRCA_TCGA-BH-A0C7	6.67E-01	9.87E-01	1.22E+00	9.09E-01	3.20E+00	1.26E+00	8.41E-01	7.75E-01	2.07E+00
BRCA_TCGA-BH-A0DD	0.00E+00	1.11E+00	0.00E+00	1.12E+00	1.13E+00	1.12E+00	6.54E-01	1.14E+00	1.25E+00
BRCA_TCGA-BH-A0DE	7.48E-01	6.11E-01	0.00E+00	9.34E-01	1.88E+00	2.37E+00	7.22E-01	8.36E-01	1.32E+00
BRCA_TCGA-BH-A0DG	8.70E-01	5.04E-01	1.51E+00	5.97E-01	2.00E+00	1.19E+00	6.80E-01	1.21E+00	1.70E+00
BRCA_TCGA-BH-A0DH	3.67E-01	1.34E+00	1.33E+00	1.81E+00	1.32E+00	1.59E+00	6.00E-01	1.55E+00	9.87E-01
BRCA_TCGA-BH-A0DI	0.00E+00	8.09E-01	2.00E-01	6.15E-01	3.23E+00	4.76E-01	8.43E-01	2.45E+00	1.56E+00
BRCA_TCGA-BH-A0DK	6.11E-01	1.20E+00	0.00E+00	4.73E-01	4.00E+00	4.48E-01	7.63E-01	1.34E+00	3.16E+00
BRCA_TCGA-BH-A0DL	5.78E-01	1.16E+00	9.07E-01	1.82E+00	2.59E+00	4.00E-01	1.17E+00	1.50E+00	2.42E+00
BRCA_TCGA-BH-A0DO	3.48E-01	1.11E+00	1.29E+00	4.67E-01	1.42E+00	0.00E+00	2.00E-01	5.81E-01	1.37E+00
BRCA_TCGA-BH-A0DP	2.60E-01	2.21E-01	3.67E-01	0.00E+00	1.74E+00	6.96E-01	6.74E-01	7.86E-01	1.15E+00
BRCA_TCGA-BH-A0DQ	0.00E+00	1.01E+00	7.46E-01	1.44E+00	2.10E+00	1.80E+00	8.41E-01	6.40E-01	6.63E-01
BRCA_TCGA-BH-A0DT	2.24E-01	7.90E-01	3.67E-01	5.58E-01	9.24E-01	8.14E-01	0.00E+00	5.82E-01	6.67E-01
BRCA_TCGA-BH-A0DV	0.00E+00	0.00E+00	8.23E-01	3.40E-01	1.36E+00	4.27E-01	9.33E-01	4.47E-01	1.51E+00
BRCA_TCGA-BH-A0DX	4.01E-01	1.28E+00	0.00E+00	1.08E+00	1.98E+00	2.00E-01	3.65E-01	1.32E+00	2.28E+00
BRCA_TCGA-BH-A0DZ	1.93E+00	1.12E+00	1.02E+00	0.00E+00	1.25E+00	1.38E+00	1.00E-01	3.69E+00	2.04E+00
BRCA_TCGA-BH-A0E0	4.99E-01	5.93E-01	0.00E+00	2.67E-01	1.14E+00	7.12E-01	3.00E-01	3.96E-01	1.08E+00
BRCA_TCGA-BH-A0E1	1.33E-01	1.09E+00	0.00E+00	6.16E-01	7.61E-01	2.00E-01	7.06E-01	8.70E-01	8.70E-01
BRCA_TCGA-BH-A0E9	0.00E+00	6.11E-01	9.29E-01	4.00E-01	1.54E+00	7.67E-01	0.00E+00	5.81E-01	1.03E+00
BRCA_TCGA-BH-A0EA	3.42E-01	1.25E+00	8.59E-01	1.01E+00	1.41E+00	1.65E+00	1.01E+00	9.07E-01	1.33E+00
BRCA_TCGA-BH-A0EI	4.96E-01	1.12E+00	4.73E-01	1.00E+00	1.08E+00	7.37E-01	9.33E-01	3.89E-01	6.63E-01
BRCA_TCGA-BH-A0H3	0.00E+00	7.72E-01	1.00E-01	1.00E-01	1.52E+00	1.55E+00	0.00E+00	4.90E-01	7.46E-01
BRCA_TCGA-BH-A0H5	1.32E+00	6.40E-01	0.00E+00	3.89E-01	2.11E+00	1.08E+00	0.00E+00	3.47E+00	2.60E+00
BRCA_TCGA-BH-A0H7	3.89E-01	5.54E-01	4.73E-01	0.00E+00	5.12E-01	5.21E-01	6.57E-01	8.44E-01	2.69E-01
BRCA_TCGA-BH-A0H9	2.13E-01	5.47E-01	3.06E-01	9.94E-01	1.89E+00	5.00E-01	6.40E-01	4.58E-01	1.66E+00
BRCA_TCGA-BH-A0HA	0.00E+00	3.41E+00	6.74E+00	5.96E+00	6.77E+00	6.50E+00	2.95E+00	1.96E+00	2.18E+00
BRCA_TCGA-BH-A0HI	7.95E-01	7.34E-01	4.00E-01	3.40E-01	1.60E+00	4.00E-01	7.77E-01	6.46E-01	1.11E+00
BRCA_TCGA-BH-A0HK	0.00E+00	9.91E-01	4.00E-01	1.13E+00	1.98E+00	1.63E+00	0.00E+00	1.89E+00	1.54E+00
BRCA_TCGA-BH-A0HN	2.00E-01	1.43E+00	0.00E+00	0.00E+00	1.96E+00	7.15E-01	2.21E-01	6.86E-01	1.54E+00
BRCA_TCGA-BH-A0HP	1.67E+00	9.20E-01	3.42E-01	9.21E-01	1.11E+00	1.43E+00	9.24E-01	2.97E+00	2.30E+00
BRCA_TCGA-BH-A0RX	0.00E+00	1.12E+00	8.33E-01	5.26E-01	1.55E+00	7.00E-01	8.03E-01	1.37E+00	1.23E+00
BRCA_TCGA-BH-A0W3	3.48E-01	6.36E-01	1.00E+00	0.00E+00	1.85E+00	8.00E-01	0.00E+00	5.73E-01	1.22E+00
BRCA_TCGA-BH-A0W4	1.01E+00	1.08E+00	4.00E-01	0.00E+00	2.16E+00	4.00E-01	6.86E-01	1.05E+00	1.81E+00
BRCA_TCGA-BH-A0W5	4.99E-01	1.32E+00	9.80E-01	1.33E-01	1.54E+00	1.00E+00	6.63E-01	4.16E-01	9.12E-01
BRCA_TCGA-BH-A0W7	1.81E+00	4.00E-01	1.44E+00	7.86E-01	2.42E+00	1.86E+00	6.67E-01	3.59E+00	2.72E+00
BRCA_TCGA-BH-A0WA	9.71E-01	7.02E-01	2.39E+00	3.42E-01	8.82E+00	3.64E+00	1.15E+00	2.33E+00	7.53E+00
BRCA_TCGA-BH-A18F	1.34E+00	1.73E+00	9.12E-01	5.17E-01	2.65E+00	2.10E+00	3.00E-01	1.81E+00	1.45E+00
BRCA_TCGA-BH-A18G	1.99E+00	1.36E+01	1.75E+01	1.89E+01	9.03E+00	8.32E+00	2.00E+01	1.35E+00	3.88E+00
BRCA_TCGA-BH-A18H	0.00E+00	7.15E-01	1.14E+00	2.20E+00	2.05E+00	1.90E+00	1.19E+00	1.10E+00	1.49E+00
BRCA_TCGA-BH-A18I	6.00E-01	1.43E+00	2.67E-01	1.14E+00	1.26E+00	0.00E+00	4.73E-01	1.16E+00	5.97E-01
BRCA_TCGA-BH-A18J	7.77E-01	7.90E-01	9.78E-01	1.09E+00	2.40E+00	5.12E-01	7.37E-01	1.26E+00	1.05E+00
BRCA_TCGA-BH-A18K	5.59E-01	7.46E-01	4.01E-01	1.01E+00	3.02E+00	1.89E+00	1.16E+00	1.27E+00	1.58E+00
BRCA_TCGA-BH-A18L	7.75E-01	2.07E+00	4.73E-01	9.57E-01	3.18E+00	1.83E+00	7.92E-01	6.86E-01	3.25E+00
BRCA_TCGA-BH-A18M	0.00E+00	1.01E+00	5.12E-01	5.17E-01	9.52E-01	1.00E-01	2.67E-01	7.61E-01	7.34E-01
BRCA_TCGA-BH-A18N	0.00E+00	1.02E+00	7.03E-01	5.37E-01	2.97E+00	0.00E+00	8.44E-01	4.71E-01	2.51E+00
BRCA_TCGA-BH-A18P	0.00E+00	1.44E+00	1.40E+00	1.13E+00	3.75E+00	2.58E+00	6.57E-01	5.62E+00	7.50E+00
BRCA_TCGA-BH-A18Q	3.27E-01	4.00E-01	1.36E+00	6.36E-01	1.08E+01	2.28E+00	2.00E-01	1.34E+00	1.12E+01
BRCA_TCGA-BH-A18R	7.77E-01	3.27E-01	8.75E-01	0.00E+00	3.31E+00	0.00E+00	5.12E-01	9.43E-01	3.62E+00
BRCA_TCGA-BH-A18S	9.78E-01	7.16E-01	1.05E+00	7.64E-01	1.67E+00	6.80E-01	9.21E-01	8.27E-01	2.77E+00
BRCA_TCGA-BH-A18T	8.83E-01	1.09E+00	1.62E+00	1.11E+00	7.54E+00	1.41E+00	1.08E+00	1.59E+00	8.45E+00
BRCA_TCGA-BH-A18U	0.00E+00	1.47E+00	1.95E+00	5.67E-01	5.17E+00	3.05E+00	1.50E+00	2.65E+00	2.80E+00
BRCA_TCGA-BH-A18V	1.44E+00	1.33E-01	2.99E+00	4.01E-01	1.61E+01	1.37E+00	1.27E+00	2.60E+00	1.43E+01
BRCA_TCGA-BH-A1EO	0.00E+00	1.74E+00	0.00E+00	0.00E+00	2.77E+00	2.00E-01	5.21E-01	6.74E-01	2.42E+00
BRCA_TCGA-BH-A1ET	5.59E-01	4.96E-01	3.07E-01	6.96E-01	1.10E+00	6.36E-01	6.46E-01	3.00E-01	9.94E-01
BRCA_TCGA-BH-A1EU	0.00E+00	7.52E-01	0.00E+00	2.21E-01	1.95E+00	6.00E-01	9.12E-01	6.11E-01	1.93E+00
BRCA_TCGA-BH-A1EV	1.45E+00	1.73E+00	1.08E+00	0.00E+00	2.63E+00	1.10E+00	1.77E+00	3.35E+00	1.52E+00
BRCA_TCGA-BH-A1EW	3.42E-01	5.42E-01	4.67E-01	9.31E-01	1.58E+00	1.01E+00	6.80E-01	1.14E+00	3.67E-01
BRCA_TCGA-BH-A1EX	0.00E+00	1.36E+00	5.00E-01	4.99E-01	1.67E+00	1.30E+00	4.71E-01	2.13E-01	2.33E+00
BRCA_TCGA-BH-A1EY	2.00E-01	1.24E+00	1.25E+00	5.39E-01	2.65E+00	0.00E+00	1.14E+00	1.54E+00	2.63E+00
BRCA_TCGA-BH-A1F0	1.08E+00	9.04E-01	5.17E-01	1.53E-01	6.95E+00	1.61E+00	1.26E+00	2.15E+00	6.38E+00
BRCA_TCGA-BH-A1F2	4.94E-01	1.49E+00	1.30E+00	1.23E+00	1.49E+00	7.90E-01	8.09E-01	8.94E-01	1.85E+00
BRCA_TCGA-BH-A1F5	6.33E-01	1.20E+00	0.00E+00	6.74E-01	2.50E+00	1.78E+00	5.26E-01	8.94E-01	2.45E+00
BRCA_TCGA-BH-A1F6	2.00E-01	1.31E+00	8.00E-01	1.29E+00	2.77E+00	8.00E-01	5.73E-01	1.27E+00	3.40E+00
BRCA_TCGA-BH-A1F8	1.87E+00	2.28E+00	9.33E-01	8.67E-01	2.82E+00	2.68E+00	4.82E-01	2.64E+00	1.61E+00
BRCA_TCGA-BH-A1FC	1.35E+00	1.72E+00	1.07E+00	2.08E+00	5.86E+00	1.22E+00	8.72E-01	1.51E+00	5.35E+00
BRCA_TCGA-BH-A1FE	7.81E-01	5.58E-01	0.00E+00	5.93E-01	1.58E+00	1.62E+00	6.51E-01	6.36E-01	8.36E-01
BRCA_TCGA-BH-A1FG	9.68E-01	5.93E-01	1.12E+00	2.13E-01	6.96E-01	6.33E-01	1.53E-01	4.99E-01	6.80E-01
BRCA_TCGA-BH-A1FH	1.00E-01	1.22E+00	1.00E-01	1.47E+00	1.90E+00	1.65E+00	4.73E-01	8.83E-01	9.94E-01
BRCA_TCGA-BH-A1FJ	4.22E-01	1.61E+00	0.00E+00	1.22E+00	3.36E+00	2.96E+00	0.00E+00	4.23E-01	1.55E+00
BRCA_TCGA-BH-A1FL	5.81E-01	1.51E+00	3.96E-01	7.19E-01	1.17E+00	6.11E-01	9.32E-01	7.12E-01	8.79E-01
BRCA_TCGA-BH-A1FM	0.00E+00	1.82E+00	0.00E+00	1.40E+00	1.84E+00	1.33E+00	6.18E-01	2.21E+00	2.14E+00
BRCA_TCGA-BH-A1FN	1.04E+00	7.64E-01	5.39E-01	5.62E-01	6.90E+00	2.40E+00	1.60E+00	2.41E+00	7.09E+00
BRCA_TCGA-BH-A1FR	2.00E-01	9.52E-01	4.90E-01	3.00E-01	1.01E+00	3.00E-01	0.00E+00	7.90E-01	1.12E+00
BRCA_TCGA-BH-A1FU	1.75E+00	1.28E+00	1.48E+00	1.58E+00	4.68E+00	7.00E-01	1.92E+00	1.14E+00	5.21E+00
BRCA_TCGA-BH-A201	6.86E-01	8.27E-01	1.48E+00	6.05E-01	1.08E+00	1.06E+00	8.49E-01	6.96E-01	4.16E-01
BRCA_TCGA-BH-A202	9.12E-01	9.12E-01	3.42E-01	3.67E-01	1.85E+00	7.37E-01	4.47E-01	7.75E-01	1.49E+00
BRCA_TCGA-BH-A203	8.09E-01	1.90E+00	2.24E+00	9.17E-01	1.72E+00	1.86E+00	6.53E-01	1.23E+00	2.64E+00
BRCA_TCGA-BH-A204	1.19E+00	1.49E+00	6.96E-01	7.67E-01	2.53E+00	2.28E+00	7.37E-01	9.98E-01	1.82E+00
BRCA_TCGA-BH-A208	0.00E+00	1.15E+00	1.00E-01	2.00E-01	3.02E+00	1.10E+00	1.11E+00	2.22E+00	1.89E+00
BRCA_TCGA-BH-A209	4.16E-01	1.08E+00	8.33E-01	4.01E-01	1.66E+00	9.00E-01	5.96E-01	1.77E+00	1.20E+00
BRCA_TCGA-BH-A28Q	0.00E+00	1.30E+00	8.00E-01	8.36E-01	1.28E+00	4.96E-01	1.00E-01	7.49E-01	1.35E+00
BRCA_TCGA-BH-A2L8	1.59E+00	1.30E+00	0.00E+00	3.33E-01	1.38E+00	1.61E+00	0.00E+00	4.08E+00	3.90E+00
BRCA_TCGA-BH-A42U	1.00E-01	8.59E-01	0.00E+00	0.00E+00	1.38E+00	9.60E-01	2.13E-01	1.71E+00	7.89E-01
BRCA_TCGA-BH-A42V	0.00E+00	8.03E-01	0.00E+00	0.00E+00	1.88E+00	3.00E-01	4.58E-01	1.87E+00	8.00E-01
BRCA_TCGA-BH-A5IZ	6.90E-01	1.45E+00	0.00E+00	1.00E+00	7.59E+00	2.43E+00	1.94E+00	1.45E+00	7.29E+00
BRCA_TCGA-BH-A5J0	1.14E+00	1.89E+00	7.00E-01	8.06E-01	1.49E+00	6.74E-01	1.27E+00	3.08E+00	1.16E+00
BRCA_TCGA-BH-A6R8	0.00E+00	1.26E+00	3.35E-01	1.21E+00	1.31E+00	5.97E-01	7.12E-01	8.36E-01	1.56E+00
BRCA_TCGA-BH-A6R9	7.95E-01	8.94E-01	0.00E+00	4.96E-01	1.73E+00	6.67E-01	4.01E-01	0.00E+00	2.27E+00
BRCA_TCGA-BH-A8FY	4.94E-01	4.23E-01	1.92E+00	8.00E-01	4.00E+00	1.49E+00	1.13E+00	1.76E+00	2.92E+00
BRCA_TCGA-BH-A8FZ	7.95E-01	1.41E+00	2.00E-01	1.49E+00	6.79E+00	8.17E-01	1.62E+00	2.09E+00	6.42E+00
BRCA_TCGA-BH-A8G0	3.42E-01	9.21E-01	8.72E-01	4.58E-01	3.00E-01	0.00E+00	8.36E-01	2.24E-01	4.58E-01
BRCA_TCGA-BH-AB28	6.80E-01	1.34E+00	1.97E+00	1.22E+00	1.56E+00	9.29E-01	3.67E-01	7.61E-01	1.33E+00
BRCA_TCGA-C8-A12K	6.00E-01	1.36E+00	2.06E+00	8.83E-01	1.16E+01	1.48E+00	1.48E+00	3.15E+00	9.17E+00
BRCA_TCGA-C8-A12L	0.00E+00	8.33E-01	1.96E+00	1.73E+00	7.50E+00	2.91E+00	0.00E+00	1.24E+00	6.68E+00
BRCA_TCGA-C8-A12M	1.39E+00	1.17E+00	2.31E+00	1.51E+00	3.48E+00	1.07E+00	9.24E-01	9.78E-01	3.83E+00
BRCA_TCGA-C8-A12N	4.58E-01	6.36E-01	8.82E-01	1.00E-01	1.18E+00	0.00E+00	7.30E-01	9.48E-01	1.22E+00
BRCA_TCGA-C8-A12O	6.40E-01	1.08E+00	6.16E-01	1.00E-01	2.54E+00	1.12E+00	6.00E-01	1.00E+00	1.46E+00
BRCA_TCGA-C8-A12P	6.80E-01	2.13E+00	8.44E-01	1.46E+00	4.79E+00	2.40E+00	1.34E+00	1.59E+00	4.58E+00
BRCA_TCGA-C8-A12Q	1.62E+00	1.22E+00	1.28E+00	1.43E+00	1.76E+00	1.55E+00	1.54E+00	2.35E+00	2.40E+00
BRCA_TCGA-C8-A12T	8.00E-01	1.15E+00	7.95E-01	1.45E+00	1.98E+00	1.72E+00	3.35E-01	1.87E+00	1.32E+00
BRCA_TCGA-C8-A12U	0.00E+00	1.27E+00	1.19E+00	1.09E+00	4.53E+00	4.73E-01	4.58E-01	7.63E-01	3.85E+00
BRCA_TCGA-C8-A12V	5.16E-01	5.12E-01	1.89E+00	0.00E+00	3.46E+00	1.10E+00	7.03E-01	7.52E-01	3.03E+00
BRCA_TCGA-C8-A12W	3.48E-01	1.18E+00	7.61E-01	9.19E-01	2.53E+00	5.16E-01	1.63E+00	1.07E+00	2.82E+00
BRCA_TCGA-C8-A12X	4.27E-01	1.55E+00	1.64E+00	1.07E+00	1.90E+00	9.98E-01	1.17E+00	7.02E-01	2.32E+00
BRCA_TCGA-C8-A12Y	5.62E-01	1.95E+00	1.62E+00	2.16E+00	1.79E+00	5.54E-01	1.39E+00	4.96E-01	1.02E+00
BRCA_TCGA-C8-A12Z	6.57E-01	1.54E+00	2.13E-01	9.98E-01	2.21E+00	1.80E+00	9.87E-01	1.47E+00	9.78E-01
BRCA_TCGA-C8-A130	0.00E+00	9.71E-01	5.33E-01	0.00E+00	1.82E+00	5.43E-01	7.89E-01	9.55E-01	1.69E+00
BRCA_TCGA-C8-A131	1.61E+00	9.80E-01	9.09E-01	2.73E+00	2.45E+00	2.40E+00	1.37E+00	1.29E+00	3.98E+00
BRCA_TCGA-C8-A132	3.73E-01	8.17E-01	8.19E-01	1.40E+00	4.26E+00	1.28E+00	1.06E+00	1.69E+00	3.55E+00
BRCA_TCGA-C8-A133	5.26E-01	1.00E-01	1.29E+00	0.00E+00	2.34E+00	1.20E+00	0.00E+00	9.40E-01	1.65E+00
BRCA_TCGA-C8-A134	1.63E+00	6.83E-01	1.89E+00	1.11E+00	1.01E+01	2.49E+00	7.72E-01	7.30E-01	1.11E+01
BRCA_TCGA-C8-A135	8.30E-01	2.56E+00	1.64E+00	1.81E+00	3.52E+00	1.19E+00	1.56E+00	9.04E-01	2.17E+00
BRCA_TCGA-C8-A137	4.01E-01	1.36E+00	0.00E+00	0.00E+00	2.01E+00	2.67E-01	4.96E-01	1.37E+00	1.60E+00
BRCA_TCGA-C8-A138	7.15E-01	9.00E-01	4.99E-01	4.16E-01	2.54E+00	1.63E+00	1.17E+00	6.99E-01	2.49E+00
BRCA_TCGA-C8-A1HE	0.00E+00	1.02E+00	9.43E-01	1.00E-01	1.48E+00	1.60E+00	8.83E-01	1.27E+00	1.78E+00
BRCA_TCGA-C8-A1HF	9.92E-01	1.02E+00	4.00E-01	5.78E-01	1.30E+00	1.28E+00	4.27E-01	1.09E+00	1.26E+00
BRCA_TCGA-C8-A1HG	2.21E-01	1.65E+00	9.91E-01	1.52E+00	2.39E+00	1.24E+00	1.54E+00	1.02E+00	2.19E+00
BRCA_TCGA-C8-A1HI	5.16E-01	1.89E+00	9.94E-01	1.15E+00	2.76E+00	1.69E+00	1.18E+00	1.26E+00	1.20E+00
BRCA_TCGA-C8-A1HJ	8.54E-01	9.34E-01	1.97E+00	1.65E+00	1.14E+01	1.83E+00	1.45E+00	1.34E+00	9.59E+00
BRCA_TCGA-C8-A1HK	9.12E-01	1.27E+00	6.18E-01	1.10E+00	2.32E+00	7.06E-01	5.62E-01	1.11E+00	2.18E+00
BRCA_TCGA-C8-A1HL	4.77E-01	1.28E+00	1.27E+00	1.35E+00	1.34E+00	1.54E+00	0.00E+00	0.00E+00	1.29E+00
BRCA_TCGA-C8-A1HM	1.53E+00	1.79E+00	1.74E+00	1.27E+00	4.21E+00	2.28E+00	0.00E+00	3.89E+00	4.02E+00
BRCA_TCGA-C8-A1HN	7.19E-01	1.30E+00	1.38E+00	7.95E-01	3.44E+00	7.92E-01	1.05E+00	8.27E-01	3.46E+00
BRCA_TCGA-C8-A1HO	9.04E-01	1.19E+00	9.78E-01	4.00E-01	1.57E+00	2.47E+00	6.05E-01	1.69E+00	8.00E-01
BRCA_TCGA-C8-A26V	6.80E-01	1.13E+00	1.24E+00	4.07E-01	3.10E+00	5.12E-01	1.18E+00	2.49E+00	1.45E+00
BRCA_TCGA-C8-A26W	1.00E-01	1.29E+00	7.46E-01	7.42E-01	1.86E+00	5.00E-01	1.07E+00	1.88E+00	1.64E+00
BRCA_TCGA-C8-A26X	4.28E-01	1.21E+00	1.58E+00	4.99E-01	3.77E+00	2.22E+00	1.87E+00	6.80E-01	3.93E+00
BRCA_TCGA-C8-A26Y	3.83E+00	2.03E+00	1.55E+00	1.44E+00	9.35E+00	4.88E+00	3.05E+00	8.99E+00	6.17E+00
BRCA_TCGA-C8-A26Z	7.45E-01	1.38E+00	0.00E+00	5.93E-01	3.76E+00	1.90E+00	3.00E-01	4.42E-01	3.26E+00
BRCA_TCGA-C8-A273	5.37E-01	1.13E+00	5.39E-01	8.44E-01	1.14E+00	5.00E-01	2.00E-01	3.35E-01	1.34E+00
BRCA_TCGA-C8-A274	1.04E+00	1.59E+00	1.80E+00	1.84E+00	6.00E+00	2.20E+00	2.00E+00	1.79E+00	6.21E+00
BRCA_TCGA-C8-A275	0.00E+00	1.33E+00	1.90E+00	1.12E+00	2.24E+00	1.00E+00	1.19E+00	2.12E+00	1.92E+00
