Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_multinomial_train_fold3.36	999.9999999999981	0.788	734.085	73.409%	247.505	64.623%	0.39765	0.776
UNG_multinomial_train_fold3.44	999.9999999999961	0.895	544.118	54.412%	90.314	44.832%	0.28636	0.856
OGG1_multinomial_train_fold3.37	999.9999999999983	0.787	755.82	75.582%	256.59	65.157%	0.4317	0.777
OGG1_multinomial_train_fold3.38	999.9999999999978	0.782	744.405	74.441%	254.812	65.439%	0.42487	0.77
OGG1_multinomial_train_fold3.39	999.999999999998	0.764	799.756	79.976%	280.436	67.973%	0.47445	0.754
UNG_multinomial_train_fold3.45	999.9999999999962	0.91	513.901	51.39%	81.936	41.707%	0.24911	0.875
OGG1_multinomial_train_fold3.40	999.9999999999984	0.755	808.191	80.819%	278.93	68.447%	0.481	0.743
UNG_multinomial_train_fold3.46	999.9999999999965	0.925	480.714	48.071%	73.418	38.124%	0.31668	0.894
OGG1_multinomial_train_fold3.41	999.9999999999984	0.779	794.136	79.414%	256.776	65.738%	0.4652	0.767
OGG1_multinomial_train_fold3.42	999.9999999999984	0.785	721.195	72.12%	250.376	64.98%	0.39165	0.773
OGG1_multinomial_train_fold3.43	999.9999999999982	0.752	791.107	79.111%	275.202	68.515%	0.4551	0.738
UNG_multinomial_train_fold3.47	999.9999999999967	0.95	423.404	42.34%	62.614	31.285%	0.23751	0.933
OGG1_multinomial_train_fold3.44	999.9999999999986	0.772	775.21	77.521%	263.643	66.572%	0.44219	0.76
UNG_multinomial_train_fold3.48	999.9999999999966	0.923	487.009	48.701%	76.222	38.964%	0.2355	0.893
UNG_multinomial_train_fold3.49	999.9999999999966	0.897	562.325	56.233%	96.403	44.907%	0.28246	0.866
UNG_multinomial_train_fold3.50	999.9999999999967	0.894	565.742	56.574%	91.137	45.149%	0.33037	0.855
UNG_multinomial_train_fold3.51	999.9999999999962	0.884	518.874	51.887%	92.774	47.083%	0.2848	0.838
UNG_multinomial_train_fold3.52	999.9999999999961	0.924	475.034	47.503%	73.309	38.161%	0.23888	0.893
