Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_0_multinomial_train1.33	0.9999999999999976	0.996	0.261	26.1%	0.06	13.802%	0.11909	0.996
OGG1_0_multinomial_train1.34	0.9999999999999972	0.997	0.225	22.5%	0.037	9.223%	0.11214	0.997
OGG1_0_multinomial_train1.35	0.999999999999998	0.995	0.24	24.0%	0.044	10.497%	0.11381	0.995
OGG1_0_multinomial_train1.36	0.9999999999999976	0.994	0.286	28.6%	0.061	14.555%	0.12884	0.994
OGG1_0_multinomial_train1.37	0.9999999999999972	0.993	0.299	29.9%	0.053	13.036%	0.1546	0.992
OGG1_0_multinomial_train1.38	0.9999999999999976	0.99	0.333	33.3%	0.063	16.816%	0.17973	0.989
OGG1_0_multinomial_train1.39	0.9999999999999977	0.996	0.238	23.8%	0.042	10.219%	0.1262	0.996
OGG1_0_multinomial_train1.40	0.9999999999999973	0.993	0.303	30.3%	0.052	12.817%	0.15808	0.992
OGG1_0_multinomial_train1.41	0.9999999999999976	0.994	0.303	30.3%	0.071	16.225%	0.14125	0.994
OGG1_0_multinomial_train1.42	0.9999999999999977	0.995	0.237	23.7%	0.036	9.67%	0.13651	0.995
OGG1_0_multinomial_train1.43	0.9999999999999974	0.997	0.211	21.1%	0.032	7.954%	0.10231	0.997
OGG1_0_multinomial_train1.44	0.999999999999998	0.997	0.199	19.9%	0.035	8.204%	0.1008	0.997
OGG1_0_multinomial_train1.45	0.9999999999999977	0.996	0.239	23.9%	0.043	10.544%	0.10869	0.996
OGG1_0_multinomial_train1.46	0.9999999999999974	0.993	0.263	26.3%	0.05	12.324%	0.14051	0.993
OGG1_0_multinomial_train1.47	0.9999999999999979	0.997	0.212	21.2%	0.033	8.302%	0.11898	0.997
OGG1_0_multinomial_train1.48	0.9999999999999977	0.995	0.228	22.8%	0.042	10.488%	0.11685	0.994
OGG1_0_multinomial_train1.49	0.999999999999998	0.991	0.338	33.8%	0.067	16.697%	0.15329	0.991
OGG1_0_multinomial_train1.50	0.9999999999999977	0.994	0.251	25.1%	0.047	12.018%	0.12019	0.993
OGG1_0_multinomial_train1.51	0.9999999999999976	0.997	0.226	22.6%	0.038	9.482%	0.12569	0.997
OGG1_0_multinomial_train1.52	0.9999999999999978	0.994	0.257	25.7%	0.048	11.454%	0.13283	0.994
OGG1_0_multinomial_train1.53	0.9999999999999979	0.996	0.217	21.7%	0.037	8.944%	0.12021	0.996
OGG1_0_multinomial_train1.54	0.9999999999999974	0.993	0.293	29.3%	0.061	14.295%	0.1458	0.993
OGG1_0_multinomial_train1.55	0.9999999999999978	0.991	0.3	30.0%	0.052	14.052%	0.1708	0.991
OGG1_0_multinomial_train1.56	0.9999999999999977	0.997	0.209	20.9%	0.031	8.22%	0.1172	0.997
OGG1_0_multinomial_train1.57	0.9999999999999974	0.992	0.28	28.0%	0.051	12.93%	0.15407	0.991
OGG1_0_multinomial_train1.58	0.9999999999999982	0.992	0.317	31.7%	0.05	13.114%	0.18808	0.992
OGG1_0_multinomial_train1.59	0.9999999999999977	0.995	0.271	27.1%	0.048	12.295%	0.13407	0.995
OGG1_0_multinomial_train1.60	0.9999999999999973	0.99	0.314	31.4%	0.057	15.368%	0.16267	0.99
OGG1_0_multinomial_train1.61	0.9999999999999978	0.992	0.32	32.0%	0.057	14.442%	0.15027	0.991
OGG1_0_multinomial_train1.62	0.9999999999999976	0.996	0.245	24.5%	0.042	10.012%	0.11288	0.995
OGG1_0_multinomial_train1.63	0.9999999999999971	0.996	0.218	21.8%	0.04	9.794%	0.12498	0.996
OGG1_0_multinomial_train1.64	0.9999999999999977	0.992	0.287	28.7%	0.055	13.584%	0.12683	0.992
OGG1_0_multinomial_train1.65	0.9999999999999979	0.994	0.235	23.5%	0.04	10.728%	0.12986	0.994
OGG1_0_multinomial_train1.66	0.9999999999999981	0.992	0.3	30.0%	0.056	14.229%	0.16384	0.992
OGG1_0_multinomial_train1.67	0.9999999999999976	0.995	0.27	27.0%	0.043	11.175%	0.1465	0.995
OGG1_0_multinomial_train1.68	0.9999999999999982	0.997	0.206	20.6%	0.032	7.769%	0.11145	0.997
OGG1_0_multinomial_train1.69	0.9999999999999972	0.996	0.198	19.8%	0.037	9.306%	0.1029	0.996
OGG1_0_multinomial_train1.70	0.9999999999999978	0.995	0.243	24.3%	0.047	11.068%	0.12074	0.995
OGG1_0_multinomial_train1.71	0.9999999999999973	0.995	0.238	23.8%	0.045	10.5%	0.11335	0.995
OGG1_0_multinomial_train1.72	0.9999999999999974	0.995	0.232	23.2%	0.043	10.699%	0.12422	0.994
