Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
MLH1_0_multinomial_train1.16	0.05502100322797068	0.9160250193257793	5.054053258014776e-45	1.0535743993121865e-120	3.731619275601309e-153	3.1049270806199805e-24	0.013205354520354292	3.665278107390581e-13	2.5069608951986672e-104	0.015748622925524553	4.509427182200776e-15
MLH1_0_multinomial_train1.17	1.4816867395018134e-41	0.9270266204014262	0.025821638543620313	0.00036651998417325786	0.01980378309974783	2.456613e-318	0.002888588086309516	6.411759931010631e-25	2.0852759242624638e-63	0.024092849884722805	1.7900590591980277e-36
MLH1_0_multinomial_train1.18	0.16244518209471914	0.7864875719688651	0.020132714669266392	1.9740242154954975e-82	3.4861270481877465e-153	8.600448816522668e-228	0.019148024159661617	6.409955690496247e-31	3.7595956551991364e-133	0.011786241765675644	2.653418120472437e-07
MLH1_0_multinomial_train1.19	0.0414842697577363	0.9275934943151098	2.124882690971158e-271	0.01730311094460674	6.594044305811251e-290	3.28810796e-316	5.995161091957726e-79	1.8055332403887332e-91	1.2931768132030362e-251	0.013619124982546945	7.268097977915481e-39
MLH1_0_multinomial_train1.20	1.9018436782842717e-43	0.9826894202086257	1.4584446907916222e-10	2.623e-321	2.8337944831887e-144	5.985807358451802e-110	5.023783823317518e-280	6.694380646301059e-07	1.8327601924887558e-77	0.017309910207465057	2.1418796481947168e-36
MLH1_0_multinomial_train1.21	5.6561570539678254e-33	0.9704714485927479	2.3203755065478314e-188	3.103e-321	1.50869233498453e-125	2.12041002470774e-96	9.957735969283249e-264	0.010706855725040699	1.1096774020750886e-139	0.017420191244868672	0.001401504437342707
MLH1_0_multinomial_train1.22	0.16004238379873034	0.7894347701622639	1.545195817252327e-61	5.55871760203387e-154	2.6672076670176326e-62	1.358049857918216e-80	5.81859091801154e-53	3.019169083274372e-68	3.43859260741277e-80	0.02224313833715012	0.02827970770185557
MLH1_0_multinomial_train1.23	6.739325986521471e-57	0.949751068947928	0.009672471735576844	3.1750657993400827e-289	1.3389005155845664e-22	2.0873958729565554e-85	3.285677437419646e-226	3.33996623501168e-51	0.016168415909501518	0.024408043406993752	2.0212110186654402e-71
MLH1_0_multinomial_train1.24	0.014092356871560935	0.9436927661593677	7.204866297864274e-220	1.1587769701552342e-23	1.8733196331737703e-103	3.9247412466617887e-59	0.016647612917203614	2.6865473127528544e-05	1.1894229054449086e-96	0.022493322084325803	0.0030470764944143663
MLH1_0_multinomial_train1.25	8.030319972826277e-25	0.9177658187055081	0.01757238946981456	0.005972909813497691	2.359134174543068e-51	2.3488127587548403e-157	8.176685759285574e-187	2.2447514840337107e-23	2.1321838199823345e-74	0.019922013573051848	0.03876686843812767
MLH1_0_multinomial_train1.26	0.0634210902925222	0.916815987497323	1.1919171283198949e-165	0.005351937301923588	1.4625889172835406e-291	2.2360788622299618e-287	0.01441098490823134	9.348797349301683e-34	1.550423891830473e-240	3.160090729911312e-106	3.5884776245132496e-61
MLH1_0_multinomial_train1.27	4.9248083946890105e-64	0.9079433642152626	0.03127123267396035	0.002381930298334244	4.6368947903706114e-80	1.9650438254701725e-121	0.005493141103906171	0.036885598327381384	1.0653101210980834e-17	0.01602473338115515	8.65637841806687e-108
MLH1_0_multinomial_train1.28	5.833691047701751e-34	0.9021373569581688	0.05370264757833901	5.93922958464183e-77	0.0036520665224292824	3.4213212751715753e-284	2.367404097649359e-95	0.014062720888613708	2.203088160861173e-57	0.015999287393996132	0.010445920658453069
MLH1_0_multinomial_train1.29	6.272414901387245e-16	0.956251027399971	4.5242788973921594e-113	0.0055875352770954675	1.1404656498812158e-155	1.863e-321	0.008091999754335454	2.4134018807750303e-20	6.507080516501583e-158	0.021530650093092442	0.008538787475504994
