Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_multinomial_train1.96	0.999999999999996	0.805	0.637	63.7%	0.089	65.524%	0.3726	0.602
EXO1_0_multinomial_train1.97	0.9999999999999962	0.819	0.648	64.8%	0.09	70.984%	0.3865	0.656
EXO1_0_multinomial_train1.98	0.9999999999999961	0.839	0.608	60.8%	0.084	65.877%	0.36268	0.69
OGG1_0_multinomial_train1	0.9999999999999978	0.996	0.248	24.8%	0.043	10.667%	0.12729	0.996
OGG1_0_multinomial_train1.1	0.9999999999999981	0.992	0.307	30.7%	0.056	13.716%	0.15459	0.991
OGG1_0_multinomial_train1.2	0.9999999999999972	0.994	0.255	25.5%	0.046	11.639%	0.12922	0.994
OGG1_0_multinomial_train1.3	0.9999999999999979	0.992	0.288	28.8%	0.06	14.106%	0.13812	0.992
OGG1_0_multinomial_train1.4	0.9999999999999976	0.986	0.363	36.3%	0.083	18.909%	0.17756	0.985
OGG1_0_multinomial_train1.5	0.9999999999999978	0.992	0.298	29.8%	0.061	14.546%	0.13786	0.992
OGG1_0_multinomial_train1.6	0.9999999999999979	0.997	0.246	24.6%	0.043	10.915%	0.11846	0.997
OGG1_0_multinomial_train1.7	0.9999999999999977	0.989	0.279	27.9%	0.058	14.659%	0.13293	0.989
OGG1_0_multinomial_train1.8	0.9999999999999973	0.985	0.335	33.5%	0.087	19.669%	0.13772	0.984
OGG1_0_multinomial_train1.9	0.9999999999999977	0.986	0.331	33.1%	0.076	17.842%	0.15011	0.985
OGG1_0_multinomial_train1.10	0.999999999999998	0.989	0.339	33.9%	0.069	16.101%	0.18021	0.989
OGG1_0_multinomial_train1.11	0.9999999999999977	0.991	0.313	31.3%	0.066	15.267%	0.14422	0.991
OGG1_0_multinomial_train1.12	0.9999999999999976	0.994	0.264	26.4%	0.042	10.922%	0.13669	0.994
OGG1_0_multinomial_train1.13	0.9999999999999977	0.992	0.284	28.4%	0.05	12.485%	0.16543	0.992
OGG1_0_multinomial_train1.14	0.9999999999999979	0.995	0.261	26.1%	0.042	10.524%	0.14537	0.995
OGG1_0_multinomial_train1.15	0.9999999999999972	0.992	0.293	29.3%	0.054	13.165%	0.15837	0.992
OGG1_0_multinomial_train1.16	0.9999999999999977	0.988	0.298	29.8%	0.064	15.554%	0.13654	0.988
OGG1_0_multinomial_train1.17	0.9999999999999976	0.991	0.291	29.1%	0.056	13.914%	0.14325	0.99
OGG1_0_multinomial_train1.18	0.9999999999999976	0.992	0.293	29.3%	0.056	13.387%	0.17422	0.992
OGG1_0_multinomial_train1.19	0.9999999999999978	0.989	0.32	32.0%	0.064	15.466%	0.16715	0.989
OGG1_0_multinomial_train1.20	0.9999999999999978	0.991	0.302	30.2%	0.058	13.89%	0.14519	0.991
OGG1_0_multinomial_train1.21	0.9999999999999976	0.995	0.23	23.0%	0.041	10.35%	0.11475	0.994
OGG1_0_multinomial_train1.22	0.9999999999999979	0.994	0.281	28.1%	0.052	12.519%	0.14569	0.993
OGG1_0_multinomial_train1.23	0.9999999999999977	0.996	0.257	25.7%	0.051	12.244%	0.11886	0.996
OGG1_0_multinomial_train1.24	0.9999999999999978	0.994	0.242	24.2%	0.043	11.499%	0.12792	0.994
OGG1_0_multinomial_train1.25	0.9999999999999974	0.991	0.279	27.9%	0.07	16.09%	0.12794	0.99
OGG1_0_multinomial_train1.26	0.9999999999999978	0.993	0.278	27.8%	0.051	12.479%	0.15468	0.993
OGG1_0_multinomial_train1.27	0.9999999999999973	0.989	0.317	31.7%	0.063	15.148%	0.16491	0.989
OGG1_0_multinomial_train1.28	0.9999999999999977	0.996	0.246	24.6%	0.039	9.537%	0.13563	0.996
OGG1_0_multinomial_train1.29	0.9999999999999976	0.993	0.278	27.8%	0.05	12.255%	0.129	0.992
OGG1_0_multinomial_train1.30	0.9999999999999969	0.994	0.256	25.6%	0.046	11.379%	0.13693	0.993
OGG1_0_multinomial_train1.31	0.9999999999999977	0.995	0.268	26.8%	0.047	11.731%	0.12501	0.995
OGG1_0_multinomial_train1.32	0.9999999999999976	0.993	0.294	29.4%	0.05	12.565%	0.16214	0.992
OGG1_0_multinomial_train1.33	0.9999999999999976	0.99	0.301	30.1%	0.071	16.332%	0.12165	0.99
OGG1_0_multinomial_train1.34	0.9999999999999972	0.995	0.238	23.8%	0.045	11.217%	0.12266	0.995
OGG1_0_multinomial_train1.35	0.999999999999998	0.992	0.28	28.0%	0.055	13.121%	0.13074	0.992
OGG1_0_multinomial_train1.36	0.9999999999999976	0.992	0.277	27.7%	0.056	13.362%	0.12685	0.992
OGG1_0_multinomial_train1.37	0.9999999999999972	0.991	0.307	30.7%	0.057	14.02%	0.15795	0.991
OGG1_0_multinomial_train1.38	0.9999999999999976	0.985	0.287	28.7%	0.065	17.35%	0.14382	0.984
OGG1_0_multinomial_train1.39	0.9999999999999977	0.994	0.251	25.1%	0.05	12.166%	0.12411	0.993
OGG1_0_multinomial_train1.40	0.9999999999999973	0.987	0.294	29.4%	0.066	16.267%	0.15833	0.986
OGG1_0_multinomial_train1.41	0.9999999999999976	0.988	0.302	30.2%	0.076	17.368%	0.13278	0.988
OGG1_0_multinomial_train1.42	0.9999999999999977	0.995	0.272	27.2%	0.042	11.281%	0.13789	0.994
OGG1_0_multinomial_train1.43	0.9999999999999974	0.994	0.253	25.3%	0.047	11.683%	0.1269	0.993
OGG1_0_multinomial_train1.44	0.999999999999998	0.995	0.256	25.6%	0.051	11.955%	0.11925	0.995
OGG1_0_multinomial_train1.45	0.9999999999999977	0.994	0.272	27.2%	0.051	12.505%	0.13955	0.994
OGG1_0_multinomial_train1.46	0.9999999999999974	0.989	0.297	29.7%	0.06	14.788%	0.15824	0.989
OGG1_0_multinomial_train1.47	0.9999999999999979	0.995	0.257	25.7%	0.041	10.314%	0.14145	0.995
OGG1_0_multinomial_train1.48	0.9999999999999977	0.993	0.268	26.8%	0.049	12.236%	0.14168	0.993
OGG1_0_multinomial_train1.49	0.999999999999998	0.99	0.303	30.3%	0.062	15.451%	0.13746	0.989
OGG1_0_multinomial_train1.50	0.9999999999999977	0.99	0.283	28.3%	0.057	14.575%	0.12893	0.989
OGG1_0_multinomial_train1.51	0.9999999999999976	0.995	0.254	25.4%	0.047	11.727%	0.14928	0.994
OGG1_0_multinomial_train1.52	0.9999999999999978	0.992	0.304	30.4%	0.058	13.84%	0.15355	0.991
OGG1_0_multinomial_train1.53	0.9999999999999979	0.993	0.273	27.3%	0.051	12.328%	0.14172	0.993
OGG1_0_multinomial_train1.54	0.9999999999999974	0.987	0.315	31.5%	0.073	17.107%	0.1353	0.987
OGG1_0_multinomial_train1.55	0.9999999999999978	0.987	0.308	30.8%	0.059	15.943%	0.16593	0.986
OGG1_0_multinomial_train1.56	0.9999999999999977	0.997	0.242	24.2%	0.036	9.545%	0.12306	0.997
OGG1_0_multinomial_train1.57	0.9999999999999974	0.987	0.298	29.8%	0.062	15.719%	0.17979	0.986
OGG1_0_multinomial_train1.58	0.9999999999999982	0.992	0.303	30.3%	0.048	12.59%	0.1699	0.992
OGG1_0_multinomial_train1.59	0.9999999999999977	0.994	0.251	25.1%	0.047	12.038%	0.12331	0.994
OGG1_0_multinomial_train1.60	0.9999999999999973	0.987	0.293	29.3%	0.061	16.447%	0.14696	0.985
OGG1_0_multinomial_train1.61	0.9999999999999978	0.991	0.314	31.4%	0.058	14.696%	0.15711	0.991
OGG1_0_multinomial_train1.62	0.9999999999999976	0.994	0.275	27.5%	0.05	11.919%	0.12724	0.994
OGG1_0_multinomial_train1.63	0.9999999999999971	0.993	0.26	26.0%	0.05	12.242%	0.1406	0.993
OGG1_0_multinomial_train1.64	0.9999999999999977	0.991	0.276	27.6%	0.057	14.078%	0.13261	0.99
OGG1_0_multinomial_train1.65	0.9999999999999979	0.993	0.266	26.6%	0.045	12.069%	0.14129	0.992
OGG1_0_multinomial_train1.66	0.9999999999999981	0.987	0.293	29.3%	0.063	16.007%	0.15109	0.986
OGG1_0_multinomial_train1.67	0.9999999999999976	0.994	0.276	27.6%	0.047	12.215%	0.14641	0.993
OGG1_0_multinomial_train1.68	0.9999999999999982	0.996	0.247	24.7%	0.039	9.468%	0.1435	0.996
OGG1_0_multinomial_train1.69	0.9999999999999972	0.994	0.248	24.8%	0.044	11.067%	0.12713	0.994
OGG1_0_multinomial_train1.70	0.9999999999999978	0.992	0.303	30.3%	0.06	14.13%	0.16042	0.992
OGG1_0_multinomial_train1.71	0.9999999999999973	0.994	0.286	28.6%	0.056	13.066%	0.13154	0.994
OGG1_0_multinomial_train1.72	0.9999999999999974	0.992	0.264	26.4%	0.052	12.938%	0.13626	0.991
OGG1_0_multinomial_train1.73	0.9999999999999979	0.993	0.283	28.3%	0.05	12.328%	0.16783	0.992
OGG1_0_multinomial_train1.74	0.9999999999999974	0.993	0.25	25.0%	0.047	11.743%	0.13507	0.993
OGG1_0_multinomial_train1.75	0.9999999999999973	0.99	0.303	30.3%	0.063	14.907%	0.13275	0.99
OGG1_0_multinomial_train1.76	0.9999999999999978	0.993	0.31	31.0%	0.065	15.102%	0.15887	0.992
OGG1_0_multinomial_train1.77	0.9999999999999976	0.992	0.281	28.1%	0.058	13.788%	0.13748	0.991
OGG1_0_multinomial_train1.78	0.9999999999999974	0.995	0.233	23.3%	0.038	9.761%	0.13666	0.995
OGG1_0_multinomial_train1.79	0.9999999999999976	0.987	0.313	31.3%	0.092	20.083%	0.12936	0.987
OGG1_0_multinomial_train1.80	0.9999999999999981	0.993	0.284	28.4%	0.053	12.803%	0.15607	0.992
OGG1_0_multinomial_train1.81	0.9999999999999974	0.992	0.274	27.4%	0.073	16.453%	0.11711	0.991
OGG1_0_multinomial_train1.82	0.9999999999999977	0.993	0.269	26.9%	0.051	12.301%	0.13229	0.993
OGG1_0_multinomial_train1.83	0.999999999999998	0.989	0.318	31.8%	0.064	15.462%	0.16697	0.989
OGG1_0_multinomial_train1.84	0.9999999999999981	0.993	0.263	26.3%	0.048	12.044%	0.12674	0.993
OGG1_0_multinomial_train1.85	0.9999999999999973	0.986	0.34	34.0%	0.075	17.984%	0.15223	0.986
OGG1_0_multinomial_train1.86	0.9999999999999976	0.994	0.261	26.1%	0.049	11.976%	0.12457	0.994
OGG1_0_multinomial_train1.87	0.9999999999999973	0.994	0.25	25.0%	0.043	10.775%	0.12941	0.994
OGG1_0_multinomial_train1.88	0.9999999999999977	0.994	0.244	24.4%	0.044	11.484%	0.12033	0.994
OGG1_0_multinomial_train1.89	0.9999999999999976	0.991	0.319	31.9%	0.06	14.616%	0.14836	0.991
OGG1_0_multinomial_train1.90	0.9999999999999978	0.994	0.27	27.0%	0.047	11.683%	0.14312	0.994
OGG1_0_multinomial_train1.91	0.9999999999999978	0.992	0.305	30.5%	0.058	14.379%	0.15413	0.991
OGG1_0_multinomial_train1.92	0.9999999999999978	0.993	0.277	27.7%	0.045	12.003%	0.1512	0.992
OGG1_0_multinomial_train1.93	0.9999999999999974	0.992	0.263	26.3%	0.05	12.4%	0.13695	0.992
OGG1_0_multinomial_train1.94	0.9999999999999979	0.993	0.281	28.1%	0.05	12.374%	0.15008	0.992
OGG1_0_multinomial_train1.95	0.9999999999999977	0.984	0.311	31.1%	0.072	17.814%	0.16542	0.983
OGG1_0_multinomial_train1.96	0.9999999999999976	0.991	0.3	30.0%	0.058	14.099%	0.15926	0.99
OGG1_0_multinomial_train1.97	0.999999999999998	0.993	0.265	26.5%	0.049	12.111%	0.14957	0.992
OGG1_0_multinomial_train1.98	0.999999999999998	0.992	0.322	32.2%	0.066	15.564%	0.15039	0.992
RNF168_0_multinomial_train1	0.9999999999999991	0.808	0.7	70.0%	0.098	65.164%	0.53466	0.668
RNF168_0_multinomial_train1.1	0.9999999999999991	0.809	0.688	68.8%	0.099	65.398%	0.44056	0.677
RNF168_0_multinomial_train1.2	0.999999999999999	0.768	0.75	75.0%	0.109	68.327%	0.52396	0.607
RNF168_0_multinomial_train1.3	0.9999999999999989	0.764	0.747	74.7%	0.11	67.663%	0.46607	0.601
RNF168_0_multinomial_train1.4	0.9999999999999991	0.844	0.651	65.1%	0.089	59.359%	0.39898	0.733
RNF168_0_multinomial_train1.5	0.9999999999999989	0.741	0.751	75.1%	0.116	70.452%	0.5445	0.566
RNF168_0_multinomial_train1.6	0.999999999999999	0.796	0.734	73.4%	0.102	64.458%	0.55326	0.653
RNF168_0_multinomial_train1.7	0.9999999999999989	0.736	0.758	75.8%	0.113	71.96%	0.60666	0.534
RNF168_0_multinomial_train1.8	0.9999999999999989	0.733	0.821	82.1%	0.117	71.858%	0.6251	0.55
RNF168_0_multinomial_train1.9	0.999999999999999	0.769	0.735	73.5%	0.104	69.744%	0.5311	0.584
RNF168_0_multinomial_train1.10	0.9999999999999989	0.816	0.697	69.7%	0.097	61.332%	0.41101	0.686
RNF168_0_multinomial_train1.11	0.9999999999999989	0.766	0.726	72.6%	0.104	69.071%	0.51233	0.575
RNF168_0_multinomial_train1.12	0.9999999999999989	0.798	0.713	71.3%	0.103	64.879%	0.48531	0.667
RNF168_0_multinomial_train1.13	0.9999999999999989	0.752	0.786	78.6%	0.108	71.684%	0.57456	0.552
RNF168_0_multinomial_train1.14	0.999999999999999	0.742	0.763	76.3%	0.119	71.001%	0.49613	0.584
RNF168_0_multinomial_train1.15	0.9999999999999989	0.8	0.69	69.0%	0.099	64.373%	0.5395	0.651
RNF168_0_multinomial_train1.16	0.9999999999999989	0.855	0.649	64.9%	0.092	54.471%	0.47959	0.775
RNF168_0_multinomial_train1.17	0.9999999999999991	0.785	0.717	71.7%	0.108	63.914%	0.51515	0.651
RNF168_0_multinomial_train1.18	0.999999999999999	0.786	0.751	75.1%	0.101	66.326%	0.51763	0.618
RNF168_0_multinomial_train1.19	0.9999999999999991	0.807	0.697	69.7%	0.102	63.499%	0.48057	0.683
RNF168_0_multinomial_train1.20	0.9999999999999991	0.806	0.705	70.5%	0.098	63.287%	0.48719	0.665
RNF168_0_multinomial_train1.21	0.999999999999999	0.782	0.747	74.7%	0.107	66.471%	0.54723	0.641
RNF168_0_multinomial_train1.22	0.9999999999999991	0.801	0.684	68.4%	0.099	63.502%	0.48734	0.657
RNF168_0_multinomial_train1.23	0.9999999999999991	0.821	0.662	66.2%	0.096	59.021%	0.44707	0.701
RNF168_0_multinomial_train1.24	0.9999999999999989	0.786	0.722	72.2%	0.108	67.556%	0.54315	0.654
RNF168_0_multinomial_train1.25	0.9999999999999989	0.781	0.699	69.9%	0.104	65.651%	0.5208	0.622
RNF168_0_multinomial_train1.26	0.999999999999999	0.82	0.685	68.5%	0.099	62.802%	0.45893	0.706
RNF168_0_multinomial_train1.27	0.9999999999999991	0.833	0.713	71.3%	0.096	58.779%	0.45937	0.734
RNF168_0_multinomial_train1.28	0.9999999999999991	0.837	0.68	68.0%	0.093	58.173%	0.43851	0.731
RNF168_0_multinomial_train1.29	0.999999999999999	0.81	0.684	68.4%	0.098	65.086%	0.48029	0.675
RNF168_0_multinomial_train1.30	0.9999999999999991	0.763	0.735	73.5%	0.11	67.838%	0.51386	0.596
RNF168_0_multinomial_train1.31	0.9999999999999989	0.762	0.739	73.9%	0.108	69.197%	0.50394	0.586
