Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
BRCA_TCGA-EW-A6SC	0	0	0	6	0	12	6	0	8	7	0
BRCA_TCGA-EW-A6SD	4	13	12	0	0	0	0	0	0	39	0
BRCA_TCGA-GI-A2C8	0	17	18	7	0	0	0	0	81	25	0
BRCA_TCGA-GM-A2D9	0	0	0	0	43	82	0	0	0	520	0
BRCA_TCGA-GM-A2DA	0	11	7	0	4	0	0	0	13	10	0
BRCA_TCGA-GM-A2DB	0	18	0	0	4	12	0	10	70	14	0
BRCA_TCGA-GM-A2DC	0	12	0	0	0	15	0	0	0	0	0
BRCA_TCGA-GM-A2DD	2	4	5	7	3	6	7	2	23	6	3
BRCA_TCGA-GM-A2DF	0	10	0	3	3	15	0	0	11	7	4
BRCA_TCGA-GM-A2DH	10	13	22	0	0	0	0	0	77	110	0
BRCA_TCGA-GM-A2DI	0	0	0	0	12	9	0	0	0	70	0
BRCA_TCGA-GM-A2DK	0	4	0	0	5	14	9	0	0	5	0
BRCA_TCGA-GM-A2DL	6	6	0	0	3	8	0	0	14	12	0
BRCA_TCGA-GM-A2DM	2	0	0	0	3	0	8	0	9	5	0
BRCA_TCGA-GM-A2DN	0	3	0	0	1	6	0	0	6	3	0
BRCA_TCGA-GM-A2DO	0	0	0	0	31	21	0	0	0	168	0
BRCA_TCGA-GM-A3NW	0	22	0	0	5	0	0	0	0	68	0
BRCA_TCGA-GM-A3XL	0	11	17	0	0	0	0	0	68	48	0
BRCA_TCGA-GM-A4E0	0	11	5	0	3	0	0	0	15	0	0
BRCA_TCGA-GM-A5PV	0	6	0	0	4	0	7	0	20	10	0
BRCA_TCGA-GM-A5PX	0	0	0	5	3	20	6	0	0	8	0
BRCA_TCGA-HN-A2NL	0	12	0	0	0	0	9	8	51	11	0
BRCA_TCGA-HN-A2OB	0	5	3	0	0	0	0	0	5	4	2
BRCA_TCGA-JL-A3YX	0	7	0	4	0	9	0	6	0	23	0
BRCA_TCGA-LD-A66U	2	4	0	11	0	19	8	0	0	0	0
BRCA_TCGA-LD-A74U	0	0	0	0	30	63	0	0	0	259	0
BRCA_TCGA-LD-A7W5	0	17	14	0	4	11	0	0	0	19	0
BRCA_TCGA-LD-A7W6	0	6	0	7	0	11	0	0	18	4	0
BRCA_TCGA-LD-A9QF	0	13	0	0	3	6	0	0	14	3	0
BRCA_TCGA-LL-A440	0	1	0	0	1	3	0	0	0	1	0
BRCA_TCGA-LL-A50Y	0	12	0	0	0	19	12	0	0	0	0
BRCA_TCGA-LL-A5YL	0	10	0	0	16	27	0	0	0	40	0
BRCA_TCGA-LL-A5YM	0	0	0	6	2	14	0	0	14	4	0
BRCA_TCGA-LL-A5YN	0	6	0	0	4	21	7	0	0	0	5
BRCA_TCGA-LL-A5YO	0	0	7	7	0	0	0	0	29	18	0
BRCA_TCGA-LL-A5YP	6	0	0	9	3	17	0	0	54	16	0
BRCA_TCGA-LL-A6FP	4	0	0	5	8	20	0	0	22	16	0
BRCA_TCGA-LL-A6FQ	0	16	0	7	4	16	0	0	21	5	0
BRCA_TCGA-LL-A6FR	0	11	0	0	5	21	10	0	16	0	0
BRCA_TCGA-LL-A73Y	0	14	0	0	15	0	0	0	0	164	0
BRCA_TCGA-LL-A73Z	0	10	10	0	0	9	0	0	16	3	0
BRCA_TCGA-LL-A740	0	0	0	9	3	27	8	0	15	6	0
BRCA_TCGA-LL-A7SZ	4	18	14	0	8	0	0	0	15	11	5
BRCA_TCGA-LL-A7T0	0	21	0	9	7	0	0	0	26	14	0
BRCA_TCGA-LL-A8F5	0	15	24	0	0	18	14	0	97	23	9
BRCA_TCGA-LL-A9Q3	0	9	0	9	6	10	0	0	25	9	0
BRCA_TCGA-OK-A5Q2	0	10	0	0	11	10	0	0	0	7	5
BRCA_TCGA-OL-A5D6	0	9	0	0	5	15	0	0	20	8	0
BRCA_TCGA-OL-A5D7	0	11	7	0	0	9	7	0	30	16	0
BRCA_TCGA-OL-A5D8	0	9	0	5	0	0	0	0	11	6	8
BRCA_TCGA-OL-A5DA	0	12	13	0	19	0	0	0	0	70	0
BRCA_TCGA-OL-A5RU	0	8	0	6	0	15	0	0	17	0	0
BRCA_TCGA-OL-A5RV	0	9	0	0	0	8	0	0	0	0	0
BRCA_TCGA-OL-A5RW	0	0	25	12	9	0	0	0	82	125	0
BRCA_TCGA-OL-A5RX	0	8	0	5	3	0	4	0	12	3	0
BRCA_TCGA-OL-A5RY	0	4	4	2	0	0	0	0	0	3	0
BRCA_TCGA-OL-A5RZ	6	25	0	16	9	15	0	0	59	22	0
BRCA_TCGA-OL-A5S0	0	14	0	0	3	13	7	0	0	7	0
BRCA_TCGA-OL-A66H	0	0	0	5	0	7	0	0	15	0	0
BRCA_TCGA-OL-A66I	0	9	0	0	4	10	0	6	20	7	0
BRCA_TCGA-OL-A66J	4	13	0	5	0	16	7	0	12	11	0
BRCA_TCGA-OL-A66K	0	9	0	14	0	0	0	0	19	5	0
BRCA_TCGA-OL-A66L	0	0	0	7	9	15	0	0	0	63	0
BRCA_TCGA-OL-A66N	0	16	0	5	4	12	0	0	21	0	0
BRCA_TCGA-OL-A66O	0	16	0	0	0	0	0	0	18	0	4
BRCA_TCGA-OL-A66P	5	4	1	7	7	14	17	5	59	3	1
BRCA_TCGA-OL-A6VO	4	9	0	3	0	10	0	0	9	3	0
BRCA_TCGA-OL-A6VQ	0	0	0	8	7	17	0	0	0	50	0
BRCA_TCGA-OL-A6VR	0	2	3	5	1	0	0	0	5	1	0
BRCA_TCGA-OL-A97C	0	8	18	8	0	14	0	0	22	0	0
BRCA_TCGA-PE-A5DC	0	10	0	8	5	24	0	0	74	23	10
BRCA_TCGA-PE-A5DD	0	11	0	0	8	20	0	0	0	46	0
BRCA_TCGA-PE-A5DE	0	0	0	0	101	0	0	0	0	588	0
BRCA_TCGA-PL-A8LV	10	14	0	0	0	0	18	0	62	51	0
BRCA_TCGA-PL-A8LX	0	12	13	0	0	0	8	0	16	0	0
BRCA_TCGA-PL-A8LY	0	1	5	0	0	0	0	0	0	0	1
BRCA_TCGA-PL-A8LZ	0	0	0	7	9	22	0	13	70	15	0
BRCA_TCGA-S3-A6ZF	0	22	0	0	0	23	0	0	0	7	0
BRCA_TCGA-S3-A6ZG	0	16	12	0	12	0	0	0	20	0	0
BRCA_TCGA-S3-A6ZH	0	10	0	7	5	0	0	0	14	4	5
BRCA_TCGA-S3-AA0Z	7	14	0	0	0	25	10	0	0	21	0
BRCA_TCGA-S3-AA10	0	0	0	7	0	28	14	0	75	26	0
BRCA_TCGA-S3-AA11	6	0	0	8	7	16	0	0	59	0	0
BRCA_TCGA-S3-AA12	0	9	0	0	3	19	0	0	22	7	0
BRCA_TCGA-S3-AA14	0	15	0	0	0	0	0	0	0	9	0
BRCA_TCGA-S3-AA15	0	8	0	0	6	0	0	0	0	46	0
BRCA_TCGA-S3-AA17	0	14	20	0	6	0	9	0	65	21	6
BRCA_TCGA-UL-AAZ6	6	12	34	6	0	0	0	0	58	24	0
BRCA_TCGA-UU-A93S	0	0	0	29	0	22	0	13	109	23	0
BRCA_TCGA-V7-A7HQ	0	5	0	3	0	0	0	0	17	6	0
BRCA_TCGA-W8-A86G	0	9	0	0	0	8	6	0	9	3	0
BRCA_TCGA-WT-AB41	0	5	0	0	5	27	0	0	0	25	0
BRCA_TCGA-WT-AB44	4	12	0	11	0	8	0	0	25	0	0
BRCA_TCGA-XX-A899	0	0	0	0	13	16	0	0	0	31	0
BRCA_TCGA-XX-A89A	0	22	0	0	21	0	0	0	0	222	0
BRCA_TCGA-Z7-A8R5	0	19	0	0	0	15	0	0	0	0	0
BRCA_TCGA-Z7-A8R6	0	0	0	15	11	22	0	0	0	59	0
COAD_TCGA-3L-AA1B	0	64	0	8	19	20	0	12	48	9	0
COAD_TCGA-4N-A93T	10	47	17	0	10	19	0	0	40	0	0
COAD_TCGA-4T-AA8H	9	54	0	23	9	47	0	0	37	0	0
COAD_TCGA-5M-AAT4	14	80	0	21	0	0	0	0	88	23	29
COAD_TCGA-5M-AAT5	12	49	0	10	0	22	0	0	31	0	0
COAD_TCGA-5M-AAT6	0	1093	611	333	56	0	416	0	0	0	0
COAD_TCGA-5M-AATA	0	50	0	17	8	21	0	0	22	0	0
COAD_TCGA-5M-AATE	7	65	5	12	9	27	5	5	27	14	8
COAD_TCGA-A6-2671	5	40	0	9	0	0	0	0	40	0	0
COAD_TCGA-A6-2674	0	68	0	8	8	0	0	9	47	27	0
COAD_TCGA-A6-2675	0	79	0	14	0	0	0	0	34	13	0
COAD_TCGA-A6-2677	7	69	18	9	19	19	0	0	58	0	0
COAD_TCGA-A6-2681	2	72	5	1	4	4	11	9	61	1	12
COAD_TCGA-A6-2684	0	63	0	13	6	18	0	0	37	10	0
COAD_TCGA-A6-2685	0	31	0	0	0	10	0	0	17	9	0
COAD_TCGA-A6-2686	12	862	806	343	66	187	72	99	48	13	19
COAD_TCGA-A6-3809	0	412	415	169	0	0	213	80	120	0	67
COAD_TCGA-A6-3810	4	67	11	10	12	38	5	5	59	23	16
COAD_TCGA-A6-4105	0	70	0	32	0	0	0	15	84	18	0
COAD_TCGA-A6-4107	16	98	33	0	8	35	0	0	57	0	0
COAD_TCGA-A6-5656	4	79	1	13	8	9	6	1	37	3	3
COAD_TCGA-A6-5657	0	47	0	0	15	24	0	12	49	12	0
COAD_TCGA-A6-5659	13	105	14	8	32	28	3	5	93	7	1
COAD_TCGA-A6-5660	0	79	22	0	7	0	0	0	47	12	0
COAD_TCGA-A6-5661	0	625	561	260	35	0	0	80	0	0	0
COAD_TCGA-A6-5662	0	30	0	10	8	0	0	0	36	7	0
COAD_TCGA-A6-5664	7	35	0	0	0	0	15	0	21	0	0
COAD_TCGA-A6-5665	2	673	426	258	36	3	558	126	91	1	46
COAD_TCGA-A6-5666	8	61	0	0	14	0	0	9	23	0	8
COAD_TCGA-A6-5667	0	23	0	0	7	37	0	0	23	0	0
COAD_TCGA-A6-6137	7	49	0	8	13	31	0	0	53	0	0
COAD_TCGA-A6-6138	0	44	0	11	6	53	0	0	37	0	0
COAD_TCGA-A6-6142	0	41	0	0	0	29	17	0	30	0	0
COAD_TCGA-A6-6648	0	32	0	31	0	21	0	0	25	8	0
COAD_TCGA-A6-6649	4	66	11	12	7	15	1	3	29	12	5
COAD_TCGA-A6-6651	0	38	12	7	0	0	0	0	47	17	0
COAD_TCGA-A6-6652	0	39	15	0	0	25	0	0	22	7	0
COAD_TCGA-A6-6653	0	640	347	90	44	124	136	0	0	0	0
COAD_TCGA-A6-6654	0	231	0	0	12	0	0	0	0	0	0
COAD_TCGA-A6-6780	0	490	445	126	0	0	236	125	0	0	55
COAD_TCGA-A6-6781	0	1405	669	228	0	172	0	0	0	0	0
COAD_TCGA-A6-6782	12	53	0	0	12	19	0	0	80	15	0
COAD_TCGA-A6-A565	0	177	161	65	10	41	35	0	0	0	0
COAD_TCGA-A6-A566	12	78	0	10	11	46	0	0	60	0	0
COAD_TCGA-A6-A567	7	28	0	0	10	8	0	0	24	0	0
COAD_TCGA-A6-A56B	0	66	13	0	7	0	0	0	45	0	0
COAD_TCGA-AA-3489	9	28	4	4	9	17	9	4	49	12	2
COAD_TCGA-AA-3492	6	788	651	478	63	54	296	124	134	33	47
COAD_TCGA-AA-3496	8	63	0	0	12	27	18	0	33	0	11
COAD_TCGA-AA-3502	4	105	7	20	23	11	2	3	61	4	7
COAD_TCGA-AA-3506	7	101	2	5	12	11	12	3	49	1	8
COAD_TCGA-AA-3510	2277	0	0	565	1741	0	0	0	0	0	0
COAD_TCGA-AA-3511	0	47	0	0	20	26	0	0	42	20	23
COAD_TCGA-AA-3522	2	4	0	5	5	0	0	0	0	0	0
COAD_TCGA-AA-3556	0	18	0	8	0	0	0	0	0	0	0
COAD_TCGA-AA-3655	0	46	0	16	8	0	14	0	23	0	0
COAD_TCGA-AA-3660	6	62	0	33	11	20	0	0	46	0	0
COAD_TCGA-AA-3662	6	51	0	0	0	24	0	0	33	0	0
COAD_TCGA-AA-3663	0	440	783	243	0	0	545	256	0	0	93
COAD_TCGA-AA-3697	0	78	34	0	9	0	0	0	126	32	0
COAD_TCGA-AA-3712	13	28	0	10	0	0	0	13	49	84	0
COAD_TCGA-AA-3713	0	382	225	330	29	0	0	94	145	0	0
COAD_TCGA-AA-3947	0	754	838	601	51	0	252	303	0	0	160
COAD_TCGA-AA-3984	2714	313	0	1129	2768	0	638	0	0	0	0
COAD_TCGA-AA-A00N	2342	419	0	1094	2978	0	495	0	0	0	0
COAD_TCGA-AA-A010	4750	495	0	1472	2370	0	676	1414	0	0	0
COAD_TCGA-AA-A01P	12	382	242	148	29	39	127	31	54	9	23
COAD_TCGA-AA-A01R	0	1445	708	281	72	0	0	0	0	0	0
COAD_TCGA-AA-A022	0	843	515	388	66	0	0	95	0	0	0
COAD_TCGA-AD-5900	0	619	649	342	65	0	107	128	0	0	0
COAD_TCGA-AD-6548	0	61	0	0	11	42	0	0	44	0	13
COAD_TCGA-AD-6888	0	76	21	10	11	0	0	0	26	0	0
COAD_TCGA-AD-6889	19	617	786	265	23	77	88	71	81	18	25
COAD_TCGA-AD-6890	7	78	0	10	0	0	0	0	39	10	0
COAD_TCGA-AD-6895	12	463	272	466	91	361	125	10	275	84	37
COAD_TCGA-AD-6899	7	78	0	21	14	28	0	0	41	24	0
COAD_TCGA-AD-6901	12	106	48	15	17	0	0	0	109	31	0
COAD_TCGA-AD-6963	0	48	15	10	0	0	0	0	22	17	0
COAD_TCGA-AD-6964	0	186	506	344	40	380	460	0	0	0	0
COAD_TCGA-AD-6965	4	65	7	13	8	12	3	8	31	10	1
COAD_TCGA-AD-A5EJ	3	504	568	225	13	47	114	161	53	20	37
COAD_TCGA-AD-A5EK	0	38	0	10	0	18	0	10	40	11	0
COAD_TCGA-AM-5820	7	50	0	10	3	0	0	0	26	6	0
COAD_TCGA-AM-5821	0	442	339	421	0	0	155	150	0	0	97
COAD_TCGA-AU-3779	12	63	0	0	0	20	0	0	39	9	0
COAD_TCGA-AU-6004	0	527	346	135	39	0	120	0	0	0	0
COAD_TCGA-AY-5543	10	53	0	0	12	23	22	0	36	9	0
COAD_TCGA-AY-6196	2	37	12	4	10	53	15	9	150	16	6
COAD_TCGA-AY-6197	2	303	401	107	21	22	360	52	41	4	13
COAD_TCGA-AY-6386	0	65	0	0	10	33	0	0	40	0	0
COAD_TCGA-AY-A54L	7	59	0	10	9	36	0	15	64	0	0
COAD_TCGA-AY-A69D	20	89	0	16	21	57	0	0	76	0	0
COAD_TCGA-AY-A71X	0	61	0	14	14	0	0	0	31	0	0
COAD_TCGA-AY-A8YK	0	34	18	9	6	0	0	0	29	0	0
COAD_TCGA-AZ-4308	0	27	0	6	8	11	17	0	27	0	0
COAD_TCGA-AZ-4315	3328	380	0	1499	3465	0	1036	0	0	0	0
COAD_TCGA-AZ-4323	0	21	0	0	6	19	11	0	13	0	9
COAD_TCGA-AZ-4614	1	82	15	12	3	16	7	8	72	15	41
COAD_TCGA-AZ-4615	0	353	370	0	22	0	168	58	0	0	0
COAD_TCGA-AZ-4616	7	47	14	9	11	0	0	0	30	0	10
COAD_TCGA-AZ-4681	0	41	13	5	0	0	0	0	36	9	0
COAD_TCGA-AZ-4682	4	53	0	0	10	12	0	0	21	7	0
COAD_TCGA-AZ-5403	10	20	0	15	7	20	0	0	34	0	0
COAD_TCGA-AZ-5407	6	57	0	22	0	0	0	0	46	0	0
COAD_TCGA-AZ-6598	0	879	799	807	63	0	0	146	0	0	0
COAD_TCGA-AZ-6599	0	0	0	35	36	256	0	0	0	92	0
COAD_TCGA-AZ-6600	10	76	0	0	0	0	0	0	79	17	0
COAD_TCGA-AZ-6601	0	1547	874	268	0	0	0	120	0	0	0
COAD_TCGA-AZ-6603	0	43	0	0	14	15	0	0	27	0	0
COAD_TCGA-AZ-6605	0	56	30	0	20	0	26	0	39	0	0
COAD_TCGA-AZ-6606	2	78	13	2	8	24	13	2	27	17	19
COAD_TCGA-AZ-6607	0	22	0	0	4	25	12	0	29	0	9
COAD_TCGA-AZ-6608	0	49	0	0	0	0	42	0	109	0	20
COAD_TCGA-CA-5254	2	92	3	14	9	25	19	12	78	9	4
COAD_TCGA-CA-5255	0	30	11	0	5	0	9	0	20	0	0
COAD_TCGA-CA-5256	5	50	0	8	6	24	13	0	0	0	0
COAD_TCGA-CA-5796	0	41	0	0	0	18	10	0	27	0	0
COAD_TCGA-CA-5797	0	19	0	0	0	31	0	0	31	8	0
COAD_TCGA-CA-6715	0	34	0	0	11	16	15	22	25	0	0
COAD_TCGA-CA-6716	0	104	0	13	7	0	0	15	55	13	0
COAD_TCGA-CA-6717	5485	701	0	0	2796	0	1710	975	0	0	1298
COAD_TCGA-CA-6718	3015	0	0	219	1194	0	0	0	0	0	0
COAD_TCGA-CA-6719	10	74	0	12	12	24	29	0	0	0	0
COAD_TCGA-CK-4947	0	64	0	9	0	0	0	0	49	0	11
COAD_TCGA-CK-4948	3	56	4	9	2	8	5	4	41	7	3
COAD_TCGA-CK-4950	10	59	14	5	8	30	6	2	88	2	4
COAD_TCGA-CK-4951	0	0	0	1984	410	2574	0	0	1040	448	0
COAD_TCGA-CK-4952	0	75	0	0	6	51	0	0	39	14	17
COAD_TCGA-CK-5912	0	30	0	7	9	16	0	0	25	0	0
COAD_TCGA-CK-5913	0	450	313	56	0	0	153	77	0	0	0
COAD_TCGA-CK-5914	10	64	0	24	14	19	0	0	61	0	0
COAD_TCGA-CK-5915	0	86	0	0	0	28	15	0	0	0	0
COAD_TCGA-CK-5916	42	736	601	195	0	0	244	0	0	0	0
COAD_TCGA-CK-6746	7	371	470	197	22	19	181	51	91	7	40
COAD_TCGA-CK-6747	0	89	0	21	16	0	0	0	39	0	0
COAD_TCGA-CK-6748	0	33	15	0	5	0	0	0	30	0	8
COAD_TCGA-CK-6751	13	59	0	35	17	51	0	0	54	0	0
COAD_TCGA-CM-4743	0	571	468	115	0	0	154	110	0	0	0
COAD_TCGA-CM-4744	10	87	0	0	9	24	15	0	56	0	0
COAD_TCGA-CM-4746	0	515	164	181	23	0	0	58	0	0	0
COAD_TCGA-CM-4747	0	57	0	21	0	16	0	0	35	8	0
COAD_TCGA-CM-4748	6	32	0	6	0	0	12	0	33	6	0
COAD_TCGA-CM-4750	10	45	0	0	0	24	0	0	39	0	0
COAD_TCGA-CM-4751	0	64	0	30	0	0	0	0	34	0	0
COAD_TCGA-CM-4752	10	85	18	0	12	17	0	0	36	0	0
COAD_TCGA-CM-5341	0	90	0	0	0	21	18	0	60	17	0
COAD_TCGA-CM-5344	8	48	15	0	0	0	0	0	29	0	0
COAD_TCGA-CM-5348	0	95	0	21	29	0	0	0	81	27	0
COAD_TCGA-CM-5349	0	83	0	0	13	17	0	0	34	0	0
COAD_TCGA-CM-5860	2	63	4	7	16	12	2	4	40	4	4
COAD_TCGA-CM-5861	0	407	505	248	0	0	544	119	0	0	0
COAD_TCGA-CM-5862	3	60	4	4	5	8	10	4	23	5	9
COAD_TCGA-CM-5863	3	35	3	4	8	13	2	1	13	3	2
COAD_TCGA-CM-5864	10	46	9	25	9	27	7	1	124	7	1
COAD_TCGA-CM-5868	7	45	35	0	7	0	0	0	23	10	0
COAD_TCGA-CM-6161	0	57	0	0	5	32	0	0	43	0	0
COAD_TCGA-CM-6163	0	59	0	0	12	18	0	0	44	10	0
COAD_TCGA-CM-6164	0	25	0	6	8	0	10	9	40	0	0
COAD_TCGA-CM-6165	8	50	32	0	0	0	0	0	64	0	0
COAD_TCGA-CM-6166	7	29	0	22	12	0	0	0	36	12	0
COAD_TCGA-CM-6167	0	49	0	0	0	13	0	0	42	0	0
COAD_TCGA-CM-6168	4	87	49	24	8	13	16	4	62	17	7
COAD_TCGA-CM-6169	6	60	23	0	0	0	0	0	47	0	0
COAD_TCGA-CM-6170	0	49	0	12	0	55	0	0	0	14	0
COAD_TCGA-CM-6171	9	675	405	87	20	68	110	52	35	11	15
COAD_TCGA-CM-6172	0	45	0	12	11	14	0	0	39	9	10
COAD_TCGA-CM-6674	0	523	311	105	32	0	93	0	0	0	0
COAD_TCGA-CM-6675	0	35	0	11	0	23	0	0	50	0	9
COAD_TCGA-CM-6676	0	53	0	18	8	19	0	0	45	0	0
COAD_TCGA-CM-6677	13	79	0	25	9	0	0	0	57	0	0
COAD_TCGA-CM-6678	9	78	0	11	6	44	0	0	31	0	0
COAD_TCGA-CM-6679	0	29	0	17	0	0	21	0	24	7	8
COAD_TCGA-CM-6680	0	51	0	0	13	13	14	0	34	0	0
COAD_TCGA-D5-5537	6	48	0	16	6	25	0	0	38	0	0
COAD_TCGA-D5-5538	7	49	20	0	8	24	0	0	46	0	9
COAD_TCGA-D5-5539	0	57	0	0	0	30	0	0	47	0	12
COAD_TCGA-D5-5540	6	75	0	11	9	0	0	0	61	15	0
COAD_TCGA-D5-5541	0	32	0	7	11	23	0	0	18	0	0
COAD_TCGA-D5-6529	7	64	16	18	10	0	0	0	32	0	0
COAD_TCGA-D5-6530	0	598	429	112	0	0	88	0	0	0	0
COAD_TCGA-D5-6531	10	103	3	10	12	29	4	3	60	8	12
COAD_TCGA-D5-6532	7	61	0	9	13	0	0	0	35	28	11
COAD_TCGA-D5-6533	0	56	20	0	17	34	0	0	89	11	0
COAD_TCGA-D5-6534	9	60	24	0	6	0	0	0	85	12	13
COAD_TCGA-D5-6535	12	47	0	13	9	29	0	0	80	29	13
COAD_TCGA-D5-6536	0	43	0	25	6	0	0	0	52	8	0
COAD_TCGA-D5-6537	11	67	12	0	9	0	0	0	44	0	0
COAD_TCGA-D5-6538	0	77	0	32	13	0	0	0	50	9	0
COAD_TCGA-D5-6539	5	44	16	0	8	0	0	0	43	11	0
COAD_TCGA-D5-6540	0	517	345	451	57	0	0	144	0	0	0
COAD_TCGA-D5-6541	0	72	12	0	0	0	0	0	22	8	0
COAD_TCGA-D5-6898	6	42	0	8	0	0	0	0	38	6	0
COAD_TCGA-D5-6920	6	59	0	21	7	0	0	0	41	17	0
COAD_TCGA-D5-6922	0	61	0	18	8	0	0	0	39	15	9
COAD_TCGA-D5-6924	7	68	0	0	7	35	0	0	70	0	11
COAD_TCGA-D5-6926	0	69	0	0	5	0	21	0	50	17	0
COAD_TCGA-D5-6927	0	266	238	100	0	0	161	48	0	0	0
COAD_TCGA-D5-6928	0	670	538	668	0	0	0	200	0	0	0
COAD_TCGA-D5-6929	1	34	8	9	8	17	4	16	37	19	8
COAD_TCGA-D5-6930	0	366	0	811	59	192	0	133	0	0	0
COAD_TCGA-D5-6931	0	52	0	42	20	71	0	0	77	0	153
COAD_TCGA-D5-6932	9	41	19	3	4	3	9	7	63	6	12
COAD_TCGA-D5-7000	0	70	0	0	8	0	0	0	58	12	0
COAD_TCGA-DM-A0X9	7	71	10	6	17	31	6	3	66	12	9
COAD_TCGA-DM-A0XD	9	74	0	26	17	31	0	0	52	18	0
COAD_TCGA-DM-A0XF	5	27	28	0	13	15	0	0	75	11	0
COAD_TCGA-DM-A1D0	0	59	0	0	0	0	0	13	66	16	0
COAD_TCGA-DM-A1D4	9	105	11	13	8	4	15	10	45	9	6
COAD_TCGA-DM-A1D6	1	65	10	3	6	5	8	3	31	17	3
COAD_TCGA-DM-A1D7	0	66	33	0	0	0	0	0	80	14	0
COAD_TCGA-DM-A1D8	10	63	27	0	12	0	0	0	91	10	15
COAD_TCGA-DM-A1D9	0	38	0	0	14	35	0	16	77	0	0
COAD_TCGA-DM-A1DA	0	65	0	36	12	46	0	26	160	0	32
COAD_TCGA-DM-A1DB	0	33	16	0	5	0	0	0	23	8	8
COAD_TCGA-DM-A1HA	7	79	0	15	0	0	0	0	75	15	0
COAD_TCGA-DM-A1HB	0	433	443	131	0	0	319	80	0	0	59
COAD_TCGA-DM-A280	9	46	0	15	6	15	0	0	39	0	48
COAD_TCGA-DM-A282	7	55	0	0	10	20	10	0	24	12	0
COAD_TCGA-DM-A285	5	49	2	16	13	7	12	4	98	15	14
COAD_TCGA-DM-A288	0	41	0	10	0	0	0	0	30	18	21
COAD_TCGA-DM-A28A	12	75	30	0	0	0	0	0	61	13	0
COAD_TCGA-DM-A28C	6	55	19	0	0	0	0	0	45	13	0
COAD_TCGA-DM-A28E	6	44	12	0	6	0	19	0	25	6	0
COAD_TCGA-DM-A28F	9	55	1	29	14	29	8	13	92	28	55
COAD_TCGA-DM-A28G	1	54	8	4	5	26	15	2	35	7	8
COAD_TCGA-DM-A28H	5	42	7	17	7	6	8	1	44	25	3
COAD_TCGA-DM-A28K	5	69	9	1	5	20	4	1	21	4	4
COAD_TCGA-DM-A28M	2	56	2	7	9	9	12	2	23	3	8
COAD_TCGA-F4-6459	6	45	31	0	13	0	0	0	42	25	14
COAD_TCGA-F4-6460	11	46	13	10	13	18	7	3	61	13	4
COAD_TCGA-F4-6461	4	53	12	21	10	26	13	1	48	2	3
COAD_TCGA-F4-6463	0	51	0	19	10	15	0	0	0	0	0
COAD_TCGA-F4-6569	8	46	4	1	8	10	8	3	31	9	30
COAD_TCGA-F4-6570	2	538	451	341	61	151	148	132	107	27	100
COAD_TCGA-F4-6703	0	169	192	120	15	0	59	0	79	0	34
COAD_TCGA-F4-6704	1	26	6	13	7	2	3	2	29	10	6
COAD_TCGA-F4-6805	8	40	15	0	0	0	13	0	22	0	0
COAD_TCGA-F4-6806	8	59	0	12	6	21	0	0	33	9	0
COAD_TCGA-F4-6807	0	35	25	0	0	24	0	24	117	0	0
COAD_TCGA-F4-6808	0	80	18	0	6	22	0	0	58	0	0
COAD_TCGA-F4-6809	11	35	7	11	2	7	18	6	77	19	16
COAD_TCGA-F4-6854	0	40	19	0	4	22	0	0	52	7	8
COAD_TCGA-F4-6855	0	51	0	13	4	0	0	13	57	13	0
COAD_TCGA-F4-6856	0	391	227	598	0	0	0	0	0	0	0
COAD_TCGA-G4-6293	8	38	0	14	9	44	0	0	40	0	0
COAD_TCGA-G4-6294	1	36	11	26	5	4	2	9	84	17	13
COAD_TCGA-G4-6295	3	45	3	20	13	12	12	8	78	10	4
COAD_TCGA-G4-6297	0	54	0	0	16	29	0	12	0	0	0
COAD_TCGA-G4-6298	8	52	0	0	0	22	0	0	25	0	0
COAD_TCGA-G4-6299	3	47	3	11	9	22	12	14	73	11	6
COAD_TCGA-G4-6302	0	391	393	123	59	0	95	101	0	0	0
COAD_TCGA-G4-6303	10	63	17	0	14	0	0	0	27	0	0
COAD_TCGA-G4-6304	6	358	290	251	35	37	97	29	81	5	9
COAD_TCGA-G4-6306	0	68	0	17	7	0	0	15	44	0	0
COAD_TCGA-G4-6307	7	24	0	16	7	17	0	0	37	6	0
COAD_TCGA-G4-6309	5	548	229	45	8	1	79	30	14	3	10
COAD_TCGA-G4-6310	0	72	0	31	13	0	0	0	44	0	0
COAD_TCGA-G4-6311	9	56	4	7	11	22	6	5	64	6	13
COAD_TCGA-G4-6314	0	80	0	18	14	0	0	19	36	23	0
COAD_TCGA-G4-6315	9	82	0	0	5	0	17	0	68	14	0
COAD_TCGA-G4-6317	0	73	0	11	15	43	0	0	0	0	0
COAD_TCGA-G4-6320	0	569	222	178	44	151	0	101	147	0	0
COAD_TCGA-G4-6321	4	38	0	11	6	14	0	0	29	0	0
COAD_TCGA-G4-6322	5	46	0	0	8	31	0	0	34	0	0
COAD_TCGA-G4-6323	8	52	0	14	0	0	16	0	38	8	0
COAD_TCGA-G4-6586	0	636	414	135	0	0	191	0	0	0	0
COAD_TCGA-G4-6588	0	735	814	436	0	0	436	157	0	0	0
COAD_TCGA-G4-6625	0	53	22	0	5	19	0	0	67	0	0
COAD_TCGA-G4-6626	0	80	0	15	13	18	0	0	63	0	0
