Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_boot.95	0.9999999999999982	0.995	0.242	24.2%	0.039	10.25%	0.15804	0.994
OGG1_boot.96	0.9999999999999982	0.987	0.375	37.5%	0.073	19.05%	0.20828	0.986
OGG1_boot.97	0.9999999999999977	0.992	0.257	25.7%	0.05	12.976%	0.13089	0.991
OGG1_boot.98	0.9999999999999974	0.994	0.265	26.5%	0.052	12.864%	0.1328	0.993
OGG1_boot.99	0.9999999999999982	0.994	0.289	28.9%	0.05	13.38%	0.14828	0.993
OGG1_boot.100	0.9999999999999977	0.997	0.186	18.6%	0.028	7.188%	0.10401	0.997
OGG1_boot.101	0.9999999999999976	0.993	0.293	29.3%	0.048	12.128%	0.16502	0.992
OGG1_boot.102	0.999999999999998	0.992	0.279	27.9%	0.049	13.007%	0.15957	0.991
OGG1_boot.103	0.9999999999999974	0.989	0.275	27.5%	0.055	14.9%	0.13737	0.988
OGG1_boot.104	0.9999999999999976	0.997	0.201	20.1%	0.034	8.254%	0.11871	0.996
OGG1_boot.105	0.9999999999999981	0.994	0.244	24.4%	0.04	11.183%	0.15464	0.993
OGG1_boot.106	0.9999999999999979	0.995	0.25	25.0%	0.041	11.027%	0.1431	0.994
OGG1_boot.107	0.9999999999999977	0.996	0.237	23.7%	0.038	9.729%	0.13778	0.996
OGG1_boot.108	0.9999999999999981	0.992	0.266	26.6%	0.048	12.421%	0.15455	0.992
OGG1_boot.109	0.9999999999999976	0.996	0.23	23.0%	0.035	8.912%	0.14652	0.996
OGG1_boot.110	0.9999999999999977	0.991	0.282	28.2%	0.053	13.835%	0.15185	0.99
OGG1_boot.111	0.9999999999999977	0.994	0.251	25.1%	0.043	11.775%	0.15985	0.993
OGG1_boot.112	0.999999999999998	0.994	0.253	25.3%	0.04	10.85%	0.12384	0.994
OGG1_boot.113	0.999999999999998	0.995	0.23	23.0%	0.043	10.864%	0.12888	0.994
OGG1_boot.114	0.9999999999999973	0.996	0.215	21.5%	0.035	8.785%	0.10622	0.996
OGG1_boot.115	0.9999999999999973	0.996	0.236	23.6%	0.036	9.276%	0.13978	0.996
OGG1_boot.116	0.9999999999999986	0.981	0.34	34.0%	0.069	19.481%	0.17645	0.979
OGG1_boot.117	0.9999999999999979	0.993	0.254	25.4%	0.049	12.292%	0.13121	0.993
OGG1_boot.118	0.9999999999999976	0.997	0.195	19.5%	0.03	7.748%	0.10837	0.997
OGG1_boot.119	0.9999999999999979	0.995	0.228	22.8%	0.038	9.755%	0.1187	0.995
OGG1_boot.120	0.9999999999999974	0.993	0.226	22.6%	0.044	11.53%	0.11988	0.993
OGG1_boot.121	0.9999999999999977	0.994	0.289	28.9%	0.055	13.755%	0.14519	0.993
OGG1_boot.122	0.9999999999999978	0.997	0.201	20.1%	0.03	7.747%	0.11524	0.997
OGG1_boot.123	0.9999999999999978	0.991	0.261	26.1%	0.056	13.696%	0.13103	0.99
OGG1_boot.124	0.9999999999999976	0.991	0.321	32.1%	0.07	17.365%	0.17242	0.99
OGG1_boot.125	0.9999999999999978	0.986	0.308	30.8%	0.06	16.517%	0.15702	0.985
OGG1_boot.126	0.9999999999999974	0.994	0.263	26.3%	0.046	11.639%	0.14882	0.993
OGG1_boot.127	0.9999999999999978	0.995	0.255	25.5%	0.039	10.311%	0.1548	0.994
OGG1_boot.128	0.9999999999999979	0.989	0.296	29.6%	0.059	15.403%	0.16022	0.988
OGG1_boot.129	0.9999999999999979	0.988	0.295	29.5%	0.062	16.565%	0.18676	0.987
OGG1_boot.130	0.9999999999999976	0.991	0.285	28.5%	0.053	13.719%	0.1672	0.99
OGG1_boot.131	0.9999999999999981	0.99	0.29	29.0%	0.055	14.948%	0.17708	0.99
OGG1_boot.132	0.9999999999999981	0.988	0.304	30.4%	0.063	16.752%	0.16838	0.987
OGG1_boot.133	0.9999999999999976	0.995	0.268	26.8%	0.043	11.026%	0.15858	0.995
OGG1_boot.134	0.9999999999999978	0.994	0.251	25.1%	0.046	11.697%	0.12061	0.994
OGG1_boot.135	0.9999999999999976	0.993	0.265	26.5%	0.047	12.089%	0.14632	0.992
OGG1_boot.136	0.9999999999999976	0.997	0.201	20.1%	0.032	8.042%	0.11784	0.997
