Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N	SBS96O	SBS96P	SBS96Q	SBS96R	SBS96S	SBS96T	SBS96U	SBS96V
STAD_TCGA-BR-4370	10	220	106	257	78	175	58	10	101	41	53	5	10	14	6	20	12	8	0	5	20	13
STAD_TCGA-BR-4371	5	27	18	36	10	31	0	5	0	1	4	1	8	9	10	0	4	10	1	6	15	2
STAD_TCGA-BR-6452	46	574	138	323	778	311	313	8	298	1033	526	139	122	106	8	258	299	123	0	0	0	724
STAD_TCGA-BR-6453	0	18	6	21	3	11	1	4	2	7	4	1	8	10	3	3	2	109	0	1	11	1
STAD_TCGA-BR-6454	8	8	8	11	17	12	4	0	4	9	0	3	2	7	11	0	3	20	19	5	15	13
STAD_TCGA-BR-6455	0	20	6	16	1	12	1	1	5	2	8	1	26	0	4	2	0	0	2	1	6	1
STAD_TCGA-BR-6456	3	0	1	2	4	10	0	0	0	2	2	2	1	1	2	0	3	1	6	0	7	0
STAD_TCGA-BR-6457	7	9	7	17	1	15	0	6	3	5	4	1	9	0	4	1	1	24	4	0	19	4
STAD_TCGA-BR-6458	2	17	9	30	4	9	1	11	8	6	8	8	9	9	8	0	0	212	15	0	7	2
STAD_TCGA-BR-6563	4	10	5	18	6	7	0	7	0	4	4	0	0	3	0	0	0	7	2	0	6	3
STAD_TCGA-BR-6564	1	4	6	1	3	4	0	2	0	0	1	4	0	1	5	0	1	0	0	0	5	3
STAD_TCGA-BR-6565	5	9	12	13	10	8	0	2	9	4	12	6	11	0	14	1	5	5	39	0	7	4
STAD_TCGA-BR-6566	11	167	48	114	110	100	98	7	61	83	104	18	23	6	1	8	16	37	33	3	0	0
STAD_TCGA-BR-6705	1	6	6	18	6	10	0	1	0	2	1	4	3	3	7	4	3	19	12	1	4	5
STAD_TCGA-BR-6706	1	9	7	13	3	8	1	23	0	5	18	0	8	3	0	9	13	100	0	0	12	10
STAD_TCGA-BR-6707	2	11	5	22	0	2	0	1	1	2	3	0	8	4	3	1	0	0	0	10	8	7
STAD_TCGA-BR-6709	1	5	2	0	2	1	0	0	7	1	7	0	9	0	6	0	1	5	5	0	0	1
STAD_TCGA-BR-6801	0	3	7	8	0	16	0	0	7	4	0	0	4	6	5	0	0	0	0	0	0	1
STAD_TCGA-BR-6802	5	134	20	37	98	51	23	0	3	24	42	29	0	0	2	32	0	10	0	3	2	9
STAD_TCGA-BR-6803	0	1	1	5	0	0	0	2	0	1	0	2	2	0	1	0	0	0	0	1	3	0
STAD_TCGA-BR-6852	12	213	52	123	152	118	68	7	52	58	122	64	13	8	0	36	0	35	14	6	9	10
STAD_TCGA-BR-7196	1	5	0	5	8	11	0	0	3	0	0	6	7	4	4	0	0	4	13	4	4	7
STAD_TCGA-BR-7197	1	19	17	22	3	31	0	6	0	1	4	5	17	9	5	0	8	59	11	0	2	4
STAD_TCGA-BR-7703	13	114	43	119	50	107	37	0	75	34	71	11	21	0	15	10	0	13	15	5	24	0
STAD_TCGA-BR-7704	13	10	10	15	9	24	3	11	11	8	14	16	14	21	38	4	15	72	62	7	32	40
STAD_TCGA-BR-7707	12	245	80	200	148	202	88	10	86	132	142	20	18	6	3	50	11	49	5	1	12	8
STAD_TCGA-BR-7715	1	18	14	16	1	18	3	12	8	4	5	2	9	4	2	4	12	13	6	0	15	0
STAD_TCGA-BR-7716	10	5	5	6	2	5	6	5	12	0	5	2	0	18	53	10	0	11	0	12	14	14
STAD_TCGA-BR-7717	0	18	11	24	8	18	0	0	4	7	4	0	4	9	7	0	2	26	20	0	9	7
STAD_TCGA-BR-7722	0	8	5	2	1	14	0	3	2	5	0	0	2	3	2	0	0	0	2	1	5	3
STAD_TCGA-BR-7723	3	7	3	15	0	25	0	8	4	4	19	5	3	10	3	8	2	48	9	1	14	17
STAD_TCGA-BR-7851	12	257	110	244	155	285	83	6	98	91	115	22	25	3	6	21	5	4	7	0	15	7
STAD_TCGA-BR-7901	3	10	8	22	0	4	3	9	10	8	4	1	9	8	20	9	11	38	19	1	11	21
STAD_TCGA-BR-7957	1	6	6	8	1	4	0	0	4	1	0	3	1	4	0	0	0	2	7	0	10	3
STAD_TCGA-BR-7958	1	9	7	15	4	8	4	7	14	1	6	14	7	15	9	0	6	28	36	0	10	7
STAD_TCGA-BR-7959	1	11	10	8	9	14	0	2	10	1	1	2	5	5	9	0	1	14	15	0	0	7
STAD_TCGA-BR-8058	0	1	2	3	2	2	0	4	2	5	0	0	2	1	6	10	0	4	8	0	6	2
STAD_TCGA-BR-8059	16	80	28	78	50	77	45	13	38	45	41	22	28	0	18	25	13	51	107	5	34	22
STAD_TCGA-BR-8060	1	4	4	20	9	16	2	6	5	9	11	3	23	21	11	7	11	67	22	1	14	14
STAD_TCGA-BR-8077	1	13	12	14	8	13	0	0	6	3	1	10	4	2	10	5	2	7	18	4	3	5
STAD_TCGA-BR-8078	12	283	101	213	134	213	90	6	120	81	176	22	0	0	6	41	23	24	16	8	18	17
STAD_TCGA-BR-8080	8	21	8	23	12	11	2	10	6	1	11	9	0	0	6	0	18	37	10	1	23	6
STAD_TCGA-BR-8081	3	180	62	181	92	106	85	2	80	47	75	19	5	12	3	13	3	19	6	3	15	11
STAD_TCGA-BR-8284	6	65	28	63	14	62	23	3	20	12	13	13	7	4	8	4	19	7	0	0	26	4
STAD_TCGA-BR-8285	0	11	7	19	3	12	0	5	0	2	0	8	7	8	0	0	9	12	1	0	13	3
STAD_TCGA-BR-8286	3	18	6	15	1	8	2	5	9	10	0	1	13	13	4	0	6	22	9	0	18	5
STAD_TCGA-BR-8289	2	11	11	12	16	20	5	10	3	5	8	7	2	8	9	0	6	57	20	3	19	5
STAD_TCGA-BR-8291	4	2	0	4	0	0	0	0	3	0	1	0	0	1	1	0	4	3	4	0	5	0
STAD_TCGA-BR-8295	0	5	4	2	1	2	0	1	4	1	4	0	0	0	7	2	1	8	10	0	2	3
STAD_TCGA-BR-8296	0	12	7	17	0	13	1	1	1	0	0	1	4	0	13	1	2	0	7	0	8	2
STAD_TCGA-BR-8297	0	21	5	13	12	28	0	11	4	9	6	15	7	3	15	12	10	92	16	3	9	0
STAD_TCGA-BR-8360	3	203	62	119	115	162	55	5	50	55	52	15	1	7	7	0	3	10	28	10	23	15
STAD_TCGA-BR-8361	16	273	108	238	178	282	72	6	135	101	133	40	19	13	13	0	32	33	30	0	0	18
STAD_TCGA-BR-8363	8	184	62	138	115	152	92	0	88	120	104	17	24	17	3	42	32	62	23	1	25	21
STAD_TCGA-BR-8364	0	1	2	1	1	5	0	0	0	1	3	0	1	2	1	0	1	0	4	0	2	0
STAD_TCGA-BR-8365	0	0	3	7	0	5	0	2	2	0	0	3	0	1	1	0	2	0	0	0	1	2
STAD_TCGA-BR-8366	2	16	3	4	4	17	0	25	5	0	16	0	17	7	1	4	25	47	0	3	6	8
STAD_TCGA-BR-8367	1	13	5	11	0	7	0	0	8	3	0	0	2	0	3	3	0	6	5	0	5	3
STAD_TCGA-BR-8368	6	190	69	188	89	221	40	0	56	42	72	20	0	3	3	0	10	13	13	1	30	7
STAD_TCGA-BR-8369	2	21	9	29	5	19	9	7	4	9	5	0	20	5	6	0	12	47	10	8	18	11
STAD_TCGA-BR-8370	1	13	4	17	5	23	3	2	3	0	5	15	1	3	4	0	0	4	8	4	27	0
STAD_TCGA-BR-8371	0	1	1	4	2	1	1	0	0	3	2	0	0	4	0	1	0	2	2	0	0	1
STAD_TCGA-BR-8372	11	171	56	125	101	121	69	1	60	251	236	21	22	0	0	88	0	24	14	4	54	15
STAD_TCGA-BR-8373	5	7	9	12	12	11	1	4	1	3	3	1	2	0	7	10	5	8	11	1	0	0
STAD_TCGA-BR-8380	0	14	11	16	0	9	0	0	1	1	0	4	2	1	3	3	0	7	8	0	7	4
STAD_TCGA-BR-8381	3	16	3	17	8	24	0	3	6	0	0	4	6	9	4	9	12	3	12	4	16	4
STAD_TCGA-BR-8382	9	182	55	151	58	155	55	5	78	37	114	12	4	0	0	45	0	18	19	14	14	0
STAD_TCGA-BR-8384	0	5	2	7	4	5	3	2	0	0	0	0	0	5	0	0	8	8	9	0	2	2
STAD_TCGA-BR-8483	5	19	6	19	0	12	0	0	4	1	8	1	15	0	1	5	6	11	9	3	16	13
STAD_TCGA-BR-8484	0	8	6	10	1	6	0	3	6	4	2	1	11	6	4	0	4	9	6	0	9	4
STAD_TCGA-BR-8485	3	4	6	16	12	8	0	24	2	16	17	3	12	7	6	0	17	208	18	0	4	5
STAD_TCGA-BR-8486	0	6	1	9	9	3	3	0	0	4	0	0	9	3	4	1	4	0	3	0	6	3
STAD_TCGA-BR-8487	18	406	131	410	385	400	286	3	282	405	161	19	6	16	8	101	65	10	17	7	0	57
STAD_TCGA-BR-8588	3	13	5	28	0	18	0	1	8	0	8	10	12	0	2	7	4	17	0	0	12	3
STAD_TCGA-BR-8589	2	3	0	5	6	17	0	306	1	1	122	0	14	0	0	23	83	704	3	0	16	83
STAD_TCGA-BR-8590	2	6	1	18	5	13	4	5	1	0	4	3	0	3	7	5	5	50	4	4	5	10
STAD_TCGA-BR-8591	12	229	71	190	121	206	143	5	104	126	205	14	47	15	2	36	0	29	27	0	43	2
STAD_TCGA-BR-8592	0	5	5	5	0	17	0	0	0	4	0	0	2	0	0	0	0	0	0	2	3	0
STAD_TCGA-BR-8676	2	7	6	21	6	0	0	0	1	1	1	5	4	10	1	2	0	11	8	4	7	2
STAD_TCGA-BR-8677	0	3	9	16	0	5	1	1	1	3	0	10	7	5	4	4	1	0	4	0	10	0
STAD_TCGA-BR-8678	8	11	14	11	0	16	0	3	6	0	3	3	6	4	14	8	4	3	5	0	13	4
STAD_TCGA-BR-8679	2	27	7	25	0	22	0	10	16	7	4	4	10	13	11	0	8	12	7	0	8	7
STAD_TCGA-BR-8680	1554	609	1678	108	471	32	70	1418	0	559	0	59	1	167	0	789	0	170	0	127	0	0
STAD_TCGA-BR-8682	1	12	12	24	0	8	0	0	2	0	1	1	3	3	4	0	0	4	1	2	4	2
STAD_TCGA-BR-8683	7	15	7	28	5	17	0	0	5	6	5	7	16	4	4	11	2	2	19	3	17	7
STAD_TCGA-BR-8686	4	12	7	15	0	18	0	2	7	0	0	6	3	7	7	12	0	2	0	0	35	1
STAD_TCGA-BR-8687	3	2	3	8	8	12	0	16	13	2	8	5	14	8	3	0	5	101	0	0	22	0
STAD_TCGA-BR-8690	7	17	8	20	4	5	4	3	5	13	4	18	13	0	15	0	3	12	8	8	11	15
STAD_TCGA-BR-A44T	0	2	3	1	2	5	0	0	1	1	0	0	0	0	0	1	0	0	0	4	0	3
STAD_TCGA-BR-A44U	0	11	7	29	3	9	1	0	3	2	1	0	11	4	1	0	3	13	11	0	2	0
STAD_TCGA-BR-A452	0	4	7	9	6	2	0	8	0	0	0	1	12	5	20	4	5	30	7	6	4	1
STAD_TCGA-BR-A453	3	11	4	6	1	7	13	0	5	0	5	6	6	1	0	5	0	0	0	2	6	5
STAD_TCGA-BR-A4CQ	6	14	10	22	6	30	0	2	11	2	4	5	20	4	10	0	11	11	20	3	27	6
STAD_TCGA-BR-A4CR	2	6	1	11	5	2	5	0	3	0	7	2	7	6	0	4	0	2	11	0	4	7
STAD_TCGA-BR-A4CS	10	16	12	18	5	26	3	5	3	1	2	0	13	12	10	1	1	5	31	7	10	3
STAD_TCGA-BR-A4IU	1	3	5	2	1	6	0	0	2	0	3	0	0	0	0	2	0	0	0	0	3	0
STAD_TCGA-BR-A4IV	0	2	1	1	9	2	1	2	0	0	0	1	0	3	1	0	0	4	2	0	9	2
STAD_TCGA-BR-A4IY	5	13	7	23	0	15	0	1	13	5	8	9	2	3	13	0	8	1	32	1	17	11
STAD_TCGA-BR-A4IZ	0	3	3	4	1	3	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0
STAD_TCGA-BR-A4J1	1	9	6	10	0	3	1	0	1	3	0	9	1	1	5	13	0	3	17	0	3	1
STAD_TCGA-BR-A4J2	1	10	8	20	1	6	0	0	0	0	4	0	6	1	0	0	3	2	0	2	4	2
STAD_TCGA-BR-A4J4	4	7	5	18	1	24	3	0	0	3	1	5	6	5	0	0	0	0	10	0	9	0
STAD_TCGA-BR-A4J5	1	10	4	21	2	16	0	2	3	3	3	6	2	0	0	7	0	11	4	5	12	3
STAD_TCGA-BR-A4J6	0	1	0	2	1	0	0	0	1	0	3	5	3	2	1	0	0	1	2	4	5	8
STAD_TCGA-BR-A4J7	0	13	5	9	9	9	0	0	0	0	0	1	4	3	0	0	6	2	1	0	6	0
STAD_TCGA-BR-A4J8	1	15	11	22	0	5	1	2	2	9	0	3	5	3	5	5	0	6	2	0	7	11
STAD_TCGA-BR-A4J9	0	4	3	7	3	8	0	0	3	0	1	0	0	4	0	0	1	3	2	0	5	4
STAD_TCGA-BR-A4PD	0	5	5	6	8	6	0	7	0	6	10	9	6	14	5	6	11	64	0	0	18	7
STAD_TCGA-BR-A4PE	4	29	11	36	13	17	2	2	1	2	0	8	29	7	8	7	0	27	15	2	29	6
STAD_TCGA-BR-A4PF	5	13	3	10	8	14	1	0	4	2	2	0	6	3	6	2	6	3	10	0	19	2
STAD_TCGA-BR-A4QI	0	15	9	14	0	6	3	3	12	1	3	0	3	10	7	6	3	14	6	2	21	12
STAD_TCGA-BR-A4QL	23	379	139	336	135	355	67	6	105	80	129	23	39	9	16	0	28	17	9	0	17	40
STAD_TCGA-BR-A4QM	0	14	9	13	2	5	0	0	6	4	5	8	12	3	3	7	2	14	0	2	10	4
STAD_TCGA-CD-5798	2	17	8	12	3	7	1	6	3	0	2	3	5	8	2	4	0	7	9	4	4	13
STAD_TCGA-CD-5799	0	8	5	5	0	7	3	0	3	3	0	1	2	0	1	1	0	1	5	1	6	5
STAD_TCGA-CD-5800	0	23	15	19	10	21	2	10	4	3	0	5	7	25	17	14	0	1	11	0	13	3
STAD_TCGA-CD-5801	1	8	17	24	2	16	8	128	32	7	32	5	16	30	0	6	37	114	2	0	36	24
STAD_TCGA-CD-5802	1	2	3	10	2	4	1	1	7	2	0	0	4	9	7	6	1	0	3	0	0	1
STAD_TCGA-CD-5803	0	5	2	5	1	0	0	0	2	0	1	1	3	1	2	0	1	1	6	2	7	5
STAD_TCGA-CD-5804	1	11	6	10	3	21	0	3	1	4	1	6	4	1	7	2	1	0	0	1	6	0
STAD_TCGA-CD-5813	6	18	9	23	0	11	0	0	13	8	14	6	3	11	12	12	11	8	27	3	10	18
STAD_TCGA-CD-8524	4	22	11	27	9	25	0	1	7	4	3	6	11	4	2	2	0	11	12	3	21	5
STAD_TCGA-CD-8525	2	8	10	7	0	2	1	2	1	1	7	2	4	1	20	4	3	4	10	0	10	0
STAD_TCGA-CD-8526	1	10	4	2	1	12	0	0	2	3	0	0	2	1	2	0	0	1	6	0	10	0
STAD_TCGA-CD-8527	5	42	16	29	5	49	12	6	19	15	14	7	12	0	8	6	0	15	23	1	18	6
STAD_TCGA-CD-8528	3	14	10	29	5	19	2	0	3	0	11	1	11	0	1	2	2	2	12	0	7	1
STAD_TCGA-CD-8529	11	14	10	18	13	13	8	7	11	3	15	23	37	19	69	21	15	5	126	15	17	35
STAD_TCGA-CD-8530	4	9	4	11	0	7	3	3	2	4	0	0	3	3	10	5	3	28	8	1	7	0
STAD_TCGA-CD-8531	1	26	10	25	9	16	5	4	32	9	15	14	27	3	2	29	20	9	39	1	13	16
STAD_TCGA-CD-8532	1	5	4	7	0	4	1	1	1	6	0	0	1	5	2	0	4	1	1	0	3	3
STAD_TCGA-CD-8533	0	19	14	33	5	22	0	5	0	4	2	0	16	1	6	0	4	0	1	3	13	7
STAD_TCGA-CD-8534	1	11	2	9	0	10	0	3	4	3	0	0	0	11	4	3	3	0	3	0	3	2
STAD_TCGA-CD-8535	2	16	15	9	4	24	4	23	20	0	8	2	17	26	7	8	3	82	17	1	18	28
STAD_TCGA-CD-8536	15	168	55	155	82	155	65	0	71	55	68	18	15	0	1	3	1	4	13	1	11	7
STAD_TCGA-CD-A486	3	21	7	14	0	7	1	0	1	4	4	3	10	10	2	0	1	0	4	1	15	4
STAD_TCGA-CD-A487	4	10	8	7	0	24	0	14	15	3	3	2	13	9	16	4	1	56	12	0	8	6
STAD_TCGA-CD-A489	0	7	6	7	2	5	0	6	2	1	8	5	5	9	3	3	5	5	0	1	8	8
STAD_TCGA-CD-A48A	4	17	18	23	9	20	0	6	3	9	6	4	8	17	6	23	8	69	7	5	23	6
STAD_TCGA-CD-A48C	8	19	16	18	6	20	0	4	1	0	12	9	8	9	9	11	0	64	26	2	20	10
STAD_TCGA-CD-A4MG	18	417	110	285	374	236	271	16	178	183	317	43	44	16	0	21	0	19	38	12	0	0
STAD_TCGA-CD-A4MH	1	10	2	12	7	11	0	1	10	2	0	1	5	6	4	7	3	2	7	1	5	2
STAD_TCGA-CD-A4MI	11	153	66	134	111	115	88	6	115	49	106	26	23	0	0	33	21	15	14	8	17	0
STAD_TCGA-CD-A4MJ	2	112	31	101	68	98	54	0	41	63	60	27	6	0	2	9	2	10	13	2	19	0
STAD_TCGA-CG-4300	4	14	9	21	2	19	2	2	6	8	1	3	9	5	4	0	12	17	7	0	14	4
STAD_TCGA-CG-4301	3	4	1	6	1	7	0	2	3	0	2	0	6	1	11	0	4	0	4	1	4	4
STAD_TCGA-CG-4304	1	5	4	10	1	0	2	1	7	1	4	0	4	2	12	9	5	2	4	4	0	5
STAD_TCGA-CG-4305	14	187	61	155	95	181	100	4	117	80	131	26	5	13	4	28	34	25	19	1	14	17
STAD_TCGA-CG-4306	11	187	76	242	70	197	50	3	97	57	86	20	29	8	12	11	9	0	6	0	11	10
STAD_TCGA-CG-4436	0	15	10	26	3	21	0	9	0	6	1	5	9	2	12	0	5	62	24	1	1	8
STAD_TCGA-CG-4437	12	32	16	33	19	29	10	7	19	11	28	28	42	10	48	20	11	8	187	0	32	47
STAD_TCGA-CG-4438	2	10	6	14	3	19	3	5	14	6	7	0	0	6	23	0	2	2	34	0	15	0
STAD_TCGA-CG-4440	6	15	12	8	3	6	3	8	5	1	12	3	3	13	13	0	0	13	16	0	7	6
STAD_TCGA-CG-4441	3	9	14	16	11	16	3	0	0	3	1	0	16	0	5	0	2	25	7	0	4	0
STAD_TCGA-CG-4442	12	196	84	169	157	171	128	6	111	245	151	2	9	5	2	39	43	16	13	4	6	11
STAD_TCGA-CG-4443	1	6	0	7	4	2	1	3	3	2	2	5	8	5	15	0	9	0	27	1	6	10
STAD_TCGA-CG-4444	1	10	8	17	3	7	3	1	10	0	0	0	16	11	7	0	2	97	15	9	11	2
STAD_TCGA-CG-4449	2	12	8	4	6	7	1	1	3	8	3	0	9	8	13	4	0	5	12	0	0	5
STAD_TCGA-CG-4455	0	0	2	4	0	2	0	1	2	0	0	0	12	1	2	3	5	2	0	3	10	5
STAD_TCGA-CG-4460	18	430	219	500	159	414	71	10	118	116	59	16	0	8	7	4	0	8	30	6	0	8
STAD_TCGA-CG-4462	3	11	9	17	4	11	0	4	0	0	0	0	5	1	3	0	5	11	11	2	0	0
STAD_TCGA-CG-4465	4	99	28	53	73	68	65	9	64	35	78	7	12	9	0	14	2	29	17	0	21	0
STAD_TCGA-CG-4466	3	12	9	21	4	7	2	18	4	6	2	7	13	5	13	1	0	83	23	6	3	6
STAD_TCGA-CG-4469	13	28	13	24	8	29	7	12	7	5	11	4	14	7	8	7	5	129	35	0	5	14
STAD_TCGA-CG-4474	1	15	10	20	5	15	2	5	5	3	1	1	3	0	8	0	1	0	3	0	7	2
STAD_TCGA-CG-4475	0	3	4	9	0	4	0	4	9	2	5	1	1	6	3	1	3	1	12	0	4	1
STAD_TCGA-CG-4476	5	7	5	15	12	9	4	3	1	6	0	5	5	7	18	0	1	2	16	0	20	5
STAD_TCGA-CG-4477	0	4	4	8	1	5	1	0	4	0	1	1	1	7	4	0	4	3	14	1	7	1
STAD_TCGA-CG-5716	1	2	3	3	1	3	0	0	0	3	0	0	0	0	0	0	0	0	3	0	5	0
STAD_TCGA-CG-5717	2	6	3	5	1	0	5	1	7	7	16	5	11	7	28	0	0	7	36	0	10	7
STAD_TCGA-CG-5718	0	9	6	7	4	13	0	0	0	1	5	0	12	13	4	7	0	1	10	2	10	3
STAD_TCGA-CG-5719	0	6	6	14	9	14	0	3	1	3	0	0	5	7	10	0	0	0	4	0	4	4
STAD_TCGA-CG-5720	1	7	4	9	6	16	0	2	0	2	4	2	6	1	10	3	3	3	4	0	17	3
STAD_TCGA-CG-5721	11	334	150	393	283	357	121	0	122	2094	274	19	12	1	0	473	111	45	0	0	0	164
STAD_TCGA-CG-5722	0	8	9	16	0	8	3	3	1	3	3	1	11	2	7	0	4	0	1	0	20	4
STAD_TCGA-CG-5723	13	322	98	261	259	184	59	11	102	176	136	45	17	18	1	99	10	25	12	5	0	20
STAD_TCGA-CG-5724	1	12	9	17	4	13	3	1	7	2	0	0	14	6	2	0	8	27	7	4	4	2
STAD_TCGA-CG-5725	0	4	5	3	3	6	1	2	0	0	0	3	3	4	0	0	0	1	4	1	10	0
STAD_TCGA-CG-5726	7	292	102	152	179	144	73	6	66	123	105	29	15	18	5	0	18	10	18	5	19	42
STAD_TCGA-CG-5727	6	18	19	26	0	14	4	2	7	3	5	5	6	10	12	4	12	5	25	5	10	5
STAD_TCGA-CG-5728	10	251	87	234	112	198	83	8	85	92	162	18	27	0	9	48	32	20	18	11	13	17
STAD_TCGA-CG-5730	4	21	14	25	6	18	0	2	9	6	3	0	12	23	18	5	2	0	9	4	8	13
STAD_TCGA-CG-5732	0	2	4	11	0	8	3	0	6	2	1	0	4	5	3	3	2	4	6	6	5	4
STAD_TCGA-CG-5733	14	170	80	139	109	162	73	8	122	58	141	11	34	9	1	8	11	18	4	7	14	0
STAD_TCGA-CG-5734	1	15	9	11	3	12	1	4	3	3	8	1	10	5	1	0	0	10	4	0	5	6
STAD_TCGA-D7-5577	3	8	9	13	6	14	0	10	5	2	0	3	13	10	2	2	4	9	9	0	16	6
STAD_TCGA-D7-5578	5	25	14	29	16	42	0	2	0	9	6	2	7	5	28	0	8	62	14	10	3	6
STAD_TCGA-D7-5579	4	9	12	8	3	6	8	13	2	1	10	2	9	1	12	8	7	24	11	4	13	7
STAD_TCGA-D7-6518	5	11	5	12	4	10	1	2	4	0	2	1	5	3	7	2	0	8	9	5	3	5
STAD_TCGA-D7-6519	0	2	6	8	1	0	3	1	0	4	0	0	10	2	4	1	0	1	4	4	14	2
STAD_TCGA-D7-6520	3	8	4	6	1	11	1	2	0	1	3	0	5	1	9	3	6	3	3	0	2	4
STAD_TCGA-D7-6521	0	10	12	11	5	9	0	2	3	0	0	2	4	8	5	4	0	0	4	2	5	2
STAD_TCGA-D7-6522	2	6	3	15	3	1	0	0	3	0	2	7	0	2	3	0	4	7	1	0	7	0
STAD_TCGA-D7-6524	4	11	14	24	5	11	0	0	1	4	0	9	5	0	0	3	2	0	5	8	15	3
STAD_TCGA-D7-6525	11	16	10	12	0	9	4	2	4	2	6	0	14	8	9	11	0	40	9	7	21	6
STAD_TCGA-D7-6526	4	14	11	14	7	25	0	11	8	0	11	6	4	20	13	2	4	49	23	0	29	13
STAD_TCGA-D7-6527	2	17	6	18	2	9	1	22	5	1	8	4	6	8	18	3	12	94	20	0	10	1
STAD_TCGA-D7-6528	7	22	11	9	2	16	1	38	12	8	13	7	27	10	30	8	12	130	22	0	12	25
STAD_TCGA-D7-6815	2	25	7	14	0	45	0	0	12	1	0	8	10	7	3	5	0	3	8	6	11	4
STAD_TCGA-D7-6817	0	9	2	10	10	14	1	0	2	3	2	3	1	2	1	0	3	8	29	0	0	5
STAD_TCGA-D7-6818	1	11	1	8	3	10	0	8	5	3	10	3	4	12	0	7	4	90	4	0	5	3
STAD_TCGA-D7-6820	0	5	4	14	2	5	0	6	4	0	7	0	12	4	14	14	0	0	11	0	10	9
STAD_TCGA-D7-6822	3	12	9	14	5	15	0	26	2	8	22	4	13	11	10	7	0	98	19	5	6	18
STAD_TCGA-D7-8570	1	14	7	12	0	21	0	0	10	0	1	3	12	1	13	3	2	4	39	0	3	8
STAD_TCGA-D7-8572	3	11	14	17	5	17	0	1	16	2	0	14	14	15	8	0	8	8	31	12	20	6
STAD_TCGA-D7-8573	0	10	8	12	1	17	0	1	4	2	8	2	8	0	4	7	2	6	6	1	4	2
STAD_TCGA-D7-8574	1	4	0	9	1	9	1	0	2	0	1	1	4	0	1	0	0	2	0	0	13	0
STAD_TCGA-D7-8575	3	4	5	8	2	5	0	0	1	1	2	0	10	0	3	2	1	0	3	2	4	1
STAD_TCGA-D7-8576	0	10	4	8	3	11	1	0	2	5	1	6	3	2	3	0	0	0	10	0	0	2
STAD_TCGA-D7-8578	0	13	5	5	0	19	0	2	2	1	0	0	7	0	0	0	2	0	3	0	6	2
STAD_TCGA-D7-8579	3	17	8	14	1	13	0	1	0	5	8	0	5	0	1	7	0	44	2	0	5	9
STAD_TCGA-D7-A4YT	4	16	11	17	1	5	11	4	17	8	11	5	27	18	32	8	11	10	98	10	23	17
STAD_TCGA-D7-A4YU	1	22	17	28	6	24	4	6	4	6	3	9	15	9	10	6	10	50	25	6	23	1
STAD_TCGA-D7-A4YV	10	197	69	171	73	163	54	1	90	37	46	20	4	0	6	0	3	16	11	3	7	19
STAD_TCGA-D7-A4YX	1	12	8	17	4	24	0	0	2	4	0	2	0	3	8	0	0	0	2	0	13	0
STAD_TCGA-D7-A4YY	6	79	28	59	45	62	31	7	42	23	33	13	19	9	0	2	0	54	21	3	13	1
STAD_TCGA-D7-A4Z0	4	15	4	14	7	7	0	19	2	0	8	1	3	3	2	1	13	252	5	0	3	3
STAD_TCGA-D7-A6ET	0	2	2	4	0	3	0	0	3	0	1	0	5	1	2	4	0	0	1	2	0	4
STAD_TCGA-D7-A6EV	1	22	13	27	5	21	9	0	1	5	5	5	16	1	13	5	8	21	19	0	4	3
STAD_TCGA-D7-A6EX	2	11	13	9	7	17	2	0	9	0	0	9	1	7	6	5	6	9	16	0	11	13
STAD_TCGA-D7-A6EY	9	231	52	175	122	166	69	19	40	140	233	31	4	0	0	37	7	81	30	0	29	86
STAD_TCGA-D7-A6EZ	0	16	9	12	14	6	6	0	6	6	13	9	15	11	39	0	16	17	76	2	30	11
STAD_TCGA-D7-A6F0	5	20	11	2	6	26	0	6	6	1	6	0	6	8	13	0	0	7	22	4	8	0
STAD_TCGA-D7-A6F2	0	6	5	19	5	5	1	2	1	1	2	0	1	2	2	6	1	1	11	8	11	0
STAD_TCGA-D7-A747	0	5	5	7	0	9	0	2	5	2	0	0	16	3	7	3	0	50	5	1	5	1
STAD_TCGA-D7-A748	1	9	4	2	1	13	0	2	2	0	2	0	0	2	0	0	2	5	1	2	3	0
STAD_TCGA-D7-A74A	2	11	12	17	1	32	0	0	6	4	0	1	4	16	66	0	1	3	13	0	6	0
STAD_TCGA-D7-A74B	1	2	3	6	0	3	1	0	0	1	6	1	4	4	0	3	0	2	3	0	0	2
STAD_TCGA-EQ-5647	0	8	8	12	3	2	1	4	0	5	0	2	1	16	7	3	3	6	3	0	22	4
STAD_TCGA-EQ-8122	1	21	14	19	7	26	0	5	16	4	0	8	16	16	14	12	7	8	10	5	10	9
STAD_TCGA-EQ-A4SO	1	8	5	2	9	13	1	1	10	8	8	5	9	0	32	0	4	6	49	4	23	7
STAD_TCGA-F1-6177	5	254	88	223	128	300	67	10	91	44	106	17	0	8	2	0	26	11	15	0	0	0
STAD_TCGA-F1-6874	13	138	60	130	78	151	90	2	91	54	38	34	33	8	7	0	23	13	10	5	2	11
STAD_TCGA-F1-6875	0	7	8	18	3	16	0	4	2	0	6	4	5	6	4	4	6	5	10	1	5	1
