Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
PMS2_boot.25	2.33E-01	1.54E-01	1.52E-26	3.79E-01	1.09E-01	2.97E-01	2.43E-01	1.76E-01
PMS2_boot.26	1.66E-01	2.98E-02	5.46E-02	4.12E-02	1.00E-01	9.98E-27	9.85E-02	4.16E-02
PMS2_boot.27	1.26E-01	6.34E-02	0.00E+00	9.26E-02	2.07E-01	2.71E-02	5.01E-09	4.87E-02
PMS2_boot.28	1.11E-01	1.61E-01	1.51E-26	2.75E-01	1.16E-01	2.63E-01	2.16E-01	1.63E-01
PMS2_boot.29	1.30E-01	6.42E-02	0.00E+00	6.20E-02	1.89E-01	5.06E-02	0.00E+00	5.02E-02
PMS2_boot.30	3.83E-11	3.63E-26	6.19E-03	1.08E+00	1.39E-01	3.80E-01	2.51E-02	1.38E-01
PMS2_boot.31	1.06E-26	3.24E-26	1.23E-01	1.26E-02	1.27E-01	3.45E-01	2.24E-02	1.33E-01
PMS2_boot.32	1.59E-01	7.90E-03	5.22E-03	1.14E-01	4.62E-01	8.81E-02	1.05E-02	1.26E-01
PMS2_boot.33	1.65E-01	3.03E-02	5.37E-02	4.20E-02	9.88E-02	9.99E-27	9.84E-02	4.21E-02
PMS2_boot.34	1.26E-01	6.29E-02	0.00E+00	4.91E-02	1.86E-01	5.12E-02	0.00E+00	4.98E-02
PMS2_boot.35	1.24E-01	6.75E-02	0.00E+00	3.34E-02	1.68E-01	3.18E-02	0.00E+00	5.76E-02
PMS2_boot.36	1.24E-01	6.72E-02	0.00E+00	3.30E-02	1.60E-01	3.31E-02	0.00E+00	5.79E-02
PMS2_boot.37	1.65E-01	8.68E-03	1.14E-02	1.15E-01	3.69E-01	7.35E-02	1.40E-02	9.91E-02
PMS2_boot.38	6.32E-02	4.64E-02	9.90E-27	3.97E-03	3.43E-02	1.33E-02	1.99E-01	1.29E-02
PMS2_boot.39	9.61E-03	9.88E-02	5.94E-03	5.39E-02	1.09E-03	6.03E-02	3.12E-02	3.04E-02
PMS2_boot.40	1.24E-02	2.03E-07	5.14E-01	2.74E-01	2.96E-01	1.52E-01	3.08E-01	1.50E-26
PMS2_boot.41	1.31E-02	4.37E-02	6.96E-03	4.60E-01	1.86E-02	4.47E-02	9.95E-27	9.33E-02
PMS2_boot.42	6.15E-02	8.17E-02	2.69E-03	5.62E-02	9.66E-04	1.12E-01	3.17E-03	2.69E-02
PMS2_boot.43	5.96E-02	7.77E-02	4.72E-03	2.85E-02	9.44E-04	1.15E-01	6.66E-03	2.55E-02
PMS2_boot.44	7.59E-02	1.35E-01	1.71E-02	2.60E-01	5.32E-02	2.28E-01	1.83E-01	1.54E-01
PMS2_boot.45	1.55E-13	1.68E-26	1.29E-01	9.30E-02	9.76E-02	2.68E-01	1.12E-01	1.92E-01
PMS2_boot.46	1.23E-01	7.02E-02	0.00E+00	5.71E-02	1.72E-01	5.08E-02	0.00E+00	6.75E-02
PMS2_boot.47	1.22E-01	6.85E-02	0.00E+00	9.50E-02	1.75E-01	3.31E-02	0.00E+00	6.08E-02
PMS2_real	1.21E-01	6.63E-02	0.00E+00	3.71E-02	1.61E-01	3.56E-02	0.00E+00	5.64E-02
PMS2_real.1	1.20E-01	8.30E-03	1.24E-02	6.40E-02	4.15E-01	9.73E-02	1.09E-02	2.79E-01
PMS2_real.2	1.68E-01	2.87E-02	5.70E-02	4.22E-02	9.30E-02	9.99E-27	1.02E-01	4.41E-02
