	0	1	2	3	4	5	6	7	8	9
66000	[0.5752913129688408, 0.4519971604231021, 1.232941525457387, 1.0, 0.0]		[0.5742573650737184, 0.44978175418120614, 1.2447561089251222, 1.0, 0.0]	[0.5742430696074872, 0.4497726912065697, 1.2447037840091741, 1.0, 0.0]	[0.7710427866932728, 0.715975078065259, 0.5506770862801376, 1.0, 0.0]	[0.5807906997854935, 0.4529102808061878, 1.2788041897930564, 1.0, 0.0]	[0.5742430696100694, 0.449772691112855, 1.2447037849721443, 1.0, 0.0]	[0.48534944395900137, 0.42251916173830667, 0.6283028222069471, 1.0, 0.0]		[0.6016131128838751, 0.46901092247049, 1.3260219041338515, 1.0, 0.0]
67000	[0.5752913128212751, 0.45199716017312036, 1.232941526481548, 1.0, 0.0]		[0.5742573650698752, 0.4497817542593888, 1.2447561081048635, 1.0, 0.0]	[0.574243069606732, 0.4497726912340049, 1.2447037837272705, 1.0, 0.0]	[0.7710427865913925, 0.7159750777769484, 0.5506770881444412, 1.0, 0.0]	[0.5807906997408115, 0.4529102807956684, 1.2788041894514315, 1.0, 0.0]	[0.5742430696087826, 0.44977269115959856, 1.2447037844918396, 1.0, 0.0]	[0.48534941438132406, 0.42251912996963026, 0.6283028441169379, 1.0, 0.0]		[0.6016131128237071, 0.4690109223939334, 1.3260219042977375, 1.0, 0.0]
68000	[0.5752913127041139, 0.4519971599746444, 1.2329415272946957, 1.0, 0.0]		[0.5742573650668271, 0.4497817543213777, 1.2447561074544944, 1.0, 0.0]	[0.5742430696061311, 0.4497726912557861, 1.2447037835034507, 1.0, 0.0]	[0.771042786510613, 0.7159750775483503, 0.5506770896226264, 1.0, 0.0]	[0.5807906997052794, 0.4529102807872667, 1.2788041891801272, 1.0, 0.0]	[0.5742430696077603, 0.4497726911967109, 1.2447037841104938, 1.0, 0.0]	[0.4853493884480537, 0.42251910211648186, 0.6283028633157183, 1.0, 0.0]		[0.6016131127757518, 0.469010922332955, 1.326021904427968, 1.0, 0.0]
69000	[0.5752913126110933, 0.45199715981706307, 1.2329415279403024, 1.0, 0.0]		[0.5742573650644104, 0.44978175437052703, 1.2447561069388335, 1.0, 0.0]	[0.5742430696056552, 0.4497726912730803, 1.2447037833257493, 1.0, 0.0]	[0.771042786446564, 0.715975077367098, 0.5506770907946602, 1.0, 0.0]	[0.5807906996770228, 0.45291028078055584, 1.2788041889646693, 1.0, 0.0]	[0.5742430696069484, 0.4497726912261772, 1.2447037838077117, 1.0, 0.0]	[0.4853493657088851, 0.42251907769482033, 0.6283028801406476, 1.0, 0.0]		[0.6016131127375349, 0.46901092228438845, 1.3260219045314643, 1.0, 0.0]
70000	[0.5752913125372386, 0.45199715969195053, 1.232941528452881, 1.0, 0.0]		[0.5742573650624954, 0.44978175440949814, 1.2447561065299726, 1.0, 0.0]	[0.5742430696052769, 0.4497726912868108, 1.244703783184661, 1.0, 0.0]	[0.7710427863957803, 0.7159750772233856, 0.550677091723947, 1.0, 0.0]	[0.580790699654554, 0.452910280775198, 1.2788041887935593, 1.0, 0.0]	[0.5742430696063039, 0.4497726912495711, 1.2447037835673282, 1.0, 0.0]	[0.4853493457694076, 0.4225190562807354, 0.6283028948867222, 1.0, 0.0]		[0.6016131127070821, 0.4690109222457106, 1.3260219046137143, 1.0, 0.0]
71000	[0.5752913124786001, 0.45199715959261566, 1.2329415288598442, 1.0, 0.0]		[0.5742573650609764, 0.44978175444039675, 1.2447561062057966, 1.0, 0.0]	[0.5742430696049767, 0.4497726912977123, 1.2447037830726444, 1.0, 0.0]	[0.7710427863555145, 0.7159750771094376, 0.5506770924607687, 1.0, 0.0]	[0.5807906996366872, 0.45291028077092016, 1.2788041886576698, 1.0, 0.0]	[0.574243069605794, 0.44977269126814673, 1.2447037833764727, 1.0, 0.0]	[0.4853493282841179, 0.42251903750292036, 0.6283029078119753, 1.0, 0.0]		[0.6016131126828176, 0.4690109222149102, 1.3260219046790735, 1.0, 0.0]
72000	[0.5752913124320448, 0.4519971595137488, 1.2329415291829595, 1.0, 0.0]		[0.5742573650597723, 0.44978175446489527, 1.2447561059487704, 1.0, 0.0]	[0.5742430696047396, 0.4497726913063681, 1.2447037829837142, 1.0, 0.0]	[0.7710427863235884, 0.71597507701909, 0.5506770930449834, 1.0, 0.0]	[0.5807906996224798, 0.4529102807675049, 1.2788041885497483, 1.0, 0.0]	[0.5742430696053867, 0.4497726912828933, 1.2447037832249337, 1.0, 0.0]	[0.4853493129503151, 0.42251902103609634, 0.6283029191421872, 1.0, 0.0]		[0.6016131126634836, 0.4690109221903833, 1.3260219047310025, 1.0, 0.0]
73000	[0.5752913123950824, 0.4519971594511314, 1.2329415294395099, 1.0, 0.0]		[0.5742573650588183, 0.44978175448432023, 1.2447561057449805, 1.0, 0.0]	[0.5742430696045493, 0.44977269131323944, 1.2447037829130982, 1.0, 0.0]	[0.7710427862982754, 0.7159750769474552, 0.5506770935082015, 1.0, 0.0]	[0.5807906996111828, 0.4529102807647787, 1.2788041884640406, 1.0, 0.0]	[0.5742430696050637, 0.44977269129460207, 1.2447037831046157, 1.0, 0.0]	[0.48534929950276023, 0.4225190065952669, 0.6283029290749332, 1.0, 0.0]		[0.6016131126480807, 0.46901092217085494, 1.326021904772258, 1.0, 0.0]
74000	[0.5752913123657354, 0.45199715940141594, 1.2329415296431947, 1.0, 0.0]		[0.574257365058062, 0.44978175449972246, 1.244756105583396, 1.0, 0.0]	[0.5742430696043985, 0.4497726913186954, 1.2447037828570306, 1.0, 0.0]	[0.7710427862782042, 0.7159750768906563, 0.5506770938754793, 1.0, 0.0]	[0.5807906996022002, 0.4529102807626032, 1.27880418839597, 1.0, 0.0]	[0.5742430696048074, 0.44977269130389824, 1.2447037830090915, 1.0, 0.0]	[0.48534928770901914, 0.42251899393070136, 0.6283029377831778, 1.0, 0.0]		[0.6016131126358106, 0.4690109221553064, 1.326021904805042, 1.0, 0.0]
75000	[0.5752913123424328, 0.4519971593619435, 1.2329415298048934, 1.0, 0.0]		[0.5742573650574612, 0.44978175451193336, 1.2447561054552774, 1.0, 0.0]	[0.5742430696042795, 0.4497726913230273, 1.2447037828125223, 1.0, 0.0]	[0.7710427862622902, 0.7159750768456211, 0.5506770941666904, 1.0, 0.0]	[0.5807906995950571, 0.4529102807608661, 1.2788041883419101, 1.0, 0.0]	[0.5742430696046031, 0.44977269131127784, 1.2447037829332528, 1.0, 0.0]	[0.4853492773653807, 0.42251898282354544, 0.6283029454183524, 1.0, 0.0]		[0.6016131126260379, 0.469010922142928, 1.3260219048310986, 1.0, 0.0]
76000	[0.5752913123239329, 0.4519971593306043, 1.2329415299332869, 1.0, 0.0]		[0.5742573650569844, 0.4497817545216155, 1.2447561053536895, 1.0, 0.0]	[0.5742430696041853, 0.44977269132646697, 1.2447037827771825, 1.0, 0.0]	[0.7710427862496714, 0.7159750768099127, 0.5506770943975873, 1.0, 0.0]	[0.5807906995893778, 0.45291028075948014, 1.2788041882989765, 1.0, 0.0]	[0.5742430696044426, 0.4497726913171388, 1.2447037828730374, 1.0, 0.0]	[0.48534926829329217, 0.4225189730819863, 0.6283029521130582, 1.0, 0.0]		[0.6016131126182522, 0.4690109221330732, 1.3260219048517898, 1.0, 0.0]
77000	[0.5752913123092448, 0.4519971593057224, 1.2329415300352238, 1.0, 0.0]		[0.5742573650566077, 0.4497817545292924, 1.2447561052731535, 1.0, 0.0]	[0.574243069604111, 0.44977269132919806, 1.2447037827491296, 1.0, 0.0]	[0.7710427862396666, 0.7159750767816006, 0.5506770945806609, 1.0, 0.0]	[0.5807906995848617, 0.45291028075837503, 1.278804188264867, 1.0, 0.0]	[0.5742430696043136, 0.44977269132179143, 1.2447037828252214, 1.0, 0.0]	[0.4853492603362385, 0.42251896453789406, 0.6283029579834443, 1.0, 0.0]		[0.6016131126120521, 0.4690109221252284, 1.3260219048682373, 1.0, 0.0]
78000	[0.5752913122975831, 0.4519971592859669, 1.2329415301161624, 1.0, 0.0]		[0.5742573650563083, 0.44978175453537894, 1.244756105209293, 1.0, 0.0]	[0.5742430696040517, 0.44977269133136605, 1.2447037827268561, 1.0, 0.0]	[0.771042786231735, 0.7159750767591531, 0.5506770947258188, 1.0, 0.0]	[0.5807906995812708, 0.45291028075749307, 1.2788041882377779, 1.0, 0.0]	[0.5742430696042123, 0.4497726913254861, 1.2447037827872625, 1.0, 0.0]	[0.48534925335700996, 0.42251895704388537, 0.6283029631312458, 1.0, 0.0]		[0.6016131126071138, 0.46901092211898415, 1.326021904881296, 1.0, 0.0]
79000	[0.5752913122883246, 0.4519971592702822, 1.2329415301804245, 1.0, 0.0]		[0.5742573650560705, 0.4497817545402054, 1.2447561051586513, 1.0, 0.0]	[0.574243069604004, 0.44977269133308684, 1.2447037827091711, 1.0, 0.0]	[0.771042786225445, 0.7159750767413539, 0.5506770948409117, 1.0, 0.0]	[0.5807906995784153, 0.4529102807567886, 1.278804188216268, 1.0, 0.0]	[0.5742430696041317, 0.4497726913284185, 1.2447037827571323, 1.0, 0.0]	[0.48534924723531503, 0.42251895047075555, 0.6283029676455945, 1.0, 0.0]		[0.6016131126031818, 0.46901092211401413, 1.3260219048916775, 1.0, 0.0]
80000	[0.5752913122809724, 0.4519971592578285, 1.2329415302314386, 1.0, 0.0]		[0.5742573650558821, 0.4497817545440317, 1.2447561051185037, 1.0, 0.0]	[0.5742430696039666, 0.4497726913344536, 1.2447037826951308, 1.0, 0.0]	[0.7710427862204584, 0.7159750767272414, 0.55067709493217, 1.0, 0.0]	[0.580790699576146, 0.4529102807562276, 1.2788041881991852, 1.0, 0.0]	[0.5742430696040681, 0.449772691330747, 1.244703782733211, 1.0, 0.0]	[0.4853492418656882, 0.4225189447052282, 0.6283029716045994, 1.0, 0.0]		[0.6016131126000518, 0.46901092211005857, 1.3260219048999318, 1.0, 0.0]
81000	[0.5752913122751356, 0.45199715924794137, 1.2329415302719426, 1.0, 0.0]		[0.5742573650557343, 0.4497817545470665, 1.2447561050866787, 1.0, 0.0]	[0.5742430696039373, 0.4497726913355389, 1.2447037826839848, 1.0, 0.0]	[0.7710427862165037, 0.7159750767160509, 0.5506770950045284, 1.0, 0.0]	[0.5807906995743422, 0.45291028075578016, 1.2788041881856196, 1.0, 0.0]	[0.5742430696040177, 0.4497726913325961, 1.244703782714216, 1.0, 0.0]	[0.48534923715565226, 0.4225189396479834, 0.628302975076688, 1.0, 0.0]		[0.60161311259756, 0.46901092210691087, 1.3260219049064912, 1.0, 0.0]
82000	[0.5752913122705017, 0.4519971592400915, 1.2329415303041018, 1.0, 0.0]		[0.5742573650556168, 0.449781754549472, 1.2447561050614477, 1.0, 0.0]	[0.574243069603913, 0.44977269133640013, 1.244703782675129, 1.0, 0.0]	[0.7710427862133689, 0.715975076707179, 0.5506770950618989, 1.0, 0.0]	[0.5807906995729072, 0.45291028075542306, 1.2788041881748409, 1.0, 0.0]	[0.5742430696039783, 0.4497726913340642, 1.2447037826991405, 1.0, 0.0]	[0.4853492330241211, 0.42251893521193695, 0.6283029781218412, 1.0, 0.0]		[0.6016131125955769, 0.4690109221044061, 1.3260219049117081, 1.0, 0.0]
83000	[0.5752913122668224, 0.4519971592338587, 1.2329415303296365, 1.0, 0.0]		[0.5742573650555229, 0.44978175455137925, 1.2447561050414373, 1.0, 0.0]	[0.5742430696038947, 0.4497726913370845, 1.2447037826681018, 1.0, 0.0]	[0.7710427862108828, 0.7159750767001445, 0.5506770951073837, 1.0, 0.0]	[0.5807906995717662, 0.45291028075513795, 1.2788041881662824, 1.0, 0.0]	[0.5742430696039464, 0.44977269133522974, 1.2447037826871674, 1.0, 0.0]	[0.48534922939998953, 0.4225189313207252, 0.6283029807926432, 1.0, 0.0]		[0.6016131125939966, 0.46901092210241196, 1.326021904915847, 1.0, 0.0]
84000	[0.575291312263902, 0.45199715922891054, 1.232941530349914, 1.0, 0.0]		[0.574257365055449, 0.4497817545528916, 1.244756105025574, 1.0, 0.0]	[0.5742430696038795, 0.44977269133762743, 1.2447037826625205, 1.0, 0.0]	[0.7710427862089113, 0.7159750766945667, 0.5506770951434462, 1.0, 0.0]	[0.5807906995708589, 0.45291028075491097, 1.2788041881594798, 1.0, 0.0]	[0.5742430696039206, 0.44977269133615433, 1.2447037826776626, 1.0, 0.0]	[0.48534922622090126, 0.42251892790738443, 0.6283029831351685, 1.0, 0.0]		[0.6016131125927389, 0.4690109221008254, 1.326021904919134, 1.0, 0.0]
85000	[0.575291312261583, 0.4519971592249814, 1.232941530366016, 1.0, 0.0]		[0.5742573650553907, 0.44978175455409103, 1.2447561050129967, 1.0, 0.0]	[0.5742430696038678, 0.4497726913380587, 1.2447037826580916, 1.0, 0.0]	[0.7710427862073491, 0.7159750766901444, 0.5506770951720475, 1.0, 0.0]	[0.5807906995701373, 0.45291028075473, 1.2788041881540735, 1.0, 0.0]	[0.5742430696039011, 0.44977269133688996, 1.2447037826701124, 1.0, 0.0]	[0.48534922343217163, 0.4225189249131903, 0.628302985189813, 1.0, 0.0]		[0.6016131125917377, 0.4690109220995632, 1.326021904921745, 1.0, 0.0]
86000	[0.5752913122597426, 0.4519971592218624, 1.2329415303788025, 1.0, 0.0]		[0.5742573650553436, 0.44978175455504127, 1.2447561050030238, 1.0, 0.0]	[0.5742430696038596, 0.4497726913384014, 1.2447037826545815, 1.0, 0.0]	[0.7710427862061099, 0.7159750766866378, 0.5506770951947209, 1.0, 0.0]	[0.5807906995695645, 0.45291028075458545, 1.2788041881497905, 1.0, 0.0]	[0.5742430696038847, 0.44977269133747305, 1.244703782664117, 1.0, 0.0]	[0.48534922098584493, 0.42251892228664484, 0.6283029869920009, 1.0, 0.0]		[0.6016131125909407, 0.46901092209855877, 1.3260219049238198, 1.0, 0.0]
87000	[0.5752913122582817, 0.45199715921938594, 1.232941530388958, 1.0, 0.0]		[0.5742573650553063, 0.4497817545557948, 1.244756104995116, 1.0, 0.0]	[0.5742430696038523, 0.44977269133867354, 1.2447037826517877, 1.0, 0.0]	[0.7710427862051278, 0.7159750766838577, 0.5506770952127005, 1.0, 0.0]	[0.5807906995691107, 0.45291028075447143, 1.278804188146392, 1.0, 0.0]	[0.5742430696038716, 0.44977269133793574, 1.2447037826593592, 1.0, 0.0]	[0.4853492188398581, 0.4225189199825805, 0.6283029885727759, 1.0, 0.0]		[0.6016131125903061, 0.4690109220977597, 1.3260219049254651, 1.0, 0.0]
88000	[0.5752913122571208, 0.45199715921741934, 1.2329415303970153, 1.0, 0.0]		[0.5742573650552774, 0.44978175455639263, 1.2447561049888471, 1.0, 0.0]	[0.5742430696038462, 0.449772691338889, 1.2447037826495722, 1.0, 0.0]	[0.7710427862043493, 0.7159750766816539, 0.5506770952269538, 1.0, 0.0]	[0.5807906995687488, 0.4529102807543795, 1.2788041881436936, 1.0, 0.0]	[0.5742430696038618, 0.4497726913383039, 1.2447037826555793, 1.0, 0.0]	[0.48534921695732175, 0.42251891796138485, 0.6283029899593691, 1.0, 0.0]		[0.6016131125898022, 0.46901092209712447, 1.3260219049267776, 1.0, 0.0]
89000	[0.5752913122561993, 0.45199715921585765, 1.2329415304034168, 1.0, 0.0]		[0.5742573650552546, 0.44978175455686686, 1.2447561049838773, 1.0, 0.0]	[0.5742430696038422, 0.4497726913390604, 1.244703782647818, 1.0, 0.0]	[0.7710427862037307, 0.7159750766799053, 0.5506770952382538, 1.0, 0.0]	[0.580790699568462, 0.45291028075430656, 1.2788041881415535, 1.0, 0.0]	[0.5742430696038534, 0.4497726913385954, 1.24470378265258, 1.0, 0.0]	[0.4853492153058807, 0.422518916188316, 0.628302991175647, 1.0, 0.0]		[0.6016131125894015, 0.46901092209661893, 1.326021904927826, 1.0, 0.0]
90000	[0.5752913122554679, 0.4519971592146182, 1.232941530408497, 1.0, 0.0]		[0.5742573650552365, 0.44978175455724256, 1.2447561049799394, 1.0, 0.0]	[0.5742430696038388, 0.44977269133919684, 1.2447037826464187, 1.0, 0.0]	[0.7710427862032421, 0.7159750766785206, 0.5506770952472156, 1.0, 0.0]	[0.5807906995682339, 0.45291028075424883, 1.2788041881398509, 1.0, 0.0]	[0.5742430696038472, 0.44977269133882736, 1.2447037826501988, 1.0, 0.0]	[0.4853492138571564, 0.4225189146329011, 0.628302992242553, 1.0, 0.0]		[0.6016131125890805, 0.46901092209621575, 1.3260219049286464, 1.0, 0.0]
91000	[0.5752913122548875, 0.4519971592136343, 1.232941530412532, 1.0, 0.0]		[0.5742573650552212, 0.44978175455753977, 1.2447561049768145, 1.0, 0.0]	[0.5742430696038358, 0.449772691339305, 1.2447037826453076, 1.0, 0.0]	[0.7710427862028527, 0.7159750766774208, 0.5506770952543191, 1.0, 0.0]	[0.580790699568051, 0.4529102807542019, 1.2788041881384906, 1.0, 0.0]	[0.5742430696038423, 0.4497726913390113, 1.2447037826483092, 1.0, 0.0]	[0.4853492125862554, 0.42251891326841146, 0.6283029931784397, 1.0, 0.0]		[0.6016131125888275, 0.46901092209589684, 1.3260219049293072, 1.0, 0.0]
92000	[0.5752913122544261, 0.4519971592128527, 1.2329415304157343, 1.0, 0.0]		[0.5742573650552104, 0.44978175455777636, 1.24475610497434, 1.0, 0.0]	[0.5742430696038332, 0.44977269133939035, 1.2447037826444278, 1.0, 0.0]	[0.7710427862025453, 0.71597507667655, 0.5506770952599521, 1.0, 0.0]	[0.5807906995679082, 0.4529102807541652, 1.2788041881374301, 1.0, 0.0]	[0.5742430696038381, 0.44977269133915737, 1.2447037826468068, 1.0, 0.0]	[0.4853492114713456, 0.4225189120714049, 0.6283029939994064, 1.0, 0.0]		[0.6016131125886224, 0.46901092209564, 1.3260219049298236, 1.0, 0.0]
93000	[0.5752913122540604, 0.4519971592122327, 1.232941530418276, 1.0, 0.0]		[0.5742573650552014, 0.449781754557964, 1.244756104972374, 1.0, 0.0]	[0.5742430696038308, 0.44977269133945785, 1.2447037826437286, 1.0, 0.0]	[0.7710427862023008, 0.7159750766758588, 0.5506770952644197, 1.0, 0.0]	[0.5807906995677921, 0.45291028075413553, 1.2788041881365646, 1.0, 0.0]	[0.5742430696038352, 0.4497726913392737, 1.244703782645615, 1.0, 0.0]	[0.48534921049327506, 0.42251891102131767, 0.6283029947195738, 1.0, 0.0]		[0.6016131125884643, 0.4690109220954397, 1.3260219049302453, 1.0, 0.0]
94000	[0.5752913122537697, 0.45199715921174016, 1.2329415304202958, 1.0, 0.0]		[0.5742573650551936, 0.44978175455811203, 1.2447561049708167, 1.0, 0.0]	[0.5742430696038292, 0.449772691339512, 1.2447037826431724, 1.0, 0.0]	[0.7710427862021078, 0.7159750766753116, 0.5506770952679614, 1.0, 0.0]	[0.5807906995677027, 0.4529102807541123, 1.2788041881359036, 1.0, 0.0]	[0.5742430696038329, 0.44977269133936565, 1.2447037826446719, 1.0, 0.0]	[0.48534920963524436, 0.42251891010011206, 0.6283029953513228, 1.0, 0.0]		[0.6016131125883369, 0.4690109220952794, 1.3260219049305755, 1.0, 0.0]
95000	[0.5752913122535392, 0.45199715921134953, 1.2329415304218965, 1.0, 0.0]		[0.5742573650551883, 0.4497817545582306, 1.2447561049695772, 1.0, 0.0]	[0.574243069603827, 0.4497726913395538, 1.2447037826427323, 1.0, 0.0]	[0.7710427862019541, 0.7159750766748768, 0.5506770952707725, 1.0, 0.0]	[0.5807906995676306, 0.45291028075409384, 1.278804188135368, 1.0, 0.0]	[0.5742430696038306, 0.4497726913394386, 1.244703782643921, 1.0, 0.0]	[0.4853492088825164, 0.42251890929196506, 0.6283029959055133, 1.0, 0.0]		[0.6016131125882335, 0.4690109220951504, 1.326021904930831, 1.0, 0.0]
96000	[0.5752913122533553, 0.4519971592110384, 1.2329415304231692, 1.0, 0.0]		[0.5742573650551835, 0.4497817545583235, 1.244756104968601, 1.0, 0.0]	[0.5742430696038271, 0.449772691339589, 1.244703782642381, 1.0, 0.0]	[0.7710427862018319, 0.7159750766745323, 0.5506770952729958, 1.0, 0.0]	[0.5807906995675725, 0.4529102807540784, 1.2788041881349403, 1.0, 0.0]	[0.5742430696038288, 0.4497726913394963, 1.244703782643325, 1.0, 0.0]	[0.48534920822216704, 0.4225189085829996, 0.628302996391674, 1.0, 0.0]		[0.6016131125881505, 0.46901092209504686, 1.3260219049310364, 1.0, 0.0]
97000	[0.5752913122532093, 0.4519971592107917, 1.2329415304241764, 1.0, 0.0]		[0.5742573650551803, 0.4497817545583978, 1.2447561049678249, 1.0, 0.0]	[0.5742430696038264, 0.4497726913396162, 1.2447037826421021, 1.0, 0.0]	[0.7710427862017362, 0.7159750766742597, 0.5506770952747638, 1.0, 0.0]	[0.5807906995675248, 0.4529102807540665, 1.278804188134583, 1.0, 0.0]	[0.5742430696038276, 0.44977269133954223, 1.244703782642854, 1.0, 0.0]	[0.48534920764285605, 0.4225189079610407, 0.6283029968181537, 1.0, 0.0]		[0.6016131125880837, 0.4690109220949646, 1.3260219049311914, 1.0, 0.0]
98000	[0.5752913122530944, 0.45199715921059586, 1.2329415304249853, 1.0, 0.0]		[0.574257365055177, 0.44978175455845615, 1.244756104967208, 1.0, 0.0]	[0.5742430696038251, 0.449772691339637, 1.2447037826418808, 1.0, 0.0]	[0.77104278620166, 0.7159750766740438, 0.5506770952761624, 1.0, 0.0]	[0.580790699567489, 0.45291028075405704, 1.2788041881343188, 1.0, 0.0]	[0.5742430696038261, 0.44977269133957865, 1.2447037826424743, 1.0, 0.0]	[0.48534920713463764, 0.4225189074154083, 0.6283029971922933, 1.0, 0.0]		[0.6016131125880302, 0.4690109220948977, 1.3260219049313244, 1.0, 0.0]
99000	[0.5752913122530026, 0.4519971592104404, 1.2329415304256215, 1.0, 0.0]		[0.5742573650551734, 0.4497817545585018, 1.2447561049667168, 1.0, 0.0]	[0.5742430696038235, 0.44977269133965286, 1.2447037826417067, 1.0, 0.0]	[0.7710427862015984, 0.7159750766738713, 0.5506770952772708, 1.0, 0.0]	[0.5807906995674607, 0.45291028075404993, 1.2788041881341068, 1.0, 0.0]	[0.5742430696038254, 0.4497726913396077, 1.2447037826421772, 1.0, 0.0]	[0.48534920668878473, 0.4225189069367337, 0.6283029975205099, 1.0, 0.0]		[0.6016131125879896, 0.46901092209484707, 1.3260219049314244, 1.0, 0.0]
100000	[0.57529131225293, 0.4519971592103171, 1.2329415304261286, 1.0, 0.0]		[0.5742573650551734, 0.44978175455854025, 1.2447561049663316, 1.0, 0.0]	[0.574243069603822, 0.44977269133966524, 1.2447037826415677, 1.0, 0.0]	[0.771042786201551, 0.7159750766737357, 0.5506770952781531, 1.0, 0.0]	[0.5807906995674366, 0.45291028075404255, 1.2788041881339398, 1.0, 0.0]	[0.5742430696038257, 0.44977269133963144, 1.2447037826419418, 1.0, 0.0]	[0.48534920629764255, 0.4225189065167997, 0.6283029978084287, 1.0, 0.0]		[0.6016131125879599, 0.4690109220948073, 1.3260219049315256, 1.0, 0.0]
101000	[0.5752913122528711, 0.4519971592102195, 1.2329415304265166, 1.0, 0.0]		[0.5742573650551713, 0.4497817545585687, 1.244756104966026, 1.0, 0.0]	[0.5742430696038225, 0.4497726913396768, 1.2447037826414578, 1.0, 0.0]	[0.7710427862015125, 0.7159750766736277, 0.550677095278848, 1.0, 0.0]	[0.580790699567419, 0.45291028075403783, 1.2788041881338121, 1.0, 0.0]	[0.574243069603825, 0.4497726913396498, 1.2447037826417515, 1.0, 0.0]	[0.4853492059544988, 0.4225189061483969, 0.6283029980610193, 1.0, 0.0]		[0.6016131125879359, 0.4690109220947775, 1.3260219049315844, 1.0, 0.0]
102000	[0.5752913122528248, 0.4519971592101417, 1.2329415304268312, 1.0, 0.0]		[0.5742573650551707, 0.44978175455859226, 1.2447561049657838, 1.0, 0.0]	[0.5742430696038244, 0.44977269133968734, 1.244703782641371, 1.0, 0.0]	[0.7710427862014819, 0.715975076673542, 0.5506770952793995, 1.0, 0.0]	[0.580790699567406, 0.45291028075403533, 1.2788041881337073, 1.0, 0.0]	[0.5742430696038235, 0.4497726913396633, 1.2447037826416025, 1.0, 0.0]	[0.4853492056534612, 0.42251890582520035, 0.6283029982826084, 1.0, 0.0]		[0.6016131125879165, 0.4690109220947533, 1.3260219049316315, 1.0, 0.0]
103000	[0.5752913122527885, 0.45199715921007966, 1.2329415304270888, 1.0, 0.0]		[0.5742573650551692, 0.44978175455861025, 1.2447561049655902, 1.0, 0.0]	[0.5742430696038225, 0.4497726913396926, 1.2447037826412997, 1.0, 0.0]	[0.7710427862014583, 0.7159750766734739, 0.5506770952798432, 1.0, 0.0]	[0.5807906995673943, 0.45291028075403245, 1.278804188133618, 1.0, 0.0]	[0.5742430696038237, 0.4497726913396749, 1.2447037826414875, 1.0, 0.0]	[0.4853492053893631, 0.4225189055416629, 0.6283029984770021, 1.0, 0.0]		[0.601613112587902, 0.4690109220947331, 1.3260219049316886, 1.0, 0.0]
104000	[0.5752913122527612, 0.45199715921003086, 1.2329415304273033, 1.0, 0.0]		[0.5742573650551704, 0.4497817545586266, 1.2447561049654383, 1.0, 0.0]	[0.5742430696038235, 0.44977269133969877, 1.2447037826412475, 1.0, 0.0]	[0.7710427862014394, 0.715975076673421, 0.5506770952801845, 1.0, 0.0]	[0.5807906995673823, 0.452910280754027, 1.2788041881335526, 1.0, 0.0]	[0.5742430696038252, 0.4497726913396859, 1.244703782641393, 1.0, 0.0]	[0.48534920515767155, 0.4225189052929173, 0.6283029986475426, 1.0, 0.0]		[0.6016131125878903, 0.4690109220947167, 1.326021904931736, 1.0, 0.0]
105000	[0.575291312252737, 0.45199715920999217, 1.2329415304274487, 1.0, 0.0]		[0.5742573650551708, 0.4497817545586391, 1.2447561049653162, 1.0, 0.0]	[0.5742430696038238, 0.4497726913397037, 1.2447037826412002, 1.0, 0.0]	[0.7710427862014239, 0.7159750766733776, 0.5506770952804632, 1.0, 0.0]	[0.5807906995673788, 0.4529102807540287, 1.2788041881335004, 1.0, 0.0]	[0.574243069603822, 0.44977269133969056, 1.2447037826413139, 1.0, 0.0]	[0.4853492049544096, 0.42251890507469436, 0.628302998797152, 1.0, 0.0]		[0.6016131125878783, 0.46901092209470374, 1.3260219049317454, 1.0, 0.0]
