Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_0_multinomial_train1.17	0.9999999999999974	0.974	0.43	43.0%	0.115	27.584%	0.18928	0.973
UNG_0_multinomial_train1.22	0.9999999999999987	0.81	0.77	77.0%	0.131	59.504%	0.54592	0.755
UNG_0_multinomial_train1.23	0.9999999999999982	0.825	0.782	78.2%	0.13	57.774%	0.51603	0.781
UNG_0_multinomial_train1.24	0.9999999999999986	0.829	0.758	75.8%	0.122	56.535%	0.54362	0.775
OGG1_0_multinomial_train1.18	0.9999999999999976	0.985	0.379	37.9%	0.085	21.396%	0.18623	0.984
UNG_0_multinomial_train1.25	0.9999999999999982	0.868	0.709	70.9%	0.107	50.08%	0.47493	0.828
OGG1_0_multinomial_train1.19	0.9999999999999978	0.977	0.418	41.8%	0.095	23.989%	0.21554	0.976
UNG_0_multinomial_train1.26	0.9999999999999981	0.798	0.747	74.7%	0.126	60.309%	0.51843	0.725
OGG1_0_multinomial_train1.20	0.9999999999999978	0.984	0.397	39.7%	0.086	21.652%	0.22836	0.984
UNG_0_multinomial_train1.27	0.9999999999999982	0.825	0.729	72.9%	0.116	56.354%	0.51965	0.76
OGG1_0_multinomial_train1.21	0.9999999999999976	0.99	0.339	33.9%	0.073	18.541%	0.16785	0.99
OGG1_0_multinomial_train1.22	0.9999999999999973	0.985	0.35	35.0%	0.099	23.868%	0.15538	0.985
UNG_0_multinomial_train1.28	0.999999999999998	0.768	0.801	80.1%	0.131	63.914%	0.56949	0.674
UNG_0_multinomial_train1.29	0.9999999999999984	0.836	0.703	70.3%	0.124	55.377%	0.4995	0.791
OGG1_0_multinomial_train1.23	0.9999999999999976	0.976	0.455	45.5%	0.115	27.316%	0.21631	0.976
OGG1_0_multinomial_train1.24	0.9999999999999976	0.974	0.431	43.1%	0.125	29.115%	0.19651	0.974
OGG1_0_multinomial_train1.25	0.999999999999998	0.983	0.388	38.8%	0.087	21.975%	0.20563	0.983
