Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
MLH1_1_multinomial_train2.25	1.63E-01	1.67E-26	6.47E-02	1.06E-01	1.54E-01	4.24E-03	1.07E-01	5.69E-04
MLH1_1_multinomial_train2.26	1.63E-01	3.17E-04	6.18E-02	1.04E-01	1.52E-01	2.51E-06	1.05E-01	1.65E-03
MLH1_1_multinomial_train2.27	1.61E-01	4.53E-03	6.27E-02	1.12E-01	1.51E-01	3.13E-03	1.07E-01	1.76E-03
MLH1_1_multinomial_train2.28	1.64E-01	6.91E-03	5.85E-02	1.08E-01	1.54E-01	1.67E-26	1.09E-01	3.10E-10
MLH1_1_multinomial_train2.29	1.63E-01	8.43E-03	5.95E-02	1.07E-01	1.52E-01	1.67E-26	1.07E-01	1.83E-21
MLH1_1_multinomial_train2.30	1.62E-01	1.38E-10	6.48E-02	1.06E-01	1.52E-01	5.40E-03	1.06E-01	2.20E-04
MLH1_1_multinomial_train2.31	1.69E-01	7.72E-03	6.11E-02	1.18E-01	1.57E-01	1.67E-26	1.13E-01	1.00E-06
MLH1_1_multinomial_train2.32	1.61E-01	4.41E-03	6.27E-02	1.09E-01	1.49E-01	1.15E-19	1.06E-01	1.13E-04
MLH1_1_multinomial_train2.33	1.64E-01	1.67E-26	6.32E-02	1.09E-01	1.51E-01	1.67E-26	1.08E-01	2.11E-03
MLH1_1_multinomial_train2.34	1.70E-01	1.67E-26	6.27E-02	1.19E-01	1.59E-01	2.68E-03	1.11E-01	2.52E-03
MLH1_1_multinomial_train2.35	1.61E-01	2.51E-03	6.36E-02	1.09E-01	1.50E-01	3.20E-03	1.07E-01	1.67E-26
MLH1_1_multinomial_train2.36	1.65E-01	3.86E-03	6.28E-02	1.09E-01	1.56E-01	2.27E-03	1.10E-01	1.67E-26
MLH1_1_multinomial_train2.37	1.58E-01	7.94E-03	6.33E-02	1.08E-01	1.47E-01	3.00E-03	1.05E-01	1.67E-26
MLH1_1_multinomial_train2.38	1.70E-01	1.99E-03	6.22E-02	1.16E-01	1.58E-01	1.67E-26	1.12E-01	1.67E-26
MLH1_1_multinomial_train2.39	1.66E-01	7.11E-04	6.15E-02	1.12E-01	1.54E-01	1.67E-26	1.10E-01	1.33E-03
MLH1_1_multinomial_train2.40	1.66E-01	8.56E-07	6.25E-02	1.14E-01	1.55E-01	2.83E-03	1.10E-01	3.06E-03
MLH1_1_multinomial_train2.41	1.60E-01	2.63E-03	6.41E-02	1.07E-01	1.49E-01	3.02E-03	1.06E-01	1.67E-26
MLH1_1_multinomial_train2.42	1.65E-01	6.00E-03	6.17E-02	1.13E-01	1.53E-01	1.67E-26	1.10E-01	1.28E-05
MLH1_1_multinomial_train2.43	1.58E-01	1.67E-26	6.49E-02	1.09E-01	1.47E-01	6.42E-03	1.03E-01	1.48E-03
MLH1_1_multinomial_train2.44	1.68E-01	2.59E-06	6.21E-02	1.18E-01	1.57E-01	2.60E-03	1.11E-01	2.77E-03
MLH1_1_multinomial_train2.45	1.63E-01	7.87E-08	6.39E-02	1.10E-01	1.51E-01	2.99E-03	1.07E-01	1.12E-03
MLH1_1_multinomial_train2.46	1.63E-01	5.66E-03	6.28E-02	1.11E-01	1.51E-01	1.12E-15	1.08E-01	4.64E-06
MLH1_1_multinomial_train2.47	1.72E-01	2.91E-04	6.30E-02	1.21E-01	1.60E-01	3.45E-03	1.12E-01	1.11E-03
MLH1_1_multinomial_train2.48	1.64E-01	5.28E-14	6.26E-02	1.11E-01	1.52E-01	1.67E-26	1.08E-01	2.10E-03
MLH1_1_multinomial_train2.49	1.65E-01	3.92E-03	6.24E-02	1.09E-01	1.54E-01	1.67E-26	1.09E-01	1.67E-26
MLH1_1_multinomial_train2.50	1.71E-01	3.79E-03	6.04E-02	1.18E-01	1.59E-01	1.67E-26	1.14E-01	1.41E-03
MLH1_1_multinomial_train2.51	1.61E-01	3.18E-03	6.23E-02	1.04E-01	1.51E-01	1.67E-26	1.07E-01	1.67E-26
MLH1_1_multinomial_train2.52	1.69E-01	6.41E-05	6.08E-02	1.08E-01	1.58E-01	1.67E-26	1.13E-01	1.67E-26
MLH1_1_multinomial_train2.53	1.63E-01	6.12E-03	6.15E-02	1.11E-01	1.52E-01	1.67E-26	1.09E-01	5.12E-07
MLH1_1_multinomial_train2.54	1.64E-01	1.67E-26	6.28E-02	1.04E-01	1.52E-01	1.67E-26	1.08E-01	2.49E-04
MLH1_1_multinomial_train2.55	1.62E-01	3.04E-03	6.02E-02	1.05E-01	1.51E-01	1.67E-26	1.05E-01	3.79E-03
MLH1_1_multinomial_train2.56	1.64E-01	1.67E-26	5.80E-02	1.05E-01	1.54E-01	1.67E-26	1.08E-01	4.61E-03
MLH1_1_multinomial_train2.57	1.70E-01	6.11E-10	6.01E-02	1.13E-01	1.60E-01	1.67E-26	1.14E-01	1.72E-03
MLH1_1_multinomial_train2.58	1.64E-01	1.67E-26	6.48E-02	1.06E-01	1.54E-01	3.45E-03	1.08E-01	5.02E-04
MLH1_1_multinomial_train2.59	1.63E-01	1.67E-26	6.18E-02	1.11E-01	1.51E-01	1.67E-26	1.07E-01	1.67E-03
MLH1_1_multinomial_train2.60	1.57E-01	1.01E-02	6.48E-02	1.15E-01	1.48E-01	9.75E-03	1.04E-01	2.08E-05
MLH1_1_multinomial_train2.61	1.65E-01	1.67E-26	6.43E-02	1.15E-01	1.53E-01	4.75E-03	1.07E-01	1.05E-03
MLH1_1_multinomial_train2.62	1.68E-01	2.26E-03	6.07E-02	1.11E-01	1.57E-01	1.67E-26	1.12E-01	1.67E-26
MLH1_1_multinomial_train2.63	1.60E-01	3.11E-03	6.07E-02	1.06E-01	1.51E-01	1.67E-26	1.05E-01	1.67E-26
MLH1_1_multinomial_train2.64	1.57E-01	8.47E-03	6.28E-02	1.05E-01	1.46E-01	1.67E-26	1.05E-01	5.35E-04
MLH1_1_multinomial_train2.65	1.68E-01	6.51E-03	6.01E-02	1.14E-01	1.59E-01	1.67E-26	1.14E-01	1.66E-26
MLH1_1_multinomial_train2.66	1.65E-01	9.70E-04	6.33E-02	1.10E-01	1.55E-01	3.95E-03	1.09E-01	1.50E-03
MLH1_1_multinomial_train2.67	1.65E-01	5.43E-03	6.11E-02	1.08E-01	1.54E-01	1.67E-26	1.07E-01	1.67E-26
MLH1_1_multinomial_train2.68	1.61E-01	3.14E-03	6.54E-02	1.12E-01	1.50E-01	7.24E-03	1.05E-01	9.15E-04
MLH1_1_multinomial_train2.69	1.64E-01	9.52E-03	5.96E-02	1.11E-01	1.54E-01	1.67E-26	1.08E-01	1.67E-26
MLH1_1_multinomial_train2.70	1.61E-01	1.09E-03	6.31E-02	1.03E-01	1.50E-01	1.67E-26	1.06E-01	1.67E-26
MLH1_1_multinomial_train2.71	1.57E-01	7.57E-03	6.26E-02	1.08E-01	1.46E-01	5.50E-03	1.02E-01	1.67E-26
MLH1_1_multinomial_train2.72	1.67E-01	1.14E-03	5.99E-02	1.12E-01	1.54E-01	1.67E-26	1.11E-01	1.60E-03
MLH1_1_multinomial_train2.73	1.67E-01	3.41E-03	5.95E-02	1.14E-01	1.56E-01	1.67E-26	1.12E-01	2.67E-03
MLH1_1_multinomial_train2.74	1.63E-01	1.23E-04	6.45E-02	1.09E-01	1.51E-01	3.38E-03	1.06E-01	1.67E-26
MLH1_1_multinomial_train2.75	1.63E-01	1.67E-26	6.37E-02	1.13E-01	1.52E-01	3.98E-03	1.06E-01	1.99E-03
MLH1_1_multinomial_train2.76	1.62E-01	5.08E-03	6.09E-02	1.04E-01	1.51E-01	1.67E-26	1.09E-01	1.67E-26
MLH1_1_multinomial_train2.77	1.67E-01	6.32E-12	6.20E-02	1.07E-01	1.56E-01	1.67E-26	1.11E-01	2.20E-05
MLH1_1_multinomial_train2.78	1.61E-01	2.31E-03	6.29E-02	1.11E-01	1.50E-01	3.21E-03	1.06E-01	1.59E-03
MLH1_1_multinomial_train2.79	1.63E-01	1.97E-03	6.28E-02	1.05E-01	1.52E-01	4.22E-03	1.07E-01	1.67E-26
MLH1_1_multinomial_train2.80	1.68E-01	1.67E-26	6.16E-02	1.10E-01	1.58E-01	1.67E-26	1.12E-01	1.35E-03
MLH1_1_multinomial_train2.81	1.65E-01	2.32E-03	6.08E-02	1.06E-01	1.54E-01	1.67E-26	1.11E-01	1.67E-26
MLH1_1_multinomial_train2.82	1.63E-01	2.20E-03	6.39E-02	1.08E-01	1.53E-01	5.25E-03	1.08E-01	2.05E-14
MLH1_1_multinomial_train2.83	1.64E-01	9.23E-04	6.10E-02	1.05E-01	1.53E-01	1.67E-26	1.10E-01	1.91E-03
MLH1_1_multinomial_train2.84	1.63E-01	7.64E-05	6.35E-02	1.09E-01	1.50E-01	2.70E-18	1.07E-01	9.40E-04
MLH1_1_multinomial_train2.85	1.57E-01	2.08E-25	6.52E-02	1.08E-01	1.46E-01	7.84E-03	1.03E-01	2.44E-03
MLH1_1_multinomial_train2.86	1.70E-01	6.09E-03	6.18E-02	1.19E-01	1.58E-01	1.67E-26	1.13E-01	1.67E-26
MLH1_1_multinomial_train2.87	1.61E-01	5.59E-03	6.42E-02	1.10E-01	1.52E-01	6.81E-03	1.06E-01	2.76E-26
MLH1_1_multinomial_train2.88	1.67E-01	1.92E-03	6.16E-02	1.09E-01	1.56E-01	1.67E-26	1.11E-01	1.67E-26
MLH1_1_multinomial_train2.89	1.63E-01	1.67E-26	6.32E-02	1.09E-01	1.51E-01	1.05E-21	1.07E-01	1.19E-03
MLH1_1_multinomial_train2.90	1.59E-01	4.53E-03	6.55E-02	1.13E-01	1.49E-01	8.74E-03	1.04E-01	1.84E-04
MLH1_1_multinomial_train2.91	1.64E-01	2.77E-06	6.06E-02	1.06E-01	1.54E-01	1.67E-26	1.10E-01	9.97E-04
MLH1_1_multinomial_train2.92	1.67E-01	6.41E-03	6.21E-02	1.16E-01	1.55E-01	1.67E-26	1.11E-01	1.67E-26
MLH1_1_multinomial_train2.93	1.62E-01	2.30E-03	6.26E-02	1.08E-01	1.49E-01	1.67E-26	1.07E-01	1.40E-04
MLH1_1_multinomial_train2.94	1.65E-01	2.18E-03	6.14E-02	1.06E-01	1.54E-01	1.67E-26	1.07E-01	1.46E-03
MLH1_1_multinomial_train2.95	1.63E-01	8.56E-05	6.32E-02	1.11E-01	1.52E-01	3.01E-03	1.08E-01	2.15E-03
MLH1_1_multinomial_train2.96	1.75E-01	7.66E-03	5.98E-02	1.23E-01	1.63E-01	1.67E-26	1.18E-01	1.67E-26
MLH1_1_multinomial_train2.97	1.58E-01	2.08E-04	6.37E-02	1.05E-01	1.46E-01	2.13E-03	1.04E-01	1.67E-26
MLH1_1_multinomial_train2.98	1.66E-01	1.33E-03	6.22E-02	1.13E-01	1.54E-01	1.67E-26	1.10E-01	1.67E-26
MSH6_3_multinomial_train2	1.02E-01	1.54E-01	1.10E-02	8.46E-02	1.65E-01	1.57E-01	1.01E-01	8.79E-02
MSH6_2_multinomial_train2	9.50E-02	1.53E-01	5.76E-03	8.15E-02	1.62E-01	1.55E-01	9.94E-02	8.74E-02
MSH6_3_multinomial_train2.1	1.00E-01	1.51E-01	1.30E-02	8.21E-02	1.61E-01	1.53E-01	9.65E-02	8.76E-02
MSH6_2_multinomial_train2.1	9.85E-02	1.50E-01	7.78E-03	8.11E-02	1.60E-01	1.53E-01	9.67E-02	8.69E-02
MSH6_2_multinomial_train2.2	9.99E-02	1.49E-01	1.51E-02	8.13E-02	1.58E-01	1.50E-01	9.52E-02	8.71E-02
MSH6_2_multinomial_train2.3	9.64E-02	1.50E-01	5.52E-03	8.00E-02	1.60E-01	1.52E-01	9.58E-02	8.73E-02
MSH6_2_multinomial_train2.4	9.90E-02	1.52E-01	1.04E-02	8.25E-02	1.61E-01	1.54E-01	9.85E-02	8.83E-02
MSH6_3_multinomial_train2.2	9.92E-02	1.49E-01	1.22E-02	8.19E-02	1.59E-01	1.50E-01	9.69E-02	8.83E-02
MSH6_3_multinomial_train2.3	1.02E-01	1.58E-01	6.06E-03	8.63E-02	1.68E-01	1.62E-01	1.02E-01	8.65E-02
MSH6_3_multinomial_train2.4	1.01E-01	1.57E-01	3.50E-03	8.51E-02	1.67E-01	1.61E-01	1.02E-01	8.66E-02
MSH6_3_multinomial_train2.5	1.02E-01	1.63E-01	2.20E-05	8.69E-02	1.74E-01	1.67E-01	1.04E-01	8.78E-02
MSH6_3_multinomial_train2.6	1.02E-01	1.61E-01	2.11E-03	8.59E-02	1.71E-01	1.65E-01	1.03E-01	8.75E-02
MSH6_3_multinomial_train2.7	1.01E-01	1.58E-01	6.15E-03	8.47E-02	1.68E-01	1.61E-01	1.01E-01	8.78E-02
MSH6_2_multinomial_train2.5	1.03E-01	1.61E-01	1.96E-03	8.70E-02	1.72E-01	1.66E-01	1.04E-01	8.77E-02
MSH6_2_multinomial_train2.6	1.04E-01	1.62E-01	4.25E-03	8.82E-02	1.73E-01	1.66E-01	1.04E-01	8.88E-02
MSH6_3_multinomial_train2.8	1.00E-01	1.56E-01	5.20E-03	8.49E-02	1.66E-01	1.60E-01	1.01E-01	8.65E-02
MSH6_2_multinomial_train2.7	9.93E-02	1.50E-01	1.15E-02	8.10E-02	1.59E-01	1.52E-01	9.70E-02	8.92E-02
MSH6_3_multinomial_train2.9	1.01E-01	1.56E-01	7.17E-03	8.50E-02	1.65E-01	1.58E-01	1.00E-01	8.71E-02
MSH6_3_multinomial_train2.10	1.03E-01	1.55E-01	1.29E-02	8.50E-02	1.65E-01	1.57E-01	1.00E-01	8.83E-02
MSH6_3_multinomial_train2.11	1.01E-01	1.60E-01	1.82E-03	8.60E-02	1.71E-01	1.64E-01	1.02E-01	8.78E-02
MSH6_2_multinomial_train2.8	1.00E-01	1.57E-01	2.71E-03	8.45E-02	1.68E-01	1.62E-01	1.01E-01	8.81E-02
MSH6_2_multinomial_train2.9	9.75E-02	1.52E-01	4.00E-03	8.17E-02	1.62E-01	1.55E-01	9.83E-02	8.76E-02
MSH6_3_multinomial_train2.12	1.01E-01	1.57E-01	6.93E-03	8.53E-02	1.67E-01	1.60E-01	1.01E-01	8.76E-02
MSH6_3_multinomial_train2.13	9.88E-02	1.55E-01	4.90E-03	8.36E-02	1.65E-01	1.58E-01	1.01E-01	8.73E-02
MSH6_3_multinomial_train2.14	1.02E-01	1.59E-01	4.50E-03	8.66E-02	1.69E-01	1.63E-01	1.03E-01	8.74E-02
MSH6_2_multinomial_train2.10	1.03E-01	1.64E-01	1.07E-05	8.83E-02	1.77E-01	1.69E-01	1.07E-01	8.79E-02
MSH6_3_multinomial_train2.15	1.02E-01	1.55E-01	1.07E-02	8.47E-02	1.64E-01	1.57E-01	9.99E-02	8.71E-02
MSH6_2_multinomial_train2.11	9.70E-02	1.56E-01	1.07E-04	8.28E-02	1.68E-01	1.59E-01	1.01E-01	8.72E-02
MSH6_3_multinomial_train2.16	1.01E-01	1.56E-01	7.86E-03	8.47E-02	1.66E-01	1.59E-01	1.01E-01	8.78E-02
MSH6_3_multinomial_train2.17	9.88E-02	1.49E-01	1.24E-02	8.15E-02	1.58E-01	1.51E-01	9.68E-02	8.68E-02
MSH6_2_multinomial_train2.12	9.70E-02	1.47E-01	1.32E-02	7.95E-02	1.56E-01	1.48E-01	9.57E-02	8.83E-02
MSH6_2_multinomial_train2.13	9.74E-02	1.56E-01	9.86E-04	8.43E-02	1.69E-01	1.60E-01	1.01E-01	8.74E-02
MSH6_2_multinomial_train2.14	9.86E-02	1.59E-01	3.41E-04	8.54E-02	1.72E-01	1.63E-01	1.03E-01	8.90E-02
MSH6_2_multinomial_train2.15	9.93E-02	1.56E-01	4.91E-04	8.37E-02	1.67E-01	1.61E-01	1.01E-01	8.77E-02
MSH6_2_multinomial_train2.16	1.00E-01	1.51E-01	1.24E-02	8.23E-02	1.61E-01	1.53E-01	9.68E-02	8.75E-02
MSH6_3_multinomial_train2.18	1.00E-01	1.50E-01	1.32E-02	8.26E-02	1.60E-01	1.52E-01	9.76E-02	8.75E-02
MSH6_2_multinomial_train2.17	9.75E-02	1.51E-01	2.91E-03	8.25E-02	1.63E-01	1.56E-01	9.92E-02	8.86E-02
MSH6_2_multinomial_train2.18	1.01E-01	1.56E-01	6.88E-03	8.42E-02	1.67E-01	1.59E-01	9.97E-02	8.77E-02
MSH6_3_multinomial_train2.19	1.02E-01	1.57E-01	5.50E-03	8.55E-02	1.67E-01	1.60E-01	1.01E-01	8.82E-02
MSH6_3_multinomial_train2.20	1.01E-01	1.55E-01	7.05E-03	8.55E-02	1.66E-01	1.59E-01	1.00E-01	8.77E-02
MSH6_3_multinomial_train2.21	1.02E-01	1.59E-01	3.04E-03	8.61E-02	1.69E-01	1.63E-01	1.02E-01	8.76E-02
MSH6_3_multinomial_train2.22	1.01E-01	1.61E-01	1.56E-04	8.60E-02	1.72E-01	1.65E-01	1.04E-01	8.73E-02
MSH6_3_multinomial_train2.23	1.01E-01	1.52E-01	1.44E-02	8.35E-02	1.61E-01	1.53E-01	9.81E-02	8.78E-02
MSH6_2_multinomial_train2.19	9.71E-02	1.56E-01	5.35E-30	8.30E-02	1.69E-01	1.60E-01	1.01E-01	8.82E-02
MSH6_2_multinomial_train2.20	9.85E-02	1.58E-01	1.24E-03	8.42E-02	1.68E-01	1.61E-01	1.02E-01	8.67E-02
MSH6_2_multinomial_train2.21	1.00E-01	1.56E-01	1.01E-75	8.61E-02	1.68E-01	1.63E-01	1.02E-01	8.80E-02
MSH6_3_multinomial_train2.24	1.02E-01	1.61E-01	3.38E-04	8.64E-02	1.72E-01	1.66E-01	1.03E-01	8.80E-02
MSH6_2_multinomial_train2.22	1.02E-01	1.61E-01	6.01E-04	8.60E-02	1.72E-01	1.66E-01	1.03E-01	8.87E-02
MSH6_2_multinomial_train2.23	1.02E-01	1.53E-01	1.08E-02	8.38E-02	1.64E-01	1.58E-01	9.96E-02	8.87E-02
MSH6_2_multinomial_train2.24	9.97E-02	1.56E-01	4.45E-04	8.40E-02	1.67E-01	1.62E-01	1.01E-01	8.84E-02
MSH6_2_multinomial_train2.25	1.01E-01	1.50E-01	1.16E-02	8.29E-02	1.61E-01	1.55E-01	9.86E-02	8.85E-02
MSH6_2_multinomial_train2.26	9.68E-02	1.53E-01	4.30E-03	8.21E-02	1.63E-01	1.55E-01	9.87E-02	8.92E-02
MSH6_3_multinomial_train2.25	1.00E-01	1.55E-01	3.06E-03	8.45E-02	1.66E-01	1.59E-01	1.00E-01	8.73E-02
MSH6_3_multinomial_train2.26	1.01E-01	1.55E-01	8.24E-03	8.47E-02	1.66E-01	1.58E-01	9.98E-02	8.78E-02
MSH6_2_multinomial_train2.27	9.69E-02	1.54E-01	1.19E-03	8.25E-02	1.65E-01	1.57E-01	9.92E-02	8.69E-02
MSH6_2_multinomial_train2.28	9.80E-02	1.53E-01	2.93E-03	8.26E-02	1.63E-01	1.57E-01	9.92E-02	8.74E-02
MSH6_2_multinomial_train2.29	1.02E-01	1.52E-01	1.66E-02	8.32E-02	1.62E-01	1.53E-01	9.79E-02	9.00E-02
MSH6_3_multinomial_train2.27	9.99E-02	1.55E-01	5.70E-03	8.38E-02	1.67E-01	1.59E-01	1.01E-01	8.78E-02
MSH6_2_multinomial_train2.30	9.82E-02	1.59E-01	4.83E-03	8.61E-02	1.71E-01	1.62E-01	1.04E-01	8.70E-02
MSH6_3_multinomial_train2.28	9.88E-02	1.53E-01	6.23E-03	8.29E-02	1.64E-01	1.56E-01	1.00E-01	8.73E-02
MSH6_3_multinomial_train2.29	1.02E-01	1.57E-01	9.33E-03	8.60E-02	1.68E-01	1.60E-01	1.02E-01	8.82E-02
MSH6_2_multinomial_train2.31	9.98E-02	1.52E-01	1.12E-02	8.28E-02	1.63E-01	1.54E-01	9.85E-02	8.88E-02
MSH6_2_multinomial_train2.32	9.75E-02	1.46E-01	8.95E-03	7.94E-02	1.56E-01	1.50E-01	9.57E-02	8.83E-02
MSH6_2_multinomial_train2.33	1.02E-01	1.58E-01	5.19E-03	8.56E-02	1.69E-01	1.62E-01	1.02E-01	8.77E-02
MSH6_3_multinomial_train2.30	1.00E-01	1.50E-01	1.42E-02	8.27E-02	1.60E-01	1.52E-01	9.71E-02	8.84E-02
MSH6_3_multinomial_train2.31	1.02E-01	1.57E-01	7.48E-03	8.55E-02	1.67E-01	1.60E-01	1.01E-01	8.71E-02
MSH6_2_multinomial_train2.34	1.01E-01	1.64E-01	4.49E-03	8.89E-02	1.76E-01	1.68E-01	1.06E-01	8.77E-02
MSH6_2_multinomial_train2.35	9.77E-02	1.54E-01	4.28E-16	8.33E-02	1.67E-01	1.60E-01	1.01E-01	8.75E-02
MSH6_3_multinomial_train2.32	1.01E-01	1.49E-01	1.67E-02	8.29E-02	1.58E-01	1.50E-01	9.73E-02	8.74E-02
MSH6_3_multinomial_train2.33	1.02E-01	1.63E-01	2.97E-10	8.77E-02	1.74E-01	1.67E-01	1.04E-01	8.71E-02
MSH6_3_multinomial_train2.34	1.01E-01	1.56E-01	8.32E-03	8.49E-02	1.65E-01	1.59E-01	1.01E-01	8.72E-02
MSH6_3_multinomial_train2.35	1.01E-01	1.53E-01	1.09E-02	8.35E-02	1.63E-01	1.55E-01	9.87E-02	8.77E-02
MSH6_2_multinomial_train2.36	1.02E-01	1.62E-01	1.84E-03	8.92E-02	1.73E-01	1.67E-01	1.06E-01	8.76E-02
MSH6_3_multinomial_train2.36	1.01E-01	1.55E-01	9.19E-03	8.47E-02	1.64E-01	1.58E-01	1.00E-01	8.65E-02
MSH6_3_multinomial_train2.37	1.02E-01	1.57E-01	6.51E-03	8.60E-02	1.67E-01	1.60E-01	1.01E-01	8.75E-02
MSH6_3_multinomial_train2.38	1.01E-01	1.60E-01	3.12E-03	8.66E-02	1.71E-01	1.64E-01	1.04E-01	8.71E-02
MSH6_3_multinomial_train2.39	1.02E-01	1.62E-01	5.24E-08	8.71E-02	1.72E-01	1.66E-01	1.04E-01	8.70E-02
MSH6_3_multinomial_train2.40	1.01E-01	1.56E-01	7.13E-03	8.41E-02	1.66E-01	1.59E-01	1.00E-01	8.78E-02
MSH6_3_multinomial_train2.41	1.02E-01	1.58E-01	5.23E-03	8.62E-02	1.67E-01	1.61E-01	1.02E-01	8.74E-02
MSH6_2_multinomial_train2.37	1.02E-01	1.62E-01	2.80E-03	8.75E-02	1.74E-01	1.66E-01	1.03E-01	8.73E-02
MSH6_3_multinomial_train2.42	1.01E-01	1.58E-01	4.29E-03	8.62E-02	1.68E-01	1.62E-01	1.02E-01	8.74E-02
MSH6_3_multinomial_train2.43	1.02E-01	1.62E-01	2.80E-06	8.84E-02	1.74E-01	1.67E-01	1.05E-01	8.69E-02
MSH6_2_multinomial_train2.38	1.00E-01	1.59E-01	1.87E-03	8.52E-02	1.70E-01	1.63E-01	1.01E-01	8.78E-02
MSH6_2_multinomial_train2.39	9.70E-02	1.55E-01	1.73E-31	8.29E-02	1.67E-01	1.58E-01	1.00E-01	8.70E-02
MSH6_2_multinomial_train2.40	9.74E-02	1.50E-01	7.22E-03	8.06E-02	1.59E-01	1.52E-01	9.68E-02	8.72E-02
MSH6_2_multinomial_train2.41	1.04E-01	1.62E-01	8.10E-44	8.81E-02	1.75E-01	1.68E-01	1.05E-01	8.80E-02
MSH6_3_multinomial_train2.44	1.00E-01	1.56E-01	5.04E-03	8.41E-02	1.66E-01	1.60E-01	9.99E-02	8.78E-02
MSH6_2_multinomial_train2.42	9.91E-02	1.52E-01	2.81E-03	8.34E-02	1.63E-01	1.58E-01	9.95E-02	8.78E-02
MSH6_3_multinomial_train2.45	9.98E-02	1.58E-01	2.62E-03	8.48E-02	1.69E-01	1.62E-01	1.03E-01	8.70E-02
MSH6_3_multinomial_train2.46	1.03E-01	1.55E-01	9.03E-03	8.61E-02	1.65E-01	1.58E-01	1.01E-01	8.64E-02
MSH6_2_multinomial_train2.43	1.01E-01	1.62E-01	3.84E-04	8.73E-02	1.74E-01	1.66E-01	1.04E-01	8.78E-02
MSH6_2_multinomial_train2.44	1.00E-01	1.60E-01	2.89E-03	8.61E-02	1.71E-01	1.64E-01	1.02E-01	8.72E-02
MSH6_3_multinomial_train2.47	1.01E-01	1.60E-01	1.16E-03	8.66E-02	1.71E-01	1.64E-01	1.03E-01	8.73E-02
MSH6_2_multinomial_train2.45	9.76E-02	1.52E-01	6.31E-03	8.23E-02	1.62E-01	1.54E-01	9.83E-02	8.77E-02
MSH6_2_multinomial_train2.46	1.01E-01	1.59E-01	1.76E-08	8.51E-02	1.71E-01	1.64E-01	1.03E-01	8.77E-02
MSH6_3_multinomial_train2.48	1.02E-01	1.57E-01	9.19E-03	8.53E-02	1.66E-01	1.59E-01	1.01E-01	8.75E-02
MSH6_2_multinomial_train2.47	1.03E-01	1.62E-01	1.78E-04	8.74E-02	1.75E-01	1.68E-01	1.04E-01	8.89E-02
MSH6_3_multinomial_train2.49	1.03E-01	1.60E-01	5.23E-03	8.70E-02	1.70E-01	1.64E-01	1.03E-01	8.72E-02
PMS1_1_multinomial_train2	1.44E-01	4.96E-44	1.54E-02	1.41E-01	9.33E-03	1.78E-01	1.38E-01	1.37E-01
PMS1_1_multinomial_train2.1	1.26E-01	1.03E-02	1.08E-02	1.28E-01	1.44E-02	1.57E-01	1.21E-01	1.24E-01
PMS1_1_multinomial_train2.2	1.64E-01	6.63E-27	7.52E-03	1.62E-01	4.42E-03	2.03E-01	1.58E-01	1.61E-01
PMS1_1_multinomial_train2.3	1.54E-01	8.26E-03	1.26E-02	1.53E-01	1.31E-02	1.93E-01	1.46E-01	1.50E-01
PMS1_1_multinomial_train2.4	1.59E-01	1.13E-02	4.92E-03	1.59E-01	1.15E-02	1.95E-01	1.56E-01	1.59E-01
PMS1_1_multinomial_train2.5	1.53E-01	3.42E-02	3.64E-04	1.50E-01	3.39E-02	1.90E-01	1.45E-01	1.51E-01
PMS1_1_multinomial_train2.6	1.65E-01	3.59E-04	1.54E-02	1.54E-01	2.49E-04	1.95E-01	1.55E-01	1.50E-01
PMS1_1_multinomial_train2.7	1.40E-01	2.14E-02	1.48E-02	1.37E-01	1.99E-02	1.65E-01	1.33E-01	1.37E-01
PMS1_1_multinomial_train2.8	1.62E-01	1.65E-129	8.56E-03	1.68E-01	3.08E-03	2.02E-01	1.58E-01	1.62E-01
PMS1_1_multinomial_train2.9	1.45E-01	3.76E-03	1.02E-02	1.43E-01	8.92E-03	1.83E-01	1.40E-01	1.40E-01
PMS1_1_multinomial_train2.10	1.55E-01	1.78E-02	1.04E-03	1.56E-01	1.74E-02	1.92E-01	1.56E-01	1.58E-01
PMS1_1_multinomial_train2.11	1.59E-01	1.25E-02	8.35E-03	1.46E-01	1.40E-02	1.84E-01	1.40E-01	1.44E-01
PMS1_1_multinomial_train2.12	1.46E-01	1.57E-02	4.16E-03	1.48E-01	1.62E-02	1.83E-01	1.47E-01	1.48E-01
PMS1_1_multinomial_train2.13	1.43E-01	1.31E-02	8.97E-03	1.40E-01	1.60E-02	1.72E-01	1.34E-01	1.39E-01
PMS1_1_multinomial_train2.14	1.40E-01	1.18E-02	2.61E-02	1.37E-01	1.22E-02	1.60E-01	1.36E-01	1.33E-01
PMS1_1_multinomial_train2.15	1.64E-01	1.63E-02	7.05E-03	1.61E-01	1.53E-02	2.05E-01	1.56E-01	1.57E-01
PMS1_1_multinomial_train2.16	1.57E-01	1.84E-03	6.83E-03	1.55E-01	9.20E-04	1.88E-01	1.52E-01	1.55E-01
PMS1_1_multinomial_train2.17	1.39E-01	5.58E-37	1.83E-02	1.35E-01	1.72E-02	1.76E-01	1.28E-01	1.29E-01
PMS1_1_multinomial_train2.18	1.27E-01	1.55E-02	1.80E-02	1.29E-01	2.05E-02	1.53E-01	1.21E-01	1.24E-01
