Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
RNF168_boot.45	0.9999999999999989	0.852	0.604	60.4%	0.083	53.002%	0.38054	0.733
RNF168_boot.46	0.9999999999999989	0.861	0.598	59.8%	0.083	51.589%	0.38136	0.759
RNF168_boot.47	0.999999999999999	0.835	0.63	63.0%	0.092	55.96%	0.37137	0.722
RNF168_boot.48	0.9999999999999991	0.872	0.519	51.9%	0.077	50.536%	0.29307	0.768
RNF168_boot.49	0.9999999999999989	0.831	0.65	65.0%	0.089	56.645%	0.43631	0.694
RNF168_boot.50	0.999999999999999	0.879	0.536	53.6%	0.08	48.442%	0.34243	0.801
RNF168_boot.51	0.999999999999999	0.835	0.644	64.4%	0.088	57.654%	0.36731	0.704
RNF168_boot.52	0.999999999999999	0.829	0.611	61.1%	0.087	57.369%	0.3607	0.677
RNF168_boot.53	0.999999999999999	0.842	0.625	62.5%	0.086	54.466%	0.3813	0.713
RNF168_boot.54	0.9999999999999989	0.856	0.593	59.3%	0.078	53.331%	0.347	0.718
RNF168_boot.55	0.9999999999999943	0.85	0.561	56.1%	0.083	53.094%	0.30402	0.723
RNF168_boot.56	0.999999999999995	0.845	0.617	61.7%	0.086	54.21%	0.3614	0.724
RNF168_boot.57	0.9999999999999949	0.809	0.663	66.3%	0.092	59.751%	0.36427	0.639
RNF168_boot.58	0.9999999999999949	0.792	0.689	68.9%	0.097	63.034%	0.41909	0.614
RNF168_boot.59	0.9999999999999946	0.831	0.596	59.6%	0.092	55.513%	0.32823	0.71
RNF168_boot.60	0.9999999999999951	0.792	0.652	65.2%	0.101	61.368%	0.41673	0.637
RNF168_boot.61	0.9999999999999952	0.804	0.626	62.6%	0.093	60.888%	0.35318	0.626
RNF168_boot.62	0.9999999999999951	0.843	0.561	56.1%	0.086	54.181%	0.29623	0.714
RNF168_boot.63	0.9999999999999946	0.856	0.566	56.6%	0.078	52.582%	0.30229	0.717
RNF168_boot.64	0.9999999999999946	0.879	0.494	49.4%	0.074	47.843%	0.25092	0.776
RNF168_boot.65	0.9999999999999948	0.809	0.654	65.4%	0.095	59.25%	0.3585	0.654
RNF168_boot.66	0.9999999999999952	0.851	0.626	62.6%	0.085	52.33%	0.34063	0.739
RNF168_boot.67	0.9999999999999949	0.822	0.603	60.3%	0.091	58.276%	0.35195	0.673
RNF168_boot.68	0.9999999999999949	0.891	0.498	49.8%	0.07	45.462%	0.25788	0.797
RNF168_boot.69	0.9999999999999949	0.86	0.546	54.6%	0.082	51.661%	0.30746	0.749
RNF168_boot.70	0.999999999999995	0.87	0.574	57.4%	0.077	49.338%	0.29751	0.761
RNF168_boot.71	0.9999999999999949	0.824	0.601	60.1%	0.087	58.151%	0.34283	0.657
RNF168_boot.72	0.9999999999999951	0.839	0.569	56.9%	0.089	54.541%	0.32033	0.719
RNF168_boot.73	0.9999999999999952	0.846	0.601	60.1%	0.086	53.609%	0.33903	0.726
RNF168_boot.74	0.9999999999999949	0.851	0.582	58.2%	0.086	52.623%	0.32841	0.741
RNF168_boot.75	0.9999999999999949	0.85	0.561	56.1%	0.083	52.803%	0.32376	0.727
RNF168_boot.76	0.9999999999999949	0.842	0.587	58.7%	0.086	55.538%	0.34942	0.714
RNF168_boot.77	0.9999999999999951	0.826	0.642	64.2%	0.091	56.875%	0.37508	0.686
RNF168_boot.78	0.999999999999995	0.807	0.666	66.6%	0.094	59.638%	0.37794	0.646
RNF168_boot.79	0.9999999999999947	0.864	0.528	52.8%	0.079	50.424%	0.28612	0.752
RNF168_boot.80	0.9999999999999952	0.828	0.624	62.4%	0.089	56.996%	0.38355	0.686
RNF168_boot.81	0.9999999999999949	0.855	0.573	57.3%	0.081	52.368%	0.31842	0.729
RNF168_boot.82	0.9999999999999953	0.834	0.66	66.0%	0.09	55.926%	0.3989	0.707
RNF168_boot.83	0.9999999999999948	0.824	0.609	60.9%	0.092	56.726%	0.34705	0.688
RNF168_boot.84	0.9999999999999949	0.824	0.621	62.1%	0.094	57.029%	0.35146	0.697
RNF168_boot.85	0.9999999999999948	0.805	0.623	62.3%	0.093	60.331%	0.34627	0.632
RNF168_boot.86	0.9999999999999951	0.821	0.645	64.5%	0.09	57.926%	0.40096	0.671
RNF168_boot.87	0.9999999999999946	0.84	0.56	56.0%	0.081	56.511%	0.31399	0.674
RNF168_boot.88	0.9999999999999949	0.816	0.639	63.9%	0.093	58.125%	0.35969	0.668
RNF168_boot.89	0.9999999999999956	0.739	0.786	78.6%	0.113	68.659%	0.51769	0.538
RNF168_boot.90	0.9999999999999951	0.857	0.599	59.9%	0.083	52.431%	0.35318	0.745
RNF168_boot.91	0.9999999999999949	0.863	0.597	59.7%	0.083	51.256%	0.35907	0.764
RNF168_boot.92	0.9999999999999949	0.863	0.576	57.6%	0.083	50.206%	0.32477	0.767
RNF168_boot.93	0.9999999999999949	0.881	0.523	52.3%	0.075	47.635%	0.28853	0.787
RNF168_boot.94	0.9999999999999949	0.835	0.614	61.4%	0.089	54.848%	0.36425	0.709
RNF168_boot.95	0.999999999999995	0.872	0.538	53.8%	0.076	49.191%	0.28739	0.762
RNF168_boot.96	0.9999999999999949	0.826	0.599	59.9%	0.09	56.976%	0.3619	0.681
RNF168_boot.97	0.9999999999999949	0.822	0.686	68.6%	0.094	57.402%	0.411	0.69
RNF168_boot.98	0.9999999999999948	0.835	0.628	62.8%	0.089	55.075%	0.34424	0.707
RNF168_boot.99	0.9999999999999949	0.877	0.508	50.8%	0.078	48.596%	0.2846	0.786
RNF168_boot.100	0.999999999999995	0.859	0.575	57.5%	0.079	51.752%	0.33469	0.737
RNF168_boot.101	0.999999999999995	0.851	0.57	57.0%	0.08	53.28%	0.31553	0.709
RNF168_boot.102	0.9999999999999947	0.826	0.62	62.0%	0.087	57.461%	0.32409	0.664
RNF168_boot.103	0.9999999999999949	0.797	0.645	64.5%	0.099	60.731%	0.3748	0.64
RNF168_boot.104	0.9999999999999953	0.801	0.664	66.4%	0.101	60.063%	0.38403	0.662
RNF168_boot.105	0.999999999999995	0.802	0.688	68.8%	0.097	59.871%	0.39499	0.646
RNF168_boot.106	0.9999999999999951	0.856	0.59	59.0%	0.081	52.517%	0.35148	0.733
RNF168_boot.107	0.9999999999999949	0.855	0.535	53.5%	0.083	52.347%	0.28932	0.739
RNF168_boot.108	0.9999999999999946	0.837	0.558	55.8%	0.083	56.689%	0.29284	0.676
