Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
UNG_2_multinomial_train3.14	0.9999999999999977	0.95	0.414	41.4%	0.062	31.249%	0.2211	0.932
UNG_2_multinomial_train3.15	0.9999999999999976	0.92	0.481	48.1%	0.08	39.304%	0.25779	0.892
OGG1_2_multinomial_train3.10	0.9999999999999983	0.996	0.237	23.7%	0.035	9.36%	0.14462	0.995
UNG_2_multinomial_train3.16	0.999999999999997	0.93	0.486	48.6%	0.083	36.907%	0.25314	0.911
UNG_2_multinomial_train3.17	0.9999999999999974	0.949	0.456	45.6%	0.069	32.155%	0.22582	0.935
UNG_2_multinomial_train3.18	0.9999999999999973	0.955	0.427	42.7%	0.063	29.836%	0.22841	0.94
UNG_2_multinomial_train3.19	0.9999999999999971	0.943	0.441	44.1%	0.075	33.931%	0.21038	0.928
UNG_2_multinomial_train3.20	0.9999999999999976	0.955	0.412	41.2%	0.062	29.995%	0.21935	0.941
UNG_2_multinomial_train3.21	0.9999999999999974	0.929	0.489	48.9%	0.078	37.153%	0.26914	0.905
OGG1_2_multinomial_train3.11	0.9999999999999978	0.991	0.271	27.1%	0.054	13.508%	0.13172	0.991
OGG1_2_multinomial_train3.12	0.9999999999999983	0.993	0.268	26.8%	0.048	12.342%	0.12471	0.992
UNG_2_multinomial_train3.22	0.9999999999999973	0.91	0.523	52.3%	0.093	41.771%	0.25034	0.886
UNG_2_multinomial_train3.23	0.9999999999999973	0.931	0.484	48.4%	0.077	36.593%	0.23797	0.909
OGG1_2_multinomial_train3.13	0.9999999999999982	0.995	0.274	27.4%	0.042	10.866%	0.16578	0.995
OGG1_2_multinomial_train3.14	0.999999999999998	0.99	0.272	27.2%	0.056	14.597%	0.1546	0.989
UNG_2_multinomial_train3.24	0.999999999999997	0.956	0.387	38.7%	0.06	29.272%	0.16803	0.941
OGG1_2_multinomial_train3.15	0.9999999999999981	0.992	0.28	28.0%	0.049	13.328%	0.16062	0.991
OGG1_2_multinomial_train3.16	0.9999999999999978	0.992	0.284	28.4%	0.047	12.768%	0.18625	0.991
OGG1_2_multinomial_train3.17	0.9999999999999983	0.993	0.291	29.1%	0.054	14.113%	0.17832	0.992
OGG1_2_multinomial_train3.18	0.9999999999999981	0.992	0.248	24.8%	0.048	12.613%	0.11899	0.992
OGG1_2_multinomial_train3.19	0.9999999999999982	0.996	0.247	24.7%	0.037	9.757%	0.14675	0.995
UNG_2_multinomial_train3.25	0.9999999999999974	0.955	0.395	39.5%	0.061	29.702%	0.19981	0.941
OGG1_2_multinomial_train3.20	0.9999999999999976	0.992	0.268	26.8%	0.049	12.93%	0.12782	0.991
OGG1_2_multinomial_train3.21	0.999999999999998	0.996	0.211	21.1%	0.034	8.504%	0.11537	0.996
UNG_2_multinomial_train3.26	0.9999999999999973	0.947	0.398	39.8%	0.068	32.376%	0.17011	0.93
OGG1_2_multinomial_train3.22	0.999999999999998	0.993	0.243	24.3%	0.048	12.557%	0.12887	0.992
OGG1_2_multinomial_train3.23	0.9999999999999982	0.997	0.21	21.0%	0.033	8.248%	0.11997	0.996
OGG1_2_multinomial_train3.24	0.9999999999999978	0.993	0.239	23.9%	0.046	11.909%	0.13329	0.993
UNG_2_multinomial_train3.27	0.9999999999999974	0.954	0.408	40.8%	0.063	30.165%	0.1924	0.94
UNG_2_multinomial_train3.28	0.9999999999999973	0.953	0.402	40.2%	0.067	31.341%	0.19788	0.94
UNG_2_multinomial_train3.29	0.9999999999999971	0.957	0.393	39.3%	0.062	29.544%	0.18688	0.944
OGG1_2_multinomial_train3.25	0.999999999999998	0.997	0.204	20.4%	0.031	8.056%	0.10758	0.996
OGG1_2_multinomial_train3.26	0.999999999999998	0.995	0.246	24.6%	0.038	9.915%	0.15031	0.995
UNG_2_multinomial_train3.30	0.9999999999999976	0.944	0.424	42.4%	0.067	33.137%	0.21639	0.925
UNG_2_multinomial_train3.31	0.9999999999999974	0.93	0.448	44.8%	0.072	36.892%	0.23414	0.903
UNG_2_multinomial_train3.32	0.9999999999999971	0.959	0.367	36.7%	0.055	28.477%	0.17774	0.943
OGG1_2_multinomial_train3.27	0.9999999999999987	0.992	0.297	29.7%	0.055	14.12%	0.16053	0.992
OGG1_2_multinomial_train3.28	0.9999999999999982	0.99	0.284	28.4%	0.055	14.167%	0.1489	0.989
OGG1_2_multinomial_train3.29	0.9999999999999982	0.99	0.297	29.7%	0.052	14.086%	0.18851	0.989
OGG1_2_multinomial_train3.30	0.9999999999999978	0.993	0.322	32.2%	0.054	14.307%	0.17728	0.992
OGG1_2_multinomial_train3.31	0.9999999999999981	0.989	0.324	32.4%	0.055	14.923%	0.18382	0.989
OGG1_2_multinomial_train3.32	0.9999999999999979	0.992	0.254	25.4%	0.051	12.988%	0.13662	0.991
UNG_2_multinomial_train3.33	0.9999999999999976	0.948	0.427	42.7%	0.063	31.908%	0.22459	0.929
UNG_2_multinomial_train3.34	0.9999999999999978	0.929	0.458	45.8%	0.082	37.477%	0.22015	0.91
UNG_2_multinomial_train3.35	0.9999999999999971	0.95	0.417	41.7%	0.068	31.714%	0.19139	0.935
OGG1_2_multinomial_train3.33	0.9999999999999982	0.992	0.244	24.4%	0.052	13.151%	0.12206	0.991
UNG_2_multinomial_train3.36	0.9999999999999969	0.962	0.365	36.5%	0.055	27.568%	0.15801	0.949
UNG_2_multinomial_train3.37	0.9999999999999976	0.932	0.446	44.6%	0.073	36.153%	0.22063	0.908
OGG1_2_multinomial_train3.34	0.9999999999999981	0.991	0.306	30.6%	0.05	13.545%	0.17446	0.99
OGG1_2_multinomial_train3.35	0.999999999999998	0.995	0.227	22.7%	0.038	10.022%	0.14937	0.995
UNG_2_multinomial_train3.38	0.9999999999999974	0.951	0.396	39.6%	0.063	30.938%	0.20077	0.934
UNG_2_multinomial_train3.39	0.9999999999999976	0.961	0.412	41.2%	0.062	28.484%	0.2046	0.951
UNG_2_multinomial_train3.40	0.9999999999999978	0.955	0.415	41.5%	0.062	29.68%	0.21435	0.941
UNG_2_multinomial_train3.41	0.9999999999999973	0.928	0.481	48.1%	0.083	37.571%	0.25775	0.909
OGG1_2_multinomial_train3.36	0.9999999999999981	0.99	0.265	26.5%	0.052	13.999%	0.16594	0.99
OGG1_2_multinomial_train3.37	0.9999999999999981	0.992	0.261	26.1%	0.05	12.808%	0.15052	0.991
UNG_2_multinomial_train3.42	0.999999999999998	0.924	0.512	51.2%	0.084	38.435%	0.24706	0.902
UNG_2_multinomial_train3.43	0.9999999999999974	0.941	0.433	43.3%	0.07	34.085%	0.20781	0.921
UNG_2_multinomial_train3.44	0.9999999999999971	0.96	0.369	36.9%	0.058	28.383%	0.16284	0.947
OGG1_2_multinomial_train3.38	0.9999999999999982	0.992	0.277	27.7%	0.051	13.767%	0.15034	0.991
OGG1_2_multinomial_train3.39	0.9999999999999979	0.991	0.288	28.8%	0.053	14.247%	0.15444	0.99
UNG_2_multinomial_train3.45	0.9999999999999976	0.941	0.445	44.5%	0.071	34.283%	0.24329	0.922
UNG_2_multinomial_train3.46	0.9999999999999972	0.947	0.421	42.1%	0.07	32.556%	0.20291	0.933
OGG1_2_multinomial_train3.40	0.9999999999999982	0.993	0.271	27.1%	0.049	12.245%	0.13885	0.993
OGG1_2_multinomial_train3.41	0.9999999999999981	0.997	0.192	19.2%	0.036	8.834%	0.11356	0.996
UNG_2_multinomial_train3.47	0.999999999999997	0.967	0.37	37.0%	0.055	25.47%	0.17628	0.957
OGG1_2_multinomial_train3.42	0.9999999999999981	0.995	0.234	23.4%	0.037	9.682%	0.13818	0.995
OGG1_2_multinomial_train3.43	0.9999999999999983	0.992	0.298	29.8%	0.061	15.536%	0.13878	0.992
OGG1_2_multinomial_train3.44	0.9999999999999982	0.994	0.273	27.3%	0.042	11.777%	0.15334	0.993
UNG_2_multinomial_train3.48	0.9999999999999976	0.928	0.478	47.8%	0.077	37.117%	0.25038	0.904
UNG_2_multinomial_train3.49	0.9999999999999974	0.967	0.341	34.1%	0.053	25.779%	0.19105	0.955
UNG_2_multinomial_train3.50	0.9999999999999974	0.962	0.379	37.9%	0.057	27.529%	0.17802	0.95
UNG_2_multinomial_train3.51	0.9999999999999976	0.934	0.479	47.9%	0.073	35.561%	0.24834	0.912
