Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_dirichlet_train_fold3.16	999.9999999999982	0.771	879.198	87.92%	253.478	66.155%	0.61417	0.756
UNG_dirichlet_train_fold3.15	999.9999999999983	0.899	582.622	58.262%	88.794	43.904%	0.35802	0.861
OGG1_dirichlet_train_fold3.17	999.9999999999984	0.778	905.126	90.513%	240.856	64.939%	0.69551	0.762
OGG1_dirichlet_train_fold3.18	999.9999999999984	0.737	885.416	88.542%	294.558	70.318%	0.65822	0.725
OGG1_dirichlet_train_fold3.19	999.9999999999984	0.801	946.921	94.692%	224.661	64.689%	0.73367	0.796
OGG1_dirichlet_train_fold3.20	999.9999999999982	0.772	933.445	93.345%	237.068	65.214%	0.70893	0.754
OGG1_dirichlet_train_fold3.21	999.9999999999983	0.797	785.132	78.513%	226.581	62.685%	0.52712	0.782
OGG1_dirichlet_train_fold3.22	999.9999999999985	0.893	727.244	72.724%	158.02	47.912%	0.48211	0.885
UNG_dirichlet_train_fold3.16	999.9999999999978	0.796	768.481	76.848%	131.909	60.572%	0.59758	0.728
UNG_dirichlet_train_fold3.17	999.999999999998	0.839	703.425	70.343%	122.607	54.968%	0.4697	0.795
OGG1_dirichlet_train_fold3.23	999.9999999999983	0.803	788.263	78.826%	226.65	62.205%	0.56091	0.79
UNG_dirichlet_train_fold3.18	999.9999999999985	0.807	789.906	78.991%	132.588	59.082%	0.71409	0.749
UNG_dirichlet_train_fold3.19	999.9999999999984	0.846	743.272	74.327%	116.96	53.408%	0.55416	0.797
OGG1_dirichlet_train_fold3.24	999.9999999999983	0.848	753.991	75.399%	176.299	54.89%	0.45737	0.832
UNG_dirichlet_train_fold3.20	999.9999999999982	0.749	838.289	83.829%	136.694	66.273%	0.72199	0.647
OGG1_dirichlet_train_fold3.25	999.9999999999983	0.87	763.785	76.379%	174.94	52.679%	0.51916	0.861
OGG1_dirichlet_train_fold3.26	999.9999999999984	0.8	841.965	84.197%	270.075	65.11%	0.64531	0.796
UNG_dirichlet_train_fold3.21	999.9999999999977	0.806	714.929	71.493%	113.115	59.255%	0.52157	0.713
UNG_dirichlet_train_fold3.22	999.9999999999981	0.844	807.816	80.782%	121.895	53.931%	0.71427	0.8
OGG1_dirichlet_train_fold3.27	999.9999999999984	0.725	975.257	97.526%	248.533	69.486%	0.77324	0.697
UNG_dirichlet_train_fold3.23	999.9999999999982	0.88	617.408	61.741%	93.716	47.597%	0.4519	0.833
UNG_dirichlet_train_fold3.24	999.999999999998	0.885	672.046	67.205%	99.88	47.891%	0.4352	0.852
UNG_dirichlet_train_fold3.25	999.9999999999982	0.725	981.038	98.104%	153.579	69.469%	0.85961	0.634
UNG_dirichlet_train_fold3.26	999.9999999999982	0.835	703.487	70.349%	124.954	55.099%	0.50841	0.788
