Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
OGG1_0_multinomial_train1.1	0.07109512874888964	4.3022378204530415e-194	1.4279537579793433e-29	2.1447074398852813e-115	0.8881150637009878	1.611975591869826e-34	0.040789807550122674	4.056218211680809e-101
OGG1_0_multinomial_train1.2	0.007059766113049418	1.7283706297257929e-125	0.029597278460835014	2.3611010433325304e-186	0.7966447665482062	0.11146094595565628	0.05523724292225312	1.8607741796113028e-44
OGG1_0_multinomial_train1.3	0.021196133342322093	4.800997808621016e-168	6.193225348414034e-253	9.386965275758268e-214	0.968486304830257	2.155914912525097e-90	0.010317561827421013	5.1532926548196794e-133
OGG1_0_multinomial_train1.4	0.03393206879503389	1.12e-321	2.925e-321	7.8e-322	0.9660679312049661	2.859826204041056e-272	2.6062346182633673e-181	2.45e-321
OGG1_0_multinomial_train1.5	0.049422790370611244	1.44e-321	3.48e-321	3.911872702323522e-173	0.794046598752042	3.0909594296069974e-28	0.15653061087734674	7.656900277180563e-161
OGG1_0_multinomial_train1.6	3.83e-321	8.864128230556472e-231	2.9572640303397985e-187	2.5007544346497213e-177	0.7089583962025412	0.1185591798686421	0.17248242392881685	1.5382102496232264e-223
OGG1_0_multinomial_train1.7	0.03616648080737473	1.562231336590489e-56	0.025262752270845748	7.235936250795361e-130	0.9341769394257176	0.004393827496061914	1.1358379686684967e-37	7.73950844750511e-23
OGG1_0_multinomial_train1.8	0.03631310786856954	1.477e-321	0.0030475143340993483	5.8e-322	0.960639377797331	3.770791844261408e-304	8.680429460532648e-77	1.0812546429980861e-268
OGG1_0_multinomial_train1.9	0.03162137255593692	1.996e-321	1.0412776383097362e-221	8.3e-322	0.9683786274440631	7.223560755883906e-268	9.642288572462577e-176	2.181876288676374e-204
OGG1_0_multinomial_train1.10	0.04732939917869902	2.2382449008288116e-280	0.020514741704612253	2.050593608805326e-102	0.9317326959328757	0.0004231631838130204	1.6116907863483828e-44	3.917265208653802e-106
OGG1_0_multinomial_train1.11	0.05315332339856249	1.675e-321	1.728148226939348e-176	7.8e-322	0.9468466766014374	1.9370485369050977e-162	3.9674750372330306e-79	4.175985635832048e-176
OGG1_0_multinomial_train1.12	0.05553423092863416	4.426011888366424e-81	0.010918398171067562	2.731997468253162e-121	0.8340616551328666	0.07591116909106922	0.023574546676362388	1.884830565460936e-52
OGG1_0_multinomial_train1.13	0.027000235525085712	1.1469905038579541e-135	1.6339672654356683e-103	7.847152541655775e-64	0.9217621992108873	0.05123756526402708	1.318675472517251e-21	6.45544477244377e-85
OGG1_0_multinomial_train1.14	1.6616138780138836e-163	1.0798629415118793e-83	5.653793643340891e-237	1.2693216869053524e-123	0.8333654599120099	0.12302831719593807	0.04360622289205187	3.6491040540612486e-126
OGG1_0_multinomial_train1.15	0.07120411532136821	1.0205582284479798e-234	0.002540348682639849	4.900941575069919e-184	0.9145622055917193	0.01163551713102129	5.781327325141314e-05	5.9597412263378536e-154
OGG1_0_multinomial_train1.16	0.036613619737582453	3.8762945348568135e-174	0.018396042892776375	1.1194749290945364e-170	0.9416605729937587	0.0033297643758824127	2.0222995810338248e-73	7.554788644437235e-86
OGG1_0_multinomial_train1.17	0.033738836980844664	5.050927007710354e-180	0.00680334828927939	1.0663755523363407e-57	0.8933631581390135	0.06609465659086236	2.4885241486170037e-42	2.7604058243610288e-34
OGG1_0_multinomial_train1.18	0.009541032465418119	3.215908720822261e-237	0.00033475021996651243	2.984799508010697e-193	0.9004249480981068	0.08969926921650852	1.8823279931305555e-60	3.420691107906653e-176
OGG1_0_multinomial_train1.19	0.054000877775994945	5.1176834318517165e-211	0.015684770472086416	1.1369828617868457e-142	0.8665896712065583	1.0571133823074117e-53	0.06372468054536028	8.086124218824908e-59
