Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
RNF168_0_multinomial_train1.54	0.9999999999999989	0.908	0.502	50.2%	0.07	42.135%	0.30299	0.848
OGG1_0_multinomial_train1	0.9999999999999974	0.997	0.2	20.0%	0.034	8.291%	0.10002	0.997
UNG_0_multinomial_train1	0.9999999999999984	0.945	0.451	45.1%	0.066	32.676%	0.2317	0.926
UNG_0_multinomial_train1.1	0.9999999999999982	0.919	0.509	50.9%	0.084	39.79%	0.25854	0.893
UNG_0_multinomial_train1.2	0.9999999999999984	0.951	0.416	41.6%	0.061	31.167%	0.227	0.932
OGG1_0_multinomial_train1.1	0.9999999999999976	0.995	0.238	23.8%	0.041	10.237%	0.11124	0.995
UNG_0_multinomial_train1.3	0.9999999999999984	0.919	0.515	51.5%	0.083	39.668%	0.28055	0.893
OGG1_0_multinomial_train1.2	0.9999999999999977	0.989	0.299	29.9%	0.059	14.851%	0.16573	0.988
OGG1_0_multinomial_train1.3	0.999999999999998	0.997	0.211	21.1%	0.037	8.609%	0.10731	0.996
UNG_0_multinomial_train1.4	0.9999999999999984	0.934	0.491	49.1%	0.081	36.021%	0.27922	0.917
UNG_0_multinomial_train1.5	0.9999999999999982	0.928	0.453	45.3%	0.076	37.521%	0.2742	0.903
OGG1_0_multinomial_train1.4	0.9999999999999973	0.992	0.267	26.7%	0.058	13.115%	0.11603	0.991
OGG1_0_multinomial_train1.5	0.9999999999999976	0.994	0.262	26.2%	0.045	11.051%	0.12212	0.994
UNG_0_multinomial_train1.6	0.9999999999999978	0.878	0.537	53.7%	0.097	48.653%	0.3231	0.833
UNG_0_multinomial_train1.7	0.9999999999999982	0.925	0.486	48.6%	0.082	38.421%	0.27879	0.901
UNG_0_multinomial_train1.8	0.9999999999999983	0.933	0.483	48.3%	0.078	36.325%	0.30428	0.912
OGG1_0_multinomial_train1.6	0.9999999999999977	0.996	0.207	20.7%	0.035	8.587%	0.10397	0.996
UNG_0_multinomial_train1.9	0.9999999999999982	0.913	0.537	53.7%	0.084	40.511%	0.30499	0.884
OGG1_0_multinomial_train1.7	0.9999999999999976	0.996	0.217	21.7%	0.039	9.349%	0.10848	0.996
UNG_0_multinomial_train1.10	0.9999999999999982	0.923	0.508	50.8%	0.083	38.585%	0.28064	0.9
OGG1_0_multinomial_train1.8	0.9999999999999978	0.983	0.312	31.2%	0.075	18.88%	0.15183	0.982
UNG_0_multinomial_train1.11	0.9999999999999983	0.955	0.429	42.9%	0.062	29.445%	0.21264	0.941
OGG1_0_multinomial_train1.9	0.9999999999999978	0.995	0.224	22.4%	0.041	9.939%	0.11066	0.995
OGG1_0_multinomial_train1.10	0.9999999999999973	0.993	0.257	25.7%	0.053	12.685%	0.11378	0.992
OGG1_0_multinomial_train1.11	0.9999999999999974	0.994	0.221	22.1%	0.048	11.337%	0.09012	0.993
UNG_0_multinomial_train1.12	0.999999999999998	0.91	0.503	50.3%	0.086	41.476%	0.26814	0.88
UNG_0_multinomial_train1.13	0.9999999999999983	0.908	0.568	56.8%	0.091	41.789%	0.32968	0.881
UNG_0_multinomial_train1.14	0.9999999999999982	0.924	0.481	48.1%	0.078	38.28%	0.2558	0.897
OGG1_0_multinomial_train1.12	0.9999999999999974	0.995	0.231	23.1%	0.043	10.215%	0.11163	0.994
OGG1_0_multinomial_train1.13	0.999999999999998	0.996	0.222	22.2%	0.036	9.01%	0.12674	0.996
UNG_0_multinomial_train1.15	0.999999999999998	0.935	0.507	50.7%	0.082	35.99%	0.26647	0.919
UNG_0_multinomial_train1.16	0.9999999999999979	0.919	0.512	51.2%	0.081	39.659%	0.29779	0.892
UNG_0_multinomial_train1.17	0.999999999999998	0.923	0.498	49.8%	0.081	38.341%	0.26464	0.898
OGG1_0_multinomial_train1.14	0.9999999999999981	0.994	0.263	26.3%	0.055	12.662%	0.11979	0.994
UNG_0_multinomial_train1.18	0.9999999999999983	0.93	0.498	49.8%	0.08	36.814%	0.30289	0.91
OGG1_0_multinomial_train1.15	0.999999999999998	0.994	0.259	25.9%	0.045	11.438%	0.14648	0.993
UNG_0_multinomial_train1.19	0.9999999999999984	0.945	0.463	46.3%	0.071	33.053%	0.25117	0.929
OGG1_0_multinomial_train1.16	0.9999999999999973	0.996	0.2	20.0%	0.034	8.58%	0.09403	0.996
UNG_0_multinomial_train1.20	0.999999999999998	0.896	0.548	54.8%	0.093	44.648%	0.32528	0.861
UNG_0_multinomial_train1.21	0.999999999999998	0.916	0.506	50.6%	0.08	40.077%	0.28858	0.884
OGG1_0_multinomial_train1.17	0.9999999999999974	0.995	0.229	22.9%	0.041	9.834%	0.10188	0.995
UNG_0_multinomial_train1.22	0.9999999999999987	0.932	0.46	46.0%	0.08	36.338%	0.23805	0.914
UNG_0_multinomial_train1.23	0.9999999999999982	0.924	0.525	52.5%	0.087	38.664%	0.29409	0.904
UNG_0_multinomial_train1.24	0.9999999999999986	0.918	0.562	56.2%	0.085	39.389%	0.32046	0.893
OGG1_0_multinomial_train1.18	0.9999999999999976	0.994	0.239	23.9%	0.043	10.824%	0.12911	0.994
UNG_0_multinomial_train1.25	0.9999999999999982	0.936	0.472	47.2%	0.075	35.103%	0.28404	0.916
OGG1_0_multinomial_train1.19	0.9999999999999978	0.995	0.25	25.0%	0.039	9.848%	0.14059	0.995
UNG_0_multinomial_train1.26	0.9999999999999981	0.896	0.526	52.6%	0.093	44.514%	0.31463	0.861
OGG1_0_multinomial_train1.20	0.9999999999999978	0.996	0.222	22.2%	0.036	9.064%	0.1334	0.996
UNG_0_multinomial_train1.27	0.9999999999999982	0.898	0.52	52.0%	0.091	44.209%	0.32585	0.863
OGG1_0_multinomial_train1.21	0.9999999999999976	0.995	0.258	25.8%	0.049	12.445%	0.12201	0.995
OGG1_0_multinomial_train1.22	0.9999999999999973	0.997	0.192	19.2%	0.033	7.956%	0.09045	0.997
UNG_0_multinomial_train1.28	0.999999999999998	0.911	0.51	51.0%	0.085	41.471%	0.2892	0.881
UNG_0_multinomial_train1.29	0.9999999999999984	0.93	0.498	49.8%	0.083	37.067%	0.27665	0.912
OGG1_0_multinomial_train1.23	0.9999999999999976	0.996	0.218	21.8%	0.038	9.026%	0.10993	0.996
OGG1_0_multinomial_train1.24	0.9999999999999976	0.993	0.252	25.2%	0.059	13.742%	0.09863	0.992
OGG1_0_multinomial_train1.25	0.999999999999998	0.992	0.282	28.2%	0.054	13.64%	0.14551	0.991
OGG1_0_multinomial_train1.26	0.9999999999999976	0.994	0.266	26.6%	0.061	13.779%	0.12396	0.993
UNG_0_multinomial_train1.30	0.9999999999999982	0.943	0.474	47.4%	0.071	33.03%	0.24869	0.926
OGG1_0_multinomial_train1.27	0.9999999999999977	0.992	0.264	26.4%	0.054	12.918%	0.12392	0.992
OGG1_0_multinomial_train1.28	0.9999999999999977	0.994	0.261	26.1%	0.05	12.165%	0.11102	0.993
UNG_0_multinomial_train1.31	0.9999999999999984	0.959	0.438	43.8%	0.067	29.416%	0.23404	0.949
UNG_0_multinomial_train1.32	0.9999999999999984	0.915	0.498	49.8%	0.086	40.194%	0.28702	0.889
UNG_0_multinomial_train1.33	0.9999999999999986	0.911	0.492	49.2%	0.088	41.426%	0.29357	0.882
OGG1_0_multinomial_train1.29	0.9999999999999982	0.997	0.205	20.5%	0.034	8.636%	0.12117	0.996
OGG1_0_multinomial_train1.30	0.9999999999999972	0.996	0.24	24.0%	0.046	11.11%	0.10612	0.996
UNG_0_multinomial_train1.34	0.999999999999998	0.911	0.528	52.8%	0.087	41.09%	0.29862	0.883
OGG1_0_multinomial_train1.31	0.9999999999999976	0.997	0.222	22.2%	0.038	9.245%	0.12316	0.997
UNG_0_multinomial_train1.35	0.999999999999998	0.902	0.513	51.3%	0.083	43.02%	0.31786	0.861
UNG_0_multinomial_train1.36	0.9999999999999982	0.93	0.45	45.0%	0.078	37.043%	0.23307	0.907
UNG_0_multinomial_train1.37	0.9999999999999981	0.916	0.518	51.8%	0.081	40.33%	0.31197	0.886
OGG1_0_multinomial_train1.32	0.9999999999999972	0.995	0.239	23.9%	0.04	10.309%	0.11943	0.994
UNG_0_multinomial_train1.38	0.9999999999999984	0.901	0.532	53.2%	0.09	43.224%	0.32082	0.867
OGG1_0_multinomial_train1.33	0.9999999999999974	0.995	0.223	22.3%	0.037	9.592%	0.10828	0.995
OGG1_0_multinomial_train1.34	0.9999999999999974	0.994	0.22	22.0%	0.045	11.273%	0.09564	0.993
