Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J
UCEC_TCGA-AJ-A3BG	9.94E-01	8.25E+00	7.84E+00	6.99E+00	1.09E+01	6.53E+00	6.34E+00	2.80E+00	6.46E+00	1.15E+00
UCEC_TCGA-AJ-A3BH	2.26E+00	1.96E+01	4.16E+01	1.53E+01	2.53E+01	3.59E+01	7.22E+00	2.09E+00	9.93E+00	0.00E+00
UCEC_TCGA-AJ-A3BI	3.94E-01	9.52E-01	9.32E-01	1.14E+00	1.15E+00	7.61E-01	9.36E-01	1.16E+00	0.00E+00	5.00E-01
UCEC_TCGA-AJ-A3BK	5.54E-01	1.58E+00	1.98E+00	1.37E+00	1.21E+00	2.56E+00	4.07E-01	1.88E+00	5.93E-01	6.16E-01
UCEC_TCGA-AJ-A3EJ	6.67E-01	2.66E+00	1.40E+00	1.04E+00	1.16E+00	6.18E-01	4.67E-01	2.61E+00	1.20E+00	4.73E-01
UCEC_TCGA-AJ-A3EK	9.10E+01	5.02E+01	1.85E+02	3.41E+01	5.37E+01	2.23E+02	1.26E+01	7.02E+00	1.04E+02	4.81E+00
UCEC_TCGA-AJ-A3EL	4.96E+02	4.66E+01	4.34E+02	1.29E+01	2.34E+01	3.46E+01	3.41E+01	1.25E+01	4.17E+02	2.88E+00
UCEC_TCGA-AJ-A3EM	6.80E-01	1.33E+00	1.29E+00	1.15E+00	1.48E+00	1.00E-01	1.66E+00	2.22E+00	5.54E-01	6.67E-01
UCEC_TCGA-AJ-A3I9	9.83E-01	8.47E-01	1.02E+00	1.23E+00	1.70E+00	7.31E-01	1.51E+00	6.74E-01	8.57E-01	5.21E-01
UCEC_TCGA-AJ-A3IA	1.40E+00	9.33E-01	3.81E+00	4.55E+00	2.12E+00	2.84E+00	2.15E+00	6.80E+00	3.99E+00	2.49E+00
UCEC_TCGA-AJ-A3NF	3.89E-01	1.24E+00	1.92E+00	0.00E+00	1.31E+00	7.92E-01	0.00E+00	1.14E+00	4.01E-01	1.45E+00
UCEC_TCGA-AJ-A3NG	4.99E-01	2.65E+00	4.69E+00	9.00E-01	2.07E+00	1.69E+00	1.69E+00	2.32E+00	1.00E-01	8.31E-01
UCEC_TCGA-AJ-A3OJ	9.69E-01	8.57E+00	4.06E+00	6.15E+00	7.17E+00	4.40E+00	4.09E+00	4.39E+00	4.66E+00	1.52E+00
UCEC_TCGA-AJ-A3OK	1.32E+00	4.66E+00	3.54E+00	4.13E+00	3.92E+00	0.00E+00	2.49E+00	1.37E+00	1.23E+00	0.00E+00
UCEC_TCGA-AJ-A3OL	0.00E+00	4.50E+00	4.54E+00	3.76E+00	4.21E+00	2.00E-01	2.73E+00	2.45E+00	1.88E+00	5.86E-01
UCEC_TCGA-AJ-A3QS	1.87E+00	2.33E+00	3.13E+00	9.89E-01	1.92E+00	7.22E-01	5.17E-01	2.02E+00	2.67E+00	2.89E+00
UCEC_TCGA-AJ-A3TW	9.29E-01	1.68E+00	1.97E+00	1.73E+00	1.60E+00	7.16E-01	1.37E+00	2.57E+00	8.06E-01	2.02E+00
UCEC_TCGA-AJ-A5DV	7.16E-01	2.49E+00	1.95E+00	1.84E+00	9.43E-01	7.19E-01	0.00E+00	2.41E+00	8.06E-01	1.10E+00
UCEC_TCGA-AJ-A5DW	1.84E+02	1.89E+01	1.78E+02	7.28E+00	6.76E+00	3.13E+01	6.44E+00	4.84E+00	1.79E+02	1.37E+00
UCEC_TCGA-AJ-A6NU	1.01E+00	1.48E+00	2.27E+00	6.05E-01	8.59E-01	0.00E+00	8.67E-01	2.81E+00	1.87E+00	1.44E+00
UCEC_TCGA-AJ-A8CT	6.05E-01	3.84E+00	5.12E+00	4.03E+00	5.36E+00	2.15E+00	2.74E+00	1.69E+00	3.32E+00	1.07E+00
UCEC_TCGA-AJ-A8CV	7.16E-01	3.62E+00	6.89E+00	5.89E+00	4.30E+00	1.83E+00	3.85E+00	3.03E+00	1.74E+00	6.01E-01
UCEC_TCGA-AJ-A8CW	2.59E+00	5.23E+00	4.93E+00	8.54E+00	5.68E+00	5.55E+00	6.38E+00	4.57E+00	5.10E+00	2.22E+00
UCEC_TCGA-AP-A059	9.44E+01	1.03E+02	4.14E+02	8.91E+01	1.26E+02	4.72E+02	1.53E+01	0.00E+00	1.15E+02	1.42E+00
UCEC_TCGA-AP-A0LE	1.19E+00	5.11E+00	6.23E+00	6.85E+00	6.31E+00	3.35E+00	4.79E+00	2.76E+00	1.90E+00	1.00E+00
UCEC_TCGA-AP-A0LF	1.07E+00	3.63E+00	1.54E+00	0.00E+00	1.52E+00	2.02E+00	8.03E-01	3.55E+00	4.82E-01	3.34E+00
UCEC_TCGA-AP-A0LL	1.10E+00	2.31E+00	2.26E+00	0.00E+00	1.34E+00	1.90E+00	5.93E-01	1.71E+00	1.33E-01	1.04E+00
UCEC_TCGA-AP-A0LM	5.92E+02	1.40E+02	4.62E+02	1.28E+01	4.78E+01	9.73E+01	2.47E+01	0.00E+00	6.29E+02	2.77E+00
UCEC_TCGA-AP-A0LP	1.18E+00	5.21E+00	5.69E+00	5.56E+00	5.09E+00	3.42E-01	2.31E+00	2.64E+00	1.55E+00	1.41E+00
UCEC_TCGA-AP-A0LQ	0.00E+00	2.21E+00	3.24E+00	1.06E+00	0.00E+00	5.00E-01	1.54E+00	1.90E+00	4.27E-01	5.96E-01
UCEC_TCGA-AP-A0LS	1.99E+00	5.95E+00	3.73E+00	4.62E+00	4.23E+00	2.64E+00	4.07E+00	2.61E+00	2.66E+00	9.17E-01
UCEC_TCGA-AP-A1DH	2.76E+00	4.43E+00	9.50E+00	7.04E+00	6.97E+00	3.82E+00	3.47E+00	3.09E+00	2.08E+00	3.42E-01
UCEC_TCGA-AP-A1DK	3.80E+00	8.85E+01	4.53E+02	1.06E+02	7.70E+01	2.85E+02	3.22E+01	1.10E+00	1.59E+01	0.00E+00
UCEC_TCGA-AP-A1DM	1.68E+00	5.04E+00	6.99E+00	5.13E+00	4.37E+00	2.45E+00	2.62E+00	3.69E+00	1.51E+00	2.58E+00
UCEC_TCGA-AP-A1DO	1.69E+00	5.86E+00	6.30E+00	9.86E+00	6.52E+00	1.25E+00	4.97E+00	4.91E+00	1.24E+00	1.72E+00
UCEC_TCGA-AP-A1DP	1.13E+00	5.72E+00	9.69E+00	1.01E+01	5.61E+00	1.00E+00	3.43E+00	4.17E+00	7.37E-01	1.09E+00
UCEC_TCGA-AP-A1DQ	3.06E-01	1.27E+00	9.34E-01	5.16E-01	9.66E-01	0.00E+00	0.00E+00	1.55E+00	3.48E-01	5.81E-01
UCEC_TCGA-AP-A1DR	2.22E+00	5.58E+00	1.06E+01	9.79E+00	8.68E+00	3.87E+00	3.79E+00	4.82E+00	1.41E+00	7.75E-01
UCEC_TCGA-AP-A1DV	7.16E+02	1.30E+02	7.17E+02	1.11E+00	9.79E+01	8.16E+01	0.00E+00	2.20E+00	7.26E+02	2.36E+00
UCEC_TCGA-AP-A1E0	2.98E+02	2.97E+01	2.80E+02	8.99E+00	1.14E+01	4.74E+01	1.57E+01	8.26E+00	2.82E+02	2.60E-01
UCEC_TCGA-AP-A1E1	4.48E+00	6.21E+00	5.00E+00	4.68E+00	6.92E+00	2.74E+00	4.74E+00	3.26E+00	5.35E+00	1.95E+00
UCEC_TCGA-AP-A1E3	7.52E-01	1.21E+00	2.88E+00	0.00E+00	0.00E+00	9.04E-01	6.46E-01	1.57E+00	5.04E-01	6.96E-01
UCEC_TCGA-AP-A1E4	1.19E+00	1.32E+00	1.05E+00	9.12E-01	9.33E-01	0.00E+00	6.53E-01	1.23E+00	6.83E-01	4.76E-01
UCEC_TCGA-AP-A5FX	0.00E+00	1.84E+00	3.19E+00	9.00E-01	1.16E+00	1.20E+00	7.00E-01	2.16E+00	0.00E+00	7.48E-01
UCEC_TCGA-AW-A1PO	1.13E+00	1.42E+00	2.23E+00	1.05E+00	5.93E-01	8.06E-01	8.92E-01	1.79E+00	9.24E-01	1.14E+00
UCEC_TCGA-AX-A06H	1.80E+00	3.64E+00	4.31E+00	6.26E+00	1.78E+00	1.43E+00	3.44E+00	3.14E+00	7.78E-01	1.08E+00
UCEC_TCGA-AX-A06L	3.06E-01	1.78E+00	1.04E+00	1.65E+00	7.48E-01	1.73E+00	1.48E+00	1.20E+00	4.16E-01	5.58E-01
UCEC_TCGA-AX-A0IS	9.52E-01	9.57E-01	2.00E-01	3.40E-01	1.12E+00	2.00E-01	8.09E-01	2.03E+00	5.73E-01	8.57E-01
UCEC_TCGA-AX-A0IU	7.12E-01	9.04E-01	1.79E+00	8.94E-01	1.10E+00	6.23E-01	1.04E+00	1.86E+00	3.07E-01	1.20E+00
UCEC_TCGA-AX-A0J0	3.28E+02	3.12E+01	3.40E+02	1.23E+01	5.17E+00	6.98E+01	2.11E+01	4.51E+00	2.80E+02	9.10E-01
UCEC_TCGA-AX-A1C4	2.69E+00	8.43E+00	9.80E+00	6.83E+00	1.28E+01	6.76E+00	5.50E+00	3.57E+00	1.23E+00	1.26E+00
UCEC_TCGA-AX-A1C5	8.59E-01	6.72E+00	7.07E+00	5.67E+00	8.46E+00	2.61E+00	4.57E+00	1.42E+00	1.42E+00	7.64E-01
UCEC_TCGA-AX-A1C7	1.25E+00	1.91E+00	1.29E+00	3.06E-01	1.08E+00	1.69E+00	7.00E-01	2.30E+00	9.34E-01	4.01E-01
UCEC_TCGA-AX-A1C8	1.34E+00	1.76E+00	3.03E+00	4.01E-01	5.54E-01	4.01E-01	2.04E+00	3.06E+00	5.33E-01	1.78E+00
UCEC_TCGA-AX-A1C9	1.31E+00	5.20E+00	8.98E+00	5.92E+00	8.49E+00	2.33E+00	4.12E+00	2.91E+00	5.37E+00	6.63E-01
UCEC_TCGA-AX-A1CA	5.58E-01	2.05E+00	1.36E+00	1.01E+00	7.00E-01	1.58E+00	7.92E-01	3.57E+00	4.47E-01	2.01E+00
UCEC_TCGA-AX-A1CC	0.00E+00	7.30E-01	1.40E+00	4.23E-01	9.04E-01	0.00E+00	6.40E-01	1.03E+00	0.00E+00	8.36E-01
UCEC_TCGA-AX-A1CE	1.69E+01	7.69E+01	3.60E+02	7.16E+01	1.11E+02	3.49E+02	2.71E+01	3.30E+00	5.30E+01	1.56E+00
UCEC_TCGA-AX-A1CF	1.38E+00	2.00E-01	2.84E+00	2.32E+00	6.67E-01	0.00E+00	1.02E+00	3.07E+00	1.09E+00	1.65E+00
UCEC_TCGA-AX-A1CI	9.75E-01	1.54E+00	2.20E+00	0.00E+00	7.46E-01	8.84E-01	7.03E-01	1.96E+00	8.06E-01	9.52E-01
UCEC_TCGA-AX-A1CJ	6.33E-01	1.36E+00	3.45E+00	1.27E+00	1.20E+00	0.00E+00	6.29E-01	2.18E+00	2.00E-01	9.31E-01
UCEC_TCGA-AX-A1CK	3.59E-01	1.27E+00	2.78E+00	0.00E+00	1.67E+00	1.33E-01	0.00E+00	2.17E+00	1.01E+00	4.82E-01
UCEC_TCGA-AX-A1CN	0.00E+00	1.26E+00	1.52E+00	1.39E+00	5.33E-01	0.00E+00	0.00E+00	1.81E+00	4.00E-01	6.50E-01
UCEC_TCGA-AX-A1CP	0.00E+00	1.15E+00	6.96E-01	7.92E-01	1.00E-01	0.00E+00	2.00E-01	6.19E-01	0.00E+00	4.48E-01
UCEC_TCGA-AX-A2H2	1.31E+00	2.21E+00	3.13E+00	1.25E+00	1.14E+00	5.17E-01	1.60E+00	4.80E+00	1.72E+00	4.17E+00
UCEC_TCGA-AX-A2H4	9.64E-01	1.90E+00	2.25E+00	2.29E+00	1.25E+00	1.73E+00	1.53E+00	5.01E+00	1.38E+00	2.61E+00
UCEC_TCGA-AX-A2H5	3.00E-01	2.14E+00	1.00E+00	1.00E-01	1.49E+00	2.00E-01	2.13E-01	9.10E-01	8.49E-01	1.17E+00
UCEC_TCGA-AX-A2H7	9.87E-01	2.71E+00	4.01E+00	1.65E+00	2.06E+00	1.69E+00	1.45E+00	3.01E+00	8.70E-01	2.27E+00
UCEC_TCGA-AX-A2H8	0.00E+00	1.21E+00	1.37E+00	1.00E-01	1.25E+00	0.00E+00	7.31E-01	2.01E+00	6.90E-01	9.21E-01
UCEC_TCGA-AX-A2HA	1.77E+00	5.25E+00	6.98E+00	1.06E+01	6.12E+00	9.99E+00	5.93E+00	5.79E+00	3.77E+00	8.67E-01
UCEC_TCGA-AX-A2HC	5.38E+02	1.05E+02	5.46E+02	3.62E+00	5.93E+01	2.28E+02	0.00E+00	1.39E+01	6.05E+02	2.53E+00
UCEC_TCGA-AX-A2HD	1.48E+01	5.91E+01	3.18E+02	4.99E+01	7.37E+01	2.87E+02	1.57E+01	8.70E-01	5.40E+01	8.88E-01
UCEC_TCGA-AX-A2HF	2.98E-01	5.26E-01	9.22E-01	8.85E-01	4.52E-01	0.00E+00	5.00E-01	1.38E+00	1.00E-01	1.20E+00
UCEC_TCGA-AX-A2HG	2.31E+00	5.03E+00	4.97E+00	6.65E+00	6.57E+00	6.29E+00	4.18E+00	5.94E+00	2.28E+00	1.02E+00
UCEC_TCGA-AX-A2HH	5.93E-01	1.64E+00	1.37E+00	7.00E-01	1.05E+00	9.43E-01	8.98E-01	2.38E+00	6.36E-01	9.31E-01
UCEC_TCGA-AX-A2HJ	3.06E+00	8.30E+00	1.51E+01	1.50E+01	7.70E+00	5.08E+00	1.52E+01	6.44E+00	1.93E+00	0.00E+00
UCEC_TCGA-AX-A2HK	1.43E+00	1.89E+00	1.82E+00	1.41E+00	8.72E-01	7.00E-01	4.00E-01	1.55E+00	1.10E+00	1.55E+00
UCEC_TCGA-AX-A2IN	2.17E+00	7.51E+00	7.10E+00	6.84E+00	7.11E+00	3.44E+00	5.33E+00	3.92E+00	2.50E+00	5.58E-01
UCEC_TCGA-AX-A2IO	1.95E+00	2.06E+00	2.59E+00	0.00E+00	2.13E+00	1.00E-01	0.00E+00	3.74E+00	3.34E+00	4.51E+00
UCEC_TCGA-AX-A3FS	1.53E+00	5.60E+00	8.26E+00	7.92E+00	6.42E+00	1.26E+00	6.10E+00	3.39E+00	1.95E+00	1.10E+00
UCEC_TCGA-AX-A3FT	1.59E+00	7.01E+00	9.77E+00	8.07E+00	6.77E+00	1.13E+01	8.34E+00	6.24E+00	3.57E+00	4.33E-01
UCEC_TCGA-AX-A3FV	1.03E+00	1.61E+00	1.17E+00	1.46E+00	7.77E-01	1.69E+00	1.80E+00	2.98E+00	1.53E+00	1.83E+00
UCEC_TCGA-AX-A3FW	5.62E-01	1.23E+00	1.41E+00	1.01E+00	1.58E+00	4.33E-01	7.33E-01	1.85E+00	7.27E-01	0.00E+00
UCEC_TCGA-AX-A3FX	1.36E+00	1.58E+00	2.30E+00	9.00E-01	1.00E+00	0.00E+00	1.48E+00	1.80E+00	1.04E+00	1.92E+00
UCEC_TCGA-AX-A3FZ	1.55E+00	1.42E+00	1.72E+00	0.00E+00	1.45E+00	6.00E-01	9.80E-01	1.82E+00	8.95E-01	9.92E-01
UCEC_TCGA-AX-A3G1	6.67E-01	1.15E+00	1.28E+00	1.75E+00	6.54E-01	8.03E-01	1.11E+00	1.92E+00	7.30E-01	5.47E-01
UCEC_TCGA-AX-A3G3	1.06E+00	1.87E+00	4.02E+00	1.64E+00	1.73E+00	3.96E-01	1.58E+00	3.55E+00	7.75E-01	2.35E+00
UCEC_TCGA-AX-A3G4	0.00E+00	8.59E-01	1.90E+00	1.16E+00	6.80E-01	1.00E-01	1.20E+00	1.92E+00	7.37E-01	8.54E-01
UCEC_TCGA-AX-A3G6	1.34E+00	1.83E+00	2.90E+00	1.56E+00	1.02E+00	9.89E-01	4.99E-01	1.67E+00	9.20E-01	6.96E-01
UCEC_TCGA-AX-A3G7	7.30E-01	1.68E+00	1.97E+00	5.39E-01	5.81E-01	0.00E+00	0.00E+00	1.44E+00	5.37E-01	5.67E-01
UCEC_TCGA-AX-A3G8	2.02E+00	6.78E+00	9.44E+00	1.01E+01	1.22E+01	2.62E+00	2.97E+00	3.22E+00	1.15E+00	1.12E+00
UCEC_TCGA-AX-A3G9	3.43E+00	7.67E+00	7.10E+00	1.04E+01	5.70E+00	2.47E+00	2.64E+00	3.84E+00	4.09E+00	9.69E-01
UCEC_TCGA-AX-A3GB	1.12E+00	2.34E+00	3.47E+00	2.13E-01	1.47E+00	7.02E-01	9.69E-01	1.78E+00	6.67E-01	0.00E+00
UCEC_TCGA-AX-A3GI	6.05E-01	1.33E+00	2.26E+00	1.10E+00	1.13E+00	4.07E-01	5.47E-01	1.92E+00	5.97E-01	1.01E+00
UCEC_TCGA-B5-A0JN	9.69E-01	9.94E-01	3.20E+00	2.53E+00	1.19E+00	6.67E-01	1.38E+00	3.36E+00	1.13E+00	2.29E+00
UCEC_TCGA-B5-A0JS	4.58E-01	1.27E+00	1.09E+00	1.19E+00	9.71E-01	7.00E-01	4.71E-01	6.63E-01	1.03E+00	6.51E-01
UCEC_TCGA-B5-A0JT	1.08E+00	1.28E+00	1.04E+00	1.84E+00	5.96E-01	0.00E+00	4.01E-01	7.60E-01	8.23E-01	9.09E-01
UCEC_TCGA-B5-A0JU	1.15E+00	4.32E+00	4.46E+00	8.11E+00	2.61E+00	4.16E+00	2.66E+00	3.56E+00	4.00E+00	6.84E-01
UCEC_TCGA-B5-A0JX	8.03E-01	2.18E+00	3.63E+00	1.81E+00	5.17E-01	1.30E+00	6.00E-01	2.50E+00	7.46E-01	1.22E+00
UCEC_TCGA-B5-A0JY	4.99E+02	4.03E+01	4.55E+02	1.12E+01	2.31E+01	5.26E+01	1.50E+01	3.86E+00	4.77E+02	1.26E+00
UCEC_TCGA-B5-A0K8	1.23E+00	1.75E+00	1.51E+00	0.00E+00	1.00E-01	5.96E-01	5.17E-01	1.21E+00	7.22E-01	1.53E+00
UCEC_TCGA-B5-A0K9	2.67E+00	5.37E+00	7.40E+00	7.16E+00	6.85E+00	4.46E+00	3.15E+00	4.04E+00	2.80E+00	1.92E+00
UCEC_TCGA-B5-A0KB	6.00E-01	8.85E-01	1.05E+00	8.97E-01	0.00E+00	3.94E-01	5.86E-01	6.05E-01	0.00E+00	5.47E-01
UCEC_TCGA-B5-A11E	2.53E+02	6.43E+01	5.68E+01	3.65E+01	3.96E+01	2.18E+02	2.76E+01	6.02E+00	2.52E+02	2.68E+00
UCEC_TCGA-B5-A11F	9.52E-01	1.67E+00	2.28E+00	3.42E-01	0.00E+00	8.36E-01	4.01E-01	1.59E+00	9.07E-01	9.34E-01
UCEC_TCGA-B5-A11G	1.47E+00	5.20E+00	5.18E+00	4.87E+00	5.49E+00	0.00E+00	7.72E+00	5.57E+00	6.61E+00	1.15E+00
UCEC_TCGA-B5-A11H	1.50E+00	5.61E+00	7.22E+00	6.31E+00	1.04E+01	1.49E+00	7.96E+00	3.32E+00	2.18E+00	0.00E+00
UCEC_TCGA-B5-A11I	9.07E-01	1.28E+00	1.65E+00	1.48E+00	1.17E+00	9.52E-01	4.96E-01	1.44E+00	6.00E-01	1.07E+00
UCEC_TCGA-B5-A11J	1.52E+00	5.60E+00	3.87E+00	4.75E+00	5.88E+00	2.80E+00	1.73E+00	2.74E+00	2.71E+00	1.59E+00
UCEC_TCGA-B5-A11L	1.89E+00	2.52E+00	3.22E+00	4.00E-01	1.81E+00	0.00E+00	1.03E+00	2.20E+00	1.65E+00	1.39E+00
UCEC_TCGA-B5-A11M	6.83E-01	1.12E+00	1.43E+00	1.56E+00	1.12E+00	0.00E+00	4.00E-01	8.41E-01	5.33E-01	2.91E-01
UCEC_TCGA-B5-A11N	1.37E+02	1.37E+01	1.22E+02	5.28E+00	8.06E+00	6.32E+00	5.67E+00	3.03E+00	1.27E+02	1.48E+00
UCEC_TCGA-B5-A11O	1.06E+00	1.98E+00	2.41E+00	3.20E+00	1.61E+00	0.00E+00	1.89E+00	1.38E+00	1.25E+00	0.00E+00
UCEC_TCGA-B5-A11P	4.33E-01	1.45E+00	2.14E+00	1.28E+00	1.65E+00	1.46E+00	2.21E-01	1.87E+00	5.47E-01	1.15E+00
UCEC_TCGA-B5-A11Q	8.23E-01	1.69E+00	1.63E+00	7.37E-01	1.89E+00	2.00E-01	0.00E+00	1.14E+00	5.78E-01	9.48E-01
UCEC_TCGA-B5-A11R	7.18E-01	2.13E+00	6.89E+00	3.01E+00	1.20E+00	6.57E-01	2.00E-01	2.09E+00	8.19E+00	8.07E+00
UCEC_TCGA-B5-A11S	0.00E+00	1.51E+00	1.84E+00	8.31E-01	1.03E+00	4.47E-01	0.00E+00	2.50E+00	6.83E-01	0.00E+00
UCEC_TCGA-B5-A11U	1.39E+00	5.18E+00	5.01E+00	8.85E+00	3.48E+00	2.92E+00	2.30E+00	1.22E+00	1.44E+00	1.40E+00
UCEC_TCGA-B5-A11V	1.33E+00	1.26E+00	1.85E+00	7.18E-01	1.32E+00	0.00E+00	5.86E-01	1.90E+00	1.11E+00	2.91E-01
UCEC_TCGA-B5-A11W	1.00E+00	1.57E+00	3.09E+00	0.00E+00	1.00E-01	6.15E-01	9.17E-01	2.87E+00	9.00E-01	3.07E-01
UCEC_TCGA-B5-A11X	0.00E+00	1.48E+00	1.00E+00	9.22E-01	7.27E-01	0.00E+00	9.24E-01	1.45E+00	6.90E-01	9.46E-01
UCEC_TCGA-B5-A11Y	7.77E-01	5.20E+00	2.30E+00	6.85E+00	7.12E+00	1.56E+00	6.36E+00	1.82E+00	2.18E+00	0.00E+00
UCEC_TCGA-B5-A11Z	4.16E-01	2.94E+00	1.73E+00	0.00E+00	1.21E+00	1.38E+00	6.96E-01	2.19E+00	5.26E-01	1.17E+00
UCEC_TCGA-B5-A121	1.05E+00	1.06E+00	1.50E+00	4.71E-01	7.18E-01	3.06E-01	5.26E-01	1.52E+00	9.33E-01	5.78E-01
UCEC_TCGA-B5-A1MR	3.42E+02	3.60E+01	3.34E+02	2.60E+00	1.19E+01	4.20E+01	1.67E+01	5.03E+00	2.96E+02	1.57E+00
UCEC_TCGA-B5-A1MS	1.04E+00	1.66E+00	1.70E+00	8.95E-01	1.01E+00	1.74E+00	5.00E-01	1.87E+00	5.54E-01	9.00E-01
UCEC_TCGA-B5-A1MU	5.42E-01	1.76E+00	1.36E+00	1.73E+00	0.00E+00	1.32E+00	0.00E+00	1.49E+00	6.83E-01	0.00E+00
UCEC_TCGA-B5-A1MV	6.90E-01	1.63E+00	3.34E+00	1.47E+00	1.82E+00	1.40E+00	8.33E-01	1.29E+00	4.23E-01	6.80E-01
UCEC_TCGA-B5-A1MW	1.85E+00	6.47E+00	1.29E+00	6.61E+00	3.71E+00	3.18E+00	6.14E+00	9.25E+00	8.92E+00	6.53E-01
UCEC_TCGA-B5-A1MX	8.89E+00	0.00E+00	2.65E+02	6.81E+01	4.07E+01	2.23E+02	1.93E+01	2.88E+00	1.59E+01	9.78E-01
UCEC_TCGA-B5-A1MY	3.89E-01	1.09E+00	1.87E+00	0.00E+00	1.72E+00	1.36E+00	1.87E+00	2.50E+00	0.00E+00	7.34E-01
UCEC_TCGA-B5-A1MZ	1.02E+00	1.86E+00	2.35E+00	0.00E+00	0.00E+00	0.00E+00	8.79E-01	2.63E+00	1.34E+00	1.65E+00
UCEC_TCGA-B5-A1N2	1.16E+00	1.05E+00	4.10E+00	1.24E+00	1.86E+00	2.30E+00	2.22E+00	4.34E+00	1.52E+00	2.34E+00
UCEC_TCGA-B5-A3F9	0.00E+00	1.80E+00	1.73E+00	9.20E-01	1.78E+00	4.07E-01	1.69E+00	2.18E+00	5.26E-01	1.01E+00
UCEC_TCGA-B5-A3FA	2.43E+02	9.62E+01	2.09E+02	1.24E+02	5.38E+01	3.10E+02	6.84E+01	0.00E+00	1.84E+02	8.70E-01
UCEC_TCGA-B5-A3FB	1.27E+00	1.61E+00	3.07E+00	9.71E-01	7.45E-01	1.27E+00	8.33E-01	2.21E+00	4.99E-01	1.00E+00
UCEC_TCGA-B5-A3FC	2.40E+01	5.42E+01	4.77E+02	8.00E-01	6.87E+01	4.05E+02	5.39E+01	7.06E-01	2.52E+01	1.59E+00
UCEC_TCGA-B5-A3FD	4.90E-01	1.63E+00	2.62E+00	1.76E+00	1.22E+00	0.00E+00	1.73E+00	2.07E+00	4.00E-01	2.69E-01
UCEC_TCGA-B5-A3FH	1.29E+00	1.07E+00	1.56E+00	1.52E+00	0.00E+00	6.11E-01	1.20E+00	1.09E+00	7.19E-01	0.00E+00
UCEC_TCGA-B5-A3S1	1.09E+00	1.89E+00	1.76E+00	9.98E-01	1.43E+00	6.40E-01	3.96E-01	1.73E+00	1.25E+00	3.06E+00
UCEC_TCGA-B5-A5OC	4.35E+00	5.23E+00	1.32E+01	9.19E+00	4.06E+00	1.20E+01	5.50E+00	5.34E+00	1.89E+00	1.65E+00
UCEC_TCGA-B5-A5OD	7.18E-01	1.42E+00	1.73E+00	2.13E-01	1.68E+00	0.00E+00	1.12E+00	1.32E+00	6.63E-01	8.20E-01
UCEC_TCGA-B5-A5OE	5.86E-01	1.32E+00	2.70E+00	7.61E-01	1.63E+00	6.70E-01	2.18E+00	2.24E+00	1.34E+00	1.06E+00
UCEC_TCGA-BG-A0M8	6.46E-01	1.31E+00	2.09E+00	2.39E+00	1.22E+00	9.20E-01	1.72E+00	2.65E+00	8.00E-01	1.69E+00
UCEC_TCGA-BG-A0MA	8.79E-01	1.47E+00	2.73E+00	1.39E+00	1.13E+00	1.74E+00	1.03E+00	1.49E+00	7.95E-01	5.54E-01
UCEC_TCGA-BG-A0MG	2.07E+00	2.69E+00	1.97E+00	2.34E+00	6.00E-01	2.00E+00	1.07E+00	3.06E+00	1.43E+00	8.92E-01
UCEC_TCGA-BG-A0MK	1.03E+00	2.65E+00	2.37E+00	2.76E+00	1.40E+00	3.00E-01	4.33E-01	1.92E+00	5.97E-01	0.00E+00
UCEC_TCGA-BG-A0MQ	1.06E+00	3.90E+00	8.97E+00	7.16E+00	5.21E+00	3.56E+00	4.03E+00	4.68E+00	1.65E+00	6.70E-01
UCEC_TCGA-BG-A0MU	1.14E+00	1.59E+00	2.86E+00	3.42E-01	8.97E-01	0.00E+00	1.20E+00	2.42E+00	5.62E-01	8.06E-01
UCEC_TCGA-BG-A0RY	6.00E-01	2.03E+00	3.60E+00	2.21E+00	7.33E-01	0.00E+00	4.99E-01	1.47E+00	7.00E-01	1.28E+00
UCEC_TCGA-BG-A0VV	5.39E-01	1.65E+00	1.43E+00	5.93E-01	0.00E+00	5.16E-01	0.00E+00	1.86E+00	3.89E-01	8.85E-01
UCEC_TCGA-BG-A0VW	2.66E+00	7.78E+00	9.09E+00	7.43E+00	8.08E+00	3.03E+00	2.51E+00	3.11E+00	2.33E+00	1.01E+00
UCEC_TCGA-BG-A0VX	7.76E+00	1.69E+00	5.40E+00	0.00E+00	3.14E+00	1.87E+00	1.64E+00	9.89E-01	7.34E+00	7.77E-01
UCEC_TCGA-BG-A0VZ	1.75E+00	3.68E+00	1.40E+00	5.54E+00	4.93E+00	1.02E+00	1.18E+00	3.16E+00	2.66E+00	1.54E+00
UCEC_TCGA-BG-A0W1	0.00E+00	1.90E+00	2.32E+00	9.20E-01	1.33E+00	0.00E+00	5.97E-01	3.01E+00	8.57E-01	5.59E-01
UCEC_TCGA-BG-A0W2	8.72E-01	7.95E-01	1.12E+00	0.00E+00	7.02E-01	8.19E-01	3.14E-01	1.38E+00	7.27E-01	4.01E-01
UCEC_TCGA-BG-A0YU	0.00E+00	1.33E+00	1.33E-01	1.03E+00	1.17E+00	3.33E-01	5.86E-01	7.61E-01	4.90E-01	5.73E-01
UCEC_TCGA-BG-A0YV	8.44E-01	2.23E+00	2.13E+00	1.89E+00	5.00E-01	1.14E+00	9.71E-01	1.57E+00	7.60E-01	9.89E-01
