Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
MSH6_boot.47	0.00E+00	1.60E-03	2.43E-03	1.93E-03	1.25E-03	1.79E-03	2.33E-04	0.00E+00
MSH6_boot.48	4.43E-82	4.96E-04	2.59E-03	6.01E-04	1.43E-03	6.47E-45	2.49E-04	8.34E-04
MSH6_boot.49	1.10E-156	5.25E-05	2.39E-03	5.44E-17	1.16E-03	1.66E-03	1.80E-04	9.50E-13
MSH6_boot.50	1.75E-04	1.24E-04	2.18E-03	7.62E-05	1.12E-03	1.44E-03	2.90E-04	8.82E-04
MSH6_boot.51	2.31E-04	6.82E-05	2.33E-03	2.07E-57	1.15E-03	1.67E-03	2.52E-04	6.62E-20
MSH6_boot.52	0.00E+00	9.85E-04	2.88E-03	1.15E-03	1.45E-03	1.55E-03	4.18E-04	6.98E-04
MSH6_boot.53	2.16E-117	3.65E-04	2.62E-03	5.75E-04	1.20E-03	1.57E-03	1.71E-04	4.62E-04
MSH6_boot.54	0.00E+00	6.30E-04	2.64E-03	1.50E-03	1.24E-03	1.39E-03	0.00E+00	4.17E-04
MSH6_boot.55	3.19E-76	2.06E-03	2.26E-03	1.80E-03	1.17E-03	1.71E-03	1.29E-04	0.00E+00
MSH6_boot.56	2.11E-04	5.73E-04	2.38E-03	1.40E-03	1.07E-03	1.38E-03	2.45E-04	2.26E-04
MSH6_boot.57	0.00E+00	7.39E-04	2.67E-03	1.77E-03	1.27E-03	1.31E-03	2.43E-04	4.01E-04
MSH6_boot.58	1.59E-158	2.11E-04	2.37E-03	5.23E-04	1.15E-03	1.52E-03	8.48E-05	1.10E-04
MSH6_boot.59	3.07E-100	8.66E-04	2.22E-03	1.05E-03	1.10E-03	1.67E-03	8.77E-05	8.22E-05
MSH6_boot.60	0.00E+00	2.30E-03	2.54E-03	2.59E-03	1.33E-03	2.17E-03	2.06E-04	0.00E+00
MSH6_boot.61	2.45E-04	1.94E-04	2.47E-03	3.31E-04	1.16E-03	1.55E-03	8.95E-05	2.79E-04
MSH6_boot.62	0.00E+00	1.54E-04	2.56E-03	1.01E-03	1.16E-03	1.39E-03	1.90E-04	3.55E-04
MSH6_boot.63	0.00E+00	1.20E-03	2.28E-03	7.28E-04	1.13E-03	1.57E-03	1.75E-04	2.01E-04
MSH6_boot.64	1.51E-04	2.74E-04	2.45E-03	4.14E-26	1.14E-03	1.50E-03	2.29E-04	8.61E-04
MSH6_boot.65	3.50E-89	1.65E-04	2.42E-03	1.27E-03	1.13E-03	1.47E-03	1.01E-04	6.64E-04
MSH6_boot.66	2.08E-04	2.46E-04	2.38E-03	3.16E-04	1.12E-03	1.63E-03	9.28E-05	1.79E-04
MSH6_boot.67	1.71E-66	5.39E-04	2.50E-03	7.27E-04	1.20E-03	1.62E-03	1.42E-04	5.89E-04
MSH6_boot.68	2.46E-04	5.39E-34	2.27E-03	9.27E-04	1.03E-03	1.52E-03	1.56E-04	2.97E-04
MSH6_boot.69	8.63E-07	4.18E-04	2.46E-03	3.95E-04	1.06E-03	1.61E-03	5.95E-04	1.21E-03
MSH6_boot.70	0.00E+00	7.91E-04	2.55E-03	1.04E-03	1.19E-03	1.37E-03	6.25E-04	9.97E-04
MSH6_boot.71	6.37E-05	1.04E-03	2.39E-03	1.69E-03	1.07E-03	1.41E-03	3.41E-04	4.55E-04
MSH6_boot.72	4.51E-100	6.50E-04	2.43E-03	1.69E-03	1.07E-03	1.50E-03	1.80E-04	3.46E-04
MSH6_boot.73	2.80E-36	1.04E-03	2.63E-03	1.80E-03	1.15E-03	1.47E-03	2.69E-04	3.16E-04
MSH6_boot.74	4.04E-04	8.48E-05	2.45E-03	1.82E-40	1.13E-03	1.67E-03	2.25E-04	3.15E-04
MSH6_boot.75	4.34E-154	1.32E-03	2.53E-03	2.55E-03	1.13E-03	1.32E-03	3.98E-04	3.73E-04
MSH6_boot.76	1.85E-46	7.67E-04	2.45E-03	1.63E-03	1.10E-03	1.45E-03	2.64E-04	2.27E-04
MSH6_boot.77	1.38E-04	2.76E-04	2.03E-03	4.20E-04	9.30E-04	1.51E-03	1.07E-04	1.88E-04
MSH6_boot.78	8.59E-129	4.41E-04	2.61E-03	4.15E-04	1.18E-03	1.58E-03	3.14E-83	4.93E-04
MSH6_boot.79	0.00E+00	3.35E-04	2.61E-03	3.36E-04	1.25E-03	1.51E-03	2.35E-04	6.25E-04
MSH6_boot.80	1.20E-04	1.90E-04	2.58E-03	2.59E-04	1.13E-03	1.65E-03	3.79E-04	8.05E-04
MSH6_boot.81	2.39E-04	5.23E-04	2.31E-03	5.00E-04	1.08E-03	1.53E-03	1.36E-04	3.48E-04
MSH6_boot.82	4.56E-88	4.04E-04	2.59E-03	6.78E-04	1.22E-03	1.52E-03	2.79E-04	5.22E-04
MSH6_boot.83	8.77E-93	1.98E-03	2.42E-03	2.94E-03	1.04E-03	1.33E-03	3.59E-04	2.56E-04
MSH6_boot.84	2.20E-04	7.34E-04	2.41E-03	4.55E-04	1.12E-03	1.65E-03	2.30E-04	4.96E-04
MSH6_boot.85	2.42E-138	5.11E-04	2.77E-03	7.69E-04	1.22E-03	1.70E-03	3.47E-04	5.66E-04
MSH6_boot.86	2.73E-83	6.50E-04	2.58E-03	1.21E-03	1.13E-03	1.40E-03	1.53E-04	1.82E-04
MSH6_boot.87	3.30E-04	2.12E-04	2.43E-03	9.28E-04	1.09E-03	1.57E-03	1.07E-04	5.62E-04
MSH6_boot.88	0.00E+00	1.23E-03	2.65E-03	1.69E-03	1.13E-03	1.45E-03	2.83E-04	5.03E-04
MSH6_boot.89	4.02E-04	8.58E-04	2.40E-03	1.94E-03	1.01E-03	1.40E-03	1.79E-04	2.97E-04
MSH6_boot.90	3.76E-128	1.30E-03	2.56E-03	2.15E-03	1.08E-03	1.42E-03	5.69E-04	7.15E-04
MSH6_boot.91	3.53E-04	5.94E-04	2.53E-03	1.07E-03	1.04E-03	1.55E-03	2.56E-04	4.84E-04
MSH6_boot.92	2.12E-49	3.77E-04	2.77E-03	9.15E-26	1.25E-03	1.62E-03	4.18E-09	7.80E-04
MSH6_boot.93	5.79E-95	1.04E-03	2.43E-03	1.99E-03	1.05E-03	1.35E-03	1.74E-04	3.20E-04
MSH6_boot.94	0.00E+00	3.36E-04	2.66E-03	1.22E-107	1.15E-03	1.64E-03	9.31E-04	1.93E-03
MSH6_boot.95	0.00E+00	8.06E-04	2.64E-03	2.22E-03	1.21E-03	1.36E-03	2.27E-04	7.49E-04
MSH6_boot.96	5.02E-04	2.02E-04	2.67E-03	7.94E-41	1.15E-03	1.57E-03	2.13E-04	7.56E-04
MSH6_boot.97	4.34E-04	1.25E-03	2.47E-03	2.33E-03	1.11E-03	1.29E-03	2.85E-04	6.63E-04
MSH6_boot.98	3.52E-04	0.00E+00	2.47E-03	1.24E-03	1.08E-03	1.66E-03	5.45E-04	1.44E-03
MSH6_boot.99	1.91E-46	3.44E-04	2.40E-03	4.93E-04	1.11E-03	1.56E-03	2.10E-04	5.15E-04
MSH6_boot.100	0.00E+00	1.18E-03	2.70E-03	1.75E-03	1.16E-03	1.45E-03	3.82E-04	6.29E-04
MSH6_boot.101	6.29E-86	7.75E-04	2.42E-03	1.49E-03	1.07E-03	1.45E-03	2.58E-04	2.92E-04
MSH6_boot.102	9.32E-129	1.41E-03	2.57E-03	2.70E-03	1.16E-03	1.34E-03	1.85E-04	4.90E-04
MSH6_boot.103	2.39E-04	8.02E-04	2.50E-03	1.36E-03	1.07E-03	1.62E-03	2.43E-04	2.91E-04
MSH6_real	8.12E-75	8.30E-04	2.71E-03	1.46E-03	1.25E-03	1.49E-03	1.04E-04	1.44E-04
MSH6_real.1	9.57E-91	1.64E-04	2.69E-03	8.51E-04	1.24E-03	1.63E-03	2.78E-06	5.05E-04
MSH6_real.2	0.00E+00	1.02E-03	2.46E-03	9.33E-04	1.21E-03	1.60E-03	1.28E-04	5.66E-37
MSH6_real.3	0.00E+00	7.76E-04	2.51E-03	1.10E-03	1.16E-03	1.40E-03	3.42E-04	6.03E-04
MSH6_real.4	3.90E-04	4.78E-04	2.48E-03	1.26E-03	1.07E-03	1.50E-03	1.76E-04	2.11E-04
MSH6_real.5	3.96E-71	1.07E-03	2.51E-03	2.03E-03	1.12E-03	1.40E-03	1.88E-04	2.35E-04
MSH6_real.6	3.29E-117	3.53E-04	2.56E-03	4.93E-04	1.18E-03	1.58E-03	2.56E-04	5.71E-04
PMS1_boot	7.04E-04	2.63E-03	0.00E+00	8.44E-03	1.04E-03	5.11E-04	2.32E-03	6.57E-03
PMS1_boot.1	7.73E-04	1.33E-03	0.00E+00	7.36E-03	1.40E-03	4.10E-04	3.18E-03	8.19E-03
PMS1_boot.2	6.19E-04	1.32E-03	2.05E-04	1.16E-02	1.20E-03	4.60E-04	2.68E-03	1.16E-02
PMS1_boot.3	9.18E-04	3.12E-03	0.00E+00	1.08E-02	1.13E-03	5.26E-04	2.93E-03	8.52E-03
PMS1_boot.4	7.93E-04	2.43E-03	0.00E+00	3.90E-03	1.44E-03	5.54E-04	2.76E-03	8.54E-03
PMS1_boot.5	7.37E-04	1.13E-03	0.00E+00	7.74E-03	1.57E-03	2.88E-04	2.61E-03	8.88E-03
PMS1_boot.6	4.82E-04	5.25E-04	0.00E+00	7.15E-03	1.21E-03	3.87E-04	1.75E-03	7.30E-03
PMS1_boot.7	5.73E-04	3.43E-50	0.00E+00	8.63E-03	1.20E-03	2.42E-04	1.82E-03	8.69E-03
PMS1_boot.8	6.85E-04	1.25E-03	0.00E+00	9.12E-03	1.26E-03	5.14E-04	3.33E-03	1.05E-02
PMS1_boot.9	5.29E-04	7.29E-22	0.00E+00	1.02E-02	1.68E-03	5.69E-04	3.31E-03	1.25E-02
PMS1_boot.10	9.80E-04	1.03E-03	7.59E-04	6.77E-03	1.23E-03	3.05E-04	2.90E-03	8.18E-03
PMS1_boot.11	6.52E-04	1.71E-03	0.00E+00	9.25E-03	1.09E-03	4.52E-04	1.97E-03	7.73E-03
PMS1_boot.12	8.26E-04	9.58E-04	4.69E-04	8.44E-03	1.32E-03	4.58E-04	3.41E-03	1.16E-02
PMS1_boot.13	7.61E-04	1.21E-03	0.00E+00	1.03E-02	1.72E-03	6.95E-04	3.90E-03	1.27E-02
PMS1_boot.14	1.15E-03	4.77E-03	0.00E+00	1.25E-02	1.05E-03	0.00E+00	1.68E-03	6.69E-03
PMS1_boot.15	8.91E-04	5.36E-03	0.00E+00	9.61E-03	8.81E-04	1.07E-06	1.73E-03	3.78E-03
PMS1_boot.16	1.43E-03	5.11E-03	0.00E+00	5.38E-03	3.78E-04	4.22E-07	2.71E-03	4.40E-03
PMS1_boot.17	7.94E-04	2.38E-03	0.00E+00	4.51E-03	8.71E-04	0.00E+00	2.00E-03	2.86E-03
PMS1_boot.18	8.18E-04	3.91E-03	0.00E+00	4.53E-03	9.75E-04	3.48E-04	2.01E-03	2.44E-03
PMS1_boot.19	1.07E-03	4.48E-03	0.00E+00	6.55E-03	9.60E-04	0.00E+00	2.04E-03	2.30E-03
PMS1_boot.20	1.06E-03	4.98E-03	0.00E+00	9.82E-03	9.04E-04	0.00E+00	1.96E-03	4.35E-03
PMS1_boot.21	7.50E-04	3.10E-03	5.51E-04	5.45E-03	8.21E-04	3.50E-04	1.55E-03	1.81E-03
PMS1_boot.22	8.79E-04	2.70E-03	0.00E+00	8.76E-03	1.27E-03	4.40E-04	1.41E-03	4.74E-03
PMS1_boot.23	1.27E-03	1.99E-03	0.00E+00	5.25E-36	6.10E-04	5.84E-27	3.20E-03	6.42E-03
PMS1_boot.24	1.04E-03	6.13E-03	0.00E+00	8.57E-03	6.76E-04	0.00E+00	1.98E-03	2.37E-03
PMS1_boot.25	1.76E-03	2.26E-03	0.00E+00	0.00E+00	7.10E-04	1.83E-31	4.26E-03	8.40E-03
PMS1_boot.26	1.45E-03	8.60E-03	0.00E+00	1.12E-02	1.15E-03	0.00E+00	2.54E-03	2.93E-03
PMS1_boot.27	1.13E-03	4.55E-03	0.00E+00	8.16E-03	9.41E-04	0.00E+00	1.89E-03	2.57E-03
PMS1_boot.28	9.83E-04	1.92E-03	0.00E+00	1.43E-55	5.32E-04	0.00E+00	2.70E-03	5.44E-03
PMS1_boot.29	1.17E-03	7.94E-03	0.00E+00	1.01E-02	4.94E-04	7.59E-04	2.16E-03	2.30E-03
PMS1_boot.30	9.99E-04	6.83E-03	4.42E-04	5.03E-03	1.44E-03	8.48E-04	1.62E-03	3.65E-03
PMS1_boot.31	4.81E-04	7.17E-03	0.00E+00	4.91E-03	1.47E-03	7.63E-04	9.92E-04	3.11E-03
PMS1_boot.32	6.75E-04	6.30E-03	0.00E+00	6.19E-03	1.60E-03	9.92E-04	1.46E-03	1.88E-03
PMS1_boot.33	6.57E-04	5.05E-03	0.00E+00	4.32E-03	1.22E-03	5.04E-04	1.32E-03	2.06E-03
PMS1_boot.34	4.25E-04	4.87E-03	0.00E+00	2.67E-03	1.36E-03	9.57E-04	1.45E-03	4.06E-03
PMS1_boot.35	6.37E-04	2.28E-03	0.00E+00	1.05E-03	1.27E-03	4.17E-04	1.69E-03	3.47E-03
PMS1_boot.36	1.09E-03	6.54E-03	6.15E-04	5.03E-03	1.18E-03	7.13E-04	1.43E-03	3.20E-03
PMS1_boot.37	1.01E-03	3.07E-03	0.00E+00	3.07E-03	1.06E-03	5.25E-04	1.37E-03	1.59E-03
PMS1_boot.38	9.39E-04	4.90E-03	8.16E-04	3.40E-03	1.21E-03	7.33E-04	1.46E-03	3.00E-03
PMS1_boot.39	5.30E-04	3.30E-03	0.00E+00	1.38E-03	1.33E-03	4.93E-04	1.59E-03	3.79E-03
PMS1_boot.40	9.26E-04	7.22E-03	0.00E+00	5.16E-03	1.76E-03	8.94E-04	1.02E-03	2.21E-03
PMS1_boot.41	9.44E-04	5.91E-03	0.00E+00	5.56E-03	1.33E-03	7.48E-04	1.34E-03	2.02E-03
PMS1_real	6.29E-04	1.12E-03	0.00E+00	7.80E-03	1.22E-03	3.59E-04	2.50E-03	7.97E-03
PMS1_real.1	1.02E-03	4.92E-03	0.00E+00	7.86E-03	8.63E-04	0.00E+00	1.87E-03	2.39E-03
PMS1_real.2	7.05E-04	5.03E-03	0.00E+00	2.91E-03	1.40E-03	7.03E-04	1.75E-03	4.15E-03
PMS2_boot	2.94E-03	1.09E-03	7.10E-04	1.18E-03	1.12E-03	6.00E-04	8.65E-04	1.35E-03
PMS2_boot.1	2.90E-03	2.77E-04	6.10E-04	1.03E-03	1.14E-03	5.50E-04	6.60E-04	4.89E-04
PMS2_boot.2	2.91E-03	4.80E-04	6.02E-04	5.66E-04	1.21E-03	5.31E-04	8.32E-04	1.29E-03
PMS2_boot.3	2.90E-03	1.36E-03	3.67E-04	1.78E-03	1.30E-03	1.61E-03	8.26E-59	3.76E-04
PMS2_boot.4	2.93E-03	2.80E-04	8.12E-04	5.13E-04	1.03E-03	5.83E-04	4.46E-04	4.74E-04
PMS2_boot.5	2.51E-03	1.12E-03	3.11E-04	1.75E-03	1.23E-03	5.06E-04	6.14E-04	6.98E-04
PMS2_boot.6	2.56E-03	1.13E-03	3.47E-04	1.19E-03	1.16E-03	4.98E-04	9.48E-04	1.59E-03
PMS2_boot.7	2.61E-03	1.77E-03	2.64E-04	1.93E-03	1.32E-03	5.13E-04	8.75E-04	1.47E-03
PMS2_boot.8	2.76E-03	5.80E-04	3.42E-04	8.64E-92	1.36E-03	8.68E-04	7.52E-04	1.94E-03
PMS2_boot.9	2.82E-03	3.12E-04	6.63E-04	2.06E-03	9.84E-04	5.49E-04	3.90E-04	1.02E-03
PMS2_boot.10	2.63E-03	1.05E-03	3.78E-04	1.05E-03	1.20E-03	5.53E-04	1.02E-03	1.70E-03
PMS2_boot.11	2.89E-03	1.01E-03	9.00E-04	1.27E-03	7.61E-04	5.99E-04	6.86E-04	1.13E-03
PMS2_boot.12	2.99E-03	1.09E-03	7.90E-04	1.54E-03	1.01E-03	6.00E-04	8.02E-04	1.08E-03
PMS2_boot.13	2.77E-03	4.02E-04	3.81E-04	1.82E-31	1.34E-03	5.47E-04	1.08E-03	2.00E-03
PMS2_boot.14	3.54E-03	1.99E-06	1.48E-03	1.04E-03	1.42E-07	1.68E-03	2.46E-04	6.54E-04
PMS2_boot.15	3.41E-03	2.76E-05	1.15E-03	6.35E-04	9.21E-04	7.31E-04	6.62E-04	6.50E-04
PMS2_boot.16	3.29E-03	6.40E-04	8.67E-04	7.38E-04	2.46E-03	4.18E-04	3.71E-04	1.59E-04
PMS2_boot.17	3.15E-03	3.52E-31	1.30E-03	5.65E-04	2.85E-04	1.05E-03	3.88E-04	0.00E+00
PMS2_boot.18	3.12E-03	0.00E+00	1.48E-03	6.12E-04	8.20E-04	1.07E-04	3.05E-04	4.06E-97
PMS2_boot.19	3.34E-03	7.08E-04	1.31E-03	4.00E-04	1.35E-03	5.03E-04	5.78E-04	4.95E-04
PMS2_boot.20	4.16E-03	1.08E-04	1.41E-03	2.05E-149	1.81E-03	1.53E-03	1.02E-03	1.67E-03
PMS2_boot.21	3.25E-03	8.77E-91	1.22E-03	8.93E-04	7.66E-04	7.93E-04	3.47E-04	5.08E-04
PMS2_boot.22	3.46E-03	7.07E-04	1.05E-03	1.00E-03	1.07E-03	7.56E-04	8.04E-04	1.00E-03
PMS2_boot.23	3.68E-03	7.95E-04	1.23E-03	6.44E-04	1.18E-03	1.53E-03	4.51E-04	1.24E-41
PMS2_boot.24	3.78E-03	9.85E-102	1.47E-03	6.93E-04	6.14E-84	2.47E-03	4.13E-04	6.62E-87
PMS2_boot.25	3.25E-03	3.54E-04	8.40E-04	5.04E-04	9.01E-04	1.48E-03	2.26E-04	4.60E-05
PMS2_boot.26	3.29E-03	6.46E-106	1.10E-03	1.09E-03	6.12E-04	1.50E-03	2.52E-04	6.79E-04
PMS2_boot.27	3.11E-03	2.71E-37	1.29E-03	4.17E-04	6.40E-04	8.05E-04	2.77E-04	0.00E+00
PMS2_boot.28	3.14E-03	5.53E-04	8.84E-04	1.61E-03	1.23E-03	3.49E-04	5.00E-04	4.86E-04
PMS2_boot.29	3.23E-03	5.78E-04	9.00E-04	1.49E-03	7.94E-04	1.45E-03	5.86E-04	3.60E-04
PMS2_boot.30	3.30E-03	1.70E-145	1.05E-03	1.01E-03	9.87E-04	7.46E-04	7.04E-52	7.07E-04
PMS2_boot.31	3.04E-03	0.00E+00	9.29E-04	1.02E-03	9.04E-04	7.50E-04	2.40E-04	8.89E-04
PMS2_boot.32	3.00E-03	3.27E-38	7.85E-04	7.34E-04	1.23E-03	5.61E-04	3.97E-04	2.35E-110
PMS2_boot.33	3.27E-03	4.80E-04	8.28E-04	5.67E-04	9.14E-04	1.62E-03	2.84E-04	1.97E-04
PMS2_boot.34	3.05E-03	4.34E-04	9.83E-04	4.74E-04	9.96E-04	8.02E-04	2.74E-04	3.44E-52
PMS2_boot.35	2.85E-03	1.33E-04	9.21E-04	4.46E-33	1.11E-03	5.50E-04	2.23E-04	8.65E-05
PMS2_boot.36	3.61E-03	1.32E-04	8.04E-04	1.84E-114	2.29E-03	1.44E-03	2.13E-04	1.95E-04
PMS2_boot.37	3.11E-03	2.12E-04	9.62E-04	0.00E+00	2.08E-03	0.00E+00	5.51E-04	9.56E-04
PMS2_boot.38	3.35E-03	2.99E-04	5.86E-04	1.85E-80	2.79E-03	0.00E+00	8.37E-04	1.54E-03
PMS2_boot.39	3.71E-03	1.06E-04	9.84E-04	7.36E-05	1.95E-03	1.86E-03	2.61E-04	2.15E-04
PMS2_boot.40	2.86E-03	2.76E-04	7.25E-04	5.49E-72	1.53E-03	0.00E+00	6.07E-04	7.90E-04
PMS2_boot.41	3.64E-03	3.72E-04	9.32E-04	1.01E-156	8.18E-04	2.99E-03	6.17E-98	9.12E-04
PMS2_boot.42	3.22E-03	1.61E-04	1.05E-03	3.14E-04	8.77E-04	1.71E-03	3.15E-04	6.72E-04
PMS2_boot.43	3.03E-03	1.86E-04	7.67E-04	0.00E+00	2.36E-03	0.00E+00	4.71E-04	7.43E-04
PMS2_boot.44	3.29E-03	2.89E-04	7.68E-04	2.75E-143	2.79E-03	0.00E+00	1.01E-03	1.34E-03
PMS2_boot.45	3.21E-03	1.17E-04	1.18E-03	1.38E-46	4.92E-93	1.92E-03	4.32E-04	7.13E-04
PMS2_boot.46	2.91E-03	1.45E-04	1.39E-03	3.04E-51	3.54E-48	4.80E-04	3.14E-04	8.84E-04
PMS2_boot.47	3.43E-03	2.57E-04	9.44E-04	0.00E+00	2.38E-03	2.88E-04	1.05E-03	1.68E-03
PMS2_real	2.83E-03	6.99E-04	5.51E-04	1.15E-03	1.16E-03	5.56E-04	7.30E-04	8.92E-04
PMS2_real.1	3.48E-03	2.59E-04	1.11E-03	8.22E-04	8.67E-04	1.67E-03	5.74E-04	4.63E-04
PMS2_real.2	2.95E-03	1.36E-04	7.25E-04	4.72E-26	2.30E-03	1.34E-04	2.44E-04	1.38E-04
