Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
OGG1_boot.81	0.011075320931879544	0.7320323819675055	0.009430955387565151	0.09640783554229133	2.456e-321	0.036190988728669396	0.10589230582808258	0.008970211614006384
OGG1_boot.82	0.03164935081784641	0.6927469235485129	0.00856919508443071	0.11426255159158663	2.8983240846999175e-256	0.01826831630573013	0.10310657515830354	0.03139708749358983
OGG1_boot.83	0.025519977247133924	0.7005822938267567	0.029669933539912933	0.11669300964004924	3.65e-321	0.026173962726769428	0.06418793893290937	0.037172884086468266
OGG1_boot.84	3.907721150029847e-208	0.623121637890618	0.04049316581880655	0.22599267649900334	0.001310685680925325	0.008033756941922316	0.0902403201126256	0.010807757056098757
OGG1_boot.85	7.05512398331065e-23	0.6324706307613512	0.0016898531914032603	0.23691671586835023	0.016284206474246412	0.03222430175986441	0.07955661385895453	0.000857678085829852
OGG1_boot.86	9.093453195589269e-101	0.6740131773436187	0.04771901783285024	0.1227774344819512	1.0645697781887748e-157	0.026733477470256936	0.11135110118213175	0.01740579168919123
OGG1_boot.87	0.030072490350957697	0.622613396068698	0.016204061849259346	0.19107959125327367	0.008759749748185218	0.017376193364130425	0.01823951542509523	0.0956550019404002
OGG1_boot.88	0.055434094468895724	0.670253562415903	0.007757877122152869	0.13656775132507074	1.57466280907735e-153	0.027612066127381173	0.0901286098197707	0.012246038720825813
OGG1_boot.89	0.036884412545011666	0.7568943750397055	0.020558120905699483	4.2373125255014845e-26	8.39598913801834e-06	2.436874719855091e-137	0.049158174707754625	0.13649652081269073
OGG1_boot.90	1.87e-321	0.5006874744240295	5.035e-321	0.2493647788210008	1.7940755516038758e-29	2.307e-321	0.1227547493916451	0.12719299736332457
OGG1_boot.91	2.5829020596276244e-113	0.6015524419928557	4.466e-321	0.24172493305631781	0.021343996946024766	0.000651671676230082	8.320699515238767e-109	0.13472695632857162
OGG1_boot.92	2.7394426827397053e-66	0.5940156071985029	6.08e-321	0.2106128816452768	0.018587110945643383	3.56e-321	0.02723026022962035	0.14955413998095646
OGG1_boot.93	5.020504123832203e-295	0.5746357474960324	3.073e-321	0.1620204747975868	0.026836046731396165	5.247e-321	0.048544037562380106	0.18796369341260455
OGG1_boot.94	3.113e-321	0.48199027785612014	0.006392225680272464	0.23755872667328493	3.403442793346307e-253	5.6e-322	0.1864664230575743	0.08759234673274813
OGG1_boot.95	8.40058206915157e-52	0.5410034843459607	5.756e-321	0.22123177388587703	0.006376007894112886	4.585e-321	0.0492569037157102	0.18213183015833917
OGG1_boot.96	1.13e-321	0.5320000288362577	3.97e-321	0.11268998308166557	0.007369553010660842	4.74e-322	0.16023226252711464	0.18770817254430122
OGG1_boot.97	1.6883472912977886e-131	0.5590464593605896	2.446e-321	0.22639356767129182	0.04147410150035017	2.56e-321	1.697225874279205e-161	0.17308587146776833
OGG1_boot.98	1.82e-321	0.45080773071304603	4.175e-321	0.3494501461299926	0.01322595710199121	1.734e-321	0.03943125951792336	0.1470849065370468
OGG1_boot.99	3.197e-321	0.5190576633596219	4.427e-321	0.17555159423654462	1.625e-321	1.126e-321	0.17783027758934586	0.12756046481448766
OGG1_boot.100	7.870295077770805e-21	0.6174750055761691	6.707728561888218e-207	0.18157370912643236	0.029773324222261383	6.26e-321	0.0520063103504639	0.11917165072467326
OGG1_boot.101	0.01936791493506659	0.5503792170015966	2.317e-321	0.2593895969861778	0.03666429522285253	4.55e-321	5.3e-322	0.13419897585430648
OGG1_boot.102	4.037e-321	0.5324084227875412	3.22e-321	0.21692893107364256	0.021671920326590752	0.0036030821625479934	8.1e-322	0.22538764364967734
OGG1_boot.103	1.1430957308611984e-71	0.5906695107403355	3.286e-321	0.13036575852023943	0.052347493747510576	4.17e-321	2.9774036869046e-122	0.22661723699191455
OGG1_boot.104	5.193e-321	0.6655569847076778	1.833e-321	0.18943843617827022	3.523e-321	0.022652381865194266	0.06902879406681209	0.053323403182045676
