Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
EXO1_0_multinomial_train1.48	0.061614156374115596	2.9778321190813974e-49	5.151740532106086e-191	1.0611697653814085e-241	1.0150159764291483e-70	0.004192192230638065	0.9341936513952463	2.01e-321	2.095e-321	8.216997498752084e-30	7.39735e-319
EXO1_0_multinomial_train1.49	2.19e-321	2.174e-321	1.917e-321	1.7701457219981408e-07	8.940608931560561e-24	0.009513329218413512	0.9313982118049297	0.025396398900414924	0.02151533714068635	0.012176545920983252	2.707e-321
EXO1_0_multinomial_train1.50	1.5522645937664799e-31	6.6445466971402775e-121	3.053e-321	1.61e-321	0.009561411936823016	1.740148163493265e-34	0.9889073021950502	9.909877234827261e-155	0.001531285868126817	1.275e-321	3.2468978791755245e-238
EXO1_0_multinomial_train1.51	4.1157782613616675e-138	3.3545896965874314e-193	1.1735191781976504e-173	1.813e-321	1.3642512657860888e-37	6.16680505416524e-18	1.0	3.42394569553603e-309	1.0862971881693355e-154	1.52e-321	9.026219617622538e-305
EXO1_0_multinomial_train1.52	3.799713943610836e-266	1.7164381389461094e-237	0.004230878951489874	2.02e-321	4.261361843295546e-236	2.0552612848293992e-50	0.99576912104851	2.1540493708713573e-194	3.3983577313802503e-152	2.99340668170209e-248	8.595006675171174e-38
EXO1_0_multinomial_train1.53	2.43e-321	2.075e-321	2.5e-321	1.126e-321	5.150699258973955e-165	0.12835210605535474	0.8620074918505816	0.0027146241766990748	0.006925777917364631	7.2e-322	8.690135288166007e-271
EXO1_0_multinomial_train1.54	2.8e-321	2.79e-321	2.535e-321	0.002719291475037654	7.855488051672614e-228	1.060819641356611e-158	0.9833736233182022	1.9056398595324485e-237	4.168539626133767e-164	0.013907085206760136	2.67e-321
EXO1_0_multinomial_train1.55	5.8628273201876956e-05	0.03313197310050132	3.295e-321	6.976803055635222e-282	2.1165271420982823e-99	3.0311133950133952e-05	0.9556368749600734	2.934373750815915e-55	0.01114221253227308	1e-321	2.1768987837018814e-147
EXO1_0_multinomial_train1.56	0.011779259428627384	0.028311002886940044	3.014e-321	6.3e-322	7.838665731338346e-136	0.03742286793503747	0.9224868697493952	2.46e-321	1.25e-321	1.58e-321	5.859613171188341e-118
EXO1_0_multinomial_train1.57	0.01805060686819892	3.4840706377760684e-21	3.523e-321	1.956e-321	7.10059932902945e-46	5.91675179590101e-113	0.9507543435233629	2.6975411673319173e-52	0.03119504960843811	1.265e-321	7.108458145464119e-75
EXO1_0_multinomial_train1.58	1.7066963732044126e-265	3.0758846822598167e-177	2.0185418672569016e-60	6.03e-322	2.579460566902584e-105	0.11636157903417192	0.8131338996100885	2.3385566252272904e-182	2.1264920063215577e-273	7.56e-322	0.07050452135573942
EXO1_0_multinomial_train1.59	4.4664e-320	3.7862e-319	1.2152600190887958e-182	7.9e-322	0.004075127823013151	0.17459465084856648	0.7903974741526699	0.001956798136512066	0.0074865283232323915	1.01e-321	0.02148942071600605
EXO1_0_multinomial_train1.60	9.449008831486857e-156	1.9095442411354688e-190	2.3582595765571803e-180	7.827322629701494e-47	1.8011101127077558e-147	5.7734063431419805e-22	0.9548656455818344	1.0013855511116326e-140	0.02324344438215772	3.8297109543305327e-264	0.02189091003600789
EXO1_0_multinomial_train1.61	2.017033864784272e-156	2.1653289651526547e-180	9.641821754602962e-192	6.747381329040026e-197	5.925810825370806e-39	1.3229915112866413e-90	0.9834473007835371	4.1961629330463897e-134	3.3615509199866655e-48	4.572497515738446e-145	0.016552699216462848
EXO1_0_multinomial_train1.62	1.081901581015668e-88	7.224444402201176e-09	8.404557406447703e-80	1.24e-321	5.996233066737499e-249	6.230739995247623e-19	0.9888524761788763	1.762653219775316e-90	4.5964545805362165e-05	1.042e-321	0.011101552050874083
