Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
MLH1_boot.33	0.9999999999999958	0.928	0.417	41.7%	0.07	38.311%	0.13741	0.897
MLH1_boot.34	0.9999999999999958	0.944	0.358	35.8%	0.059	33.628%	0.11713	0.917
MLH1_boot.35	0.9999999999999958	0.924	0.418	41.8%	0.07	38.642%	0.13297	0.889
MLH1_boot.36	0.9999999999999956	0.926	0.422	42.2%	0.069	38.158%	0.14564	0.892
MLH1_boot.37	0.9999999999999959	0.936	0.41	41.0%	0.066	36.216%	0.13849	0.91
MLH1_boot.38	0.9999999999999957	0.909	0.471	47.1%	0.079	42.476%	0.16791	0.871
MLH1_boot.39	0.9999999999999953	0.906	0.469	46.9%	0.081	43.141%	0.17659	0.867
MLH1_boot.40	0.9999999999999956	0.911	0.48	48.0%	0.08	42.231%	0.16731	0.877
MLH1_boot.41	0.9999999999999959	0.908	0.488	48.8%	0.077	42.086%	0.17965	0.866
MLH1_boot.42	0.9999999999999958	0.923	0.439	43.9%	0.071	39.162%	0.14896	0.887
MLH1_boot.43	0.9999999999999957	0.908	0.485	48.5%	0.081	42.748%	0.1795	0.872
MLH1_boot.44	0.9999999999999956	0.913	0.479	47.9%	0.081	42.282%	0.1734	0.882
MLH1_boot.45	0.9999999999999957	0.905	0.48	48.0%	0.081	43.032%	0.17348	0.867
MLH1_boot.46	0.9999999999999951	0.906	0.492	49.2%	0.082	43.34%	0.17982	0.869
MLH1_boot.47	0.9999999999999962	0.919	0.473	47.3%	0.074	40.258%	0.16799	0.884
MLH1_boot.48	0.9999999999999952	0.918	0.463	46.3%	0.074	40.191%	0.1588	0.883
MLH1_boot.49	0.9999999999999949	0.916	0.449	44.9%	0.075	40.716%	0.15319	0.88
MLH1_boot.50	0.9999999999999956	0.921	0.45	45.0%	0.071	39.341%	0.15569	0.884
MLH1_boot.51	0.9999999999999954	0.921	0.451	45.1%	0.075	40.114%	0.15936	0.89
MLH1_boot.52	0.9999999999999954	0.912	0.456	45.6%	0.077	41.725%	0.15759	0.874
MLH1_real	0.9999999999999964	0.913	0.452	45.2%	0.08	42.098%	0.15961	0.881
MLH1_real.1	0.9999999999999958	0.937	0.38	38.0%	0.063	35.503%	0.11522	0.907
MLH1_real.2	0.9999999999999954	0.923	0.436	43.6%	0.072	39.155%	0.13415	0.89
MSH2_boot	0.999999999999996	0.937	0.386	38.6%	0.068	36.473%	0.13437	0.915
MSH2_boot.1	0.999999999999996	0.928	0.433	43.3%	0.077	39.609%	0.16982	0.909
MSH2_boot.2	0.9999999999999956	0.942	0.389	38.9%	0.068	35.751%	0.1345	0.927
MSH2_boot.3	0.9999999999999961	0.935	0.41	41.0%	0.071	37.411%	0.1537	0.915
MSH2_boot.4	0.999999999999996	0.935	0.421	42.1%	0.071	37.456%	0.14616	0.916
MSH2_boot.5	0.9999999999999961	0.937	0.401	40.1%	0.069	36.602%	0.13644	0.917
MSH2_boot.6	0.9999999999999958	0.945	0.4	40.0%	0.063	34.27%	0.13696	0.925
MSH2_boot.7	0.9999999999999958	0.939	0.409	40.9%	0.068	36.315%	0.13816	0.919
MSH2_boot.8	0.9999999999999957	0.931	0.403	40.3%	0.073	38.116%	0.1382	0.911
MSH2_boot.9	0.999999999999996	0.935	0.41	41.0%	0.07	37.086%	0.13684	0.914
MSH2_boot.10	0.9999999999999961	0.936	0.411	41.1%	0.071	37.283%	0.14585	0.918
MSH2_boot.11	0.9999999999999954	0.934	0.39	39.0%	0.072	37.641%	0.12929	0.915
MSH2_boot.12	0.9999999999999952	0.924	0.413	41.3%	0.077	40.113%	0.14243	0.901
MSH2_boot.13	0.9999999999999958	0.933	0.426	42.6%	0.073	37.871%	0.14927	0.916
MSH2_boot.14	0.999999999999996	0.943	0.389	38.9%	0.066	35.181%	0.1372	0.927
MSH2_boot.15	0.9999999999999957	0.945	0.396	39.6%	0.066	34.896%	0.13351	0.93
MSH2_boot.16	0.9999999999999956	0.938	0.405	40.5%	0.068	36.241%	0.14091	0.917
MSH2_boot.17	0.9999999999999957	0.937	0.417	41.7%	0.071	37.162%	0.14514	0.92
MSH2_boot.18	0.9999999999999956	0.928	0.438	43.8%	0.076	39.461%	0.15386	0.907
MSH2_boot.19	0.9999999999999962	0.935	0.419	41.9%	0.071	37.507%	0.14583	0.915
MSH2_boot.20	0.9999999999999963	0.939	0.405	40.5%	0.067	35.895%	0.13971	0.919
MSH2_boot.21	0.9999999999999962	0.914	0.462	46.2%	0.082	42.253%	0.15986	0.887
MSH2_boot.22	0.9999999999999962	0.917	0.457	45.7%	0.083	42.051%	0.15592	0.895
MSH2_boot.23	0.9999999999999963	0.917	0.474	47.4%	0.084	42.152%	0.16175	0.896
MSH2_boot.24	0.9999999999999958	0.918	0.47	47.0%	0.081	41.466%	0.15574	0.895
MSH2_boot.25	0.9999999999999962	0.917	0.462	46.2%	0.08	41.366%	0.1604	0.891
MSH2_boot.26	0.9999999999999962	0.919	0.476	47.6%	0.083	41.871%	0.16088	0.898
MSH2_boot.27	0.9999999999999964	0.929	0.457	45.7%	0.076	39.173%	0.15467	0.91
MSH2_boot.28	0.9999999999999962	0.921	0.451	45.1%	0.08	41.036%	0.15478	0.899
MSH2_boot.29	0.9999999999999962	0.914	0.438	43.8%	0.083	42.203%	0.15193	0.89
MSH2_boot.30	0.9999999999999962	0.927	0.467	46.7%	0.078	39.717%	0.15868	0.91
MSH2_boot.31	0.9999999999999962	0.921	0.443	44.3%	0.08	41.014%	0.15013	0.898
MSH2_boot.32	0.9999999999999961	0.93	0.452	45.2%	0.075	38.954%	0.151	0.91
MSH2_boot.33	0.9999999999999968	0.916	0.481	48.1%	0.085	42.626%	0.17192	0.895
MSH2_boot.34	0.9999999999999962	0.92	0.478	47.8%	0.078	40.712%	0.16704	0.894
MSH2_real	0.999999999999996	0.942	0.383	38.3%	0.067	35.566%	0.12366	0.925
MSH2_real.1	0.9999999999999963	0.925	0.446	44.6%	0.078	40.151%	0.13872	0.904
MSH6_boot	0.9999999999999976	0.907	0.454	45.4%	0.08	42.694%	0.16912	0.869
MSH6_boot.1	0.9999999999999978	0.919	0.449	44.9%	0.075	40.257%	0.16915	0.886
MSH6_boot.2	0.9999999999999973	0.912	0.471	47.1%	0.078	41.9%	0.17377	0.876
MSH6_boot.3	0.9999999999999971	0.907	0.468	46.8%	0.089	44.274%	0.16791	0.882
MSH6_boot.4	0.9999999999999976	0.922	0.436	43.6%	0.073	39.424%	0.16336	0.89
MSH6_boot.5	0.9999999999999957	0.915	0.413	41.3%	0.076	41.059%	0.14861	0.88
MSH6_boot.6	0.9999999999999958	0.92	0.435	43.5%	0.075	40.149%	0.15686	0.889
MSH6_boot.7	0.9999999999999971	0.919	0.419	41.9%	0.075	40.292%	0.15341	0.886
MSH6_boot.8	0.9999999999999967	0.928	0.425	42.5%	0.07	38.113%	0.14314	0.898
MSH6_boot.9	0.9999999999999959	0.924	0.429	42.9%	0.075	39.826%	0.1476	0.896
MSH6_boot.10	0.9999999999999959	0.93	0.43	43.0%	0.07	37.882%	0.1433	0.903
MSH6_boot.11	0.9999999999999976	0.912	0.442	44.2%	0.08	42.142%	0.16703	0.879
MSH6_boot.12	0.9999999999999973	0.929	0.409	40.9%	0.071	37.955%	0.14261	0.904
MSH6_boot.13	0.9999999999999969	0.915	0.443	44.3%	0.077	41.186%	0.16841	0.88
MSH6_boot.14	0.9999999999999972	0.903	0.432	43.2%	0.083	43.807%	0.1625	0.865
MSH6_boot.15	0.9999999999999971	0.919	0.43	43.0%	0.075	40.312%	0.15281	0.886
MSH6_boot.16	0.9999999999999973	0.913	0.454	45.4%	0.079	42.023%	0.16884	0.879
MSH6_boot.17	0.9999999999999962	0.904	0.467	46.7%	0.083	43.49%	0.16783	0.868
MSH6_boot.18	0.9999999999999973	0.912	0.435	43.5%	0.081	42.412%	0.17027	0.88
MSH6_boot.19	0.9999999999999954	0.922	0.427	42.7%	0.074	39.767%	0.14415	0.891
MSH6_boot.20	0.9999999999999969	0.93	0.407	40.7%	0.068	37.281%	0.13865	0.901
MSH6_boot.21	0.9999999999999953	0.923	0.411	41.1%	0.073	39.533%	0.13963	0.891
MSH6_boot.22	0.9999999999999976	0.918	0.449	44.9%	0.077	40.83%	0.16187	0.887
MSH6_boot.23	0.9999999999999974	0.929	0.434	43.4%	0.067	37.355%	0.1578	0.896
MSH6_boot.24	0.9999999999999969	0.903	0.489	48.9%	0.085	44.14%	0.19297	0.868
MSH6_boot.25	0.9999999999999962	0.93	0.407	40.7%	0.067	37.371%	0.14121	0.897
MSH6_boot.26	0.9999999999999973	0.911	0.451	45.1%	0.081	42.378%	0.1612	0.879
MSH6_boot.27	0.9999999999999961	0.922	0.433	43.3%	0.073	39.437%	0.14876	0.89
MSH6_boot.28	0.9999999999999974	0.923	0.451	45.1%	0.074	39.528%	0.16479	0.895
MSH6_boot.29	0.9999999999999953	0.903	0.475	47.5%	0.078	43.36%	0.17905	0.855
MSH6_boot.30	0.9999999999999961	0.923	0.462	46.2%	0.07	38.781%	0.16668	0.887
MSH6_boot.31	0.9999999999999957	0.908	0.451	45.1%	0.078	42.407%	0.17751	0.867
MSH6_boot.32	0.9999999999999962	0.91	0.475	47.5%	0.077	41.987%	0.17592	0.87
MSH6_boot.33	0.9999999999999958	0.9	0.471	47.1%	0.083	44.101%	0.18242	0.858
MSH6_boot.34	0.999999999999997	0.9	0.513	51.3%	0.083	44.108%	0.20364	0.858
MSH6_boot.35	0.9999999999999964	0.896	0.486	48.6%	0.092	46.092%	0.20443	0.865
MSH6_boot.36	0.999999999999996	0.913	0.469	46.9%	0.074	41.221%	0.17536	0.87
MSH6_boot.37	0.9999999999999958	0.91	0.459	45.9%	0.076	41.716%	0.16891	0.868
MSH6_boot.38	0.9999999999999961	0.919	0.482	48.2%	0.073	39.932%	0.18045	0.883
MSH6_boot.39	0.9999999999999958	0.919	0.459	45.9%	0.075	40.362%	0.16375	0.887
MSH6_boot.40	0.9999999999999964	0.922	0.443	44.3%	0.073	39.642%	0.16509	0.889
MSH6_boot.41	0.9999999999999956	0.92	0.455	45.5%	0.071	39.475%	0.17034	0.881
MSH6_boot.42	0.9999999999999973	0.916	0.461	46.1%	0.075	40.741%	0.17812	0.879
MSH6_boot.43	0.9999999999999957	0.913	0.482	48.2%	0.077	41.364%	0.17281	0.877
MSH6_boot.44	0.9999999999999956	0.922	0.443	44.3%	0.072	39.292%	0.15758	0.889
MSH6_boot.45	0.9999999999999968	0.907	0.476	47.6%	0.078	42.464%	0.18226	0.864
MSH6_boot.46	0.9999999999999967	0.924	0.442	44.2%	0.071	38.993%	0.15836	0.89
MSH6_boot.47	0.9999999999999971	0.913	0.473	47.3%	0.077	41.579%	0.16965	0.877
MSH6_boot.48	0.9999999999999963	0.918	0.41	41.0%	0.076	40.604%	0.15111	0.886
MSH6_boot.49	0.9999999999999961	0.915	0.471	47.1%	0.076	41.06%	0.17091	0.879
MSH6_boot.50	0.9999999999999964	0.918	0.446	44.6%	0.073	40.366%	0.16902	0.879
MSH6_boot.51	0.9999999999999969	0.915	0.476	47.6%	0.075	41.013%	0.18384	0.876
MSH6_boot.52	0.9999999999999964	0.913	0.44	44.0%	0.077	41.43%	0.17122	0.877
MSH6_boot.53	0.9999999999999964	0.923	0.434	43.4%	0.074	39.807%	0.14969	0.892
MSH6_boot.54	0.999999999999996	0.911	0.468	46.8%	0.076	41.563%	0.1739	0.871
MSH6_boot.55	0.9999999999999968	0.919	0.456	45.6%	0.073	39.922%	0.17591	0.883
MSH6_boot.56	0.9999999999999958	0.919	0.431	43.1%	0.072	40.044%	0.15212	0.88
MSH6_boot.57	0.9999999999999956	0.918	0.463	46.3%	0.076	40.582%	0.16539	0.886
MSH6_boot.58	0.9999999999999959	0.918	0.473	47.3%	0.072	39.848%	0.17762	0.879
MSH6_boot.59	0.999999999999997	0.925	0.444	44.4%	0.072	39.072%	0.15819	0.893
MSH6_boot.60	0.9999999999999967	0.915	0.456	45.6%	0.08	41.743%	0.18603	0.886
MSH6_boot.61	0.9999999999999961	0.909	0.487	48.7%	0.077	41.93%	0.18043	0.868
MSH6_boot.62	0.9999999999999959	0.921	0.437	43.7%	0.073	39.498%	0.16282	0.889
MSH6_boot.63	0.9999999999999972	0.926	0.439	43.9%	0.069	38.119%	0.16475	0.892
MSH6_boot.64	0.9999999999999962	0.92	0.468	46.8%	0.073	39.754%	0.17254	0.886
MSH6_boot.65	0.9999999999999978	0.941	0.384	38.4%	0.064	35.051%	0.12553	0.918
MSH6_boot.66	0.9999999999999996	0.927	0.429	42.9%	0.072	38.641%	0.15382	0.899
MSH6_boot.67	0.9999999999999996	0.931	0.447	44.7%	0.07	37.607%	0.15644	0.906
MSH6_boot.68	0.9999999999999958	0.929	0.426	42.6%	0.068	37.486%	0.15065	0.898
MSH6_boot.69	0.9999999999999998	0.929	0.424	42.4%	0.072	38.219%	0.14641	0.905
MSH6_boot.70	0.9999999999999993	0.934	0.419	41.9%	0.066	36.398%	0.14004	0.905
MSH6_boot.71	0.9999999999999954	0.935	0.398	39.8%	0.066	36.318%	0.13817	0.908
