Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
UNG_boot.49	2.49E-102	1.08E-01	4.49E-02	1.69E-02	1.79E-01	1.53E-01	1.26E-01	2.08E-02	1.54E-01
UNG_boot.50	1.13E-01	1.29E-01	0.00E+00	0.00E+00	1.21E-02	1.20E-01	4.94E-02	5.70E-02	4.98E-02
UNG_boot.51	2.88E-02	9.52E-02	6.00E-02	1.45E-02	1.44E-01	1.50E-01	1.03E-01	2.16E-02	1.21E-01
UNG_boot.52	3.08E-02	9.11E-02	5.16E-02	2.27E-04	1.49E-01	1.44E-01	1.06E-01	1.14E-02	1.33E-01
UNG_boot.53	3.27E-02	1.02E-01	5.66E-02	2.75E-02	1.43E-01	1.49E-01	1.10E-01	1.60E-02	1.20E-01
UNG_boot.54	1.73E-01	1.35E-02	1.28E-73	8.39E-02	2.33E-02	3.70E-02	1.82E-01	2.78E-02	2.07E-01
UNG_boot.55	1.59E-01	3.45E-02	4.92E-03	8.70E-02	4.01E-02	3.26E-02	1.71E-01	3.55E-02	1.85E-01
UNG_boot.56	1.77E-01	1.19E-02	1.18E-03	8.11E-02	1.85E-02	3.53E-02	1.86E-01	2.62E-02	2.10E-01
UNG_boot.57	1.81E-01	8.17E-24	7.85E-03	8.87E-02	1.93E-02	3.90E-02	1.90E-01	3.37E-02	2.18E-01
UNG_boot.58	1.77E-01	5.25E-03	9.45E-03	8.82E-02	2.60E-02	3.53E-02	1.87E-01	3.66E-02	2.08E-01
UNG_boot.59	1.60E-01	1.21E-02	7.92E-03	9.37E-02	2.97E-02	2.93E-02	1.76E-01	3.59E-02	1.92E-01
UNG_boot.60	1.56E-01	1.75E-02	7.63E-03	9.87E-02	3.24E-02	3.11E-02	1.79E-01	3.93E-02	1.95E-01
UNG_boot.61	1.77E-01	5.21E-03	6.58E-03	8.57E-02	2.61E-02	3.78E-02	1.88E-01	3.23E-02	2.10E-01
UNG_boot.62	1.92E-01	1.46E-08	0.00E+00	8.16E-02	2.08E-02	4.46E-02	1.90E-01	2.58E-02	2.17E-01
UNG_boot.63	1.83E-01	7.45E-11	2.50E-03	8.20E-02	1.76E-02	3.98E-02	1.93E-01	2.75E-02	2.24E-01
UNG_boot.64	1.60E-01	3.02E-02	1.63E-03	8.37E-02	3.71E-02	3.16E-02	1.72E-01	3.17E-02	1.88E-01
UNG_boot.65	1.76E-01	2.70E-65	1.05E-02	1.00E-01	1.63E-02	3.72E-02	1.88E-01	3.56E-02	2.25E-01
UNG_boot.66	1.75E-01	2.22E-11	1.19E-02	9.30E-02	2.25E-02	3.60E-02	1.87E-01	3.81E-02	2.13E-01
UNG_boot.67	1.64E-01	1.04E-02	1.03E-02	9.45E-02	2.90E-02	2.92E-02	1.78E-01	3.72E-02	1.94E-01
UNG_boot.68	1.73E-01	8.99E-61	6.03E-03	8.20E-02	1.64E-02	3.58E-02	1.85E-01	3.06E-02	2.14E-01
UNG_boot.69	1.46E-01	1.26E-02	4.64E-03	8.22E-02	3.17E-02	3.46E-02	1.66E-01	3.00E-02	1.93E-01
UNG_boot.70	1.47E-01	3.87E-02	1.52E-153	8.70E-02	4.32E-02	2.69E-02	1.69E-01	3.16E-02	1.80E-01
UNG_boot.71	1.63E-01	9.48E-03	1.15E-02	9.69E-02	2.65E-02	3.00E-02	1.79E-01	3.85E-02	1.96E-01
UNG_boot.72	1.66E-01	1.66E-02	0.00E+00	8.09E-02	2.56E-02	3.10E-02	1.78E-01	2.54E-02	1.97E-01
UNG_boot.73	1.77E-01	9.53E-62	9.66E-03	8.69E-02	1.86E-02	3.86E-02	1.90E-01	3.53E-02	2.18E-01
UNG_boot.74	1.71E-01	1.01E-63	5.92E-03	8.02E-02	1.66E-02	3.60E-02	1.83E-01	2.99E-02	2.12E-01
UNG_boot.75	1.77E-01	6.58E-03	5.98E-03	8.48E-02	2.51E-02	3.69E-02	1.88E-01	3.21E-02	2.10E-01
UNG_boot.76	1.72E-01	4.02E-15	3.92E-03	8.91E-02	2.09E-02	3.73E-02	1.84E-01	3.22E-02	2.14E-01
UNG_boot.77	1.73E-01	5.44E-03	1.17E-02	9.26E-02	2.63E-02	3.48E-02	1.86E-01	3.86E-02	2.05E-01
UNG_boot.78	1.62E-01	2.79E-02	4.83E-03	9.29E-02	3.49E-02	2.97E-02	1.75E-01	3.41E-02	1.92E-01
UNG_boot.79	1.67E-01	1.90E-02	1.23E-02	1.05E-01	3.22E-02	3.41E-02	1.85E-01	4.35E-02	2.00E-01
UNG_boot.80	1.73E-01	2.09E-02	0.00E+00	8.15E-02	3.01E-02	3.96E-02	1.87E-01	2.88E-02	2.05E-01
UNG_boot.81	1.72E-01	2.18E-24	6.75E-03	9.22E-02	1.56E-02	3.50E-02	1.86E-01	3.16E-02	2.19E-01
UNG_boot.82	1.72E-01	2.41E-44	6.22E-03	9.15E-02	1.28E-02	3.25E-02	1.84E-01	3.15E-02	2.20E-01
UNG_boot.83	1.63E-01	2.51E-02	1.56E-03	8.37E-02	3.14E-02	3.30E-02	1.76E-01	3.05E-02	1.96E-01
UNG_boot.84	1.75E-01	2.11E-02	2.77E-72	8.93E-02	2.70E-02	3.93E-02	1.88E-01	3.19E-02	2.11E-01
UNG_boot.85	1.62E-01	2.45E-03	1.19E-02	9.68E-02	2.26E-02	2.99E-02	1.78E-01	3.84E-02	2.01E-01
UNG_boot.86	1.80E-01	5.64E-03	8.31E-03	9.13E-02	2.64E-02	3.60E-02	1.91E-01	3.55E-02	2.13E-01
UNG_boot.87	1.68E-01	1.61E-02	1.06E-02	9.20E-02	3.26E-02	3.46E-02	1.83E-01	4.05E-02	1.98E-01
UNG_boot.88	1.89E-01	4.08E-19	8.60E-03	9.31E-02	2.10E-02	4.22E-02	1.99E-01	3.53E-02	2.29E-01
UNG_boot.89	1.79E-01	3.35E-04	2.91E-03	8.21E-02	1.55E-02	3.85E-02	1.90E-01	2.73E-02	2.23E-01
UNG_boot.90	1.71E-01	2.16E-02	0.00E+00	8.47E-02	3.02E-02	3.65E-02	1.85E-01	2.79E-02	2.04E-01
UNG_boot.91	1.80E-01	2.28E-17	6.24E-03	8.62E-02	2.44E-02	3.92E-02	1.88E-01	3.19E-02	2.14E-01
UNG_boot.92	1.86E-01	1.50E-02	1.94E-03	8.37E-02	1.99E-02	3.91E-02	1.95E-01	2.85E-02	2.19E-01
UNG_boot.93	1.73E-01	2.13E-02	8.66E-03	1.04E-01	3.62E-02	3.50E-02	1.85E-01	4.01E-02	2.03E-01
UNG_boot.94	1.60E-01	1.29E-02	4.60E-03	9.50E-02	2.62E-02	3.10E-02	1.78E-01	3.56E-02	2.00E-01
UNG_boot.95	1.77E-01	1.12E-02	7.20E-03	9.04E-02	2.82E-02	3.58E-02	1.89E-01	3.48E-02	2.08E-01
UNG_boot.96	1.69E-01	6.28E-35	7.10E-03	9.13E-02	1.49E-02	3.09E-02	1.82E-01	3.25E-02	2.15E-01
UNG_boot.97	1.82E-01	9.27E-03	0.00E+00	7.73E-02	1.45E-02	3.96E-02	1.90E-01	2.43E-02	2.19E-01
UNG_boot.98	1.71E-01	1.92E-02	6.31E-03	9.67E-02	3.26E-02	3.35E-02	1.81E-01	3.55E-02	2.01E-01
UNG_boot.99	1.56E-01	2.86E-02	6.21E-03	9.72E-02	4.09E-02	2.77E-02	1.75E-01	3.90E-02	1.87E-01
UNG_boot.100	1.75E-01	3.41E-03	0.00E+00	7.29E-02	7.91E-03	3.77E-02	1.86E-01	2.14E-02	2.23E-01
UNG_boot.101	1.72E-01	2.03E-02	8.19E-04	8.55E-02	2.77E-02	3.57E-02	1.79E-01	3.07E-02	2.03E-01
UNG_boot.102	1.67E-01	2.13E-02	0.00E+00	8.39E-02	3.09E-02	3.76E-02	1.78E-01	2.87E-02	2.00E-01
UNG_boot.103	1.55E-01	4.06E-02	6.79E-03	1.10E-01	4.87E-02	3.45E-02	1.77E-01	4.29E-02	1.92E-01
UNG_boot.104	1.80E-01	1.99E-03	4.23E-03	8.72E-02	2.82E-02	4.32E-02	1.87E-01	3.34E-02	2.08E-01
UNG_boot.105	1.83E-01	4.78E-03	2.19E-147	7.92E-02	1.82E-02	4.30E-02	1.90E-01	2.61E-02	2.16E-01
UNG_boot.106	1.34E-01	1.44E-02	1.31E-02	9.39E-02	3.08E-02	2.39E-02	1.77E-01	4.93E-02	1.76E-01
UNG_boot.107	1.82E-01	3.70E-31	7.65E-03	9.92E-02	1.61E-02	3.75E-02	1.93E-01	3.35E-02	2.31E-01
UNG_boot.108	1.53E-01	3.33E-02	2.43E-03	9.77E-02	3.92E-02	2.68E-02	1.68E-01	3.79E-02	1.84E-01
UNG_boot.109	1.32E-01	9.57E-03	1.69E-02	1.02E-01	2.95E-02	2.54E-02	1.64E-01	4.78E-02	1.75E-01
UNG_boot.110	1.88E-01	1.77E-02	1.89E-03	8.51E-02	2.72E-02	3.78E-02	1.94E-01	2.95E-02	2.13E-01
UNG_boot.111	1.57E-01	3.31E-02	8.01E-03	9.84E-02	4.58E-02	2.77E-02	1.77E-01	4.05E-02	1.85E-01
UNG_boot.112	1.86E-01	1.26E-02	8.64E-03	9.26E-02	2.75E-02	3.93E-02	1.96E-01	3.65E-02	2.15E-01
UNG_boot.113	1.71E-01	2.31E-03	7.29E-03	8.53E-02	2.07E-02	3.36E-02	1.83E-01	3.27E-02	2.08E-01
UNG_boot.114	1.64E-01	3.14E-114	2.12E-02	1.09E-01	2.52E-02	3.31E-02	1.84E-01	4.83E-02	2.11E-01
UNG_boot.115	1.61E-01	2.31E-02	1.76E-02	1.09E-01	3.83E-02	3.14E-02	1.83E-01	5.06E-02	1.89E-01
UNG_boot.116	1.53E-01	1.58E-02	1.13E-02	1.05E-01	2.99E-02	3.00E-02	1.78E-01	4.65E-02	1.93E-01
UNG_boot.117	1.72E-01	4.80E-03	1.38E-02	1.04E-01	2.37E-02	3.35E-02	1.86E-01	4.10E-02	2.10E-01
UNG_boot.118	1.55E-01	2.94E-02	4.59E-03	1.03E-01	4.07E-02	3.27E-02	1.70E-01	4.24E-02	1.89E-01
UNG_boot.119	1.68E-01	1.00E-02	1.62E-02	1.15E-01	2.83E-02	3.33E-02	1.85E-01	5.00E-02	2.08E-01
UNG_boot.120	1.63E-01	1.23E-39	1.87E-02	1.04E-01	2.40E-02	3.04E-02	1.82E-01	4.58E-02	2.07E-01
UNG_boot.121	1.80E-01	1.17E-03	1.41E-02	9.43E-02	2.74E-02	3.62E-02	1.85E-01	4.25E-02	2.02E-01
UNG_boot.122	1.67E-01	2.22E-02	3.70E-25	9.50E-02	3.21E-02	3.97E-02	1.84E-01	3.83E-02	2.07E-01
UNG_boot.123	1.79E-01	1.14E-02	1.54E-02	1.09E-01	2.92E-02	3.36E-02	1.93E-01	4.52E-02	2.10E-01
UNG_boot.124	1.63E-01	7.74E-03	5.25E-03	8.68E-02	2.05E-02	3.23E-02	1.78E-01	3.29E-02	2.02E-01
UNG_boot.125	1.63E-01	4.18E-02	6.69E-60	1.07E-01	4.88E-02	3.62E-02	1.73E-01	4.15E-02	1.96E-01
UNG_boot.126	1.59E-01	4.57E-02	6.02E-03	9.48E-02	5.08E-02	3.50E-02	1.73E-01	4.26E-02	1.83E-01
UNG_boot.127	1.62E-01	6.84E-05	1.67E-02	1.06E-01	2.39E-02	3.15E-02	1.80E-01	4.56E-02	2.08E-01
UNG_boot.128	1.59E-01	6.27E-03	1.94E-02	1.06E-01	2.69E-02	2.89E-02	1.79E-01	4.82E-02	1.96E-01
UNG_boot.129	1.98E-01	2.11E-02	2.85E-03	8.75E-02	2.97E-02	4.61E-02	2.02E-01	3.19E-02	2.24E-01
UNG_boot.130	1.57E-01	2.27E-02	1.49E-02	1.07E-01	3.79E-02	3.01E-02	1.77E-01	4.91E-02	1.85E-01
UNG_boot.131	1.50E-01	1.73E-02	1.32E-02	9.65E-02	3.35E-02	2.51E-02	1.73E-01	4.16E-02	1.81E-01
UNG_boot.132	1.77E-01	1.39E-02	1.26E-02	1.05E-01	2.83E-02	3.42E-02	1.90E-01	4.12E-02	2.09E-01
UNG_boot.133	1.65E-01	1.02E-02	1.43E-02	1.08E-01	2.75E-02	3.15E-02	1.83E-01	4.57E-02	2.03E-01
UNG_boot.134	1.45E-01	2.23E-02	6.03E-04	1.06E-01	3.12E-02	3.14E-02	1.73E-01	4.48E-02	1.93E-01
UNG_boot.135	1.65E-01	2.73E-02	1.14E-02	1.06E-01	3.78E-02	3.11E-02	1.81E-01	4.62E-02	1.91E-01
UNG_boot.136	1.60E-01	3.81E-02	1.99E-03	9.73E-02	4.57E-02	3.77E-02	1.71E-01	4.36E-02	1.92E-01
UNG_boot.137	1.65E-01	6.41E-35	4.67E-03	8.64E-02	2.31E-02	3.53E-02	1.72E-01	3.39E-02	1.96E-01
UNG_boot.138	1.58E-01	1.33E-02	8.63E-03	1.06E-01	2.90E-02	3.21E-02	1.77E-01	4.44E-02	1.99E-01
UNG_boot.139	1.41E-01	3.78E-02	4.16E-03	1.04E-01	4.75E-02	2.84E-02	1.67E-01	4.36E-02	1.80E-01
UNG_boot.140	1.58E-01	2.11E-03	1.71E-02	1.01E-01	2.47E-02	2.77E-02	1.78E-01	4.42E-02	1.96E-01
UNG_boot.141	1.83E-01	8.68E-03	8.94E-03	9.15E-02	2.25E-02	3.78E-02	1.94E-01	3.61E-02	2.17E-01
UNG_boot.142	1.55E-01	2.04E-02	1.28E-02	1.12E-01	3.51E-02	3.09E-02	1.81E-01	5.13E-02	1.92E-01
UNG_boot.143	1.59E-01	1.51E-02	1.44E-02	1.03E-01	3.50E-02	2.93E-02	1.82E-01	4.60E-02	1.92E-01
UNG_boot.144	1.63E-01	1.65E-02	2.47E-02	1.10E-01	3.43E-02	2.89E-02	1.82E-01	5.49E-02	1.88E-01
UNG_boot.145	1.75E-01	1.60E-02	1.39E-02	9.51E-02	3.04E-02	3.38E-02	1.88E-01	4.25E-02	1.98E-01
UNG_boot.146	1.70E-01	3.45E-02	1.07E-02	9.56E-02	4.51E-02	3.62E-02	1.80E-01	4.42E-02	1.90E-01
UNG_boot.147	1.90E-01	6.14E-03	1.13E-02	9.65E-02	2.52E-02	4.04E-02	1.99E-01	3.99E-02	2.24E-01
UNG_boot.148	1.63E-01	1.57E-02	8.40E-03	1.02E-01	2.84E-02	3.23E-02	1.80E-01	4.10E-02	1.99E-01
UNG_boot.149	1.82E-01	7.51E-03	1.47E-02	9.75E-02	2.38E-02	3.81E-02	1.94E-01	4.25E-02	2.14E-01
UNG_boot.150	1.79E-01	1.85E-02	9.21E-03	9.08E-02	3.16E-02	3.79E-02	1.91E-01	3.78E-02	2.02E-01
UNG_boot.151	1.60E-01	3.87E-02	1.24E-51	9.05E-02	4.57E-02	2.99E-02	1.76E-01	3.08E-02	1.86E-01
UNG_boot.152	2.59E-02	6.90E-02	1.17E-01	1.31E-01	8.74E-03	1.34E-03	7.39E-02	1.61E-01	3.93E-02
UNG_boot.153	1.80E-01	1.58E-03	8.34E-02	1.60E-01	7.20E-02	6.76E-02	2.47E-02	5.57E-02	3.40E-02
UNG_boot.154	1.87E-01	1.92E-03	7.64E-02	1.66E-01	7.13E-02	6.71E-02	2.96E-02	5.08E-02	3.71E-02
UNG_real	1.35E-02	1.44E-01	9.05E-02	9.74E-02	8.80E-02	5.91E-02	5.58E-02	8.52E-03	8.16E-02
UNG_real.1	4.59E-02	1.49E-01	4.90E-02	8.87E-02	5.37E-02	1.27E-01	8.02E-02	4.60E-02	4.26E-02
UNG_real.2	1.20E-01	5.83E-02	1.26E-01	3.78E-02	1.36E-02	7.89E-02	5.38E-02	9.30E-02	1.34E-01
ATP2B4_boot	1.97E-01	2.98E-02	7.71E-02	1.71E-01	7.56E-02	1.19E-01	0.00E+00	1.00E-01	2.39E-02
ATP2B4_boot.1	2.35E-01	4.21E-35	1.35E-01	1.75E-01	8.00E-02	1.05E-01	0.00E+00	1.00E-01	4.63E-02
ATP2B4_boot.2	0.00E+00	1.54E-01	4.80E-02	9.70E-02	6.36E-02	1.35E-01	1.26E-01	5.44E-02	3.80E-02
ATP2B4_boot.3	9.85E-83	1.51E-01	1.19E-01	1.38E-01	1.11E-01	1.02E-01	8.80E-02	6.94E-02	8.41E-02
ATP2B4_boot.4	1.32E-01	7.29E-02	1.45E-01	4.64E-02	4.42E-02	7.94E-02	3.27E-02	9.41E-02	1.67E-01
ATP2B4_boot.5	0.00E+00	6.53E-02	9.05E-02	1.72E-01	7.43E-03	2.09E-02	8.02E-02	1.62E-01	2.79E-02
ATP2B4_boot.6	0.00E+00	6.56E-02	8.28E-02	1.59E-01	2.88E-03	3.30E-02	7.88E-02	1.65E-01	4.19E-02
ATP2B4_boot.7	0.00E+00	1.50E-01	3.12E-02	1.16E-01	6.53E-02	1.35E-01	1.68E-01	7.43E-02	2.71E-02
ATP2B4_boot.8	2.18E-01	7.88E-03	8.38E-02	1.73E-01	7.92E-02	1.06E-01	0.00E+00	9.76E-02	3.97E-02
ATP2B4_boot.9	1.38E-01	6.66E-02	1.48E-01	5.40E-02	3.31E-02	8.49E-02	3.35E-02	9.59E-02	1.46E-01
ATP2B4_boot.10	0.00E+00	1.51E-01	4.53E-02	1.14E-01	7.15E-02	1.37E-01	1.81E-01	7.55E-02	4.76E-02
ATP2B4_boot.11	1.94E-01	2.47E-02	7.75E-02	1.70E-01	7.80E-02	9.86E-02	2.60E-58	9.10E-02	3.03E-02
ATP2B4_boot.12	2.86E-134	1.49E-01	3.77E-02	1.29E-01	6.86E-02	1.41E-01	1.93E-01	7.70E-02	2.50E-02
ATP2B4_boot.13	0.00E+00	1.55E-01	4.88E-02	1.15E-01	7.25E-02	1.41E-01	1.78E-01	7.92E-02	5.16E-02
ATP2B4_boot.14	0.00E+00	1.54E-01	5.15E-02	1.09E-01	7.04E-02	1.40E-01	1.55E-01	6.78E-02	4.89E-02
ATP2B4_boot.15	0.00E+00	1.48E-01	3.13E-02	1.15E-01	6.16E-02	1.34E-01	1.65E-01	7.60E-02	2.31E-02
ATP2B4_boot.16	0.00E+00	1.52E-01	4.28E-02	1.13E-01	6.81E-02	1.35E-01	1.75E-01	7.50E-02	4.04E-02
ATP2B4_boot.17	0.00E+00	5.81E-02	8.31E-02	1.56E-01	8.83E-04	2.53E-02	8.03E-02	1.65E-01	3.47E-02
ATP2B4_boot.18	0.00E+00	1.56E-01	5.11E-02	1.09E-01	7.18E-02	1.40E-01	1.57E-01	7.29E-02	5.26E-02
ATP2B4_boot.19	0.00E+00	1.51E-01	4.53E-02	1.03E-01	6.57E-02	1.34E-01	1.46E-01	6.70E-02	4.27E-02
ATP2B4_boot.20	0.00E+00	7.47E-02	9.78E-02	1.80E-01	1.74E-02	9.44E-03	8.45E-02	1.68E-01	1.40E-02
ATP2B4_boot.21	9.07E-163	1.56E-01	1.22E-01	1.25E-01	1.02E-01	1.07E-01	6.90E-02	5.53E-02	9.18E-02
ATP2B4_boot.22	0.00E+00	1.47E-01	1.10E-01	1.26E-01	1.06E-01	9.61E-02	7.45E-02	5.63E-02	8.61E-02
ATP2B4_boot.23	0.00E+00	1.59E-01	4.04E-02	1.25E-01	6.83E-02	1.42E-01	1.91E-01	7.90E-02	3.47E-02
ATP2B4_boot.24	0.00E+00	1.44E-01	1.20E-01	1.23E-01	9.65E-02	9.42E-02	6.74E-02	4.10E-02	8.96E-02
ATP2B4_boot.25	1.99E-01	3.35E-02	7.81E-02	1.76E-01	8.43E-02	1.13E-01	1.98E-135	9.78E-02	3.31E-02
ATP2B4_boot.26	2.11E-01	1.60E-02	8.05E-02	1.71E-01	7.77E-02	9.90E-02	0.00E+00	9.48E-02	3.46E-02
ATP2B4_boot.27	1.89E-01	1.74E-02	8.26E-02	1.75E-01	7.59E-02	1.03E-01	1.91E-135	8.96E-02	3.54E-02
ATP2B4_boot.28	2.05E-01	3.19E-02	7.93E-02	1.77E-01	8.42E-02	1.11E-01	1.12E-148	1.02E-01	3.78E-02
ATP2B4_boot.29	0.00E+00	1.43E-01	1.16E-01	1.19E-01	9.41E-02	8.93E-02	6.52E-02	3.67E-02	9.04E-02
ATP2B4_boot.30	0.00E+00	1.44E-01	1.11E-01	1.28E-01	9.83E-02	9.61E-02	7.08E-02	4.44E-02	8.68E-02
ATP2B4_boot.31	9.72E-38	1.56E-01	1.23E-01	1.34E-01	1.04E-01	1.11E-01	8.35E-02	6.67E-02	8.99E-02
ATP2B4_boot.32	4.13E-125	1.46E-01	1.11E-01	1.22E-01	9.76E-02	9.73E-02	7.09E-02	4.73E-02	8.91E-02
ATP2B4_boot.33	1.92E-01	2.39E-02	7.95E-02	1.67E-01	7.78E-02	9.73E-02	2.43E-112	8.75E-02	2.88E-02
ATP2B4_boot.34	1.35E-01	7.42E-02	1.60E-01	5.58E-02	4.51E-02	8.04E-02	2.16E-02	9.38E-02	1.61E-01
ATP2B4_boot.35	1.65E-19	1.50E-01	1.20E-01	1.31E-01	1.06E-01	1.02E-01	7.88E-02	6.45E-02	8.39E-02
ATP2B4_boot.36	1.95E-01	1.68E-02	7.99E-02	1.67E-01	7.37E-02	9.70E-02	0.00E+00	9.33E-02	2.86E-02
ATP2B4_boot.37	0.00E+00	1.55E-01	4.90E-02	1.03E-01	6.79E-02	1.35E-01	1.44E-01	6.95E-02	5.07E-02
ATP2B4_boot.38	0.00E+00	4.68E-02	7.72E-02	1.56E-01	0.00E+00	2.27E-02	8.79E-02	1.57E-01	3.46E-02
ATP2B4_boot.39	0.00E+00	1.58E-01	4.60E-02	1.12E-01	6.86E-02	1.41E-01	1.62E-01	7.10E-02	3.84E-02
ATP2B4_boot.40	0.00E+00	1.47E-01	3.83E-02	1.16E-01	6.70E-02	1.32E-01	1.82E-01	7.37E-02	3.44E-02
ATP2B4_boot.41	1.42E-01	7.61E-02	1.57E-01	5.28E-02	3.67E-02	8.83E-02	2.60E-02	9.67E-02	1.50E-01
ATP2B4_boot.42	4.46E-54	1.51E-01	1.14E-01	1.28E-01	1.06E-01	1.01E-01	8.09E-02	6.55E-02	8.49E-02
ATP2B4_boot.43	0.00E+00	6.53E-02	8.06E-02	1.59E-01	6.74E-03	3.80E-02	8.01E-02	1.64E-01	4.72E-02
ATP2B4_boot.44	0.00E+00	1.53E-01	5.09E-02	1.12E-01	6.93E-02	1.36E-01	1.64E-01	7.66E-02	5.01E-02
ATP2B4_boot.45	0.00E+00	1.48E-01	1.07E-01	1.22E-01	1.03E-01	9.64E-02	7.17E-02	5.04E-02	8.76E-02
ATP2B4_boot.46	0.00E+00	1.46E-01	1.13E-01	1.30E-01	1.10E-01	9.46E-02	7.55E-02	5.35E-02	8.63E-02
ATP2B4_boot.47	9.77E-130	1.62E-01	1.15E-01	1.24E-01	9.50E-02	1.03E-01	6.49E-02	5.31E-02	9.48E-02
ATP2B4_boot.48	1.87E-01	2.53E-02	8.09E-02	1.78E-01	7.70E-02	1.11E-01	0.00E+00	9.33E-02	3.34E-02
ATP2B4_boot.49	0.00E+00	1.58E-01	4.94E-02	1.02E-01	6.54E-02	1.40E-01	1.37E-01	6.09E-02	4.14E-02
ATP2B4_boot.50	5.70E-66	1.47E-01	1.17E-01	1.29E-01	1.03E-01	1.00E-01	7.56E-02	5.49E-02	8.54E-02
ATP2B4_boot.51	1.36E-01	5.68E-02	1.48E-01	4.79E-02	3.46E-02	7.89E-02	4.89E-02	9.91E-02	1.37E-01
ATP2B4_boot.52	1.94E-01	1.72E-02	8.00E-02	1.65E-01	7.36E-02	9.60E-02	0.00E+00	8.58E-02	2.93E-02
ATP2B4_boot.53	0.00E+00	1.53E-01	4.61E-02	1.09E-01	7.08E-02	1.36E-01	1.60E-01	7.08E-02	4.54E-02
ATP2B4_boot.54	0.00E+00	1.55E-01	4.74E-02	1.08E-01	7.04E-02	1.39E-01	1.55E-01	7.44E-02	4.58E-02
ATP2B4_boot.55	3.53E-69	1.57E-01	1.15E-01	1.27E-01	1.03E-01	1.08E-01	7.85E-02	6.76E-02	8.90E-02
ATP2B4_boot.56	0.00E+00	6.71E-02	9.49E-02	1.80E-01	1.43E-02	1.61E-02	8.36E-02	1.67E-01	2.16E-02
ATP2B4_boot.57	0.00E+00	6.88E-02	8.98E-02	1.72E-01	1.35E-02	3.23E-02	7.99E-02	1.63E-01	3.97E-02
ATP2B4_boot.58	0.00E+00	6.52E-02	9.33E-02	1.81E-01	1.54E-02	1.70E-02	8.22E-02	1.63E-01	2.25E-02
ATP2B4_boot.59	0.00E+00	1.48E-01	3.70E-02	1.04E-01	6.27E-02	1.30E-01	1.59E-01	7.03E-02	3.25E-02
ATP2B4_boot.60	0.00E+00	1.58E-01	3.97E-02	1.24E-01	6.81E-02	1.42E-01	1.84E-01	7.75E-02	2.95E-02
ATP2B4_boot.61	1.37E-01	6.72E-02	1.47E-01	5.37E-02	3.29E-02	8.52E-02	4.15E-02	1.01E-01	1.44E-01
ATP2B4_boot.62	1.31E-01	5.75E-02	1.42E-01	4.73E-02	3.55E-02	7.77E-02	3.28E-02	9.19E-02	1.59E-01
ATP2B4_boot.63	1.14E-02	1.45E-01	3.73E-02	1.02E-01	6.19E-02	1.34E-01	1.48E-01	6.49E-02	2.58E-02
ATP2B4_boot.64	1.61E-143	1.48E-01	1.12E-01	1.22E-01	9.99E-02	1.00E-01	7.12E-02	5.15E-02	8.89E-02
ATP2B4_boot.65	0.00E+00	5.57E-02	8.67E-02	1.68E-01	2.80E-03	1.41E-02	9.16E-02	1.64E-01	2.64E-02
ATP2B4_boot.66	0.00E+00	1.49E-01	1.19E-01	1.17E-01	9.51E-02	9.99E-02	6.23E-02	4.56E-02	9.25E-02
ATP2B4_boot.67	1.35E-01	8.05E-02	1.63E-01	5.44E-02	5.22E-02	8.14E-02	2.05E-02	9.46E-02	1.82E-01
ATP2B4_boot.68	1.36E-01	6.96E-02	1.63E-01	5.14E-02	5.16E-02	8.13E-02	2.04E-02	9.40E-02	1.79E-01
ATP2B4_boot.69	1.99E-01	1.17E-02	8.18E-02	1.68E-01	7.48E-02	9.78E-02	0.00E+00	9.15E-02	3.34E-02
ATP2B4_boot.70	0.00E+00	1.52E-01	4.27E-02	1.20E-01	7.01E-02	1.37E-01	1.94E-01	7.62E-02	3.99E-02
ATP2B4_boot.71	1.38E-01	7.33E-02	1.55E-01	5.61E-02	3.72E-02	8.89E-02	2.98E-02	9.78E-02	1.44E-01
ATP2B4_boot.72	0.00E+00	5.86E-02	8.66E-02	1.69E-01	8.94E-03	1.69E-02	8.04E-02	1.61E-01	2.11E-02
ATP2B4_boot.73	0.00E+00	6.39E-02	8.42E-02	1.58E-01	7.35E-03	3.56E-02	7.85E-02	1.59E-01	4.48E-02
ATP2B4_boot.74	1.46E-01	7.87E-02	1.63E-01	4.95E-02	4.07E-02	9.06E-02	2.15E-02	9.56E-02	1.57E-01
ATP2B4_boot.75	1.32E-01	5.90E-02	1.36E-01	4.87E-02	3.27E-02	7.86E-02	3.72E-02	9.33E-02	1.53E-01
ATP2B4_boot.76	5.42E-17	1.52E-01	1.15E-01	1.31E-01	9.63E-02	1.01E-01	7.45E-02	5.39E-02	8.77E-02
ATP2B4_boot.77	0.00E+00	1.48E-01	3.47E-02	1.15E-01	6.34E-02	1.33E-01	1.69E-01	7.37E-02	2.78E-02
ATP2B4_boot.78	3.36E-27	1.48E-01	1.17E-01	1.33E-01	1.05E-01	1.00E-01	8.22E-02	6.00E-02	8.47E-02
ATP2B4_boot.79	1.83E-01	2.34E-02	8.01E-02	1.75E-01	7.66E-02	1.02E-01	2.19E-114	8.75E-02	3.10E-02
ATP2B4_boot.80	0.00E+00	1.48E-01	3.60E-02	1.07E-01	6.63E-02	1.33E-01	1.59E-01	6.80E-02	2.99E-02
