Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
UCEC_TCGA-EC-A1NJ	6	65	0	274	70	0
UCEC_TCGA-EC-A1QX	18	262	379	263	0	0
UCEC_TCGA-EC-A24G	0	1060	351	229	123	0
UCEC_TCGA-EO-A1Y5	7	16	4	14	50	14
UCEC_TCGA-EO-A1Y7	5	29	5	0	33	3
UCEC_TCGA-EO-A1Y8	12	16	1	2	14	27
UCEC_TCGA-EO-A22R	9882	5735	4891	2123	0	0
UCEC_TCGA-EO-A22S	4	352	209	226	65	9
UCEC_TCGA-EO-A22T	8	425	696	305	0	1
UCEC_TCGA-EO-A22U	6526	8222	2637	2203	4202	1268
UCEC_TCGA-EO-A22X	15609	0	216	364	519	0
UCEC_TCGA-EO-A22Y	6	38	0	1	25	2
UCEC_TCGA-EO-A2CG	9	22	0	4	12	2
UCEC_TCGA-EO-A2CH	5	16	0	1	28	14
UCEC_TCGA-EO-A3AS	5	5	41	27	116	42
UCEC_TCGA-EO-A3AU	2	387	399	127	0	0
UCEC_TCGA-EO-A3AV	6718	0	99	52	422	0
UCEC_TCGA-EO-A3AY	5874	0	293	0	124	0
UCEC_TCGA-EO-A3AZ	28	937	202	115	114	17
UCEC_TCGA-EO-A3B0	16373	0	1148	567	1262	0
UCEC_TCGA-EO-A3B1	4	11	4	9	20	12
UCEC_TCGA-EO-A3KU	0	26	2	9	40	8
UCEC_TCGA-EO-A3KW	3	17	3	4	27	9
UCEC_TCGA-EO-A3KX	147	338	3582	440	246	0
UCEC_TCGA-EO-A3L0	12	48	0	0	46	6
UCEC_TCGA-EY-A1G7	4	46	9	9	44	10
UCEC_TCGA-EY-A1G8	4197	39	3	28	177	0
UCEC_TCGA-EY-A1GC	0	22	14	0	24	4
UCEC_TCGA-EY-A1GD	1308	130	0	216	232	0
UCEC_TCGA-EY-A1GE	2	25	0	1	22	8
UCEC_TCGA-EY-A1GF	20	149	165	126	27	4
UCEC_TCGA-EY-A1GH	0	50	4	0	27	4
UCEC_TCGA-EY-A1GI	7615	0	52	0	136	0
UCEC_TCGA-EY-A1GJ	1	13	6	8	30	6
UCEC_TCGA-EY-A1GK	16	272	427	386	2	0
UCEC_TCGA-EY-A1GL	12	31	2	5	9	11
UCEC_TCGA-EY-A1GM	0	26	0	5	21	3
UCEC_TCGA-EY-A1GO	0	96	195	105	24	21
UCEC_TCGA-EY-A1GP	4	13	2	2	21	6
UCEC_TCGA-EY-A1GQ	6	217	140	282	12	0
UCEC_TCGA-EY-A1GR	7	18	0	3	38	11
UCEC_TCGA-EY-A1GS	0	14	0	7	8	465
UCEC_TCGA-EY-A1GT	0	57	6	0	34	9
UCEC_TCGA-EY-A1GU	11	371	1173	307	119	14
UCEC_TCGA-EY-A1GV	1	7	3	5	17	13
UCEC_TCGA-EY-A1GW	4	18	8	2	28	9
UCEC_TCGA-EY-A1GX	4	50	8	4	49	7
UCEC_TCGA-EY-A1H0	0	171	82	103	81	6
UCEC_TCGA-EY-A210	7	16	0	5	19	8
UCEC_TCGA-EY-A212	3	18	0	9	35	17
UCEC_TCGA-EY-A214	1	8	2	16	48	9
UCEC_TCGA-EY-A215	713	2191	4139	480	223	0
UCEC_TCGA-EY-A2OM	5	340	229	186	62	0
UCEC_TCGA-EY-A2ON	5	31	2	7	40	20
UCEC_TCGA-EY-A2OO	13	37	9	0	19	5
UCEC_TCGA-EY-A2OP	9	244	202	158	14	2
UCEC_TCGA-EY-A2OQ	5	26	3	0	26	9
UCEC_TCGA-EY-A3L3	2	18	4	7	26	26
UCEC_TCGA-EY-A3QX	15	16	8	0	34	8
UCEC_TCGA-EY-A4KR	2	24	9	6	59	26
UCEC_TCGA-EY-A547	0	88	49	59	40	0
UCEC_TCGA-EY-A548	13	334	178	194	0	14
UCEC_TCGA-EY-A549	0	1671	0	0	245	0
UCEC_TCGA-EY-A54A	6	27	12	9	66	29
UCEC_TCGA-EY-A5W2	24	285	416	316	0	7
UCEC_TCGA-EY-A72D	8	17	5	9	28	2
UCEC_TCGA-FI-A2CX	1	4	0	3	14	8
UCEC_TCGA-FI-A2CY	4	18	11	7	10	7
UCEC_TCGA-FI-A2D0	739	6693	1538	1745	131	425
UCEC_TCGA-FI-A2D2	8	17	0	5	13	6
UCEC_TCGA-FI-A2D4	9	187	140	106	2	19
UCEC_TCGA-FI-A2D5	5749	7221	4157	6815	0	111
UCEC_TCGA-FI-A2D6	12	319	245	262	0	0
UCEC_TCGA-FI-A2EU	0	20	13	2	23	13
UCEC_TCGA-FI-A2EW	9	16	6	0	46	59
UCEC_TCGA-FI-A2EX	5	25	0	1	19	25
UCEC_TCGA-FI-A2EY	8	28	8	11	39	52
UCEC_TCGA-FI-A2F4	21	10	1570	1204	255	0
UCEC_TCGA-FI-A2F8	8	19	0	14	4	62
UCEC_TCGA-FI-A2F9	4	23	4	8	23	0
UCEC_TCGA-FI-A3PV	7	23	2	2	34	32
UCEC_TCGA-FI-A3PX	10	28	4	12	54	18
UCEC_TCGA-H5-A2HR	4	18	4	6	29	5
UCEC_TCGA-JU-AAVI	0	29	0	5	28	11
UCEC_TCGA-K6-A3WQ	1	12	0	8	22	8
UCEC_TCGA-KJ-A3U4	0	15	2	0	45	8
UCEC_TCGA-KP-A3VZ	7	14	19	9	78	17
UCEC_TCGA-KP-A3W0	1	16	0	5	20	1
UCEC_TCGA-KP-A3W1	5	21	3	5	13	19
UCEC_TCGA-KP-A3W3	7	9	7	3	25	10
UCEC_TCGA-KP-A3W4	4	15	6	3	28	13
UCEC_TCGA-PG-A5BC	0	21	7	12	22	7
UCEC_TCGA-PG-A6IB	0	206	230	102	60	11
UCEC_TCGA-PG-A7D5	2	20	3	0	25	5
UCEC_TCGA-PG-A914	6	23	4	0	43	138
UCEC_TCGA-PG-A915	3	17	9	9	55	20
UCEC_TCGA-PG-A916	0	30	7	0	19	1
UCEC_TCGA-PG-A917	19	297	380	218	120	16
UCEC_TCGA-QF-A5YS	2598	115	0	0	0	56
UCEC_TCGA-QF-A5YT	1	4	1	4	1	0
UCEC_TCGA-QS-A5YQ	1624	19	0	0	0	8
UCEC_TCGA-QS-A5YR	0	149	117	56	20	0
UCEC_TCGA-QS-A744	2	51	0	0	33	8
UCEC_TCGA-QS-A8F1	0	23	3	14	47	15
UCEC_TCGA-SJ-A6ZI	26	1202	685	367	0	0
UCEC_TCGA-SJ-A6ZJ	7	37	0	11	36	13
UCEC_TCGA-SL-A6J9	0	12	7	2	45	6
UCEC_TCGA-SL-A6JA	0	439	313	194	28	8
STAD_TCGA-3M-AB46	10	21	39	14	71	44
STAD_TCGA-3M-AB47	23	45	0	4	65	4
STAD_TCGA-B7-5816	22	489	293	472	131	0
STAD_TCGA-B7-5818	24	26	25	53	303	63
STAD_TCGA-B7-A5TI	21	371	175	116	0	10
STAD_TCGA-B7-A5TJ	18	116	12	5	157	4
STAD_TCGA-B7-A5TK	0	34	2	2	17	15
STAD_TCGA-B7-A5TN	14	26	0	1	51	8
STAD_TCGA-BR-4183	4	28	0	2	32	4
STAD_TCGA-BR-4184	0	2611	680	846	0	0
STAD_TCGA-BR-4187	7	19	0	2	6	4
STAD_TCGA-BR-4188	0	54	1	1	43	4
STAD_TCGA-BR-4191	19	12	53	13	105	52
STAD_TCGA-BR-4201	28	746	350	363	0	10
STAD_TCGA-BR-4253	4	20	9	8	49	14
STAD_TCGA-BR-4255	5	24	0	9	32	4
STAD_TCGA-BR-4256	0	422	288	310	98	19
STAD_TCGA-BR-4257	52	464	289	366	62	0
STAD_TCGA-BR-4267	9	9	0	6	68	15
STAD_TCGA-BR-4279	15	21	0	11	10	4
STAD_TCGA-BR-4280	0	255	174	252	91	0
STAD_TCGA-BR-4292	24	1007	139	184	135	7
STAD_TCGA-BR-4294	0	6	8	7	15	3
STAD_TCGA-BR-4357	16	10	12	28	192	61
STAD_TCGA-BR-4361	28	749	320	1799	0	45
STAD_TCGA-BR-4362	0	748	145	468	348	0
STAD_TCGA-BR-4363	12	265	128	171	10	0
STAD_TCGA-BR-4366	0	40	5	14	100	20
STAD_TCGA-BR-4368	0	692	346	366	11	19
STAD_TCGA-BR-4369	17	30	0	2	159	25
STAD_TCGA-BR-4370	47	744	199	138	68	26
STAD_TCGA-BR-4371	16	93	0	3	69	22
STAD_TCGA-BR-6452	79	1455	1194	3165	132	102
STAD_TCGA-BR-6453	2	19	0	1	202	2
STAD_TCGA-BR-6454	17	23	12	17	93	17
STAD_TCGA-BR-6455	0	55	12	5	36	7
STAD_TCGA-BR-6456	3	5	1	7	28	3
STAD_TCGA-BR-6457	12	28	0	2	94	5
STAD_TCGA-BR-6458	10	5	0	0	360	0
STAD_TCGA-BR-6563	8	34	0	8	34	2
STAD_TCGA-BR-6564	9	11	1	3	7	10
STAD_TCGA-BR-6565	19	31	6	28	71	21
STAD_TCGA-BR-6566	18	428	288	278	36	0
STAD_TCGA-BR-6705	3	26	0	3	74	10
STAD_TCGA-BR-6706	11	1	0	21	210	0
STAD_TCGA-BR-6707	5	41	0	2	32	10
STAD_TCGA-BR-6709	2	6	7	12	18	8
STAD_TCGA-BR-6801	4	27	3	3	12	12
STAD_TCGA-BR-6802	0	266	111	147	0	0
STAD_TCGA-BR-6803	1	6	0	0	10	2
STAD_TCGA-BR-6852	17	531	286	311	27	0
STAD_TCGA-BR-7196	0	15	15	0	48	8
STAD_TCGA-BR-7197	12	45	0	0	158	9
STAD_TCGA-BR-7703	15	365	153	138	92	14
STAD_TCGA-BR-7704	26	12	0	24	325	62
STAD_TCGA-BR-7707	21	706	281	430	89	1
STAD_TCGA-BR-7715	15	51	2	13	78	8
STAD_TCGA-BR-7716	18	8	22	8	60	79
STAD_TCGA-BR-7717	4	54	0	11	96	13
STAD_TCGA-BR-7722	4	26	0	7	14	7
STAD_TCGA-BR-7723	4	21	0	16	158	9
STAD_TCGA-BR-7851	31	850	320	318	44	8
STAD_TCGA-BR-7901	9	26	0	15	147	32
STAD_TCGA-BR-7957	7	20	1	0	29	4
STAD_TCGA-BR-7958	8	21	16	5	134	24
STAD_TCGA-BR-7959	9	31	10	7	51	17
STAD_TCGA-BR-8058	1	6	0	14	27	12
STAD_TCGA-BR-8059	26	228	129	123	311	19
STAD_TCGA-BR-8060	4	12	0	23	217	25
STAD_TCGA-BR-8077	10	44	5	11	54	17
STAD_TCGA-BR-8078	35	825	315	412	12	5
STAD_TCGA-BR-8080	18	47	0	21	135	2
STAD_TCGA-BR-8081	9	538	268	177	24	6
STAD_TCGA-BR-8284	15	206	64	26	77	13
STAD_TCGA-BR-8285	3	36	0	0	75	6
STAD_TCGA-BR-8286	7	37	4	12	93	15
STAD_TCGA-BR-8289	13	22	0	18	172	14
STAD_TCGA-BR-8291	5	5	0	1	20	1
STAD_TCGA-BR-8295	3	10	0	7	29	8
STAD_TCGA-BR-8296	0	47	0	0	24	19
STAD_TCGA-BR-8297	1	30	0	22	226	12
STAD_TCGA-BR-8360	9	566	216	199	2	8
STAD_TCGA-BR-8361	34	856	338	394	97	21
STAD_TCGA-BR-8363	19	500	278	358	162	13
STAD_TCGA-BR-8364	1	5	0	6	10	3
STAD_TCGA-BR-8365	2	10	0	0	12	5
STAD_TCGA-BR-8366	9	18	0	26	151	6
STAD_TCGA-BR-8367	3	33	2	4	28	5
STAD_TCGA-BR-8368	0	634	156	159	124	0
STAD_TCGA-BR-8369	6	51	2	10	179	8
STAD_TCGA-BR-8370	0	48	15	0	72	7
STAD_TCGA-BR-8371	0	6	1	6	10	2
STAD_TCGA-BR-8372	25	470	146	720	83	0
STAD_TCGA-BR-8373	14	31	5	18	34	11
STAD_TCGA-BR-8380	7	45	0	0	32	7
STAD_TCGA-BR-8381	1	52	14	3	76	17
STAD_TCGA-BR-8382	8	537	188	208	84	0
STAD_TCGA-BR-8384	1	15	4	1	38	3
STAD_TCGA-BR-8483	7	54	0	8	83	2
STAD_TCGA-BR-8484	4	22	0	8	57	9
STAD_TCGA-BR-8485	10	0	0	20	358	0
STAD_TCGA-BR-8486	0	18	12	11	21	6
STAD_TCGA-BR-8487	0	1286	924	979	0	4
STAD_TCGA-BR-8588	2	47	4	4	92	2
STAD_TCGA-BR-8589	34	0	0	90	1265	0
STAD_TCGA-BR-8590	1	15	0	2	131	6
STAD_TCGA-BR-8591	9	660	403	432	119	4
STAD_TCGA-BR-8592	3	23	0	3	14	0
STAD_TCGA-BR-8676	8	25	0	3	53	10
STAD_TCGA-BR-8677	6	25	1	0	38	14
STAD_TCGA-BR-8678	24	39	1	3	42	27
STAD_TCGA-BR-8679	1	79	5	9	81	25
STAD_TCGA-BR-8680	5146	1062	0	1362	0	242
STAD_TCGA-BR-8682	9	46	0	0	21	8
STAD_TCGA-BR-8683	9	57	10	13	86	12
STAD_TCGA-BR-8686	8	43	7	0	60	20
STAD_TCGA-BR-8687	7	0	0	10	214	2
STAD_TCGA-BR-8690	14	45	14	18	85	17
STAD_TCGA-BR-A44T	5	9	1	4	2	2
STAD_TCGA-BR-A44U	0	46	0	0	61	4
STAD_TCGA-BR-A452	7	7	0	0	93	24
STAD_TCGA-BR-A453	5	28	41	0	12	0
STAD_TCGA-BR-A4CQ	10	54	12	3	129	16
STAD_TCGA-BR-A4CR	1	19	19	5	37	4
STAD_TCGA-BR-A4CS	24	55	10	0	81	24
STAD_TCGA-BR-A4IU	7	11	0	6	3	1
STAD_TCGA-BR-A4IV	0	4	7	5	20	4
STAD_TCGA-BR-A4IY	7	55	3	14	87	21
STAD_TCGA-BR-A4IZ	2	11	0	0	7	0
STAD_TCGA-BR-A4J1	6	28	1	3	37	12
STAD_TCGA-BR-A4J2	6	38	0	0	25	1
STAD_TCGA-BR-A4J4	4	41	9	0	43	4
STAD_TCGA-BR-A4J5	1	40	0	4	70	0
STAD_TCGA-BR-A4J6	0	1	4	2	28	4
STAD_TCGA-BR-A4J7	2	36	3	7	18	2
STAD_TCGA-BR-A4J8	8	49	0	8	35	15
STAD_TCGA-BR-A4J9	0	18	1	1	24	4
STAD_TCGA-BR-A4PD	7	0	0	19	157	10
STAD_TCGA-BR-A4PE	5	77	9	0	148	16
STAD_TCGA-BR-A4PF	4	35	10	10	50	10
STAD_TCGA-BR-A4QI	7	36	5	5	77	20
STAD_TCGA-BR-A4QL	39	1183	259	289	162	20
STAD_TCGA-BR-A4QM	6	33	3	13	61	7
STAD_TCGA-CD-5798	12	37	3	4	53	11
STAD_TCGA-CD-5799	3	26	6	1	19	2
STAD_TCGA-CD-5800	10	70	16	11	43	53
STAD_TCGA-CD-5801	49	4	0	53	414	25
STAD_TCGA-CD-5802	1	16	12	4	10	21
STAD_TCGA-CD-5803	0	13	1	2	23	6
STAD_TCGA-CD-5804	3	39	2	8	25	12
STAD_TCGA-CD-5813	13	55	0	32	96	27
STAD_TCGA-CD-8524	7	73	6	8	89	7
STAD_TCGA-CD-8525	12	21	0	7	30	29
STAD_TCGA-CD-8526	4	25	1	5	18	4
STAD_TCGA-CD-8527	10	121	36	30	99	12
STAD_TCGA-CD-8528	6	63	4	6	54	2
STAD_TCGA-CD-8529	18	29	51	23	256	128
STAD_TCGA-CD-8530	5	18	0	1	79	12
STAD_TCGA-CD-8531	4	71	51	52	133	14
STAD_TCGA-CD-8532	4	18	0	6	14	8
STAD_TCGA-CD-8533	5	79	0	2	56	13
STAD_TCGA-CD-8534	0	33	3	5	15	16
STAD_TCGA-CD-8535	21	19	1	11	254	28
STAD_TCGA-CD-8536	14	525	228	175	21	0
STAD_TCGA-CD-A486	8	48	2	5	37	12
STAD_TCGA-CD-A487	12	17	0	4	158	24
STAD_TCGA-CD-A489	5	18	0	10	49	14
STAD_TCGA-CD-A48A	22	36	0	21	194	18
STAD_TCGA-CD-A48C	23	36	0	5	192	16
STAD_TCGA-CD-A4MG	13	1020	834	731	0	0
STAD_TCGA-CD-A4MH	0	35	14	10	29	11
STAD_TCGA-CD-A4MI	37	455	341	261	17	0
STAD_TCGA-CD-A4MJ	0	333	171	174	42	0
STAD_TCGA-CG-4300	9	47	1	10	89	7
STAD_TCGA-CG-4301	1	16	3	3	27	14
STAD_TCGA-CG-4304	3	18	8	11	22	21
STAD_TCGA-CG-4305	16	557	335	312	84	7
STAD_TCGA-CG-4306	7	674	200	180	111	20
STAD_TCGA-CG-4436	4	39	0	0	167	10
STAD_TCGA-CG-4437	20	87	57	52	342	91
STAD_TCGA-CG-4438	2	41	14	16	61	37
STAD_TCGA-CG-4440	22	30	4	13	56	28
STAD_TCGA-CG-4441	14	33	2	4	78	4
STAD_TCGA-CG-4442	40	584	338	616	0	2
STAD_TCGA-CG-4443	0	13	10	8	59	27
STAD_TCGA-CG-4444	7	9	0	0	207	7
STAD_TCGA-CG-4449	10	28	5	20	26	22
STAD_TCGA-CG-4455	0	3	2	0	42	7
STAD_TCGA-CG-4460	95	1511	228	247	103	17
STAD_TCGA-CG-4462	9	38	0	0	46	4
STAD_TCGA-CG-4465	9	233	217	177	49	2
STAD_TCGA-CG-4466	14	17	0	0	203	14
STAD_TCGA-CG-4469	25	39	0	8	307	6
STAD_TCGA-CG-4474	7	57	7	6	18	12
STAD_TCGA-CG-4475	3	16	3	10	31	10
STAD_TCGA-CG-4476	6	30	18	9	53	30
STAD_TCGA-CG-4477	2	16	4	0	38	11
STAD_TCGA-CG-5716	4	9	0	3	8	0
STAD_TCGA-CG-5717	3	6	12	26	76	41
STAD_TCGA-CG-5718	5	26	2	9	47	18
STAD_TCGA-CG-5719	0	36	3	6	25	20
STAD_TCGA-CG-5720	0	29	0	9	52	13
STAD_TCGA-CG-5721	63	1164	0	3731	0	6
STAD_TCGA-CG-5722	5	35	3	1	46	14
STAD_TCGA-CG-5723	29	903	312	618	0	11
STAD_TCGA-CG-5724	7	34	4	2	90	6
STAD_TCGA-CG-5725	5	12	3	0	26	4
STAD_TCGA-CG-5726	52	706	258	395	0	17
STAD_TCGA-CG-5727	27	67	2	4	75	28
STAD_TCGA-CG-5728	17	775	253	375	108	7
STAD_TCGA-CG-5730	13	72	11	12	45	49
STAD_TCGA-CG-5732	2	17	6	1	44	9
STAD_TCGA-CG-5733	48	506	294	295	42	8
STAD_TCGA-CG-5734	8	40	1	11	47	5
STAD_TCGA-D7-5577	14	29	6	2	81	12
STAD_TCGA-D7-5578	9	68	0	14	173	29
STAD_TCGA-D7-5579	20	17	6	13	99	19
STAD_TCGA-D7-6518	9	33	5	1	44	12
STAD_TCGA-D7-6519	6	12	5	0	34	10
STAD_TCGA-D7-6520	5	23	0	7	28	13
STAD_TCGA-D7-6521	12	36	2	3	14	21
STAD_TCGA-D7-6522	3	21	1	2	35	4
STAD_TCGA-D7-6524	19	53	0	2	46	4
STAD_TCGA-D7-6525	24	27	0	8	124	18
STAD_TCGA-D7-6526	14	30	0	9	185	30
STAD_TCGA-D7-6527	8	17	0	2	222	18
STAD_TCGA-D7-6528	23	10	0	15	340	34
STAD_TCGA-D7-6815	0	78	12	0	71	10
STAD_TCGA-D7-6817	0	31	7	11	53	3
STAD_TCGA-D7-6818	4	4	0	10	174	0
STAD_TCGA-D7-6820	0	24	4	11	54	28
STAD_TCGA-D7-6822	16	10	0	21	245	15
STAD_TCGA-D7-8570	1	48	4	0	79	22
STAD_TCGA-D7-8572	19	38	19	0	121	25
STAD_TCGA-D7-8573	4	37	2	12	43	7
STAD_TCGA-D7-8574	0	17	4	0	28	0
STAD_TCGA-D7-8575	8	17	2	2	24	4
STAD_TCGA-D7-8576	0	33	8	7	16	7
STAD_TCGA-D7-8578	1	42	0	1	23	0
STAD_TCGA-D7-8579	7	29	0	9	98	0
STAD_TCGA-D7-A4YT	14	32	35	14	200	69
STAD_TCGA-D7-A4YU	13	57	0	7	191	17
STAD_TCGA-D7-A4YV	17	600	217	122	42	2
STAD_TCGA-D7-A4YX	3	55	0	0	30	12
STAD_TCGA-D7-A4YY	16	196	104	78	156	0
STAD_TCGA-D7-A4Z0	6	0	0	0	360	0
STAD_TCGA-D7-A6ET	1	10	3	0	15	5
STAD_TCGA-D7-A6EV	7	66	12	6	98	15
STAD_TCGA-D7-A6EX	16	35	14	3	67	18
STAD_TCGA-D7-A6EY	0	611	146	523	281	0
STAD_TCGA-D7-A6EZ	1	31	15	32	174	61
STAD_TCGA-D7-A6F0	15	48	6	11	49	28
STAD_TCGA-D7-A6F2	2	34	0	4	43	7
STAD_TCGA-D7-A747	2	6	0	0	111	7
STAD_TCGA-D7-A748	5	23	0	2	20	1
STAD_TCGA-D7-A74A	3	55	0	0	47	90
STAD_TCGA-D7-A74B	4	10	1	4	19	4
STAD_TCGA-EQ-5647	8	22	0	5	50	25
STAD_TCGA-EQ-8122	10	63	22	12	84	37
STAD_TCGA-EQ-A4SO	1	16	11	27	108	42
STAD_TCGA-F1-6177	0	836	271	229	56	3
STAD_TCGA-F1-6874	30	438	317	127	70	9
STAD_TCGA-F1-6875	4	37	1	7	54	12
STAD_TCGA-F1-A448	0	346	124	167	31	0
STAD_TCGA-F1-A72C	0	25	0	0	33	3
STAD_TCGA-FP-7735	5	16	4	0	22	24
STAD_TCGA-FP-7829	36	76	24	3	156	11
STAD_TCGA-FP-7916	7	61	12	0	35	10
STAD_TCGA-FP-7998	7	27	4	2	27	14
STAD_TCGA-FP-8099	29	75	13	8	31	17
STAD_TCGA-FP-8209	0	1	0	0	0	0
STAD_TCGA-FP-8210	0	0	1	4	0	0
STAD_TCGA-FP-8211	7	3	12	15	63	16
STAD_TCGA-FP-8631	12	10	13	8	55	22
STAD_TCGA-FP-A4BE	8	976	339	236	82	0
STAD_TCGA-FP-A4BF	9	51	0	6	48	8
STAD_TCGA-FP-A8CX	7	27	5	1	63	11
STAD_TCGA-FP-A9TM	0	79	16	1	93	19
STAD_TCGA-HF-7131	0	4	0	4	69	38
STAD_TCGA-HF-7132	22	781	312	241	24	0
STAD_TCGA-HF-7133	0	31	12	4	33	9
STAD_TCGA-HF-7134	19	55	0	0	261	20
STAD_TCGA-HF-7136	3	36	5	4	41	7
STAD_TCGA-HF-A5NB	0	780	239	486	51	0
STAD_TCGA-HJ-7597	0	515	142	172	47	0
STAD_TCGA-HU-8238	10	37	0	5	127	23
STAD_TCGA-HU-8243	5	69	0	12	54	21
STAD_TCGA-HU-8244	0	81	0	0	74	10
STAD_TCGA-HU-8245	2	24	4	19	25	3
STAD_TCGA-HU-8249	12	79	15	3	47	19
STAD_TCGA-HU-8602	24	953	312	415	57	0
STAD_TCGA-HU-8604	29	76	2	3	139	9
STAD_TCGA-HU-8608	4	37	8	14	26	16
STAD_TCGA-HU-8610	11	28	0	2	20	8
STAD_TCGA-HU-A4G2	10	21	4	4	20	4
STAD_TCGA-HU-A4G3	9	46	6	4	54	7
STAD_TCGA-HU-A4G6	7	36	4	1	43	5
STAD_TCGA-HU-A4G8	11	885	231	431	49	14
STAD_TCGA-HU-A4G9	15	429	115	222	70	0
STAD_TCGA-HU-A4GC	10	75	0	7	68	10
STAD_TCGA-HU-A4GD	0	29	0	9	47	22
STAD_TCGA-HU-A4GF	9	49	1	19	80	11
STAD_TCGA-HU-A4GH	5	0	0	20	934	0
STAD_TCGA-HU-A4GJ	1	2	0	0	3	0
STAD_TCGA-HU-A4GN	11	656	340	250	38	4
STAD_TCGA-HU-A4GP	21	83	9	15	118	17
STAD_TCGA-HU-A4GQ	3	1173	387	342	125	0
STAD_TCGA-HU-A4GT	1	649	300	514	22	0
STAD_TCGA-HU-A4GU	0	930	505	291	0	0
STAD_TCGA-HU-A4GX	27	744	296	262	0	0
STAD_TCGA-HU-A4GY	0	34	5	0	39	1
STAD_TCGA-HU-A4H0	11	62	15	16	103	9
STAD_TCGA-HU-A4H2	4	64	12	9	130	9
STAD_TCGA-HU-A4H3	14	438	265	194	72	0
STAD_TCGA-HU-A4H4	6	182	87	323	167	2
STAD_TCGA-HU-A4H5	12	27	41	18	202	28
STAD_TCGA-HU-A4H6	4	62	2	3	69	8
STAD_TCGA-HU-A4H8	0	816	304	102	66	0
STAD_TCGA-HU-A4HB	0	1	0	0	12	0
STAD_TCGA-HU-A4HD	14	42	9	21	106	34
STAD_TCGA-IN-7806	2	29	2	4	39	13
STAD_TCGA-IN-7808	15	46	4	0	60	6
STAD_TCGA-IN-8462	2	42	14	7	62	16
STAD_TCGA-IN-8663	4	31	0	0	183	10
STAD_TCGA-IN-A6RI	0	16	0	11	101	2
STAD_TCGA-IN-A6RJ	4	17	1	9	130	6
STAD_TCGA-IN-A6RL	112	5	59	92	267	29
STAD_TCGA-IN-A6RN	8	16	15	5	80	31
STAD_TCGA-IN-A6RO	38	51	24	0	186	63
STAD_TCGA-IN-A6RP	11	81	4	0	63	43
STAD_TCGA-IN-A6RR	6	38	17	0	119	17
STAD_TCGA-IN-A6RS	4	55	14	2	44	13
STAD_TCGA-IN-A7NR	6	17	0	3	86	1
STAD_TCGA-IN-A7NT	2	27	3	11	77	16
STAD_TCGA-IN-A7NU	5	25	0	8	77	2
STAD_TCGA-IN-AB1V	5	21	8	4	29	8
STAD_TCGA-IN-AB1X	13	21	13	1	83	10
STAD_TCGA-IP-7968	1	58	8	0	56	10
STAD_TCGA-KB-A6F5	3	31	2	4	36	7
STAD_TCGA-KB-A6F7	0	18	23	3	71	9
STAD_TCGA-KB-A93G	6	33	10	0	55	23
STAD_TCGA-KB-A93H	14	71	4	21	156	18
STAD_TCGA-KB-A93J	6	19	10	4	13	3
STAD_TCGA-MX-A5UG	5	29	5	5	1	11
STAD_TCGA-MX-A5UJ	7	914	252	259	95	7
STAD_TCGA-MX-A663	9	30	7	7	28	25
STAD_TCGA-MX-A666	14	21	8	2	67	29
STAD_TCGA-R5-A7O7	5	43	7	6	70	20
STAD_TCGA-R5-A7ZE	17	38	0	1	129	16
STAD_TCGA-R5-A7ZF	2	40	9	12	18	4
STAD_TCGA-R5-A7ZI	37	458	180	246	0	11
STAD_TCGA-R5-A7ZR	9	30	0	7	35	9
STAD_TCGA-R5-A804	5	27	0	0	53	8
STAD_TCGA-R5-A805	4	6	0	0	143	5
STAD_TCGA-RD-A7BS	7	25	8	2	17	12
STAD_TCGA-RD-A7BT	5	0	0	0	267	11
STAD_TCGA-RD-A7BW	7	27	0	8	33	15
STAD_TCGA-RD-A7C1	7	111	0	8	191	20
STAD_TCGA-RD-A8MV	11	29	0	6	33	6
STAD_TCGA-RD-A8MW	1	19	2	3	53	15
STAD_TCGA-RD-A8N0	0	2	0	0	0	0
STAD_TCGA-RD-A8N1	7	0	10	23	70	20
STAD_TCGA-RD-A8N2	0	1	0	0	0	1
STAD_TCGA-RD-A8N4	0	4	1	0	0	4
STAD_TCGA-RD-A8N5	4	15	0	0	23	1
STAD_TCGA-RD-A8N6	7	72	0	22	63	29
STAD_TCGA-RD-A8N9	14	51	1	4	82	5
STAD_TCGA-RD-A8NB	29	328	192	152	32	0
STAD_TCGA-SW-A7EA	5	260	142	167	95	18
STAD_TCGA-SW-A7EB	11	38	0	0	87	42
STAD_TCGA-VQ-A8DL	0	18	15	2	27	6
STAD_TCGA-VQ-A8DT	17	43	0	0	160	11
STAD_TCGA-VQ-A8DU	4	27	0	5	132	6
STAD_TCGA-VQ-A8DV	5	23	2	0	43	4
STAD_TCGA-VQ-A8DZ	6	15	8	9	57	12
STAD_TCGA-VQ-A8E0	13	19	4	9	62	16
STAD_TCGA-VQ-A8E2	0	37	4	10	88	8
STAD_TCGA-VQ-A8E3	0	332	159	253	53	2
STAD_TCGA-VQ-A8E7	11	67	2	5	49	6
STAD_TCGA-VQ-A8P2	877	3661	3526	652	12	207
STAD_TCGA-VQ-A8P3	6	0	0	3	352	0
STAD_TCGA-VQ-A8P5	6	66	0	13	146	31
STAD_TCGA-VQ-A8P8	1	67	0	0	52	10
STAD_TCGA-VQ-A8PB	28	486	161	186	19	9
