Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
ATP2B4_4_multinomial_train3	0.00E+00	1.02E-01	2.74E-02	4.40E-02	6.79E-02	6.25E-02
ATP2B4_4_multinomial_train3.1	4.95E-03	1.01E-01	2.33E-02	4.38E-02	6.80E-02	6.38E-02
ATP2B4_5_multinomial_train3.2	7.80E-03	9.41E-02	9.03E-03	5.17E-02	7.21E-02	6.02E-02
ATP2B4_4_multinomial_train3.2	8.55E-03	1.01E-01	2.22E-02	4.57E-02	7.16E-02	6.43E-02
ATP2B4_5_multinomial_train3.3	2.33E-02	8.47E-02	2.45E-02	3.89E-02	9.63E-02	6.22E-02
ATP2B4_4_multinomial_train3.3	1.44E-03	9.38E-02	1.80E-02	4.58E-02	7.24E-02	6.13E-02
ATP2B4_4_multinomial_train3.4	1.05E-02	9.37E-02	2.40E-02	4.36E-02	6.92E-02	6.06E-02
ATP2B4_4_multinomial_train3.5	6.66E-03	9.99E-02	1.51E-02	4.84E-02	7.48E-02	6.28E-02
ATP2B4_5_multinomial_train3.4	1.38E-02	9.06E-02	1.81E-02	4.75E-02	7.44E-02	6.21E-02
ATP2B4_4_multinomial_train3.6	2.68E-03	1.01E-01	2.03E-02	4.45E-02	7.14E-02	6.17E-02
ATP2B4_4_multinomial_train3.7	1.36E-02	9.62E-02	1.94E-02	4.97E-02	7.73E-02	5.79E-02
ATP2B4_5_multinomial_train3.5	1.26E-02	9.69E-02	2.14E-02	4.19E-02	6.81E-02	6.30E-02
ATP2B4_4_multinomial_train3.8	8.46E-03	9.77E-02	2.33E-02	4.29E-02	6.73E-02	6.18E-02
ATP2B4_4_multinomial_train3.9	1.40E-02	9.36E-02	2.12E-02	4.19E-02	6.70E-02	6.16E-02
ATP2B4_5_multinomial_train3.6	1.48E-02	9.88E-02	1.65E-02	4.70E-02	7.43E-02	6.37E-02
ATP2B4_5_multinomial_train3.7	1.76E-02	8.73E-02	1.95E-02	4.53E-02	6.92E-02	5.89E-02
ATP2B4_5_multinomial_train3.8	1.30E-02	9.70E-02	1.50E-02	5.13E-02	7.68E-02	6.25E-02
ATP2B4_4_multinomial_train3.10	1.57E-03	1.09E-01	1.87E-02	4.74E-02	6.94E-02	6.56E-02
ATP2B4_4_multinomial_train3.11	1.52E-09	9.91E-02	1.40E-02	4.94E-02	7.74E-02	6.26E-02
ATP2B4_5_multinomial_train3.9	1.73E-02	9.02E-02	2.50E-02	4.14E-02	6.43E-02	5.97E-02
ATP2B4_4_multinomial_train3.12	9.11E-03	9.71E-02	2.17E-02	4.29E-02	6.76E-02	5.95E-02
ATP2B4_4_multinomial_train3.13	1.38E-02	9.63E-02	2.54E-02	4.24E-02	6.70E-02	6.21E-02
ATP2B4_5_multinomial_train3.10	1.00E-02	9.35E-02	1.30E-02	4.67E-02	7.28E-02	6.24E-02
ATP2B4_4_multinomial_train3.14	9.16E-03	9.09E-02	2.12E-02	4.37E-02	6.78E-02	6.19E-02
ATP2B4_5_multinomial_train3.11	1.26E-02	9.01E-02	2.00E-02	4.53E-02	7.15E-02	5.74E-02
ATP2B4_5_multinomial_train3.12	1.17E-03	1.14E-01	1.05E-02	5.28E-02	7.32E-02	7.03E-02
ATP2B4_5_multinomial_train3.13	1.43E-02	1.07E-01	1.93E-02	4.98E-02	7.71E-02	6.61E-02
ATP2B4_4_multinomial_train3.15	2.63E-03	1.06E-01	1.86E-02	4.91E-02	7.60E-02	6.44E-02
ATP2B4_5_multinomial_train3.14	1.09E-02	9.99E-02	1.36E-02	4.54E-02	6.81E-02	6.42E-02
ATP2B4_4_multinomial_train3.16	7.19E-03	9.46E-02	1.80E-02	4.64E-02	7.24E-02	6.08E-02
ATP2B4_5_multinomial_train3.15	1.22E-02	1.21E-01	1.80E-02	5.09E-02	7.85E-02	7.27E-02
ATP2B4_4_multinomial_train3.17	2.41E-03	1.07E-01	1.90E-02	4.51E-02	7.26E-02	6.56E-02
ATP2B4_4_multinomial_train3.18	2.40E-02	8.87E-02	3.54E-02	3.95E-02	1.19E-01	6.69E-02
ATP2B4_4_multinomial_train3.19	9.62E-03	9.66E-02	2.13E-02	4.45E-02	7.07E-02	6.33E-02
ATP2B4_5_multinomial_train3.16	1.48E-02	9.43E-02	1.84E-02	4.89E-02	7.45E-02	5.65E-02
ATP2B4_4_multinomial_train3.20	1.52E-03	9.79E-02	1.59E-02	4.86E-02	7.67E-02	6.27E-02
ATP2B4_5_multinomial_train3.17	2.00E-02	1.06E-01	2.10E-02	4.85E-02	7.60E-02	6.32E-02
ATP2B4_4_multinomial_train3.21	8.50E-03	8.52E-02	2.55E-02	4.03E-02	6.38E-02	5.53E-02
ATP2B4_5_multinomial_train3.18	1.55E-02	1.09E-01	2.08E-02	4.58E-02	7.26E-02	6.65E-02
ATP2B4_4_multinomial_train3.22	2.78E-03	9.78E-02	1.99E-02	4.39E-02	6.77E-02	5.96E-02
ATP2B4_4_multinomial_train3.23	5.42E-03	9.26E-02	1.72E-02	4.84E-02	7.55E-02	6.12E-02
ATP2B4_4_multinomial_train3.24	8.99E-03	8.93E-02	3.07E-02	3.80E-02	1.04E-01	6.83E-02
ATP2B4_5_multinomial_train3.19	1.20E-02	9.81E-02	1.66E-02	5.39E-02	8.06E-02	5.87E-02
ATP2B4_4_multinomial_train3.25	3.20E-03	1.01E-01	2.09E-02	4.43E-02	8.00E-02	6.91E-02
ATP2B4_5_multinomial_train3.20	1.29E-02	1.01E-01	1.27E-02	5.09E-02	8.03E-02	6.65E-02
ATP2B4_4_multinomial_train3.26	2.00E-02	9.08E-02	3.13E-02	3.82E-02	9.48E-02	6.68E-02
ATP2B4_5_multinomial_train3.21	1.66E-02	9.54E-02	1.81E-02	4.42E-02	7.05E-02	6.32E-02
ATP2B4_5_multinomial_train3.22	1.86E-02	9.41E-02	2.04E-02	4.30E-02	6.84E-02	6.18E-02
ATP2B4_4_multinomial_train3.27	2.61E-03	1.11E-01	2.26E-02	4.78E-02	7.44E-02	6.59E-02
ATP2B4_4_multinomial_train3.28	8.30E-17	1.30E-01	1.63E-02	6.91E-02	8.20E-02	6.96E-02
ATP2B4_4_multinomial_train3.29	3.11E-03	1.01E-01	1.48E-02	4.92E-02	7.66E-02	6.40E-02
ATP2B4_4_multinomial_train3.30	1.08E-106	1.29E-01	1.13E-02	5.44E-02	8.22E-02	7.34E-02
ATP2B4_4_multinomial_train3.31	4.86E-92	1.15E-01	1.15E-02	4.99E-02	7.86E-02	6.88E-02
ATP2B4_5_multinomial_train3.23	1.95E-02	9.12E-02	2.20E-02	4.59E-02	7.18E-02	6.00E-02
ATP2B4_4_multinomial_train3.32	1.41E-03	1.04E-01	1.92E-02	4.84E-02	7.65E-02	6.47E-02
ATP2B4_5_multinomial_train3.24	1.21E-02	1.03E-01	1.52E-02	4.68E-02	7.06E-02	6.32E-02
ATP2B4_4_multinomial_train3.33	6.89E-03	9.43E-02	2.32E-02	4.50E-02	7.04E-02	5.78E-02
ATP2B4_4_multinomial_train3.34	7.08E-03	1.08E-01	2.48E-02	4.76E-02	7.21E-02	6.44E-02
ATP2B4_5_multinomial_train3.25	1.74E-02	9.07E-02	2.10E-02	4.37E-02	6.76E-02	5.57E-02
ATP2B4_4_multinomial_train3.35	8.99E-03	9.33E-02	2.46E-02	4.31E-02	6.78E-02	5.83E-02
ATP2B4_4_multinomial_train3.36	1.86E-02	9.40E-02	3.48E-02	5.77E-02	8.16E-02	6.34E-02
ATP2B4_5_multinomial_train3.26	1.51E-02	1.06E-01	1.86E-02	4.61E-02	7.04E-02	6.58E-02
ATP2B4_4_multinomial_train3.37	9.47E-03	9.87E-02	2.61E-02	4.16E-02	7.30E-02	6.97E-02
ATP2B4_5_multinomial_train3.27	2.30E-03	1.01E-01	1.27E-02	4.75E-02	7.03E-02	6.61E-02
ATP2B4_5_multinomial_train3.28	2.19E-02	9.28E-02	2.36E-02	4.10E-02	6.64E-02	6.17E-02
ATP2B4_4_multinomial_train3.38	7.92E-88	1.16E-01	2.00E-02	4.80E-02	8.65E-02	7.75E-02
ATP2B4_4_multinomial_train3.39	8.90E-03	9.81E-02	1.45E-02	4.77E-02	7.56E-02	6.01E-02
ATP2B4_5_multinomial_train3.29	1.17E-02	8.82E-02	3.01E-02	3.81E-02	1.05E-01	7.05E-02
ATP2B4_5_multinomial_train3.30	1.18E-02	9.96E-02	1.65E-02	4.97E-02	7.71E-02	6.02E-02
ATP2B4_4_multinomial_train3.40	1.30E-93	1.10E-01	2.04E-02	4.73E-02	7.39E-02	6.86E-02
ATP2B4_4_multinomial_train3.41	8.42E-03	9.61E-02	2.07E-02	4.58E-02	7.27E-02	6.26E-02
ATP2B4_5_multinomial_train3.31	1.83E-02	8.73E-02	2.03E-02	3.99E-02	6.29E-02	5.86E-02
ATP2B4_4_multinomial_train3.42	6.29E-17	1.04E-01	1.09E-02	5.97E-02	7.59E-02	6.50E-02
ATP2B4_5_multinomial_train3.32	1.15E-02	9.63E-02	1.35E-02	4.69E-02	7.30E-02	6.11E-02
ATP2B4_5_multinomial_train3.33	1.33E-02	9.71E-02	2.00E-02	4.34E-02	6.85E-02	6.03E-02
ATP2B4_4_multinomial_train3.43	2.34E-03	1.11E-01	2.22E-02	4.86E-02	7.31E-02	6.58E-02
ATP2B4_4_multinomial_train3.44	1.62E-02	9.42E-02	2.08E-02	4.18E-02	6.73E-02	6.08E-02
ATP2B4_4_multinomial_train3.45	3.19E-03	9.69E-02	1.93E-02	4.49E-02	6.95E-02	6.29E-02
ATP2B4_5_multinomial_train3.34	2.19E-02	9.74E-02	2.43E-02	4.45E-02	7.09E-02	6.33E-02
ATP2B4_5_multinomial_train3.35	4.58E-03	1.07E-01	1.07E-02	4.84E-02	7.37E-02	6.58E-02
ATP2B4_5_multinomial_train3.36	1.77E-02	9.85E-02	1.90E-02	4.76E-02	7.50E-02	6.38E-02
ATP2B4_5_multinomial_train3.37	2.25E-02	9.42E-02	9.98E-03	5.08E-02	7.42E-02	5.82E-02
ATP2B4_5_multinomial_train3.38	1.59E-02	1.12E-01	1.86E-02	4.89E-02	7.35E-02	6.85E-02
ATP2B4_5_multinomial_train3.39	7.51E-03	9.08E-02	1.47E-02	4.93E-02	7.57E-02	5.99E-02
ATP2B4_4_multinomial_train3.46	5.11E-03	9.70E-02	1.82E-02	4.42E-02	7.03E-02	6.23E-02
ATP2B4_4_multinomial_train3.47	8.83E-03	1.05E-01	2.73E-02	4.32E-02	7.54E-02	6.89E-02
ATP2B4_5_multinomial_train3.40	9.82E-03	1.04E-01	1.40E-02	4.62E-02	6.96E-02	6.53E-02
ATP2B4_5_multinomial_train3.41	1.57E-02	1.01E-01	2.48E-02	4.14E-02	7.36E-02	7.03E-02
ATP2B4_4_multinomial_train3.48	1.11E-02	1.06E-01	2.43E-02	4.22E-02	7.24E-02	6.89E-02
ATP2B4_4_multinomial_train3.49	1.56E-02	1.13E-01	3.87E-02	6.15E-02	8.63E-02	6.63E-02
ATP2B4_4_multinomial_train3.50	2.30E-02	9.54E-02	2.86E-02	3.69E-02	9.71E-02	7.49E-02
ATP2B4_4_multinomial_train3.51	2.62E-03	1.04E-01	1.49E-02	4.89E-02	7.57E-02	6.48E-02
ATP2B4_5_multinomial_train3.42	2.24E-02	8.96E-02	2.39E-02	4.25E-02	6.57E-02	5.95E-02
ATP2B4_5_multinomial_train3.43	1.00E-02	8.89E-02	1.60E-02	4.93E-02	7.57E-02	5.87E-02
ATP2B4_4_multinomial_train3.52	1.22E-69	1.08E-01	2.15E-02	4.33E-02	7.40E-02	6.86E-02
ATP2B4_4_multinomial_train3.53	5.57E-03	9.10E-02	1.97E-02	4.44E-02	6.95E-02	5.99E-02
MLH1_2_multinomial_train3	1.51E-01	9.59E-02	2.08E-05	5.89E-03	5.30E-14	5.03E-24
MLH1_2_multinomial_train3.1	1.52E-01	9.62E-02	9.43E-19	1.58E-03	1.53E-26	4.67E-03
MLH1_2_multinomial_train3.2	1.45E-01	9.58E-02	9.76E-03	3.37E-03	8.27E-03	8.49E-07
MLH1_2_multinomial_train3.3	1.40E-01	9.43E-02	8.82E-03	3.31E-03	9.57E-03	4.27E-04
MLH1_2_multinomial_train3.4	1.48E-01	9.65E-02	3.13E-03	2.74E-03	1.98E-21	6.21E-03
MLH1_2_multinomial_train3.5	1.45E-01	9.30E-02	1.28E-11	4.45E-03	1.53E-26	6.98E-03
MLH1_2_multinomial_train3.6	1.42E-01	9.70E-02	5.72E-03	2.66E-03	1.53E-02	7.62E-04
MLH1_2_multinomial_train3.7	1.51E-01	9.56E-02	1.48E-26	3.96E-03	1.52E-26	1.50E-26
MLH1_2_multinomial_train3.8	1.46E-01	9.75E-02	1.45E-26	2.87E-03	1.04E-02	1.01E-03
MLH1_2_multinomial_train3.9	1.51E-01	9.78E-02	5.05E-03	3.37E-03	1.53E-26	8.04E-05
MLH1_2_multinomial_train3.10	1.46E-01	9.55E-02	5.80E-03	3.60E-03	6.09E-03	1.86E-03
MLH1_2_multinomial_train3.11	1.43E-01	1.02E-01	5.62E-03	3.05E-03	1.09E-02	4.64E-04
MLH1_2_multinomial_train3.12	1.50E-01	9.41E-02	5.10E-03	4.22E-03	1.53E-26	1.72E-03
MLH1_2_multinomial_train3.13	1.45E-01	1.03E-01	3.96E-03	1.38E-03	1.01E-02	5.23E-19
MLH1_2_multinomial_train3.14	1.45E-01	9.62E-02	2.53E-03	1.76E-03	1.09E-02	4.53E-04
MLH1_2_multinomial_train3.15	1.53E-01	9.83E-02	4.16E-03	5.17E-03	4.04E-11	2.43E-05
MLH1_2_multinomial_train3.16	1.48E-01	9.63E-02	1.52E-26	3.36E-03	1.08E-02	2.13E-03
MLH1_2_multinomial_train3.17	1.46E-01	9.49E-02	4.58E-03	2.34E-03	5.97E-03	3.09E-03
MLH1_2_multinomial_train3.18	1.49E-01	9.39E-02	3.08E-09	4.74E-03	1.53E-26	4.18E-03
MLH1_2_multinomial_train3.19	1.46E-01	9.59E-02	1.95E-21	5.13E-03	8.42E-03	6.73E-04
MLH1_2_multinomial_train3.20	1.44E-01	1.01E-01	4.67E-03	3.62E-03	6.62E-03	3.36E-04
MLH1_2_multinomial_train3.21	1.52E-01	9.50E-02	2.93E-10	4.08E-03	5.49E-03	6.87E-04
MLH1_2_multinomial_train3.22	1.50E-01	9.50E-02	2.52E-05	4.99E-03	7.69E-14	1.26E-03
MLH1_2_multinomial_train3.23	1.51E-01	9.46E-02	1.82E-12	3.67E-03	1.53E-26	6.26E-04
MLH1_2_multinomial_train3.24	1.46E-01	9.51E-02	3.17E-03	3.10E-03	1.53E-26	7.66E-03
MLH1_2_multinomial_train3.25	1.36E-01	8.92E-02	6.96E-03	3.40E-03	1.53E-26	1.10E-02
MLH1_2_multinomial_train3.26	1.47E-01	9.46E-02	3.13E-03	3.83E-03	5.02E-03	3.59E-03
MLH1_2_multinomial_train3.27	1.41E-01	9.34E-02	4.54E-03	5.98E-03	7.09E-03	1.59E-03
MLH1_2_multinomial_train3.28	1.50E-01	9.88E-02	1.53E-26	4.51E-03	5.83E-03	7.78E-06
MLH1_2_multinomial_train3.29	1.50E-01	9.49E-02	6.81E-03	4.33E-03	1.79E-19	4.51E-03
MLH1_2_multinomial_train3.30	1.45E-01	9.54E-02	7.62E-03	2.05E-03	7.75E-03	2.79E-04
MLH1_2_multinomial_train3.31	1.52E-01	9.70E-02	1.95E-13	3.92E-03	8.72E-03	8.97E-04
MLH1_2_multinomial_train3.32	1.46E-01	9.53E-02	3.61E-03	4.14E-03	6.84E-03	4.16E-04
MLH1_2_multinomial_train3.33	1.46E-01	9.61E-02	5.30E-03	6.33E-03	5.26E-03	1.53E-26
MLH1_2_multinomial_train3.34	1.48E-01	9.50E-02	2.42E-03	4.37E-03	4.86E-03	2.96E-03
MLH1_2_multinomial_train3.35	1.47E-01	9.76E-02	3.97E-03	2.58E-03	1.03E-02	6.85E-04
MLH1_2_multinomial_train3.36	1.46E-01	9.65E-02	2.13E-10	2.25E-03	9.63E-03	8.03E-04
MLH1_2_multinomial_train3.37	1.48E-01	9.69E-02	2.02E-22	2.84E-03	1.06E-02	9.53E-04
MLH1_2_multinomial_train3.38	1.48E-01	9.60E-02	4.19E-03	4.63E-03	5.24E-03	9.01E-05
MLH1_2_multinomial_train3.39	1.41E-01	9.58E-02	8.12E-03	5.07E-03	1.06E-02	7.95E-22
MLH1_2_multinomial_train3.40	1.44E-01	9.51E-02	4.88E-03	4.14E-03	7.42E-03	1.34E-03
MLH1_2_multinomial_train3.41	1.44E-01	9.62E-02	2.78E-19	1.81E-03	9.04E-03	1.75E-03
MLH1_2_multinomial_train3.42	1.49E-01	9.32E-02	3.72E-06	4.07E-03	4.04E-26	7.53E-03
MLH1_2_multinomial_train3.43	1.48E-01	9.64E-02	4.06E-03	3.30E-03	1.53E-26	5.56E-03
MLH1_2_multinomial_train3.44	1.42E-01	9.42E-02	3.82E-03	3.13E-03	6.99E-03	8.01E-03
MLH1_2_multinomial_train3.45	1.43E-01	9.31E-02	1.53E-26	3.37E-03	1.53E-26	1.04E-02
MLH1_2_multinomial_train3.46	1.43E-01	9.38E-02	1.15E-02	5.81E-03	5.08E-03	5.79E-05
MLH1_2_multinomial_train3.47	1.45E-01	9.39E-02	9.33E-03	4.91E-03	1.53E-26	2.45E-03
MLH1_2_multinomial_train3.48	1.53E-01	9.78E-02	7.74E-25	3.90E-03	3.12E-03	2.82E-04
MLH1_2_multinomial_train3.49	1.49E-01	9.50E-02	2.43E-03	1.21E-03	1.53E-26	1.00E-02
MLH1_2_multinomial_train3.50	1.48E-01	9.78E-02	3.21E-03	3.54E-03	1.01E-02	3.62E-06
MLH1_2_multinomial_train3.51	1.44E-01	9.49E-02	3.30E-03	4.53E-03	7.04E-03	2.12E-03
MLH1_2_multinomial_train3.52	1.51E-01	9.71E-02	3.79E-03	3.08E-03	1.53E-26	1.53E-26
MLH1_2_multinomial_train3.53	1.43E-01	9.40E-02	1.38E-02	4.56E-03	1.53E-26	6.05E-04
MLH1_2_multinomial_train3.54	1.43E-01	9.48E-02	9.32E-03	5.59E-03	5.65E-03	8.16E-07
MLH1_2_multinomial_train3.55	1.51E-01	9.55E-02	6.82E-25	3.74E-03	4.92E-03	1.96E-03
MLH1_2_multinomial_train3.56	1.43E-01	9.39E-02	3.21E-03	4.78E-03	9.13E-03	2.02E-03
MLH1_2_multinomial_train3.57	1.46E-01	9.48E-02	2.93E-03	3.21E-03	1.53E-26	6.77E-03
MLH1_2_multinomial_train3.58	1.45E-01	9.43E-02	2.23E-03	4.05E-03	1.53E-26	8.11E-03
MLH1_2_multinomial_train3.59	1.48E-01	9.76E-02	4.45E-03	4.11E-03	8.33E-03	6.79E-04
MLH1_2_multinomial_train3.60	1.47E-01	9.41E-02	2.62E-23	4.55E-03	1.98E-26	2.64E-03
MLH1_2_multinomial_train3.61	1.44E-01	9.54E-02	5.07E-03	4.04E-03	1.06E-02	6.27E-06
MLH1_2_multinomial_train3.62	1.43E-01	9.43E-02	1.38E-02	4.56E-03	1.52E-26	1.53E-26
MLH1_2_multinomial_train3.63	1.46E-01	9.38E-02	1.87E-16	4.09E-03	6.45E-12	9.37E-03
MLH1_2_multinomial_train3.64	1.48E-01	9.33E-02	9.17E-06	5.91E-03	1.53E-26	3.62E-03
MLH1_2_multinomial_train3.65	1.50E-01	9.60E-02	1.53E-26	5.01E-03	4.86E-03	1.63E-03
MLH1_2_multinomial_train3.66	1.45E-01	9.62E-02	5.68E-03	1.92E-03	8.47E-03	1.65E-03
MLH1_2_multinomial_train3.67	1.48E-01	9.66E-02	3.85E-03	2.96E-03	6.17E-03	5.79E-07
MLH1_2_multinomial_train3.68	1.47E-01	9.51E-02	1.27E-03	3.68E-03	7.37E-03	5.60E-04
MLH1_2_multinomial_train3.69	1.50E-01	9.64E-02	3.31E-25	1.84E-03	6.66E-03	2.08E-03
MLH1_2_multinomial_train3.70	1.46E-01	9.50E-02	6.90E-03	4.94E-03	5.41E-03	3.00E-04
MLH1_2_multinomial_train3.71	1.52E-01	9.68E-02	3.62E-23	3.63E-03	5.73E-03	1.53E-26
MLH1_2_multinomial_train3.72	1.45E-01	9.62E-02	1.01E-02	3.99E-03	4.96E-03	7.36E-04
MLH1_2_multinomial_train3.73	1.45E-01	9.73E-02	5.12E-03	3.61E-03	9.37E-03	9.81E-05
MLH1_2_multinomial_train3.74	1.45E-01	9.61E-02	1.75E-03	4.87E-03	8.66E-03	6.49E-05
MLH1_2_multinomial_train3.75	1.50E-01	9.55E-02	1.45E-19	3.90E-03	1.53E-26	3.01E-03
MLH1_2_multinomial_train3.76	1.45E-01	9.43E-02	2.33E-07	2.53E-03	4.92E-03	9.51E-03
MLH1_2_multinomial_train3.77	1.48E-01	9.47E-02	5.20E-08	3.05E-03	1.36E-05	7.10E-03
MLH1_2_multinomial_train3.78	1.50E-01	9.66E-02	5.43E-03	4.20E-03	1.53E-26	1.48E-03
MLH1_2_multinomial_train3.79	1.44E-01	9.38E-02	6.76E-03	3.94E-03	6.58E-03	4.85E-06
MLH1_2_multinomial_train3.80	1.47E-01	9.57E-02	1.82E-03	4.67E-03	5.11E-03	5.10E-17
MLH1_2_multinomial_train3.81	1.49E-01	9.50E-02	3.57E-13	3.99E-03	5.10E-03	3.44E-03
MLH1_2_multinomial_train3.82	1.54E-01	9.75E-02	3.74E-25	3.93E-03	7.62E-03	1.19E-05
MLH1_2_multinomial_train3.83	1.46E-01	9.43E-02	4.14E-03	5.06E-03	1.53E-26	6.95E-04
MLH1_2_multinomial_train3.84	1.45E-01	9.66E-02	2.19E-03	2.88E-03	1.00E-02	1.77E-03
MLH1_2_multinomial_train3.85	1.49E-01	9.55E-02	1.41E-18	4.81E-03	6.60E-03	1.53E-26
MLH1_2_multinomial_train3.86	1.47E-01	9.65E-02	6.26E-03	1.11E-03	5.01E-03	6.03E-03
MLH1_2_multinomial_train3.87	1.41E-01	9.53E-02	5.07E-03	4.67E-03	7.36E-03	4.18E-04
MLH1_2_multinomial_train3.88	1.43E-01	9.47E-02	9.62E-03	5.02E-03	7.09E-03	5.80E-06
MLH1_2_multinomial_train3.89	1.48E-01	9.79E-02	4.48E-03	3.93E-03	8.14E-03	1.99E-04
MLH1_2_multinomial_train3.90	1.47E-01	9.55E-02	4.53E-03	3.51E-03	1.74E-05	6.32E-03
MLH1_2_multinomial_train3.91	1.51E-01	9.46E-02	2.69E-11	2.55E-03	4.90E-03	8.34E-04
MLH1_2_multinomial_train3.92	1.52E-01	9.40E-02	1.07E-17	5.20E-03	6.26E-15	3.50E-03
MLH1_2_multinomial_train3.93	1.44E-01	9.57E-02	2.52E-26	2.96E-03	1.18E-02	3.03E-03
MLH1_2_multinomial_train3.94	1.45E-01	9.31E-02	4.93E-03	1.72E-03	1.53E-26	9.82E-03
MLH1_2_multinomial_train3.95	1.52E-01	9.42E-02	5.13E-14	4.08E-03	1.53E-26	1.11E-03
MLH1_2_multinomial_train3.96	1.45E-01	9.64E-02	6.18E-03	2.40E-03	5.69E-03	6.48E-03
MLH1_2_multinomial_train3.97	1.46E-01	9.59E-02	3.72E-03	2.37E-03	7.11E-03	4.44E-04
MLH1_2_multinomial_train3.98	1.44E-01	9.44E-02	5.29E-03	2.51E-03	5.72E-03	7.30E-04
MSH2_1_multinomial_train3	1.00E-26	1.00E-26	1.01E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.1	1.00E-26	1.00E-26	1.06E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.2	1.00E-26	1.00E-26	1.03E-01	1.33E-26	3.38E-20	1.00E-26
MSH2_1_multinomial_train3.3	1.00E-26	1.00E-26	1.00E-01	1.33E-26	1.52E-03	1.00E-26
MSH2_1_multinomial_train3.4	1.00E-26	1.00E-26	9.98E-02	1.33E-26	3.14E-04	1.00E-26
MSH2_1_multinomial_train3.5	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.6	1.00E-26	1.00E-26	1.03E-01	1.33E-26	6.10E-05	1.00E-26
MSH2_1_multinomial_train3.7	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.8	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.9	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.10	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.11	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.12	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.13	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.14	1.00E-26	1.00E-26	1.00E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.15	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.16	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.17	1.00E-26	1.00E-26	1.02E-01	1.33E-26	8.25E-11	1.00E-26
MSH2_1_multinomial_train3.18	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.19	1.00E-26	1.00E-26	1.03E-01	1.33E-26	2.26E-04	1.00E-26
MSH2_1_multinomial_train3.20	1.00E-26	1.00E-26	1.01E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.21	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.22	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.23	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.24	1.00E-26	1.00E-26	1.02E-01	1.03E-03	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.25	1.00E-26	1.00E-26	1.00E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.26	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.27	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.28	1.00E-26	1.00E-26	1.02E-01	3.47E-04	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.29	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.30	1.00E-26	1.00E-26	1.01E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.31	1.00E-26	1.00E-26	1.04E-01	5.40E-04	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.32	1.00E-26	1.00E-26	1.03E-01	1.33E-26	2.30E-19	1.00E-26
MSH2_1_multinomial_train3.33	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.34	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.35	1.00E-26	1.00E-26	1.01E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.36	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.37	1.00E-26	1.00E-26	1.02E-01	1.33E-26	7.34E-08	1.00E-26
